date,hs300_benchmark,base_pool,plus_kc50,plus_hstech,plus_10y_bond,plus_germany,plus_china_internet,plus_30y_bond,plus_semiconductor,plus_solar,plus_convertible_bond,plus_kc50_convertible_bond,plus_csi500,plus_csi500_convertible_bond,plus_csi1000,plus_csi1000_convertible_bond,plus_hshares,plus_sse50,plus_financial,plus_india_lof,plus_dow,replace_div_lowvol_with_dividend
2025-10-17,1.1775757432645053,2.9304233980946326,2.5131493974293235,2.9136637269216497,2.851818000752407,2.9209032926959257,3.3002090743209207,2.382333049729545,2.34176309977765,2.1341291424971525,2.8411001114874117,2.5005071172515447,2.881897039319151,2.806472554170502,2.923919644805256,2.935383586545119,3.0948186196105207,2.775702523423768,2.4105744768360977,2.5330980265304768,2.4830658486578794,2.894718246283224
2025-10-20,1.1816503998155936,3.0585293389949446,2.517644304551174,3.041037004601285,2.976487640129562,3.048593054125256,3.444480509263912,2.486478756821547,2.3558614022905067,2.2251969811515804,2.9653012092573534,2.5049794129539285,3.007881609344032,2.9291598789429827,3.051741268621879,3.0637063662847965,3.230111236861254,2.897044710240108,2.515954781834397,2.643834552280443,2.5916151753751637,3.021263306230032
2025-10-21,1.199477022226605,3.0727633324283126,2.5268317290552167,3.055189591010133,2.990339822282579,3.0627808053951817,3.460510668702022,2.498050502053992,2.364458446255933,2.2355527553512387,2.9791013312317913,2.514120620549891,3.021879894902352,2.942791803917703,3.0659436712681707,3.0779644529225383,3.245143749889113,2.9105271754419233,2.5276637046119856,2.656138610697106,2.603676211677084,3.0353238684463437
2025-10-22,1.1956570317099597,3.119023811086758,2.5648732026831467,3.10118549683889,3.0353594142798843,3.1088909970224394,3.5126086868758795,2.535658674059437,2.3524724237045462,2.269209021500128,3.0239517276487144,2.5519707283288704,3.067374322966892,2.987095560085543,3.1121014798686177,3.124303234495199,3.2939994172296556,2.9543451873478235,2.565717703639149,2.6961268005512604,2.6428745796583253,3.0810206956493573
2025-10-23,1.2002410203299338,3.1065690668325616,2.554631267475627,3.0888019837311482,3.0232387548959947,3.096476714661255,3.4985822973675336,2.5255333969810483,2.333229295494284,2.260147719075427,3.0118766209210817,2.5417803146960685,3.0551258231033622,2.975167625732663,3.099674377553113,3.111827408687175,3.2808459683302793,2.9425480302962352,2.555472396208759,2.6853607494366805,2.6323211728941454,3.068717703710085
2025-10-24,1.2147569842931856,3.1119068143700748,2.55902066827885,3.094109203634466,3.028433323203376,3.1017971213874773,3.5045936071568247,2.529872801443215,2.4502916587733785,2.264031134400299,3.0170516666614957,2.546147634824412,3.0603751801877324,2.980279597598183,3.1050002785454724,3.1171741911763284,3.2864831607157265,2.947603954746916,2.559863242250355,2.689974771342929,2.6368440615073654,3.0739904145412016
2025-10-27,1.2290182822219946,3.2293372601953605,2.65558748594975,3.210868041507465,3.142713825965768,3.2188460693643632,3.6368424225212332,2.6253396996108833,2.5096246374216866,2.34946627154748,3.130902672950609,2.642228677647975,3.175861036043873,3.092742978639624,3.222170100377377,3.2348034059376993,3.4105013931955654,3.0588342926618943,2.6564618551654626,2.791483253280398,2.7363476109982092,3.189990052825775
2025-10-28,1.2229062973953622,3.241792004449558,2.66582942115727,3.223251554615208,3.1548344853496584,3.2312603517255485,3.65086881202958,2.635464976689273,2.5167843268831573,2.3585275739721814,3.1429777796782425,2.6524190912807772,3.1881095359074036,3.1046709129925043,3.2345972026928824,3.2472792317457237,3.4236548420949426,3.070631449713483,2.666707162595853,2.8022493043949783,2.74690101776239,3.2022930447650486
2025-10-29,1.2381862594619433,3.3485469551998177,2.7536174372217244,3.3293959526815704,3.258725851497287,3.3376684862499904,3.771095007815406,2.7222530659326076,2.5996641620165213,2.4361958804696187,3.246478694486527,2.7397654938476523,3.2930966775948045,3.206910350302905,3.3411152225400684,3.354214881528788,3.536398689803887,3.1717499387270993,2.754524083427769,2.8945297425199503,2.837358790026794,3.307747261387388
2025-10-30,1.2282542841186657,3.3325337125872787,2.7404492348120564,3.313474292971616,3.243142146575143,3.321707266071324,3.7530610784475322,2.7092348525461074,2.5872321867465167,2.424545634495003,3.2309535572652845,2.726663533462621,3.2773486063416946,3.191574434706345,3.3251375195629906,3.3381745340613285,3.5194871126475453,3.156582165375057,2.7413515453029818,2.8806876768012044,2.8237901241871333,3.2919291288940373
2025-10-31,1.2111916598109838,3.4303924174416833,2.8209215828711396,3.4107733245324483,3.3383758988771355,3.419248056052062,3.863268424584539,2.7887906010191643,2.6632053689521,2.495741582117654,3.3258293958395453,2.806731069148923,3.373586819555145,3.2852939189075454,3.422779037756244,3.436198879695804,3.6228356397140775,3.2492741136375383,2.8218503893989046,2.9652780784157615,2.9067097487628364,3.3885954941311818
2025-11-03,1.2129743220520848,3.4926661387126687,2.8721312589087384,3.4726908900711604,3.3989791957965863,3.481319467857987,3.9334003721262714,2.83941698641111,2.711551939446563,2.5410480942411593,3.386204929477712,2.857683137312934,3.434829318872796,3.344933590671946,3.48491454933377,3.4985780087359255,3.688602884210962,3.3082598988954817,2.8730769265508562,3.019108333988662,2.959476782583739,3.450110453827547
2025-11-04,1.2043156768810221,3.4112204025913955,2.8051558208541407,3.391710958228109,3.3197181523220496,3.400138325580953,3.841677122309559,2.7732044148600434,2.648321062240335,2.481793208622086,3.307241770050041,2.791044616058341,3.354732283766647,3.266932840600408,3.4036495730899086,3.416994413286914,3.6025880848478766,3.2311143453140727,2.806079436403622,2.9487055268133364,2.890464527899645,3.369657076822193
2025-11-05,1.2058436730876807,3.327246297745657,2.736101224197152,3.308217117901544,3.237996560844225,3.316437028524496,3.747106452760553,2.704936366827963,2.5831272710749196,2.420698838129944,3.2258273100118062,2.7223373953111945,3.272148748468723,3.1865106665678655,3.3198618395586252,3.3328781694638296,3.513903076595931,3.1515739161480614,2.7370021030776894,2.8761171631650284,2.8193098844956763,3.286706137490248
2025-11-06,1.2236702954986916,3.4046669872222872,2.7997667374471686,3.385195023138034,3.313340525140877,3.3936062003793594,3.8342967414120452,2.7678767144217438,2.6432332795985465,2.455198416227567,3.300888111685211,2.7856826421827012,3.3482873897073304,3.2606566211362034,3.3971107023073577,3.410429905262988,3.595667026300656,3.2249069380196507,2.800688578606367,2.943040665022608,2.8849115549382347,3.363183510218553
2025-11-07,1.2211236351542614,3.353053194237867,2.7573230619471576,3.3338764196470407,3.2631112156097757,3.3421600858094505,3.7761698823110503,2.7259164826925564,2.603162607249462,2.49211869316332,3.250847577236274,2.7434524776016964,3.297528295548259,3.2112259847573115,3.3456114604748692,3.358728748063549,3.541157726497506,3.1760182567719246,2.7582309282539152,2.898424997117555,2.841177107976529,3.3121985950663495
2025-11-10,1.2241796275675776,3.4212571349672802,2.8134093474293156,3.401690288545854,3.329485660347303,3.4101424514911165,3.8529803746945084,2.7813639317632686,2.6561131385678958,2.4967337277802892,3.316972569186655,2.7992566236551673,3.3646028128298897,3.2765450399722766,3.413664030039229,3.427048134362808,3.6131878726659545,3.240621156992135,2.8143356805053696,2.9573814154206612,2.898969055747355,3.379571518660333
2025-11-11,1.2129743220520846,3.4396906324617165,2.828567802965034,3.4200183612212096,3.347424699465554,3.428516063837513,3.8737399672305783,2.7963497288094072,2.6704240929782834,2.5076757709601196,3.334844188632704,2.8143388252912405,3.3827310607438443,3.294198838679024,3.4320566164079755,3.445512833362608,3.6326554797385087,3.2580814002948943,2.829499127059817,2.973315582529609,2.9145885010908215,3.397780416928977
2025-11-12,1.2134836541209704,3.4267871842156112,2.817956884090031,3.407188710348461,3.3348673720827784,3.4156545351950354,3.8592082524553293,2.78585967087711,2.6604064248910118,2.498268627124792,3.3223340550204696,2.803781284145989,3.370041287204076,3.2818411795843008,3.419181805949853,3.432587544062748,3.6190281547877206,3.2458592299829623,2.8188847144717037,2.9621616655533454,2.9036548893503946,3.385034188140926
2025-11-13,1.2254529577397923,3.4267871842156112,2.817956884090031,3.407188710348461,3.3348673720827784,3.4156545351950354,3.8592082524553293,2.78585967087711,2.6604064248910118,2.498268627124792,3.3223340550204696,2.803781284145989,3.370041287204076,3.2818411795843008,3.419181805949853,3.432587544062748,3.6190281547877206,3.2458592299829623,2.8188847144717037,2.9621616655533454,2.9036548893503946,3.385034188140926
2025-11-14,1.2073716692943381,3.356739893736755,2.7603547530543016,3.3375420341821127,3.2666990234334263,3.34583480827873,3.780321800818265,2.7289136421017846,2.6060247981315396,2.447201274875872,3.2544219011254842,2.746468917928911,3.30115394513105,3.2147567444986613,3.3492899777486187,3.3624216878635096,3.5450512479120166,3.1795103054324767,2.761263617564805,2.901611830539345,2.8443009970452224,3.3158403747200786
2025-11-17,1.199477022226605,3.2774758545106812,2.695173394250713,3.258731321678087,3.1895611552249488,3.266828275189227,3.691055552913166,2.66447471480339,2.544487694166874,2.4096619098650973,3.1775739375074745,2.6816154508937964,3.2232024791010474,3.1388454100596483,3.2702018563630117,3.283023482164371,3.461340537500036,3.1044312592306116,2.696060797380683,2.8330949119708704,2.777137382068317,3.2375421121649093
2025-11-18,1.1926010392966435,3.137381273552969,2.579969132179254,3.11943796934539,3.053224457926244,3.1271888213566164,3.533282649639037,2.550582657252739,2.4357244406479297,2.346496015140478,3.0417496297175037,2.5669907184596408,3.0854277949549958,3.0046765398883695,3.130418199960543,3.142691769765894,3.313386723748628,2.9717334101296404,2.580818603566885,2.7119952419428692,2.658429597457973,3.0991544853232145
2025-11-19,1.196166363778846,3.1760916182912844,2.6118018888042625,3.1579269219636354,3.0908964400745704,3.1657734072840484,3.5768777939647833,2.582052831049629,2.4657774449097434,2.344156537558085,3.079280030554206,2.5986633418953944,3.1234971155742994,3.0417495171725384,3.1690426313349094,3.181467637665473,3.3542686986009906,3.0083999210654353,2.612661841331224,2.745456992871659,2.691230432679252,3.137393171687367
2025-11-20,1.1908183770555427,3.1919757761777348,2.624863940708236,3.173720235208588,3.1063545228269898,3.1816059620958894,3.59476634960111,2.594966103010472,2.478109204491939,2.355880050928634,3.094680017727193,2.6116596857598715,3.139118239680394,3.056961808059725,3.1848915360752885,3.1973786819112613,3.3710439494455557,3.0234454251235006,2.625728193999582,2.7591874759893638,2.7046897198280577,3.134569517832848
2025-11-21,1.162295781197925,3.080383577593521,2.5330981007810895,3.0627662544856418,2.9977556627192934,3.0703762945687525,3.4690925010267026,2.504245498284202,2.391473943496263,2.2735179489208845,2.986489300971082,2.5203554695866868,3.0293739525852037,2.9500897284859096,3.0735470041351105,3.08559759651467,3.2531914868265863,2.917745085914495,2.533932139580948,2.6627256547407123,2.6101331525206595,3.024984255087248
2025-11-24,1.1605131189568243,3.0633559611567365,2.5190957462786856,3.0458360223560277,2.981184793439481,3.053403995975551,3.4499161955429045,2.4904026339998646,2.378254453129991,2.2609504908036673,2.9699807094179405,2.5064235532719006,3.0126283050355225,2.9337823449781713,3.0565571786252215,3.0685411582405893,3.2352086300044594,2.9016164957789514,2.519925174713497,2.648006750427915,2.5957049668578924,3.0014634086950363
2025-11-25,1.1706997603345448,3.077627835850978,2.5308319660616814,3.060026273375324,2.995073840730048,3.0676295054409946,3.465989016420642,2.5020051753895483,2.389334507154557,2.2714840371834515,2.9711336490865716,2.507396541120541,3.0266638445598146,2.9349212325251273,3.070797378459083,3.0697323588483725,3.2502811494121344,2.915134842181915,2.5316652587221458,2.6603435539240854,2.607798101478861,2.9991507719874115
2025-11-26,1.1780850753333922,3.065408966031222,2.5207839979582105,3.047877285689466,2.983182728707298,3.055450331225844,3.4522282659832397,2.4920716560827905,2.379848315562876,2.2624657382765196,2.9569701149031142,2.4954436635942936,3.014647313167021,2.9209303246387033,3.0586056270805853,3.055098799966906,3.2373768073797287,2.903561105835783,2.5216139822607175,2.6497813958936174,2.597444560629317,2.9987081051576023
2025-11-27,1.1770664111956202,3.069485985437415,2.524136661629643,3.0519309878150715,2.9871503865343403,3.0595141055649644,3.4568197582738245,2.495386132100856,2.383013533605187,2.2654748365152915,2.9424032841884356,2.483150436407996,3.0186568191529455,2.90654103563171,3.062673597989421,3.0400485609362713,3.241682545444407,2.9074228662425474,2.5249677498181717,2.653305627176602,2.600899183486347,2.9978227388237215
2025-11-28,1.1803770696433793,3.0868551118232816,2.538419850703985,3.0692007767308036,3.0040536051329783,3.0768268046393428,3.4763806683283014,2.509506632183159,2.3964981572329833,2.2782943505792486,2.9590532948950243,2.497201699052528,3.035738321416248,2.9229881146648466,3.0800041755045204,3.0572511114364485,3.260026070745324,2.9238749352405846,2.5392556417241448,2.668319737355767,2.615616744292683,3.0147863484574153
2025-12-01,1.1936197034344165,3.1096556988185533,2.5571695038428115,3.0918709626581475,3.0262425913604,3.0995533190649343,3.5020584267541195,2.528042722219632,2.4141995273130723,2.295122626173478,2.9809098931576,2.5156469005671385,3.0581613419937987,2.944578322944883,3.1027541590979877,3.0798330329739074,3.284105758757949,2.9454716938862697,2.5580114683065487,2.6880288763010167,2.6349366005749264,3.037054610465203
2025-12-02,1.1882717167111132,3.0963494545882635,2.5462273529258117,3.0786408194711377,3.0132932725544483,3.0862903030069337,3.4870730877814355,2.517225205058732,2.403869146189759,2.2853017761629992,2.9681545533680818,2.504882425236691,3.045075442571666,2.9319784462655427,3.0894774466171846,3.066654400194454,3.270053041178721,2.932867994464772,2.547065714616164,2.676526776972232,2.6236616835634066,3.024059026933904
2025-12-03,1.1829237299878097,3.091999885556357,2.5426505629656,3.07431612648505,3.0090603759468215,3.0819548644776877,3.482174653241971,2.5136891556047427,2.400492332639361,2.282091519058644,2.9639850649700232,2.5013637141915823,3.0407979002467194,2.927859775928383,3.085137530976634,3.0623465450229777,3.265459463596732,2.928748074542785,2.543487746974912,2.672766950068671,2.6199761184240726,3.019811007229695
2025-12-04,1.185979722401126,3.0832976871097606,2.535494466394369,3.0656636976330254,3.000591604440199,3.073280936978718,3.4723743375952036,2.5066145687112202,2.393736329592355,2.275668746093835,2.9556431544969324,2.4943238163152297,3.032239805892463,2.919619537332982,3.076454646104932,3.053727803647363,3.256269076364094,2.9205053358985134,2.5363292942129774,2.6652446508248544,2.6126023949597306,3.0113119788892067
2025-12-05,1.1964210298132896,3.1028914588195486,2.551607052588578,3.0851454086859444,3.019659794689068,3.092811054142219,3.4944406175869824,2.5225436286359515,2.408948069727452,2.2901301891405037,2.9744257058759063,2.5101747708407984,3.0515091144559454,2.938173165460782,3.0960049315876814,3.073133664358979,3.276962048429249,2.9390645931081063,2.5524471855795556,2.6821817748195045,2.629204987407842,3.0304482950833833
2025-12-08,1.2050796749843518,3.095827082468471,2.5457977895966954,3.0781214349008454,3.0127849124945048,3.0857696279243823,3.4864847983175205,2.516800534560248,2.4034635995161637,2.2849162324927232,2.9676538084719857,2.5044598370367828,3.044561720675223,2.9314838044886296,3.0889562338450127,3.0661370378026453,3.269501364255943,2.9323732026159166,2.5466360098505656,2.6760752313742064,2.6232190566133933,3.023548850628728
2025-12-09,1.1989676901577193,3.0784279225757833,2.531489903007524,3.060821784245859,2.9958524660049637,3.068426992913435,3.466890064873628,2.5026556182738062,2.389955659198356,2.2720745518007774,2.9509750077042836,2.4903842779087606,3.027450682245083,2.9150082862899667,3.0715956894791656,3.048904741827289,3.251126120584164,2.915892685824047,2.5323234122979477,2.6610351598213677,2.6084760472063016,3.006555908680079
2025-12-10,1.1974396939510612,3.091768003779075,2.5424598791514437,3.0740855708855275,3.0088347141441854,3.081723736017814,3.481913510655526,2.5135006437255347,2.400312309855064,2.281920375637898,2.9637627835501834,2.5011761266478745,3.040569858316718,2.9276402036924174,3.0849061638355204,3.0621168870715554,3.2652145733728997,2.9285284356896564,2.5432970003768864,2.6725665082919625,2.619779635648761,3.019584539193042
2025-12-11,1.1887810487799986,3.095847301859927,2.545814416650049,3.078141538653601,3.012804589522935,3.0857897816288324,3.4865075691632628,2.5168169722274265,2.4034792969598753,2.28493115568272,2.9676731907412335,2.504476194104694,3.0445816052435792,2.9315029505252164,3.0889764083617464,3.0661570632831947,3.2695227179446946,2.9323923544613195,2.546652642378483,2.676092709292458,2.623236189318666,3.023568597958332
2025-12-12,1.195402365675517,3.127655348781342,2.5719711926542694,3.1097676690617213,3.043759420431755,3.117494493325919,3.5223294251976953,2.5426758162011356,2.4281736616355554,2.3084075065248606,2.9981643225363355,2.530208243695056,3.075862926676159,2.961622453946639,3.1207138608120935,3.097660060113415,3.3031151796790112,2.9625209959956313,2.5728180306690023,2.7035880196755286,2.650188429419679,3.0546340228506375
2025-12-15,1.1885263827455554,3.161280948716219,2.599622600729625,3.1432009575380326,3.0764830504856002,3.1510108533278625,3.560198188498835,2.570012268023738,2.454279094304272,2.3332253264714593,3.0303977571083096,2.5574106559389653,3.108931703345312,2.9934630248181584,3.1542648324163594,3.130963178999646,3.338627158201192,2.9943712271436502,2.600478543147854,2.732654447718426,2.678680755440968,3.087474566371477
2025-12-16,1.1765570791267337,3.1312604430755386,2.574935777187245,3.1133521451084123,3.0472678120209307,3.121087875702419,3.526389440863427,2.5456066333963707,2.430972497836063,2.311068294176446,3.00162015890157,2.533124690133449,3.0794083223959943,2.9650361702995127,3.1243109539949523,3.1012305803155296,3.306922517879486,2.965935748053675,2.5757835913104534,2.7067043124433323,2.6532431711095423,3.0581549490584847
2025-12-17,1.1966756958477318,3.1546666148875278,2.5941834221217195,3.1366244523930975,3.070046138915787,3.1444180075732944,3.5527492019338807,2.5646350429810085,2.4491440172573875,2.3283435296754145,3.024057269589359,2.552059797192196,3.102426899605904,2.9871998156725015,3.147665178376064,3.124412278903388,3.331641763700635,2.988106117770376,2.5950375736554987,2.726936927178846,2.673076163813586,3.0810146573026964
2025-12-18,1.1887810487799984,3.156519552882177,2.595707152396498,3.138466793068767,3.071849373878644,3.14626492590368,3.5548359593587873,2.56614141759794,2.450582556589096,2.3297111151344834,3.0258334923402423,2.553558785560893,3.104249153865917,2.9889543896772306,3.1495140039780853,3.1262474465864662,3.333598650548642,2.989861224104443,2.5965618056282453,2.7285386320999097,2.6746462328545255,3.0828243347797537
2025-12-19,1.1938743694688587,3.154510295056033,2.59405487531633,3.136469026585645,3.0698940121925222,3.1442621955801116,3.552573156340356,2.5645079603549483,2.449022657434997,2.3282281557507964,3.0239074217035053,2.5519333376938835,3.1022731683533262,2.987051794144768,3.147509205479288,3.124257458232749,3.3314766744082687,2.98795805133362,2.595447162225958,2.7268018021805522,2.672943707720277,3.0808619870681335
2025-12-22,1.2045703429154655,3.2078429126718397,2.637911995375977,3.1894966244099034,3.121796040767265,3.1974215508130075,3.612635735941452,2.607865537167001,2.490427749415877,2.3675910014348385,3.0750319650217093,2.5950783181029076,3.15472262425996,3.0375532274053945,3.200723457200434,3.1770785977339915,3.3878012240065574,3.0384748064869,2.6395917805548086,2.772903245582944,2.7181345840651234,3.1329494488021776
2025-12-23,1.2071170032598957,3.24238009217532,2.666313024534478,3.223836278950917,3.1554067982664313,3.2318465289229072,3.6515311096519354,2.635943071706577,2.517240892254715,2.393081624770653,3.108139237991768,2.6230181792924503,3.1886878851919573,3.07025698626212,3.2351839852224433,3.211284553827774,3.4242759212348486,3.0711884875072197,2.668010895088382,2.802757655460738,2.747399328193845,3.1666802892561097
2025-12-24,1.211446325845427,3.2585176086223173,2.6795834212995286,3.239881501748684,3.171111443513568,3.2479316192059757,3.6697049947806204,2.6490623154299353,2.5297693482484607,2.404992132786644,3.123608629810973,2.6360730950659756,3.204558172366433,3.0855378358860985,3.2512856862218356,3.227267305951266,3.44131874392283,3.0864739732676894,2.681289742255054,2.816707145180063,2.761073296261991,3.1824410433310484
2025-12-25,1.2137383201554144,3.2648694947989694,2.684806780795239,3.246197060231625,3.1772929473020937,3.2542628699256757,3.676858415823078,2.654226179592567,2.5347006725140524,2.409680226612739,3.129697535522106,2.6412116391109386,3.2108048744568163,3.0915525295233035,3.2576234750838666,3.2335582753585785,3.4480269675951942,3.092490491734098,2.6865164279124714,2.8221978023831436,2.766455505416498,3.1886446321094715
2025-12-26,1.2183223087753885,3.269104085583404,2.688289020459046,3.2504074325535854,3.1814139498277774,3.258483703738809,3.6816273631847163,2.657668755700988,2.5379882220244467,2.412805622496802,3.133756805996194,2.644637335140914,3.2149693425170716,3.09556232528144,3.261848667658554,3.2377522549634534,3.452499116710104,3.096501504045037,2.690000885017416,2.82585824051853,2.770043644852836,3.1927803579617535
2025-12-29,1.2129743220520852,3.243696540876797,2.6673955824762037,3.2251451986218216,3.1566879346736756,3.23315870086001,3.6530136790148866,2.6370132990504622,2.5182629249620807,2.394053247192423,3.109401183151664,2.6240831589610623,3.18998253415554,3.0715035507326207,3.2364975122104305,3.2125883773342037,3.425666222020647,3.072435430179402,2.6690941423877472,2.80389561170621,2.7485148082348085,3.167966002848061
2025-12-30,1.2155209823965154,3.2691040855834035,2.6882890204590457,3.250407432553585,3.1814139498277774,3.258483703738809,3.681627363184716,2.6576687557009877,2.5379882220244467,2.412805622496802,3.1337568059961938,2.6446373351409136,3.214969342517071,3.09556232528144,3.261848667658554,3.237752254963453,3.4524991167101033,3.0965015040450368,2.690000885017416,2.8258582405185297,2.7700436448528354,3.1927803579617535
2025-12-31,1.2104276617076553,3.2225235869546243,2.649984384157168,3.204093337012018,3.136082922045257,3.212054531794344,3.6291689422066953,2.619800418508357,2.497913285522709,2.378426267772107,3.089104830781222,2.6069546788111855,3.169160193854263,3.0514545719419375,3.215371549336994,3.1916184793098283,3.403305476446099,3.0523803686247057,2.6516718568630226,2.785593421029276,2.7305741110531185,3.1472873735866504
2026-01-05,1.2336022708419696,3.3156845842121827,2.7265936567609237,3.296721528095152,3.2267449776102977,3.304912875683274,3.734085784162737,2.6955370928936184,2.6105241303618483,2.447184977221498,3.1784087812111657,2.6823199914706417,3.2511072923407887,3.130358077299289,3.308325785980114,3.283886030617077,3.5016927569741076,3.140622639465368,2.7283299131718093,2.8661230600077836,2.809513178652552,3.238273342336856
2026-01-06,1.2527022234251957,3.330505651957703,2.738781495584248,3.3114578312220138,3.24116848645019,3.31968579402924,3.75077709992847,2.7075861092730915,2.6668295527814174,2.458123862815719,3.1926162278704746,2.694309927575555,3.321620271345614,3.1982521372407144,3.323113959991519,3.298564959234139,3.5173452788762902,3.1546611825536544,2.740525513039116,2.878934593481637,2.822071666679734,3.252748382819843
2026-01-07,1.2481182348052213,3.341092128918789,2.7474870947437657,3.3219837620269153,3.251470992764399,3.3302378785620728,3.762699468332566,2.716192549544144,2.7350785496536227,2.465937352525877,3.2027644040556957,2.7028741676504935,3.337475260707645,3.2135182572275434,3.3336769414282372,3.3090499082463265,3.528525651663564,3.164688713331002,2.7492366558014782,2.888085688820104,2.8310420152705786,3.263087697450548
2026-01-08,1.238440925496387,3.302980811858879,2.76460285480964,3.2840904111292697,3.214381970033246,3.2922503742438742,3.7197789420778222,2.685209364568355,2.741903449340843,2.437808789569308,3.166230969788901,2.7197120067909424,3.3479061747616132,3.2235617572188784,3.295650208256052,3.271304091802452,3.488276309629379,3.12858960253255,2.717876541856975,2.8551417456016237,2.7987487603435377,3.2258661647800095
2026-01-09,1.244043578254133,3.3178018796043998,2.8061350988727503,3.2988267142561316,3.228805478873139,3.3070232925898404,3.736470257843556,2.6972583809478285,2.7606719234807,2.4305957435625234,3.18043841644821,2.760569861889696,3.4280155946960886,3.300695837152331,3.3677597692194268,3.3428809543125038,3.503928831531562,3.142628145620837,2.730072141724282,2.867953279075477,2.81130724837072,3.2403412052629967
2026-01-12,1.2511742272185375,3.368616969017613,2.8783650885477248,3.3493511821196584,3.2782575091813424,3.3576732983474384,3.7936976261832145,2.73856929424888,2.8084462212912427,2.4653546586981276,3.2291496621372695,2.831627001191876,3.511462907127834,3.3810438370830114,3.4706776925753005,3.4450385871069256,3.5575946209104754,3.1907602933521066,2.77188562698362,2.911878536700117,2.8543649216067744,3.2899699154903814
2026-01-13,1.2468449046330061,3.302980811858879,2.7971063501633786,3.2840904111292692,3.214381970033246,3.2922503742438747,3.7197789420778222,2.685209364568355,2.7180163004355706,2.4510142350710624,3.1662309697889004,2.7516877194769234,3.4655668852903734,3.3368524371211365,3.4003674281044565,3.3752477290592515,3.488276309629379,3.12858960253255,2.7178765418569752,2.8551417456016233,2.7987487603435377,3.2258661647800095
2026-01-14,1.2392049235997156,3.3262710611732684,2.8512788424196094,3.3072474589000525,3.2370474839245063,3.2591488357378817,3.7460081525668323,2.7041435331646704,2.7589656985588937,2.4605142902457566,3.1885569573963863,2.8049805739535585,3.4901838424577383,3.3605550971006872,3.408519342825714,3.3833394227459386,3.512873129761381,3.150650170242715,2.737041055934172,2.87527415534625,2.818483527243396,3.248612656967561
2026-01-15,1.2414969179097026,3.3085400450797726,2.8404443439683633,3.2896178499955258,3.219792082913192,3.2326516907318825,3.7260396864923626,2.689728829244313,2.813564896056658,2.481889414388818,3.171560039921272,2.7943220030582316,3.479335691841612,3.3501098571096994,3.408519342825714,3.3833394227459386,3.4941474129293204,3.1338553186367717,2.7224509885227057,2.8599472227589597,2.803459322702718,3.231295606660209
2026-01-16,1.2374222613586146,3.305857535668539,2.876559338805851,3.286950682386326,3.217181528878195,3.216090975103133,3.7230186752942327,2.687548041706666,2.9039948169123297,2.5127645937065743,3.168988591627021,2.829850572709322,3.486845949960468,3.35734117710346,3.3993484387642994,3.3742362673484156,3.491314416141701,3.131314440705374,2.720243670400867,2.857628424970161,2.801186324366686,3.2286757257588925
2026-01-19,1.2379315934275006,3.345835035744799,2.8639190906127303,3.3266995432304425,3.2560866763107086,3.252053449905309,3.7680408753647487,2.7200483690447443,2.890345017537889,2.5626398833737176,3.2073109452966917,2.817415573331441,3.50912477278722,3.3787925432742236,3.4085193428257132,3.383339422745938,3.533534633084391,3.169181203547221,2.7531393836515297,2.8921855222874426,2.835060871375361,3.2677198716968516
2026-01-20,1.234273711977947,3.366165514474889,2.8169695973239968,3.3469137479304636,3.2758718122211317,3.2718140785035743,3.7909368263163956,2.736576346342158,2.8698703184762273,2.493764483357186,3.22679970258972,2.771228432785024,3.4990362492430305,3.3690787170836893,3.380665219866787,3.355691067899044,3.5550056410487656,3.1884382710243018,2.7698684336741173,2.909759465896785,2.852287705372925,3.287575695022773
2026-01-21,1.2358413754563273,3.444960898467755,2.918091582868961,3.4252584855332793,3.352553596359615,3.3484008789922513,3.879675280096466,2.8006342731162848,2.9790687134717553,2.481889414388818,3.3023328041381403,2.8707084278080766,3.5444346051918827,3.412790934941094,3.4095509770093777,3.384363435888416,3.638221404913823,3.26307340611275,2.83470566342487,2.9778712724779832,2.9190542098827454,3.36453144428139
2026-01-22,1.235057543717137,3.435399862149371,2.9289260813202067,3.4157521306731695,3.343249024366249,3.3391078323202867,3.8689077511317573,2.792861480684392,2.9603002393318993,2.5127645937065743,3.293167613354756,2.8813669987034034,3.5599877456558398,3.427766416984833,3.4353418316009767,3.4099637644503558,3.6281239994535244,3.254017174630043,2.826838310326033,2.9696065820426583,2.9109527584763057,3.3551936293449627
2026-01-23,1.229048167050013,3.4411200895706724,2.9524008279645733,3.42143964298215,3.3488158129535472,3.344667725477286,3.875349805360246,2.7975118280869538,2.961459004925294,2.7431409316929045,3.2986510122139117,2.904460568976612,3.6650765325744805,3.5289521064695673,3.5096194928247817,3.4836927107087416,3.6341651286443986,3.2594353847419972,2.831545231984985,2.974551224786647,2.9157997377099636,3.360780306696212
2026-01-26,1.231138385021187,3.517553878213611,2.9162858331270862,3.497436291666067,3.423199348950211,3.4189591246018907,3.9614286576613047,2.859649859375713,2.8924331548596323,2.664765476501679,3.37192029306189,2.868931999325522,3.5999214846849243,3.466216978989033,3.449784710172272,3.424299948445041,3.714886812894308,3.3318336122981207,2.8944392095739695,3.0406216360786003,2.980565167301543,3.435429596738693
