date,baseline_threshold_dual_nav,hs300_trend_guard_nav,core_satellite_70_30_nav,adaptive_core_satellite_80_20_nav,hs300_partial_override_30_nav,hs300_partial_override_40_nav,hs300_partial_override_50_nav,hs300_benchmark
2021-04-02,1.9297179670209703,1.6790947915984993,1.895713232266388,1.849582427774798,1.8503136639381965,1.8241580233450698,1.79816398684631,1.6877043819489852
2021-04-06,1.9580054000407618,1.7037083787977458,1.912087582914905,1.876695166493313,1.8774371217329429,1.8508980697066366,1.8245229907037703,1.6785480706344007
2021-04-07,1.9587202614500503,1.7043303971908814,1.9086649085682852,1.8773803418005395,1.8781225679256166,1.8515738265776505,1.8251891181191424,1.6671026814911698
2021-04-08,1.9547632072854224,1.7008872675981375,1.9072000769225819,1.8735876125138098,1.8743283391756727,1.847833232238696,1.8215018268079575,1.6706998037933283
2021-04-09,1.9551160371116258,1.701194273457866,1.8994951141886531,1.873925790349998,1.8746666507111542,1.848166761474234,1.8218306032912608,1.6474820143884887
2021-04-12,1.9741250875264669,1.7177345130629658,1.9029216528186423,1.892145450537052,1.8928935140778091,1.8661359737752077,1.8395437564381327,1.6200130804447346
2021-04-13,1.9677887373881866,1.712221099861266,1.8978395386500853,1.8860722304747009,1.886817892955591,1.86014623634155,1.8336393720558422,1.6177240026160886
2021-04-14,1.9980624102710818,1.7385629629360546,1.9215003398395996,1.9150887263281577,1.915845860539523,1.8887638707468044,1.8618492085490088,1.6268803139306733
2021-04-15,1.977645282047734,1.7207975203972437,1.904511650517531,1.895519461682803,1.8962688591457084,1.8694636056827956,1.8428239699838498,1.6177240026160888
2021-04-16,1.9910220212285477,1.7324369482674988,1.915377015337864,1.9083407040366558,1.9090951704037247,1.8821086069316286,1.8552887814575743,1.6229561805101371
2021-04-19,1.9980624102710816,1.7385629629360544,1.9347062504917403,1.9150887263281575,1.915845860539523,1.8887638707468042,1.8618492085490086,1.6641595814257681
2021-04-20,1.9706048930051998,1.7146715057286879,1.915183021876366,1.888771439391301,1.88951816900991,1.8628083418676198,1.8362635428924154,1.6615434924787438
2021-04-21,1.9862974016270678,1.7283259412184346,1.927218447281283,1.9038122840591458,1.904564960106194,1.8776424347237812,1.8508862516764766,1.6654676258992798
2021-04-22,2.003960515141941,1.7436950482139097,1.9387607893529115,1.9207419001663817,1.9215012693714877,1.8943393359218101,1.8673452240034298,1.664159581425768
2021-04-23,2.0553441180942986,1.7884051776552923,1.9793879143380166,1.9699916924783405,1.9707705326887055,1.942912139406985,1.9152258707727488,1.680837148463047
2021-04-26,2.034469529394903,1.7702416875697307,1.9579218808251246,1.9499839643516073,1.9507548944660857,1.9231794379911327,1.8957743580227129,1.6599084368868533
2021-04-27,2.052132642909776,1.7856107945652058,1.9713251670833363,1.966913580458843,1.9676912037313794,1.9398763391891614,1.9122333303496661,1.6641595814257677
2021-04-28,2.1067277210466555,1.8331153070966744,2.0124528727143565,2.0192414847902986,2.020039796005923,1.9914849428921593,1.9631065175420672,1.6765860039241325
2021-04-29,2.111544933823439,1.837306881731804,2.0210908080407357,2.023858652819545,2.024658789441912,1.9960386432188941,1.9675953281766907,1.6916285153695219
2021-04-30,2.1452654232609234,1.866647904177711,2.0384095412195444,2.0561788290242675,2.0569917434938363,2.02791454550604,1.9990170026190561,1.6769130150425107
2021-05-06,2.084247394754999,1.8135546254660695,1.9898345752810669,1.9976947006538168,1.9984844933046402,1.970234341367395,1.94215873458049,1.655003270111183
2021-05-07,2.0087777279187238,1.747886622849039,1.9322038453414385,1.9253590681956276,1.9261202628074767,1.8988930362485448,1.871834034638053,1.6350555918901235
2021-05-10,2.0280465790258577,1.7646529213895574,1.9450619437269194,1.9438277403126119,1.9445962365514333,1.917107837555485,1.8897892771765474,1.6347285807717453
2021-05-11,2.0184121534722905,1.7562697721192981,1.9416287078595291,1.9345934042541195,1.935358249679455,1.9080004369020147,1.8808116559073,1.6432308698495743
2021-05-12,2.0408924797639467,1.775830453749903,1.9603597684636351,1.9561401883906013,1.9569135523807377,1.9292510384267787,1.901759438868877,1.6533682145192927
2021-05-13,2.0312580542103795,1.7674473044796437,1.9474842548394184,1.946905852332109,1.9476755655087594,1.9201436377733083,1.8927818175996296,1.6353826030085015
2021-05-14,2.026134501249339,1.7629891757590808,1.958755848473132,1.9419950655298572,1.9427628372169874,1.9153003547642662,1.8880075508017378,1.6765860039241325
2021-05-17,2.0863113164983127,1.8153504942451821,2.0064771997145283,1.9996729137678444,2.0004634885092343,1.9721853619164937,1.9440819533170732,1.6965336821451922
2021-05-18,2.0723612408307903,1.803212192277718,1.9973178652233634,1.9863021439135273,1.987087432493942,1.9589983869854026,1.9310828912220852,1.6971877043819485
2021-05-19,2.0925113501283223,1.8207452951196106,2.0092958487046655,2.005615478147541,2.0064084022938085,1.9780462396636451,1.9498593142481788,1.692609548724656
2021-05-20,2.108011434203347,1.8342322973056815,2.021344837578159,2.0204718890967817,2.0212706867552437,1.9926984340315237,1.964302716575943,1.6971877043819485
2021-05-21,2.0863113164983127,1.815350494245182,2.0003530236707356,1.9996729137678442,2.000463488509234,1.9721853619164933,1.944081953317073,1.679202092871157
2021-05-24,2.1064614257958447,1.8328835970870745,2.0171491982344008,2.0189862480018577,2.0197844583091,1.9912332145947358,1.9628583763431666,1.688358404185742
2021-05-25,2.1669117536884404,1.885482905612752,2.0768924043276695,2.0769262507038975,2.0777473677086986,2.0483767726294633,2.019187645421447,1.7419882275997378
2021-05-26,2.1467616443909083,1.8679498027708596,2.0634902547726464,2.057612916469884,2.0584263979088324,2.029328919951221,2.0004112223953534,1.742315238718116
2021-05-27,2.163811736873435,1.8827855051755378,2.077169929430947,2.073954968514049,2.0747749108164113,2.0454463337558875,2.016298964955894,1.7485284499672986
2021-05-28,2.1746617957259526,1.892226406705788,2.0827127228626847,2.084354456178518,2.0851785099394164,2.0557028698134028,2.026409346585329,1.743623283191628
2021-05-31,2.236662132026051,1.9461744154500726,2.1249810003805885,2.143780099975482,2.1446276477851587,2.114311647284918,2.0841829558963862,1.7455853499018963
2021-06-01,2.2304620983960413,1.9407796145756442,2.1218130885945174,2.1378375355957857,2.1386827340005845,2.1084507695377663,2.0784055949652807,1.7482014388489204
2021-06-02,2.1824118377634645,1.8989699077988231,2.084696348692839,2.0917826616531383,2.092609652170134,2.0630289669973414,2.033631047749211,1.7341399607586654
2021-06-03,2.156061694835923,1.8760420040825023,2.0622417791823207,2.0665267630394286,2.0673437685856935,2.0381202365719475,2.009077263792012,1.7207325049051663
2021-06-04,2.1855118545784697,1.9016673082360376,2.0858397653862286,2.0947539438429867,2.095582109062421,2.065959405870917,2.036519728214764,1.731523871811641
2021-06-07,2.170011770503445,1.8881803060499665,2.0747754651660837,2.0798975328937455,2.0807198246009855,2.051307211503038,2.0220763258869994,1.7295618051013728
2021-06-08,2.151411669613416,1.871995903426681,2.057384068782519,2.062069839754656,2.062885083247263,2.0337245782615834,2.004744243093682,1.7158273381294957
2021-06-09,2.1529616780209184,1.8733446036452885,2.059362710585817,2.0635554808495806,2.064371311693407,2.0351897976983717,2.006188583326459,1.7184434270765199
2021-06-10,2.1510240125106996,1.8716585935020078,2.062060034472667,2.061698280916816,2.0625133775128828,2.0333581268804433,2.004383013601465,1.7295618051013728
2021-06-11,2.164127195804265,1.88305999370535,2.065128053966282,2.0742573273587706,2.0750773891993153,2.045744536368674,2.0165929182166504,1.7135382603008498
2021-06-15,2.138560717466063,1.8608139757116104,2.0410744867617905,2.0497525500376454,2.0505629238647853,2.0215766023045547,1.9927693743600254,1.6942446043165462
2021-06-16,2.040806535584703,1.7757556716179013,1.9673746292854486,1.9560578132215787,1.9568311446445246,1.9291697955888052,1.9016793537317542,1.6710268149117067
2021-06-17,2.090435581770624,1.8189391183116304,2.0021354575980013,2.0036259103743506,2.0044180479409643,1.9760840205368009,1.9479250565122608,1.674623937213865
2021-06-18,2.1325450755041326,1.8555796185366127,2.0309534565169587,2.043986720079733,2.0447948143743075,2.015890029583585,1.9871638346290545,1.676258992805755
2021-06-21,2.14908809089944,1.869974100767856,2.0411498729603292,2.059842752463991,2.0606571154731212,2.0315281045662505,2.0025790688892235,1.6739699149771088
2021-06-22,2.159615464332817,1.8791342258241017,2.051259089026279,2.0699329548903367,2.070751307081457,2.041479606827947,2.012388763418422,1.6824722040549374
2021-06-23,2.1866858531615017,1.9026888331115905,2.0729654171873837,2.09587918970094,2.0967077997886063,2.0670691840723086,2.037613692207789,1.6926095487246564
2021-06-24,2.1566076433518524,1.876517047236603,2.0545675731149156,2.067050039911381,2.0678672523362183,2.0386363204674622,2.0095859935529363,1.6968606932635708
2021-06-25,2.1597260120113897,1.879230416062513,2.0662629758976734,2.0700389118473703,2.0708573059287887,2.0415841072981067,2.0124917747692175,1.7233485938521906
2021-06-28,2.167261692444088,1.8857873958812936,2.0723682921250224,2.0772616575272287,2.078082907135798,2.0487075689425525,2.0195137279261233,1.726291693917593
2021-06-29,2.165094430751644,1.8839016084854123,2.064562478860032,2.0751843958697016,2.076004824228662,2.04665886137361,2.017494214198197,1.7086330935251794
2021-06-30,2.218393495247859,1.9302784278559784,2.103814160725162,2.1262701062138,2.127110731411936,2.097042346317605,2.067159740429291,1.7187704381948983
2021-07-01,2.1996667969113513,1.9139838696987526,2.0911423701597314,2.1083210728496575,2.109154601861056,2.0793400407967417,2.04970969067242,1.718116415958142
2021-07-02,2.126200518821974,1.8500590646204054,2.0254173815153806,2.037905634267253,2.038711324392219,2.0098925345225873,1.981251803164697,1.6720078482668408
2021-07-05,2.1466941409989264,1.8678910664187978,2.039918752484525,2.057548216296202,2.058361672155805,2.0292651091476768,2.0003483208882273,1.6742969260954867
2021-07-06,2.1488831560985173,1.869795781986186,2.0422115321932233,2.0596463280055453,2.060460613357867,2.031334380163123,2.0023881050359718,1.6765860039241327
2021-07-07,2.1671249485951094,1.8856684117144222,2.0606802800087545,2.0771305922500747,2.0779517900417206,2.0485783052918425,2.0193863062671773,1.6939175931981678
2021-07-08,2.165665605195382,1.8843986013361633,2.05445776118551,2.075731851110512,2.0765524959070123,2.047198791281545,2.018026450168681,1.6795291039895348
2021-07-09,2.1634765900957906,1.882493885768775,2.0501240544374615,2.0736337394011684,2.0744535547049496,2.0451295202660984,2.015986666020936,1.6716808371484622
2021-07-12,2.185366741091701,1.9015410414426581,2.0728255722132256,2.0946148564946037,2.095442966725573,2.0658222304205616,2.0363845074983824,1.6939175931981676
2021-07-13,2.1860964127915645,1.9021759466317874,2.0752308039669836,2.0953142270643847,2.096142613792927,2.0665119874257103,2.0370644355476304,1.6991497710922159
2021-07-14,2.1684911806405403,1.8868572036264026,2.056704256823047,2.0784400886773646,2.0792618041810784,2.049869801349824,2.020659398658788,1.6805101373446687
2021-07-15,2.2049364105672717,1.9185690894016363,2.0890651609979147,2.113371854873623,2.1142073807219366,2.084321394649821,2.0546200608211205,1.7027468933943741
2021-07-16,2.1320459507138083,1.855145317851169,2.034584748022628,2.0435083224811064,2.04431622764022,2.0154182080498266,1.9866987364964552,1.6860693263570947
2021-07-19,2.115546863246986,1.8407890583846953,2.0261630268858855,2.0276943938270326,2.028496046917385,1.9998216580384598,1.9713244354816455,1.6932635709614114
2021-07-20,2.1141101590953753,1.8395389469698333,2.0236737466897443,2.0263173517938737,2.027118460467866,1.9984635448581283,1.9699856752538143,1.689012426422497
2021-07-21,2.179370922893231,1.8963239334090094,2.0719965640522755,2.088868027077276,2.0896938652875816,2.0601543970582896,2.0307974400924595,1.7017658600392398
2021-07-22,2.175245930610153,1.892734676752715,2.069848563918969,2.0849143336506315,2.0857386087602237,2.05625505119635,2.026953659448752,1.70340091563113
2021-07-23,2.1243710257855155,1.8484671779917474,2.029762845681191,2.0361521147220136,2.0369571115894725,2.0081631188990903,1.9795470315096848,1.686396337475473
2021-07-26,2.0501211646900996,1.7838605581784437,1.9594389578637665,1.9649856330424094,1.965762494097025,1.9379748933841707,1.9103589799229388,1.6291693917593186
2021-07-27,2.0426990539030476,1.7774023980855236,1.9340740380194827,1.9578717407932111,1.9586457893561007,1.9309587888685156,1.9034428540684112,1.5725964682799205
2021-07-28,2.0232255915219866,1.7604580622720851,1.9223740293161817,1.9392069543096466,1.9399736237113516,1.9125505689877835,1.8852969491479694,1.5758665794637008
2021-07-29,2.027254583738758,1.7639637869231415,1.935465436695587,1.9430686342717636,1.9438368303964724,1.916359166204487,1.8890512743039232,1.6043165467625888
2021-07-30,2.006840051199007,1.7462006029521022,1.9177974140247398,1.9235018575188634,1.9242623178787055,1.8970613548343034,1.870028454467742,1.593198168737736
2021-08-02,1.9877862917537632,1.7296214609263534,1.919328455223141,1.9052393449365839,1.9059925851750439,1.8790498791881574,1.8522736402233773,1.6327665140614769
2021-08-03,1.9882184192084922,1.729997465591772,1.9198511692584546,1.9056535274028743,1.9064069313892122,1.8794583682923285,1.8526763084060343,1.633420536298233
2021-08-04,1.991675251015864,1.733005339479245,1.927261225006054,1.9089668071027872,1.909721521000973,1.8827261035699898,1.8558974788417308,1.647809025506866
2021-08-05,1.9899475847639663,1.731502054825861,1.922648750628664,1.9073108857737742,1.9080649450001048,1.8810929445752964,1.8542875921699244,1.6379986919555256
2021-08-06,1.9804433574934517,1.7232321942654987,1.914378364193538,1.8982013412447052,1.898951798994134,1.872108620063892,1.845431293222247,1.632766514061477
2021-08-09,1.9493001829589014,1.6961337565411854,1.8996223197948132,1.8683514515983175,1.869090108133345,1.84266904771678,1.8164112313058682,1.6507521255722684
2021-08-10,1.9405591013582053,1.688527927689768,1.900089090010619,1.8599733615329843,1.8607087057731155,1.8344061230785027,1.808266052368284,1.669391759319816
2021-08-11,1.9786438066742753,1.721666361092291,1.9231857898108504,1.8964765205040999,1.8972262963421513,1.870407508750571,1.843754422544332,1.6605624591236092
2021-08-12,1.9978306557086922,1.738361307624095,1.9326043435751314,1.9148665958544424,1.9156236422460748,1.8885447936839095,1.8616332533083981,1.6500981033355124
2021-08-13,1.9957038898742718,1.7365107566645483,1.9280619345156194,1.912828148380479,1.9135843888677688,1.886534366757832,1.8596514747286952,1.6412688031393057
2021-08-16,2.009531551736159,1.7485425433862747,1.9370674902294651,1.9260815879162265,1.926843068177712,1.8996056241957278,1.8725364682911059,1.6402877697841716
2021-08-17,1.9851092396146628,1.7272920923966397,1.9076127710515567,1.902673462937588,1.9034256887493963,1.8765192678646834,1.849779089812535,1.603662524525833
2021-08-18,1.9914999333438044,1.7328527912856428,1.9180965765736886,1.908798769860526,1.909553417324847,1.8825603761716923,1.8557341130392955,1.620994113799868
2021-08-19,1.974471744200985,1.718036147512459,1.9026693255619735,1.8924777115744773,1.8932259064753092,1.8664636675444393,1.8398667806098346,1.6098757357750153
2021-08-20,1.9736819555033047,1.7173489330534542,1.891704384852,1.8917207204898476,1.892468616112719,1.8657170820774216,1.8391308338975907,1.5804447351209931
2021-08-23,1.9867186834086366,1.728692508798423,1.9089043459183388,1.9042160712413396,1.9049689069264688,1.8780406714376794,1.8512788135642106,1.6039895356442109
2021-08-24,1.9920272169648385,1.7333115936582717,1.9185459079765963,1.9093041569360392,1.9100590042061654,1.8830588161843398,1.8562254503406013,1.6209941137998678
2021-08-25,1.9902343924695702,1.7317516132239792,1.9189617583174374,1.9075857831947967,1.9083399511023798,1.881364063249774,1.8545548474352946,1.6255722694571602
2021-08-26,2.0084328219654535,1.7475865117449183,1.9214105125702485,1.925028485177121,1.9257895490923034,1.898566997432142,1.8715126418362953,1.597776324395028
2021-08-27,2.016828622135655,1.7548919027802985,1.9285665965273306,1.9330756323391938,1.9338398777103245,1.9065035283162475,1.879336078092175,1.6020274689339422
2021-08-30,2.0262640776778102,1.7631019233781011,1.9327565772351059,1.9421192610285,1.9428870818165718,1.9154228430686044,1.888128293662197,1.5961412688031378
2021-08-31,2.080716652375095,1.8104824401820605,1.9688767900606294,1.9943105796711265,1.995099034402857,1.9668967385929288,1.9388686922515688,1.5954872465663816
2021-09-01,2.0682323524608446,1.799619545540968,1.9690818696229804,1.9823447161930996,1.9831284401964397,1.9550953581613713,1.9272354800980593,1.6183780248528434
2021-09-02,2.0994902721453914,1.826817825826222,1.9894360165935772,2.0123045859592423,2.013100154657847,1.9846433988388732,1.9563624646839242,1.6170699803793314
2021-09-03,2.095338004610864,1.8232048363066646,1.9834230588026387,2.008324749942512,2.0091187452048773,1.9807182697435182,1.9524932682148337,1.6082406801831248
2021-09-06,2.0961139323843456,1.8238799900365752,1.9940943992334672,2.0090684557065566,2.009862744994504,1.9814517525102862,1.9532162989387598,1.6357096141268788
2021-09-07,2.1024546348035003,1.8293971902642927,2.0058479418909445,2.015145847312296,2.0159425393093384,1.9874456041451964,1.9591247388954207,1.6563113145846944
2021-09-08,2.119328267506578,1.8440793506998008,2.0146218162918683,2.0313187674351876,2.032121853428996,2.0033962109200374,1.97484805140662,1.6494440810987556
2021-09-09,2.105829361344116,1.8323336223513944,2.005399780292664,2.0183804313368743,2.01917840213327,1.9906357255001645,1.9622694013976607,1.6487900588619995
2021-09-10,2.1311398103987322,1.854356863004656,2.028118896762047,2.0426398115212114,2.043447373312756,2.014561635662426,1.9858543701644593,1.664813603662523
2021-09-13,2.1412639900205788,1.863166159265961,2.031636410727558,2.0523435635949463,2.0531549617845504,2.0241319997273304,1.9952883576711788,1.6559843034663162
2021-09-14,2.149700806372118,1.8705072394837152,2.029296218763969,2.060430023656392,2.0612446188443796,2.032107303114751,2.0031500139267786,1.6344015696533667
2021-09-15,2.14801344310181,1.8690390234401644,2.0217254765681925,2.0588127316441027,2.059626687432414,2.0305122424372666,2.0015776826756584,1.6170699803793316
2021-09-16,2.134514536939348,1.857293295091758,2.00596323859158,2.0458743955457894,2.046683236136688,2.0177517570173937,1.988999032666699,1.5987573577501621
2021-09-17,2.14801344310181,1.8690390234401644,2.0196439177065457,2.0588127316441027,2.059626687432414,2.0305122424372666,2.0015776826756584,1.611510791366905
2021-09-22,2.1075167246144235,1.8338018383949455,1.9889330091056192,2.0199977233491633,2.0207963335452357,1.9922307861776483,1.9638417326487807,1.6007194244604301
2021-09-23,2.126077720587809,1.849952214874004,2.004729623724309,2.0377879354843436,2.0385935790768586,2.009776453629973,1.9811373764110995,1.610202746893393
2021-09-24,2.11764090423627,1.8426111346562497,2.0000159124960373,2.0297014754228977,2.03050392201703,2.0018011502425526,1.9732757201554998,1.612491824722039
2021-09-27,2.1092040878847316,1.835270054438496,1.9983319433776523,2.0216150153614523,2.022414264957201,1.9938258468551322,1.9654140638999005,1.6229561805101358
2021-09-28,2.0940178184519618,1.822056110046539,1.9871732062671477,2.00705938725085,2.007852882249509,1.9794703007577754,1.9512630826398214,1.6200130804447335
2021-09-29,2.0703947326676526,1.8015010854368276,1.9675096454690326,1.9844172990788016,1.9852018424819884,1.9571394512729978,1.9292504451241423,1.6092217135382587
2021-09-30,2.0568958265051904,1.7897553570884213,1.9602092164411637,1.9714789629804883,1.9722583911862623,1.944378965853125,1.9166717951151828,1.6137998691955509
2021-10-08,2.039179378319632,1.7743398422917593,1.9568429364721807,1.95449822703534,1.9552709418727245,1.927631647511702,1.9001631240831771,1.6370176586003908
2021-10-11,2.055075539125047,1.788171480526433,1.9674036889771787,1.9697342668076006,1.9705130052442048,1.9426582523156908,1.9149756015425343,1.6366906474820127
2021-10-12,2.0441680211851794,1.7786805824391998,1.9539619880256844,1.9592797061635072,1.960054311368361,1.9323474003130503,1.9048116779637803,1.6196860693263555
2021-10-13,2.0153734261083756,1.753625701132224,1.9413228465563968,1.9316808663438394,1.9324445602914055,1.9051279348077301,1.8779800866287715,1.637998691955525
2021-10-14,2.002419233505454,1.7423539413721651,1.9294488012902913,1.9192646234452138,1.9200234086059724,1.8928823658818954,1.8659090156145939,1.6291693917593184
2021-10-15,2.0114020487585624,1.7501701085857975,1.9382960758456655,1.927874408671884,1.928636597728691,1.9013738007942629,1.874279448581837,1.637017658600391
2021-10-18,2.0423083503751744,1.7770624373918242,1.9524069817458276,1.9574972620393327,1.9582711625512876,1.9305894577085734,1.9030787858338996,1.6180510137344657
2021-10-19,2.051697069409272,1.7852317914110913,1.9642519592779875,1.966496095050972,1.9672735532698058,1.939464592545723,1.911827451047291,1.6334205362982328
2021-10-20,2.0418736224285166,1.7766841699747866,1.9560170018088825,1.9570805870719319,1.9578543228505936,1.9301785103652718,1.9026736944417295,1.6288423806409404
2021-10-21,2.066342661197656,1.7979752789631693,1.975020043351982,1.9805334982772969,1.9813165062119615,1.9533090372904958,1.925474614088727,1.636036625245257
2021-10-22,2.066342661197656,1.7979752789631693,1.9789282381209574,1.9805334982772969,1.9813165062119615,1.9533090372904958,1.925474614088727,1.6468279921517317
2021-10-25,2.0605773422479796,1.792958733962425,1.9770655348268977,1.9750075961495885,1.9757884194076416,1.9478590943460194,1.9201023321878674,1.6523871811641582
2021-10-26,2.0674345047845786,1.7989253187676246,1.9796755569240074,1.981580000795677,1.9823634224672344,1.9543411545601492,1.9264920238091248,1.6468279921517317
2021-10-27,2.0551018383103044,1.7881943640906346,1.9636256661570428,1.969759473864667,1.9705382222669328,1.942683112875946,1.9150001078427406,1.6252452583387822
2021-10-28,2.0711126484028726,1.8021257614736448,1.9718452618801534,1.9851054018747427,1.9858902173207655,1.9578180953913962,1.929919418643964,1.6183780248528437
2021-10-29,2.06198126169181,1.7941803186013443,1.9695846125888665,1.9763532149279264,1.977134570179092,1.9491862162163445,1.921410542728201,1.6288423806409402
2021-11-01,2.0382238123390777,1.7735083809650793,1.9517988166358906,1.9535823429131947,1.9543546956539346,1.9267283531546748,1.8992727015641075,1.6236102027468917
2021-11-02,2.0395926664776534,1.7746994544244246,1.9465838448291972,1.9548943525457758,1.9556672239921844,1.928022327871367,1.900548237293835,1.6066056245912346
2021-11-03,2.027272979230473,1.7639797932903174,1.9359760575070344,1.9430862658525465,1.9438544689479365,1.9163765554211376,1.8890684157262885,1.600065402223674
2021-11-04,2.047805791309107,1.7818458951804959,1.955280588314936,1.962766410341262,1.963542394021683,1.9357861761715203,1.9082014516721992,1.6154349247874413
2021-11-05,2.047805791309107,1.7818458951804959,1.9532619788006838,1.962766410341262,1.963542394021683,1.9357861761715203,1.9082014516721992,1.6098757357750146
2021-11-08,2.038844517671194,1.7740484718530147,1.9468015283484428,1.9541772721695567,1.9549498601167843,1.9273151044992047,1.899851091771241,1.6085676913015023
2021-11-09,2.05297079754363,1.7863400934079963,1.9560094635689211,1.9677169289838743,1.9684948698618792,1.940668644866092,1.9130143457642275,1.6079136690647464
2021-11-10,2.05297079754363,1.7863400934079963,1.9530259225933737,1.9677169289838743,1.9684948698618792,1.940668644866092,1.9130143457642275,1.5997383911052958
2021-11-11,2.0677888282345616,1.799233624265928,1.9724750577456538,1.9819196102298207,1.9827031661666563,1.9546760957148628,1.926822192091922,1.6258992805755377
2021-11-12,2.059706266039508,1.7922007892525105,1.9668400276128644,1.974172693186577,1.9749531863640504,1.9470356679791694,1.919290639549543,1.6252452583387815
2021-11-15,2.076973233785117,1.8072252001269706,1.977673984152266,1.9907226142989016,1.9915096505212466,1.963358093478797,1.9353804724125923,1.6232831916285135
2021-11-16,2.0673098967792924,1.7988168942951144,1.9707549644491207,1.981460567396146,1.9822439418494666,1.9542233628949937,1.926375910661293,1.6219751471550012
2021-11-17,2.0840596809227208,1.8133912910703316,1.9818129984529351,1.9975147820275887,1.9983045035472184,1.9700568959069191,1.9419838176968782,1.621648136036623
2021-11-18,2.0885692381921053,1.8173151671251977,1.9795395739030492,2.0018370705822077,2.0026285009273823,1.9743197701793604,1.946185946514151,1.60725964682799
2021-11-19,2.120780361544852,1.8453428532313854,2.007555750548682,2.0327105602580593,2.0335141964999823,2.004768872125372,1.9762011523518155,1.6252452583387813
2021-11-22,2.123357251413072,1.8475850681198804,2.0108386161869087,2.0351804394321276,2.0359850521457905,2.0072048002810527,1.9786023688188288,1.6294964028776957
2021-11-23,2.089857683126216,1.8184362745694458,1.9889947250188755,2.0030720101692423,2.003863928750287,1.9755377342572016,1.9473865547476583,1.6304774362328298
2021-11-24,2.0743761139264567,1.8049653826290977,1.9799934800692898,1.9882333452266863,1.989019397311456,1.9609030419589741,1.932960405087119,1.6340745585349883
2021-11-25,2.0730369427747934,1.8038001370625198,1.9768401644998952,1.9869497859334477,1.9877353305604482,1.9596371265025772,1.9317125287765398,1.6278613472858057
2021-11-26,2.048784059839326,1.782697110550797,1.9556463476783037,1.9637040542426298,1.9644804086224688,1.9367109311973225,1.9091130290480476,1.6141268803139288
2021-11-29,2.0652219169800756,1.797000092013255,1.9658020327450882,1.979459295286863,1.9802418785331972,1.952249600320142,1.9244302739701389,1.6118378024852826
2021-11-30,2.074682710119314,1.8052321594738745,1.9699559436158576,1.9885272093770041,1.9893133776415617,1.961192866645631,1.9332460998062033,1.605951602354478
2021-12-01,2.0539838217713715,1.7872215505606128,1.9577577149350953,1.96868788528037,1.9694662100279159,1.9416262543740397,1.9139583094497288,1.6102027468933926
2021-12-02,2.0448204685720874,1.779248292865216,1.9528345849805282,1.959905059320028,1.9606799117595208,1.9329641573500775,1.9054196462858353,1.6134728580771729
2021-12-03,2.0456179353539237,1.7799421882130013,1.9587079937391807,1.9606694096404509,1.9614445642673928,1.9337180008926564,1.9061627476469205,1.628188358404184
2021-12-06,2.0374559197918614,1.7728402188820314,1.9526464583549654,1.9528463386959853,1.9536184004559658,1.9260024660690946,1.8985571582838092,1.6265533028122938
2021-12-07,2.060650760793373,1.7930226172341166,1.9715045980537025,1.9750779658376731,1.9758588169165254,1.9479284967306834,1.9201707455967427,1.6357096141268785
2021-12-08,2.0627534656513253,1.7948522321496614,1.9814263100895464,1.9770933515170992,1.9778749993827667,1.9499161788702042,1.9221301035004126,1.6592544146500963
2021-12-09,2.066957803925264,1.7985105296928963,1.9940940588010425,1.9811230959278345,1.9819063369611263,1.9538905303175829,1.926047820908821,1.6867233485938504
2021-12-10,2.060654501854844,1.793025872423185,1.9880975789419368,1.9750815515438107,1.9758624040402792,1.9479320331476182,1.9201742316201538,1.6818181818181799
2021-12-13,2.0501409584780337,1.7838777812373523,1.9825048292320024,1.9650046048522607,1.9657814734074208,1.9379936044070691,1.9103774243159695,1.686069326357094
2021-12-14,2.02908687931523,1.7655581121103963,1.9646772987171466,1.9448248399757293,1.945593730419925,1.9180912310627092,1.890758657442378,1.6759319816873752
2021-12-15,2.0438630646522458,1.7784152323026174,1.9694020457124288,1.9589874135828347,1.9597619032292246,1.9320591255932047,1.9045275111246631,1.660889470241986
2021-12-16,2.067040893220467,1.798582827720482,1.9881762499651323,1.9812027347677945,1.9819860072864632,1.953969074440138,1.9261252457869016,1.6697187704381926
2021-12-17,2.069142078372406,1.800411120302663,1.9810635319681367,1.9832166638501505,1.984000732579766,1.955955320005007,1.928083187586939,1.6458469587965971
2021-12-20,2.0607394709475435,1.7930998061085404,1.9665757482452455,1.9751629921187792,1.9759438768129445,1.948012354238489,1.9202534081449616,1.6213211249182453
2021-12-21,2.0973286362325996,1.8249369335587853,1.993517265122033,2.0102327164592024,2.01102746604,1.9826000093066911,1.9543481932113638,1.6281883584041836
2021-12-22,2.090811778847566,1.8192664565876389,1.989541455581106,2.0039864850877445,2.004778765208303,1.9764396387815328,1.948275607238984,1.6291693917593177
2021-12-23,2.0992276250014177,1.826589290123589,1.9996997512828527,2.012052845782437,2.012848314955053,1.984395119088578,1.9561177228907634,1.6415958142576823
2021-12-24,2.0866164953393316,1.8156160378174648,1.9885419094727128,1.9999654194247956,2.0007561098088904,1.9724738467836656,1.9443663273089418,1.6340745585349878
2021-12-27,2.0950366375651646,1.8229426094707002,1.9946365127329078,2.008035897788174,2.008829778852255,1.9804333881578238,1.9522124461581074,1.6353826030085
2021-12-28,2.082419101981334,1.8119637832154185,1.989338516360403,1.9959423315279692,1.996731431376106,1.9685060603495959,1.9404550813631776,1.6438848920863283
