date,baseline_nav,relief_breadth_blend_ge_m2_nav,relief_breadth_blend_ge_m1_nav,relief_breadth_blend_ge_0_nav,relief_above_ma20_ge_55_nav,relief_above_ma20_ge_60_nav,relief_above_ma20_ge_65_nav,relief_combo_m1_or_ma60_nav,hs300_benchmark
2022-08-05,5.919074694127534,5.919074694127534,5.919074694127534,5.919074694127534,5.919074694127534,5.919074694127534,5.919074694127534,5.919074694127534,1.8589096251205346
2022-08-08,5.86149614651929,5.86149614651929,5.86149614651929,5.86149614651929,5.86149614651929,5.86149614651929,5.86149614651929,5.86149614651929,1.8527397022301393
2022-08-09,5.803917598911045,5.803917598911045,5.803917598911045,5.803917598911045,5.803917598911045,5.803917598911045,5.803917598911045,5.803917598911045,1.855824663675337
2022-08-10,5.713469685964511,5.713469685964511,5.713469685964511,5.713469685964511,5.713469685964511,5.713469685964511,5.713469685964511,5.713469685964511,1.8359927686704947
2022-08-11,5.925079674333566,5.925079674333566,5.925079674333566,5.925079674333566,5.925079674333566,5.925079674333566,5.925079674333566,5.925079674333566,1.8747751411244082
2022-08-12,5.857364478055469,5.857364478055469,5.857364478055469,5.857364478055469,5.857364478055469,5.857364478055469,5.857364478055469,5.857364478055469,1.8752158499022935
2022-08-15,5.967401672007378,5.967401672007378,5.967401672007378,5.967401672007378,5.967401672007378,5.967401672007378,5.967401672007378,5.967401672007378,1.87080876212344
2022-08-16,6.043581267820237,6.043581267820237,6.043581267820237,6.043581267820237,6.043581267820237,6.043581267820237,6.043581267820237,6.043581267820237,1.8664016743445866
2022-08-17,6.009723669681188,6.009723669681188,6.009723669681188,6.009723669681188,6.009723669681188,6.009723669681188,6.009723669681188,6.009723669681188,1.8844707342378864
2022-08-18,5.9420084734030905,5.9420084734030905,5.9420084734030905,5.9420084734030905,5.9420084734030905,5.9420084734030905,5.9420084734030905,5.9420084734030905,1.8681645094561274
2022-08-19,5.933544073868328,5.933544073868328,5.933544073868328,5.933544073868328,5.933544073868328,5.933544073868328,5.933544073868328,5.933544073868328,1.8549432461195656
2022-08-22,5.848900078520705,5.848900078520705,5.848900078520705,5.848900078520705,5.848900078520705,5.848900078520705,5.848900078520705,5.848900078520705,1.866842383122471
2022-08-23,5.730398485034034,5.730398485034034,5.730398485034034,5.730398485034034,5.730398485034034,5.730398485034034,5.730398485034034,5.730398485034034,1.8606724602320759
2022-08-24,5.764256083173083,5.764256083173083,5.764256083173083,5.764256083173083,5.764256083173083,5.764256083173083,5.764256083173083,5.764256083173083,1.8267378843349014
2022-08-25,5.823506879916418,5.823506879916418,5.823506879916418,5.823506879916418,5.823506879916418,5.823506879916418,5.823506879916418,5.823506879916418,1.8426034003387752
2022-08-26,5.8658288775902285,5.8658288775902285,5.8658288775902285,5.8658288775902285,5.8658288775902285,5.8658288775902285,5.8658288775902285,5.8658288775902285,1.839959147671463
2022-08-29,5.611896891547362,5.611896891547362,5.611896891547362,5.611896891547362,5.611896891547362,5.611896891547362,5.611896891547362,5.611896891547362,1.828941428224329
2022-08-30,5.576742312214257,5.576742312214257,5.576742312214257,5.576742312214257,5.576742312214257,5.576742312214257,5.576742312214257,5.576742312214257,1.8249750492233603
2022-08-31,5.606886865253253,5.606886865253253,5.606886865253253,5.606886865253253,5.606886865253253,5.606886865253253,5.606886865253253,5.606886865253253,1.8249750492233603
2022-09-01,5.584992981215657,5.584992981215657,5.584992981215657,5.584992981215657,5.584992981215657,5.584992981215657,5.584992981215657,5.584992981215657,1.8099909507752578
2022-09-02,5.673456736074405,5.673456736074405,5.673456736074405,5.673456736074405,5.673456736074405,5.673456736074405,5.673456736074405,5.673456736074405,1.7998546488838933
2022-09-05,5.735087527413777,5.735087527413777,5.735087527413777,5.735087527413777,5.735087527413777,5.735087527413777,5.735087527413777,5.735087527413777,1.798973231328123
2022-09-06,5.80187588849252,5.80187588849252,5.80187588849252,5.80187588849252,5.80187588849252,5.80187588849252,5.80187588849252,5.80187588849252,1.8117537858867991
2022-09-07,5.8118435112689495,5.8118435112689495,5.8118435112689495,5.8118435112689495,5.8118435112689495,5.8118435112689495,5.8118435112689495,5.8118435112689495,1.8152794561098822
2022-09-08,5.817115024657856,5.817115024657856,5.817115024657856,5.817115024657856,5.817115024657856,5.817115024657856,5.817115024657856,5.817115024657856,1.8073466981079456
2022-09-09,5.8889929580531355,5.8889929580531355,5.8889929580531355,5.8889929580531355,5.8889929580531355,5.8889929580531355,5.8889929580531355,5.8889929580531355,1.8329078072252976
2022-09-13,5.856056755826889,5.856056755826889,5.856056755826889,5.856056755826889,5.856056755826889,5.856056755826889,5.856056755826889,5.856056755826889,1.839077730115693
2022-09-14,5.808047761758629,5.808047761758629,5.808047761758629,5.808047761758629,5.808047761758629,5.808047761758629,5.808047761758629,5.808047761758629,1.8188051263329654
2022-09-15,5.8668615054061375,5.8668615054061375,5.8668615054061375,5.8668615054061375,5.8668615054061375,5.8668615054061375,5.8668615054061375,5.8668615054061375,1.8024989015512063
2022-09-16,5.71846317026648,5.71846317026648,5.71846317026648,5.71846317026648,5.71846317026648,5.71846317026648,5.71846317026648,5.71846317026648,1.762835111541522
2022-09-19,5.711250335187607,5.711250335187607,5.711250335187607,5.711250335187607,5.711250335187607,5.711250335187607,5.711250335187607,5.711250335187607,1.7579873149847827
2022-09-20,5.678045391378377,5.678045391378377,5.678045391378377,5.678045391378377,5.678045391378377,5.678045391378377,5.678045391378377,5.678045391378377,1.7588687325405536
2022-09-21,5.737454750989717,5.737454750989717,5.737454750989717,5.737454750989717,5.737454750989717,5.737454750989717,5.737454750989717,5.737454750989717,1.7456474692039918
2022-09-22,5.756980972490533,5.756980972490533,5.756980972490533,5.756980972490533,5.756980972490533,5.756980972490533,5.756980972490533,5.756980972490533,1.7328669146453162
2022-09-23,5.704911048488357,5.704911048488357,5.704911048488357,5.704911048488357,5.704911048488357,5.704911048488357,5.704911048488357,5.704911048488357,1.7293412444222331
2022-09-26,5.665858605486727,5.665858605486727,5.665858605486727,5.665858605486727,5.665858605486727,5.665858605486727,5.665858605486727,5.665858605486727,1.7183235249750985
2022-09-27,5.678876086487271,5.678876086487271,5.678876086487271,5.678876086487271,5.678876086487271,5.678876086487271,5.678876086487271,5.678876086487271,1.7403589638693675
2022-09-28,5.7342003807395825,5.7342003807395825,5.7342003807395825,5.7342003807395825,5.7342003807395825,5.7342003807395825,5.7342003807395825,5.7342003807395825,1.7156792723077858
2022-09-29,5.8578664502447495,5.8578664502447495,5.8578664502447495,5.8578664502447495,5.8578664502447495,5.8578664502447495,5.8578664502447495,5.8578664502447495,1.7161199810856715
2022-09-30,5.773252823741214,5.773252823741214,5.773252823741214,5.773252823741214,5.773252823741214,5.773252823741214,5.773252823741214,5.773252823741214,1.704661552860652
2022-10-10,5.7895246749918945,5.7895246749918945,5.7895246749918945,5.7895246749918945,5.7895246749918945,5.7895246749918945,5.7895246749918945,5.7895246749918945,1.669845559407707
2022-10-11,5.711419788988631,5.711419788988631,5.711419788988631,5.711419788988631,5.711419788988631,5.711419788988631,5.711419788988631,5.711419788988631,1.6685234330740506
2022-10-12,5.756980972490535,5.756980972490535,5.756980972490535,5.756980972490535,5.756980972490535,5.756980972490535,5.756980972490535,5.756980972490535,1.6958473773029445
2022-10-13,5.769998453491078,5.769998453491078,5.769998453491078,5.769998453491078,5.769998453491078,5.769998453491078,5.769998453491078,5.769998453491078,1.6813039876327267
2022-10-14,5.874138301495429,5.874138301495429,5.874138301495429,5.874138301495429,5.874138301495429,5.874138301495429,5.874138301495429,5.874138301495429,1.7200863600866403
2022-10-17,5.7276916402393105,5.7276916402393105,5.7276916402393105,5.7276916402393105,5.7276916402393105,5.7276916402393105,5.7276916402393105,5.7276916402393105,1.719645651308755
2022-10-18,5.652841124486184,5.652841124486184,5.652841124486184,5.652841124486184,5.652841124486184,5.652841124486184,5.652841124486184,5.652841124486184,1.716560689863557
2022-10-19,5.646332383985912,5.646332383985912,5.646332383985912,5.646332383985912,5.646332383985912,5.646332383985912,5.646332383985912,5.646332383985912,1.6905588719683196
2022-10-20,5.672367345986999,5.672367345986999,5.672367345986999,5.672367345986999,5.672367345986999,5.672367345986999,5.672367345986999,5.672367345986999,1.6852703666336948
2022-10-21,5.6658586054867275,5.6658586054867275,5.6658586054867275,5.6658586054867275,5.6658586054867275,5.6658586054867275,5.6658586054867275,5.6658586054867275,1.6755747735202164
2022-10-24,5.71141978898863,5.71141978898863,5.71141978898863,5.71141978898863,5.71141978898863,5.71141978898863,5.71141978898863,5.71141978898863,1.632385313287449
2022-10-25,5.701656678238223,5.701656678238223,5.701656678238223,5.701656678238223,5.701656678238223,5.701656678238223,5.701656678238223,5.701656678238223,1.6253339728412832
2022-10-26,5.691489940539687,5.691489940539687,5.691489940539687,5.691489940539687,5.691489940539687,5.691489940539687,5.691489940539687,5.691489940539687,1.637673818622074
2022-10-27,5.682586807122868,5.682586807122868,5.682586807122868,5.682586807122868,5.682586807122868,5.682586807122868,5.682586807122868,5.682586807122868,1.6262153903970544
2022-10-28,5.639523785245216,5.639523785245216,5.639523785245216,5.639523785245216,5.639523785245216,5.639523785245216,5.639523785245216,5.639523785245216,1.5883144354989118
2022-10-31,5.61967077183779,5.61967077183779,5.61967077183779,5.61967077183779,5.61967077183779,5.61967077183779,5.61967077183779,5.61967077183779,1.5711267931613817
2022-11-01,5.743665860479428,5.743665860479428,5.743665860479428,5.743665860479428,5.743665860479428,5.743665860479428,5.743665860479428,5.743665860479428,1.631944604509564
2022-11-02,5.726127949455063,5.726127949455063,5.726127949455063,5.726127949455063,5.726127949455063,5.726127949455063,5.726127949455063,5.726127949455063,1.6469287029576674
2022-11-03,5.7211132780160225,5.7211132780160225,5.7211132780160225,5.7211132780160225,5.7211132780160225,5.7211132780160225,5.7211132780160225,5.7211132780160225,1.6337074396211058
2022-11-04,5.715334487496128,5.715334487496128,5.715334487496128,5.715334487496128,5.715334487496128,5.715334487496128,5.715334487496128,5.715334487496128,1.689677454412549
2022-11-07,5.735823162176701,5.735823162176701,5.735823162176701,5.735823162176701,5.735823162176701,5.735823162176701,5.735823162176701,5.735823162176701,1.689677454412549
2022-11-08,5.770870199501513,5.770870199501513,5.770870199501513,5.770870199501513,5.770870199501513,5.770870199501513,5.770870199501513,5.770870199501513,1.6795411525211854
2022-11-09,5.77586932907336,5.77586932907336,5.77586932907336,5.77586932907336,5.77586932907336,5.77586932907336,5.77586932907336,5.77586932907336,1.66191280140577
2022-11-10,5.730235914217994,5.730235914217994,5.730235914217994,5.730235914217994,5.730235914217994,5.730235914217994,5.730235914217994,5.730235914217994,1.652657917070177
2022-11-11,5.651523086881555,5.651523086881555,5.651523086881555,5.651523086881555,5.651523086881555,5.651523086881555,5.651523086881555,5.651523086881555,1.6958473773029443
2022-11-14,5.646436716103362,5.646436716103362,5.646436716103362,5.646436716103362,5.646436716103362,5.646436716103362,5.646436716103362,5.646436716103362,1.6967287948587155
2022-11-15,5.809415639716097,5.809415639716097,5.809415639716097,5.809415639716097,5.809415639716097,5.809415639716097,5.809415639716097,5.809415639716097,1.729781953200119
2022-11-16,5.716943667922863,5.716943667922863,5.716943667922863,5.716943667922863,5.716943667922863,5.716943667922863,5.716943667922863,5.716943667922863,1.717001398641443
2022-11-17,5.755585766773425,5.755585766773425,5.755585766773425,5.755585766773425,5.755585766773425,5.755585766773425,5.755585766773425,5.755585766773425,1.7095093494173916
2022-11-18,5.705681843940129,5.705681843940129,5.705681843940129,5.705681843940129,5.705681843940129,5.705681843940129,5.705681843940129,5.705681843940129,1.7037801353048816
2022-11-21,5.7112267242549395,5.7112267242549395,5.7112267242549395,5.7112267242549395,5.7112267242549395,5.7112267242549395,5.7112267242549395,5.7112267242549395,1.6892367456346644
2022-11-22,5.722316484884561,5.722316484884561,5.722316484884561,5.722316484884561,5.722316484884561,5.722316484884561,5.722316484884561,5.722316484884561,1.6883553280788934
2022-11-23,5.772220407717856,5.772220407717856,5.772220407717856,5.772220407717856,5.772220407717856,5.772220407717856,5.772220407717856,5.772220407717856,1.6896774544125495
2022-11-24,5.8997526549585,5.8997526549585,5.8997526549585,5.8997526549585,5.8997526549585,5.8997526549585,5.8997526549585,5.8997526549585,1.6817446964106124
2022-11-25,5.8886628943288795,5.8886628943288795,5.8886628943288795,5.8886628943288795,5.8886628943288795,5.8886628943288795,5.8886628943288795,5.8886628943288795,1.6909995807462055
2022-11-28,5.899752654958501,5.899752654958501,5.899752654958501,5.899752654958501,5.899752654958501,5.899752654958501,5.899752654958501,5.899752654958501,1.671167685741363
2022-11-29,6.169266589327073,6.169266589327073,6.169266589327073,6.169266589327073,6.169266589327073,6.169266589327073,6.169266589327073,6.169266589327073,1.7222899039760673
2022-11-30,6.288612520370603,6.288612520370603,6.288612520370603,6.288612520370603,6.288612520370603,6.288612520370603,6.288612520370603,6.288612520370603,1.7236120303097233
2022-12-01,6.371236626477661,6.371236626477661,6.371236626477661,6.371236626477661,6.371236626477661,6.371236626477661,6.371236626477661,6.371236626477661,1.7434439253145657
2022-12-02,6.316153889072955,6.316153889072955,6.316153889072955,6.316153889072955,6.316153889072955,6.316153889072955,6.316153889072955,6.316153889072955,1.733307623423202
2022-12-05,6.5089434699894255,6.5089434699894255,6.5089434699894255,6.5089434699894255,6.5089434699894255,6.5089434699894255,6.5089434699894255,6.5089434699894255,1.7645979466530637
2022-12-06,6.49058255752119,6.49058255752119,6.49058255752119,6.49058255752119,6.49058255752119,6.49058255752119,6.49058255752119,6.49058255752119,1.7747342485444277
2022-12-07,6.426319363882366,6.426319363882366,6.426319363882366,6.426319363882366,6.426319363882366,6.426319363882366,6.426319363882366,6.426319363882366,1.7694457432098032
2022-12-08,6.5089434699894255,6.5089434699894255,6.5089434699894255,6.5089434699894255,6.5089434699894255,6.5089434699894255,6.5089434699894255,6.5089434699894255,1.773412122210772
2022-12-09,6.655830769735308,6.655830769735308,6.655830769735308,6.655830769735308,6.655830769735308,6.655830769735308,6.655830769735308,6.655830769735308,1.7883962206588748
2022-12-12,6.527304382457661,6.527304382457661,6.527304382457661,6.527304382457661,6.527304382457661,6.527304382457661,6.527304382457661,6.527304382457661,1.769886451987689
2022-12-13,6.57320666362825,6.57320666362825,6.57320666362825,6.57320666362825,6.57320666362825,6.57320666362825,6.57320666362825,6.57320666362825,1.7650386554309496
2022-12-14,6.628289401032957,6.628289401032957,6.628289401032957,6.628289401032957,6.628289401032957,6.628289401032957,6.628289401032957,6.628289401032957,1.7694457432098034
2022-12-15,6.508943469989426,6.508943469989426,6.508943469989426,6.508943469989426,6.508943469989426,6.508943469989426,6.508943469989426,6.508943469989426,1.7685643256540324
2022-12-16,6.5548457511600144,6.5548457511600144,6.5548457511600144,6.5548457511600144,6.5548457511600144,6.5548457511600144,6.5548457511600144,6.5548457511600144,1.7703271607655746
2022-12-19,6.499763013755309,6.499763013755309,6.499763013755309,6.499763013755309,6.499763013755309,6.499763013755309,6.499763013755309,6.499763013755309,1.7447660516482224
2022-12-20,6.389597538945896,6.389597538945896,6.389597538945896,6.389597538945896,6.389597538945896,6.389597538945896,6.389597538945896,6.389597538945896,1.717001398641443
2022-12-21,6.42683124641853,6.42683124641853,6.42683124641853,6.42683124641853,6.42683124641853,6.42683124641853,6.42683124641853,6.42683124641853,1.715679272307787
2022-12-22,6.45901569084504,6.45901569084504,6.45901569084504,6.45901569084504,6.45901569084504,6.45901569084504,6.45901569084504,6.45901569084504,1.71920494253087
2022-12-23,6.417450761893787,6.417450761893787,6.417450761893787,6.417450761893787,6.417450761893787,6.417450761893787,6.417450761893787,6.417450761893787,1.7147978547520164
2022-12-26,6.381698947064295,6.381698947064295,6.381698947064295,6.381698947064295,6.381698947064295,6.381698947064295,6.381698947064295,6.381698947064295,1.7187642337529847
2022-12-27,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,1.7394775463135979
2022-12-28,6.480016437845397,6.480016437845397,6.480016437845397,6.480016437845397,6.480016437845397,6.480016437845397,6.480016437845397,6.480016437845397,1.7337483322010883
2022-12-29,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,1.7284598268664637
2022-12-30,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,6.453202576723278,1.7355111673126298
2023-01-03,6.462140530430652,6.462140530430652,6.462140530430652,6.462140530430652,6.462140530430652,6.462140530430652,6.462140530430652,6.462140530430652,1.740358963869369
2023-01-04,6.614085743455992,6.614085743455992,6.614085743455992,6.614085743455992,6.614085743455992,6.614085743455992,6.614085743455992,6.614085743455992,1.7425625077587963
2023-01-05,6.712403234237095,6.712403234237095,6.712403234237095,6.712403234237095,6.712403234237095,6.712403234237095,6.712403234237095,6.712403234237095,1.7756156661001996
2023-01-06,6.614085743455992,6.614085743455992,6.614085743455992,6.614085743455992,6.614085743455992,6.614085743455992,6.614085743455992,6.614085743455992,1.7826670065463657
2023-01-09,6.6677134657002295,6.6677134657002295,6.6677134657002295,6.6677134657002295,6.6677134657002295,6.6677134657002295,6.6677134657002295,6.6677134657002295,1.7936847259935003
2023-01-10,6.605147789748619,6.605147789748619,6.605147789748619,6.605147789748619,6.605147789748619,6.605147789748619,6.605147789748619,6.605147789748619,1.7963289786608123
2023-01-11,6.656676776765423,6.656676776765423,6.656676776765423,6.656676776765423,6.656676776765423,6.656676776765423,6.656676776765423,6.656676776765423,1.7963289786608123
2023-01-12,6.579076768822013,6.579076768822013,6.579076768822013,6.579076768822013,6.579076768822013,6.579076768822013,6.579076768822013,6.579076768822013,1.7989732313281248
2023-01-13,6.623832393099714,6.623832393099714,6.623832393099714,6.623832393099714,6.623832393099714,6.623832393099714,6.623832393099714,6.623832393099714,1.8262971755570185
2023-01-16,6.648109043118658,6.648109043118658,6.648109043118658,6.648109043118658,6.648109043118658,6.648109043118658,6.648109043118658,6.648109043118658,1.854061828563797
2023-01-17,6.659917153225332,6.659917153225332,6.659917153225332,6.659917153225332,6.659917153225332,6.659917153225332,6.659917153225332,6.659917153225332,1.852271761628182
2023-01-18,6.648056214395011,6.648056214395011,6.648056214395011,6.648056214395011,6.648056214395011,6.648056214395011,6.648056214395011,6.648056214395011,1.848244111023047
2023-01-19,6.737013255622419,6.737013255622419,6.737013255622419,6.737013255622419,6.737013255622419,6.737013255622419,6.737013255622419,6.737013255622419,1.860774579572356
2023-01-20,6.766665602698223,6.766665602698223,6.766665602698223,6.766665602698223,6.766665602698223,6.766665602698223,6.766665602698223,6.766665602698223,1.8710674644521454
2023-01-30,6.831900766264988,6.831900766264988,6.831900766264988,6.831900766264988,6.831900766264988,6.831900766264988,6.831900766264988,6.831900766264988,1.8818078660658386
2023-01-31,6.754804663867902,6.754804663867902,6.754804663867902,6.754804663867902,6.754804663867902,6.754804663867902,6.754804663867902,6.754804663867902,1.86122209630626
2023-02-01,6.849692174510472,6.849692174510472,6.849692174510472,6.849692174510472,6.849692174510472,6.849692174510472,6.849692174510472,6.849692174510472,1.8750951150572808
2023-02-02,6.7903874803588655,6.7903874803588655,6.7903874803588655,6.7903874803588655,6.7903874803588655,6.7903874803588655,6.7903874803588655,6.7903874803588655,1.8706199477182417
2023-02-03,6.713291377961777,6.713291377961777,6.713291377961777,6.713291377961777,6.713291377961777,6.713291377961777,6.713291377961777,6.713291377961777,1.8513767281603748
2023-02-06,6.600612459073727,6.600612459073727,6.600612459073727,6.600612459073727,6.600612459073727,6.600612459073727,6.600612459073727,6.600612459073727,1.8258682743278534
2023-02-07,6.588751520243406,6.588751520243406,6.588751520243406,6.588751520243406,6.588751520243406,6.588751520243406,6.588751520243406,6.588751520243406,1.8303434416668922
2023-02-08,6.553168703752442,6.553168703752442,6.553168703752442,6.553168703752442,6.553168703752442,6.553168703752442,6.553168703752442,6.553168703752442,1.8227356571905264
2023-02-09,6.677708561470814,6.677708561470814,6.677708561470814,6.677708561470814,6.677708561470814,6.677708561470814,6.677708561470814,6.677708561470814,1.8469015608213362
2023-02-10,6.606542928488889,6.606542928488889,6.606542928488889,6.606542928488889,6.606542928488889,6.606542928488889,6.606542928488889,6.606542928488889,1.8361611592076426
2023-02-13,6.659917153225333,6.659917153225333,6.659917153225333,6.659917153225333,6.659917153225333,6.659917153225333,6.659917153225333,6.659917153225333,1.850481694692567
2023-02-14,6.630264806149531,6.630264806149531,6.630264806149531,6.630264806149531,6.630264806149531,6.630264806149531,6.630264806149531,6.630264806149531,1.8545093452977022
2023-02-15,6.64385937963756,6.64385937963756,6.64385937963756,6.64385937963756,6.64385937963756,6.64385937963756,6.64385937963756,6.64385937963756,1.8419788767483933
2023-02-16,6.785433247696808,6.785433247696808,6.785433247696808,6.785433247696808,6.785433247696808,6.785433247696808,6.785433247696808,6.785433247696808,1.8290008914651805
2023-02-17,6.613522122196292,6.613522122196292,6.613522122196292,6.613522122196292,6.613522122196292,6.613522122196292,6.613522122196292,6.613522122196292,1.8030449208987553
2023-02-20,6.613522122196292,6.613522122196292,6.613522122196292,6.613522122196292,6.613522122196292,6.613522122196292,6.613522122196292,6.613522122196292,1.8500341779586635
2023-02-21,6.593297283902113,6.593297283902113,6.593297283902113,6.593297283902113,6.593297283902113,6.593297283902113,6.593297283902113,6.593297283902113,1.852271761628183
2023-02-22,6.482060673284133,6.482060673284133,6.482060673284133,6.482060673284133,6.482060673284133,6.482060673284133,6.482060673284133,6.482060673284133,1.8343710922720278
2023-02-23,6.52251034987249,6.52251034987249,6.52251034987249,6.52251034987249,6.52251034987249,6.52251034987249,6.52251034987249,6.52251034987249,1.8343710922720278
2023-02-24,6.522604978512349,6.522604978512349,6.522604978512349,6.522604978512349,6.522604978512349,6.522604978512349,6.522604978512349,6.522604978512349,1.8169179396497754
2023-02-27,6.466373469935615,6.466373469935615,6.466373469935615,6.466373469935615,6.466373469935615,6.466373469935615,6.466373469935615,6.466373469935615,1.8102051886412174
2023-02-28,6.484289407691203,6.484289407691203,6.484289407691203,6.484289407691203,6.484289407691203,6.484289407691203,6.484289407691203,6.484289407691203,1.8218406237227178
2023-03-01,6.5139318735549345,6.5139318735549345,6.5139318735549345,6.5139318735549345,6.5139318735549345,6.5139318735549345,6.5139318735549345,6.5139318735549345,1.8437689436840086
2023-03-02,6.561305923544425,6.561305923544425,6.561305923544425,6.561305923544425,6.561305923544425,6.561305923544425,6.561305923544425,6.561305923544425,1.8415313600144891
2023-03-03,6.602683528467679,6.602683528467679,6.602683528467679,6.602683528467679,6.602683528467679,6.602683528467679,6.602683528467679,6.602683528467679,1.845559010619624
2023-03-06,6.602683528467679,6.602683528467679,6.602683528467679,6.602683528467679,6.602683528467679,6.602683528467679,6.602683528467679,6.602683528467679,1.834371092272027
2023-03-07,6.5849780083913405,6.5849780083913405,6.5849780083913405,6.5849780083913405,6.5849780083913405,6.5849780083913405,6.5849780083913405,6.5849780083913405,1.8088626384395057
2023-03-08,6.518877276401619,6.518877276401619,6.518877276401619,6.518877276401619,6.518877276401619,6.518877276401619,6.518877276401619,6.518877276401619,1.8017023706970432
2023-03-09,6.507155895583776,6.507155895583776,6.507155895583776,6.507155895583776,6.507155895583776,6.507155895583776,6.507155895583776,6.507155895583776,1.7972272033580041
2023-03-10,6.4017531454190895,6.4017531454190895,6.4017531454190895,6.4017531454190895,6.4017531454190895,6.4017531454190895,6.4017531454190895,6.4017531454190895,1.7726137829932904
2023-03-13,6.489302815846515,6.489302815846515,6.489302815846515,6.489302815846515,6.489302815846515,6.489302815846515,6.489302815846515,6.489302815846515,1.7923045192850613
2023-03-14,6.465138945096292,6.465138945096292,6.465138945096292,6.465138945096292,6.465138945096292,6.465138945096292,6.465138945096292,6.465138945096292,1.7811166009374642
2023-03-15,6.567453630333552,6.567453630333552,6.567453630333552,6.567453630333552,6.567453630333552,6.567453630333552,6.567453630333552,6.567453630333552,1.7806690842035606
2023-03-16,6.515973030767667,6.515973030767667,6.515973030767667,6.515973030767667,6.515973030767667,6.515973030767667,6.515973030767667,6.515973030767667,1.7600833144439818
2023-03-17,6.618934229899435,6.618934229899435,6.618934229899435,6.618934229899435,6.618934229899435,6.618934229899435,6.618934229899435,6.618934229899435,1.7694811658559633
2023-03-20,6.582974884015237,6.582974884015237,6.582974884015237,6.582974884015237,6.582974884015237,6.582974884015237,6.582974884015237,6.582974884015237,1.7596357977100778
2023-03-21,6.571193273484561,6.571193273484561,6.571193273484561,6.571193273484561,6.571193273484561,6.571193273484561,6.571193273484561,6.571193273484561,1.778879017267945
2023-03-22,6.468776028849923,6.468776028849923,6.468776028849923,6.468776028849923,6.468776028849923,6.468776028849923,6.468776028849923,6.468776028849923,1.7869343184782152
2023-03-23,6.462954130423959,6.462954130423959,6.462954130423959,6.462954130423959,6.462954130423959,6.462954130423959,6.462954130423959,6.462954130423959,1.8039399543665628
2023-03-24,6.4845077253376555,6.4845077253376555,6.4845077253376555,6.4845077253376555,6.4845077253376555,6.4845077253376555,6.4845077253376555,6.4845077253376555,1.8017023706970434
2023-03-27,6.449316946570911,6.449316946570911,6.449316946570911,6.449316946570911,6.449316946570911,6.449316946570911,6.449316946570911,6.449316946570911,1.792304519285062
2023-03-28,6.42379915931175,6.42379915931175,6.42379915931175,6.42379915931175,6.42379915931175,6.42379915931175,6.42379915931175,6.42379915931175,1.788724385413831
2023-03-29,6.442044269350033,6.442044269350033,6.442044269350033,6.442044269350033,6.442044269350033,6.442044269350033,6.442044269350033,6.442044269350033,1.788724385413831
2023-03-30,6.49345750888102,6.49345750888102,6.49345750888102,6.49345750888102,6.49345750888102,6.49345750888102,6.49345750888102,6.49345750888102,1.8079676049716984
2023-03-31,6.522063048567721,6.522063048567721,6.522063048567721,6.522063048567721,6.522063048567721,6.522063048567721,6.522063048567721,6.522063048567721,1.8124427723107372
2023-04-03,6.607879667627823,6.607879667627823,6.607879667627823,6.607879667627823,6.607879667627823,6.607879667627823,6.607879667627823,6.607879667627823,1.8258682743278545
2023-04-04,6.6364852073145215,6.6364852073145215,6.6364852073145215,6.6364852073145215,6.6364852073145215,6.6364852073145215,6.6364852073145215,6.6364852073145215,1.8348186090059317
2023-04-06,6.512527868672154,6.512527868672154,6.512527868672154,6.512527868672154,6.512527868672154,6.512527868672154,6.512527868672154,6.512527868672154,1.8294484081990856
2023-04-07,6.569738948045553,6.569738948045553,6.569738948045553,6.569738948045553,6.569738948045553,6.569738948045553,6.569738948045553,6.569738948045553,1.8424263934822986
2023-04-10,6.541133408358853,6.541133408358853,6.541133408358853,6.541133408358853,6.541133408358853,6.541133408358853,6.541133408358853,6.541133408358853,1.8357136424737401
2023-04-11,6.569738948045553,6.569738948045553,6.569738948045553,6.569738948045553,6.569738948045553,6.569738948045553,6.569738948045553,6.569738948045553,1.8312384751347004
2023-04-12,6.531598228463286,6.531598228463286,6.531598228463286,6.531598228463286,6.531598228463286,6.531598228463286,6.531598228463286,6.531598228463286,1.8294484081990852
2023-04-13,6.531732892835885,6.531732892835885,6.531732892835885,6.531732892835885,6.531732892835885,6.531732892835885,6.531732892835885,6.531732892835885,1.818260489851488
2023-04-14,6.555779769569749,6.555779769569749,6.555779769569749,6.555779769569749,6.555779769569749,6.555779769569749,6.555779769569749,6.555779769569749,1.8276583412634697
2023-04-17,6.578523355974412,6.578523355974412,6.578523355974412,6.578523355974412,6.578523355974412,6.578523355974412,6.578523355974412,6.578523355974412,1.8549568620316066
2023-04-18,6.568975426575321,6.568975426575321,6.568975426575321,6.568975426575321,6.568975426575321,6.568975426575321,6.568975426575321,6.568975426575321,1.858089479168934
2023-04-19,6.55942749717623,6.55942749717623,6.55942749717623,6.55942749717623,6.55942749717623,6.55942749717623,6.55942749717623,6.55942749717623,1.8433214269501053
