date,hs300_benchmark,base_pool,plus_resources
2024-05-21,0.9145195092097802,8.5844745354559,1.037778390867958
2024-05-22,0.916511926441174,8.629775192635087,1.0400393459678883
2024-05-23,0.9072969967459774,8.55049904257151,1.0260280293856916
2024-05-24,0.897085858435084,8.357971249559965,1.0251046041592444
2024-05-27,0.9045574230528108,8.505198385392323,1.0395856357421631
2024-05-28,0.8988292235125536,8.471222892507932,1.0426602403637018
2024-05-29,0.8990782756664778,8.357971249559965,1.0376474507465683
2024-05-30,0.8955915455115385,8.188093785138014,1.027621871512302
2024-05-31,0.8921048153565992,8.176768620843218,1.0216065239717422
2024-06-03,0.8933500761262205,8.290020263791185,1.0276218715123022
2024-06-04,0.8995763799743265,8.380621578149558,1.0236116398185957
2024-06-05,0.8963387019733116,8.281730243527393,1.031632103206009
2024-06-06,0.8963387019733116,8.458793475167436,1.0536883775213952
2024-06-07,0.8906105024330541,8.458793475167436,1.0536883775213952
2024-06-11,0.8843841985849482,8.474890132589255,1.055693493368248
2024-06-12,0.8833879899692514,8.547325090987458,1.0647165146790882
2024-06-13,0.8801503119682362,8.716339993916588,1.0857702310710473
2024-06-14,0.8851313550467209,8.716339993916588,1.0857702310710473
2024-06-17,0.8826408335074785,8.756581637471145,1.090783020688181
2024-06-18,0.8853804072006453,8.860388981184474,1.1048188316161538
2024-06-19,0.8828898856614028,8.861975023153573,1.1048188316161538
2024-06-20,0.8771616861211454,8.868732941108851,1.1108341791567136
2024-06-21,0.8756673731976,8.861768148114122,1.0967983682287408
2024-06-24,0.8714334865808882,8.869698357959605,1.0927881365350343
2024-06-25,0.8662033913484793,8.870473173940683,1.0797548835304875
2024-06-26,0.8714334865808879,9.010489927846896,1.096798368228741
2024-06-27,0.8667014956563275,8.993251394557149,1.0957958103053138
2024-06-28,0.868444860733797,9.0034310657071,1.1098316212332866
2024-07-01,0.8719315908887362,8.974844317957233,1.1078265053864333
2024-07-02,0.870686330119115,8.980148554140335,1.1098316212332866
2024-07-03,0.8691920171955696,9.174840121709774,1.1338930113955261
2024-07-04,0.8654562348867062,9.207288716304683,1.137903243089233
2024-07-05,0.8612223482699944,9.280298054143222,1.1469262644000728
2024-07-08,0.8552450965758128,9.360162157589938,1.157954401557766
2024-07-09,0.8644600262710092,9.3833305151262,1.1629671911748989
2024-07-10,0.8624676090396154,9.382966232775004,1.1539441698640596
2024-07-11,0.8739240081201302,9.379769873712643,1.1679799807920326
