date,baseline_cf60top2_nav,baseline_cf60top2__prs_rc184_en01_ex01_nav,baseline_cf60top2__prs_rc186_en01_ex01_nav,baseline_cf60top2__prs_rc188_en01_ex01_nav,baseline_cf60top2__prs_rc184_en01_ex02_nav,baseline_cf60top2__prs_rc186_en01_ex02_nav,baseline_cf60top2__prs_rc188_en01_ex02_nav,baseline_cf60top2__prs_rc184_en01_ex03_nav,baseline_cf60top2__prs_rc186_en01_ex03_nav,baseline_cf60top2__prs_rc188_en01_ex03_nav,baseline_cf60top2__prs_rc184_en01_ex05_nav,baseline_cf60top2__prs_rc186_en01_ex05_nav,baseline_cf60top2__prs_rc188_en01_ex05_nav,baseline_cf60top2__prs_rc184_en02_ex01_nav,baseline_cf60top2__prs_rc186_en02_ex01_nav,baseline_cf60top2__prs_rc188_en02_ex01_nav,baseline_cf60top2__prs_rc184_en02_ex02_nav,baseline_cf60top2__prs_rc186_en02_ex02_nav,baseline_cf60top2__prs_rc188_en02_ex02_nav,baseline_cf60top2__prs_rc184_en02_ex03_nav,baseline_cf60top2__prs_rc186_en02_ex03_nav,baseline_cf60top2__prs_rc188_en02_ex03_nav,baseline_cf60top2__prs_rc184_en02_ex05_nav,baseline_cf60top2__prs_rc186_en02_ex05_nav,baseline_cf60top2__prs_rc188_en02_ex05_nav,baseline_cf60top2__prs_rc184_en03_ex01_nav,baseline_cf60top2__prs_rc186_en03_ex01_nav,baseline_cf60top2__prs_rc188_en03_ex01_nav,baseline_cf60top2__prs_rc184_en03_ex02_nav,baseline_cf60top2__prs_rc186_en03_ex02_nav,baseline_cf60top2__prs_rc188_en03_ex02_nav,baseline_cf60top2__prs_rc184_en03_ex03_nav,baseline_cf60top2__prs_rc186_en03_ex03_nav,baseline_cf60top2__prs_rc188_en03_ex03_nav,baseline_cf60top2__prs_rc184_en03_ex05_nav,baseline_cf60top2__prs_rc186_en03_ex05_nav,baseline_cf60top2__prs_rc188_en03_ex05_nav,hs300_benchmark
2015-04-23,1.577041051147213,1.5932448478857932,1.5934206234051018,1.5935963911459443,1.5909526911537228,1.5911789968583347,1.591405304727498,1.5900816046901929,1.5903256052066488,1.5905696129550992,1.540382423652181,1.5407369420822754,1.54109150809369,1.5949382489559172,1.5950776525211499,1.5952170461533575,1.5945437594652707,1.5946955860554148,1.594847400536796,1.5936707068018583,1.593840308363335,1.5940099012228874,1.543859345712781,1.5441420516876458,1.5444247787608139,1.5977006032767096,1.5977824943569368,1.5978643739189282,1.5927822801115998,1.5929706002610926,1.5931589169832063,1.591910191902272,1.592116247724811,1.592322304339594,1.5421538570133944,1.5424717497649036,1.5427896782252914,1.8656928200784113
2015-04-24,1.5753316123882648,1.59151784496885,1.5916934299557146,1.5918690071725448,1.5892281728274988,1.5894542332273087,1.5896802957893237,1.5883580305809644,1.5886017666122696,1.58884550986773,1.5387127211313252,1.5390668552800182,1.5394210369584556,1.5932094104713952,1.5933486629296816,1.5934879054657098,1.592815348588911,1.5929670106061304,1.5931186605277126,1.5919432422737627,1.5921126599950772,1.5922820690238997,1.542185874370988,1.542468273905795,1.5427506945160359,1.5959687705292682,1.5960505728433936,1.5961323636517684,1.5910557785964947,1.591243894615751,1.5914320072113435,1.590184635690008,1.5903904681576704,1.590596301416718,1.5404822343416051,1.540799782512236,1.5411173663530386,1.8589517408135157
2015-04-27,1.5851102279856408,1.6013969339809222,1.6015736088831276,1.6017502759670672,1.599093049070946,1.5993205127040397,1.59954797851276,1.5982175055574803,1.5984627545406862,1.5987080107928904,1.5482640308977336,1.5486203632767437,1.5489767434805315,1.6030989996020943,1.6032391164474407,1.603379223308938,1.6027024916443584,1.602855095078963,1.6030076863428484,1.6018249718706414,1.6019954412249955,1.6021659018329004,1.5517587431730777,1.5520428956572156,1.5523270693476094,1.6058754879401902,1.605957798028919,1.606040096540477,1.6009319994064688,1.601121283125418,1.6013105633994515,1.6000554490216163,1.600262559160953,1.6004696700965872,1.5500445280743997,1.55036404737382,1.5506836025648292,1.8974155460308602
2015-04-28,1.578396038951729,1.5951720681560433,1.5953480562968734,1.5955240366498282,1.592877138786156,1.5931037182345944,1.5933302998502024,1.5920049986393257,1.5922492943036,1.592493597208617,1.5422457004954977,1.5426006477580503,1.5429556426594786,1.5968675175973714,1.5970070897878956,1.5971466520333795,1.5964725509244868,1.5966245611670573,1.5967765592862178,1.59559844219942,1.5957682489142775,1.5959380469166846,1.5457268283093326,1.5460098762508991,1.5462929453162895,1.5996332133162219,1.5997152034535087,1.5997971820586268,1.5947089408507822,1.5948974887960274,1.5950860333097483,1.5938357977464224,1.5940421028181329,1.5942484086830455,1.544019276617308,1.5443375538981348,1.5446558669310346,1.8728304334177117
2015-04-29,1.5870850707139024,1.6033920678424656,1.6035689628587928,1.6037458500471136,1.6010853125892912,1.6013130596127092,1.6015408088144645,1.6002086782616283,1.6004542327934088,1.6006997946032442,1.5501929680207582,1.550549744343915,1.550906568551433,1.6050962540176885,1.605236545430537,1.6053768268470978,1.604699252062221,1.6048520456210063,1.6050048269939088,1.6038206390121417,1.603991320749306,1.604161993729124,1.5536920342564782,1.5539765407579313,1.5542610684920606,1.6078762015018473,1.6079586141383218,1.6080410151832014,1.602926554019549,1.603116073561578,1.6033055896543997,1.6020489115660674,1.6022562797379027,1.6024636487070276,1.551975683467069,1.5522956008462907,1.5526155541618176,1.8831403193522576
2015-04-30,1.5831888253233617,1.6000157948000513,1.600192317327399,1.6003688320432239,1.5977138968963256,1.5979411643513641,1.598168433980153,1.5968391085032334,1.597084145969249,1.597329190697994,1.5469287166667451,1.5472847417236917,1.5476408145641694,1.6017163924594284,1.6018563884597419,1.6019963744848171,1.6013202264735449,1.6014726982939458,1.6016251579541236,1.600443463524645,1.600613785856172,1.6007840994487932,1.5504204148960727,1.5507043223103467,1.5509882509125867,1.6044904861901987,1.6045727252898518,1.6046549528223186,1.599551261212601,1.5997403816821052,1.599929498709665,1.5986754668165073,1.5988823983318425,1.5990893306427887,1.5487076782376163,1.5490269219647443,1.5493462015525066,1.8791749786082013
2015-05-04,1.5857946225036783,1.6020883605224137,1.6022651117065914,1.6024418550691275,1.5997834808764406,1.6000110427202838,1.600238606740693,1.598907559334261,1.5991529142073013,1.5993982763524786,1.5489325165314223,1.549289002762147,1.5496455368382989,1.603791161035305,1.603931338378148,1.6040715057328314,1.6033944818794608,1.6035471512028296,1.603699808350224,1.6025165832237507,1.602687126180741,1.6028576603875055,1.5524287376998898,1.5527130128710178,1.5529973092575575,1.606568848162838,1.6066511937901513,1.6067335278352948,1.6016232252056597,1.601812590650622,1.6020019526491815,1.6007462963573618,1.6009534959195293,1.6011606962783385,1.5507137824637787,1.551033439720328,1.5513531328839634,1.889484864542747
2015-05-05,1.5671748493752775,1.5838316138327249,1.5840063508323694,1.5841810800995044,1.5815529996567994,1.5817779682985187,1.5820029390920005,1.5806870597598957,1.5809296186686956,1.581172184766762,1.531281512198231,1.5316339360570086,1.5319864072159863,1.5855150099242417,1.5856535898631567,1.5857921599277331,1.5851228511625552,1.585273780728472,1.585424698257167,1.5842549566825022,1.5844235562013886,1.5845921470697633,1.534737891853698,1.5350189275407142,1.5352999842013801,1.5882610436601639,1.5883424509102342,1.5884238467101204,1.5833717790086677,1.5835589865221165,1.5837461906284365,1.5825048432844961,1.5827096816848114,1.5829145208726902,1.5330424795492386,1.5333584941218361,1.5336745441923372,1.8177121970753312
2015-05-06,1.550764641528416,1.5666984531577484,1.5668712999330379,1.5670441390594645,1.5644444879801453,1.564667023014749,1.5648895601778383,1.5635879154220793,1.5638278504403587,1.5640677925701343,1.5147168143111713,1.5150654258110179,1.515414084099393,1.5683636390459432,1.5685007198909275,1.568637790968389,1.5679757224770603,1.5681250193564713,1.5682743043288734,1.5671172164796248,1.5672839921665953,1.5674507592966311,1.5181358044439937,1.51841380001643,1.518691816335633,1.5710799674540985,1.5711604940780446,1.5712410093756695,1.5662435926149567,1.5664287750037778,1.5666139540223267,1.5653860350020234,1.5655886575548998,1.5657912808868204,1.5164587323287115,1.516771328401261,1.5170839595877141,1.7986785615038614
2015-05-07,1.523756174447123,1.5394124792160682,1.5395823156528992,1.5397521445740814,1.5371977696048298,1.5374164289190337,1.537635090324653,1.536356115307806,1.5365918715636417,1.5368276348071184,1.488336164326475,1.4886787043297414,1.4890212903066569,1.541048663850919,1.5411833572649614,1.541318041081594,1.5406675033245718,1.5408142000158274,1.540960885007449,1.539823949261395,1.5399878203453519,1.5401516830214033,1.4916956085553086,1.491968762494098,1.492241936818324,1.543717684070308,1.5437968082243927,1.5438759212494177,1.5389655406271743,1.5391474978377067,1.5393294517366647,1.538122918431221,1.5383220120639747,1.5385211064622044,1.4900477447065845,1.4903548965353661,1.4906620828664996,1.767352369625818
2015-05-08,1.5473458482269866,1.5632445324056372,1.5634169981254256,1.5635894562132135,1.5609955362870676,1.5612175807241524,1.5614396272850302,1.5601408521164752,1.5603802581774833,1.5606196713343097,1.5113774915282985,1.511725334484274,1.5120732241256292,1.5649060472491048,1.5650428258876408,1.5651795947801874,1.5645189858754796,1.5646679536171495,1.5648169094780602,1.5636623725279502,1.5638287805436533,1.563995180021286,1.5147889442049196,1.5150663269123374,1.515343730320784,1.5676163872789353,1.567696736375051,1.567777074169815,1.5627906746418199,1.5629754487802245,1.5631602195557874,1.5619350075879979,1.5621371834421247,1.562339360073578,1.513115569338569,1.5134274762663378,1.5137394182305985,1.7947132207598053
2015-05-11,1.5982858684182857,1.6147079516120972,1.6148860950588517,1.6150642306223535,1.6123849165139281,1.6126142708540456,1.6128436273878732,1.611502095369978,1.6117493828943288,1.611996677748099,1.561133400993105,1.5614926952527572,1.5618520377347138,1.616424165021998,1.6165654465366148,1.6167067179843955,1.6160243612390333,1.6161782331330472,1.6163320927551765,1.6151395474079022,1.6153114337254921,1.6154833112239306,1.5646571617671228,1.5649436761633178,1.5652302119420378,1.619223731888869,1.61930672614966,1.6193897087370488,1.6142391524415611,1.6144300095111683,1.6146208631072259,1.6133553160569793,1.6135641477224771,1.6137729801908915,1.5629286978916943,1.5632508730766963,1.5635730844516231,1.8537967978462413
2015-05-12,1.6167473522460052,1.6333591236734992,1.6335393248199597,1.6337195179921093,1.6310092556565492,1.631241259223269,1.6314732650090382,1.630116237220241,1.6303663811138571,1.6306165324215531,1.5791657440206193,1.5795291884171743,1.57989268159304,1.635095160724926,1.6352380741543642,1.635380977400686,1.63469073888757,1.6348463881253863,1.635002024949568,1.6337957047469456,1.6339695764893805,1.6341434393107954,1.5827302070581228,1.5830200309254183,1.5833098764222242,1.6379270648347513,1.6380110177458276,1.6380949588486642,1.6328849094965012,1.6330779711183565,1.6332710292265396,1.6319908640927179,1.6322021079314644,1.6324133525824016,1.580981778038465,1.581307674605283,1.5816336077800486,1.8752096378641447
2015-05-13,1.6017046617197153,1.6181618723642086,1.6183403968664645,1.6185189134686047,1.6158338682070061,1.6160637131446425,1.6162935602806816,1.614949158675582,1.6151969751572044,1.6154447989839238,1.5644727237759781,1.564832786579501,1.565192897708478,1.6198817568188364,1.6200233405399016,1.6201649141725973,1.6194810978406142,1.6196352988723692,1.6197894876059897,1.6185943913595768,1.6187666453484344,1.6189388904992759,1.5680040220061968,1.5682911492674103,1.5685782979568872,1.6226873120640324,1.622770483852654,1.6228536439429035,1.617692070414698,1.6178833357347218,1.6180745975737654,1.616806343471005,1.6170156218352525,1.6172249010041342,1.5662718608818371,1.5665947252116197,1.566917625808739,1.8577621385902976
2015-05-14,1.597943989088143,1.6143625595368862,1.614540664878091,1.6147187623377288,1.6120400213446207,1.6122693266249861,1.6124986340985927,1.6111573890394175,1.6114046236680415,1.6116518656245167,1.5607994687148181,1.561158686120083,1.5615179517373377,1.6160784058423143,1.6162196571362863,1.6163608983655755,1.6156786875788756,1.6158325265591151,1.6159863532700953,1.6147940630127349,1.614965912563198,1.6151377532963962,1.5643224757432155,1.5646089288529086,1.564895403340553,1.6188773738713529,1.6189603503793608,1.6190433152164636,1.6138938606442474,1.6140846768888133,1.6142754896605722,1.613010213315577,1.6132190003112,1.6134277881095676,1.5625943815926804,1.562916487863204,1.5632386303159118,1.853400263771836
2015-05-15,1.5685423666958496,1.584658841068728,1.5848336693326233,1.5850084898599701,1.5823790367841506,1.582604122925853,1.5828292112204414,1.581512644611221,1.5817553302073115,1.5819980229964232,1.5320812927821108,1.5324339007100858,1.5327865559629665,1.5863431163895032,1.5864817687080193,1.586620411147039,1.5859507528052805,1.5861017612009458,1.5862527575531018,1.5850824050283328,1.585251092605895,1.5854197715284266,1.5355394776871785,1.5358206601577118,1.5361018636128494,1.589090584364948,1.589172034133613,1.5892534724461136,1.584198766075269,1.584386071366255,1.5845733732483323,1.5833313775549567,1.583536322941332,1.5837412691156816,1.5338431798774534,1.5341593595028626,1.5344755746447163,1.8192983333729533
2015-05-18,1.5569184694709894,1.572915510511549,1.5730890431867408,1.5732625681827168,1.5706526010276858,1.5708760191378237,1.5710994393848934,1.569792629372167,1.5700335165135346,1.570274410794619,1.520727595320343,1.521077590199157,1.5214276320521687,1.5745873042802525,1.5747249290968441,1.5748625441071527,1.574197848359906,1.574347737687251,1.574497615060337,1.573335935592639,1.5735033730878916,1.5736708019922527,1.5241601528743267,1.524439251603797,1.524718371162362,1.577314411769393,1.5773952579434338,1.577476092746208,1.5724588449666033,1.5726447622061739,1.572830676062098,1.5715978843472698,1.5718013109578959,1.572004738350657,1.5224764257109686,1.5227902622441232,1.523104134030523,1.8058161748431627
2015-05-19,1.6105935243034326,1.6271420663196987,1.6273215815662574,1.627501088868858,1.6248011426090092,1.625032263100195,1.6252633858019836,1.6239115232701535,1.6241607150406812,1.6244099141970685,1.5731549630114485,1.5735170240290357,1.573879133640265,1.6288714954906172,1.6290138649484482,1.6291562242619229,1.628468613004725,1.628623669794607,1.6287787142181045,1.6275769856339313,1.6277501955680846,1.6279233966151743,1.5767058586277896,1.5769945793380518,1.5772833215954958,1.6316926205194577,1.6317762538804386,1.6318598754781262,1.6266696571448547,1.6268619839159608,1.6270543071867687,1.6257790147474722,1.625989454528469,1.6261998951185652,1.5749640846562085,1.575288740762421,1.5756134333372407,1.868072024524844
2015-05-20,1.618114869566577,1.6347406919743435,1.6349210455430045,1.6351013911306098,1.6323888363337802,1.6326210361395077,1.6328532381661613,1.6314950625424824,1.631745418019007,1.6319957809158827,1.5805014731337685,1.5808652249478718,1.5812290255825456,1.6364781974436615,1.636621231755679,1.6367642558759667,1.6360734335282023,1.636229214421115,1.636384982889893,1.6351776423276152,1.6353516611385572,1.6355256710209336,1.584068951153752,1.5843590201670552,1.5846491108281637,1.6393124969048167,1.639396520827025,1.639480532931006,1.6342660766857557,1.6344593016077777,1.6346525230131552,1.6333712750583282,1.6335826975765744,1.6337941209076985,1.582319043234522,1.582645215459252,1.582971424322895,1.8767957741617671
2015-05-21,1.6512771645904434,1.6682437232698246,1.6684277730768462,1.668611814739245,1.6658436677566364,1.666080626358298,1.666317587226402,1.6649315766068438,1.6651870629689003,1.6654425569033837,1.6128929041276365,1.6132641108172876,1.6136353673280577,1.6700168378729954,1.670162803587562,1.6703087589015257,1.6696037785635367,1.6697627520925389,1.6699217129427815,1.6686896286588597,1.6688672138810972,1.6690447899917833,1.6165334954727706,1.6168295092767544,1.617125545172202,1.6729092246039017,1.6729949705460663,1.6730807044277964,1.6677593810251852,1.667956565976245,1.6681537473385888,1.6668462409743772,1.6670619964704956,1.6672777527961515,1.6147477242389061,1.6150805811680096,1.6154134754869183,1.915259579379112
2015-05-22,1.6868326149253103,1.704164499091784,1.7043525118760168,1.704540516340256,1.701712765364647,1.701954826180506,1.7021968893116086,1.700781034985128,1.7010420225028065,1.701303017755962,1.6476218610695155,1.648001060615424,1.6483803110552047,1.7059757925601162,1.7061249012217459,1.706273999258826,1.7055538392199776,1.7057162357814883,1.7058786193912392,1.7046200057562766,1.7048014147596966,1.704982814455375,1.651340841959141,1.6516432295593184,1.6519456397266348,1.7089304584256009,1.7090180506572035,1.7091056305686851,1.7036697279458106,1.7038711587011997,1.7040725857906,1.702736926080244,1.7029573272433596,1.7031777292538743,1.6495166193363902,1.6498566433712134,1.6501967056009226,1.9564991231172961
2015-05-25,1.7401657904276104,1.7580456628247223,1.758239620074772,1.758433568741772,1.7555164117766626,1.7557661259138175,1.7560158424394179,1.754555222552554,1.7548244618036652,1.755093709034829,1.6997152964823334,1.7001064853126284,1.7004977266459245,1.7599142245907968,1.760068047673021,1.7602218597947759,1.7594789302046383,1.7596464613149119,1.7598139790639253,1.7585155714024012,1.7587027160775954,1.7588898511507618,1.7035518616886964,1.703863809983164,1.7041757815582834,1.7629623091581492,1.7630526708239087,1.7631430197800178,1.7575352483267483,1.757743047788631,1.7579508434686166,1.7565729537390438,1.756800323402655,1.757027693940458,1.7016699619826157,1.7020207366760187,1.7023715507719286,2.018358438724572
2015-05-26,1.7658067401883315,1.783950068465558,1.784146883631866,1.7843436900886547,1.781383549474747,1.7816369430932941,1.78189033913548,1.7804081973445856,1.7806814037752319,1.780954618303515,1.7247602173538805,1.7251571702632074,1.725554176449155,1.7858461630670854,1.7860022526976724,1.78615833120629,1.7854044547164944,1.7855744543598269,1.7857444404450242,1.784426901039961,1.784616803249662,1.7848066957158515,1.7286533134817517,1.7289698582638588,1.7292864266696528,1.7889391604718743,1.789030853596363,1.7891225338239276,1.783432133125276,1.7836429944652807,1.783853851967663,1.7824556593442358,1.78268637924847,1.7829171000397772,1.7267436844086854,1.7270996276879442,1.7274556109502968,2.048098494304993
2015-05-27,1.7658067401883315,1.783950068465558,1.784146883631866,1.7843436900886547,1.781383549474747,1.7816369430932941,1.78189033913548,1.7804081973445856,1.7806814037752319,1.780954618303515,1.7247602173538805,1.7251571702632074,1.725554176449155,1.7858461630670854,1.7860022526976724,1.78615833120629,1.7854044547164944,1.7855744543598269,1.7857444404450242,1.784426901039961,1.784616803249662,1.7848066957158515,1.7286533134817517,1.7289698582638588,1.7292864266696528,1.7889391604718743,1.789030853596363,1.7891225338239276,1.783432133125276,1.7836429944652807,1.783853851967663,1.7824556593442358,1.78268637924847,1.7829171000397772,1.7267436844086854,1.7270996276879442,1.7274556109502968,2.048098494304993
2015-05-28,1.6450822701027337,1.6630628421416576,1.6632463203654277,1.6634297904698687,1.6606702402170197,1.6609064629224028,1.6611426878871898,1.6597609816484373,1.6600156745745869,1.6602703750496466,1.607883919953327,1.608253973827172,1.6086240773674119,1.664830450177738,1.6649759625826317,1.665121464619223,1.6644186736611657,1.6645771534835558,1.6647356206665618,1.663507362731348,1.663684396446684,1.6638614210787657,1.6115132051141596,1.6118082996206158,1.6121034161499281,1.6677138543411567,1.6677993339915755,1.6678848016190149,1.66258000406548,1.662776576640915,1.6629731456387797,1.661669699853339,1.6618847853013325,1.662099871576288,1.6097329797536921,1.6100648029656246,1.6103966634512448,1.9093115682630282
