date,base_pool,plus_soymeal_159985,plus_energy_159930,plus_coal_515220,plus_resource_510410,replace_cyb50_soymeal,replace_cyb50_energy,replace_cyb50_coal,replace_cyb50_resource,replace_nikkei_soymeal,replace_nikkei_energy,replace_nikkei_coal,replace_nikkei_resource
2024-06-05,8.281730243527393,7.440121865371354,3.4982219714130256,4.359679284614978,5.498040801635514,4.455040445117394,2.6845015517433937,3.791727346675246,5.208500646782066,6.6727087996017,3.237835350581985,3.7534208360123458,5.633905203026399
2024-06-06,8.458793475167436,7.599191526244211,3.5730138891691836,4.452889142983811,5.615588807112658,4.550289123244297,2.7418961427427666,3.8727944036498387,5.319858289376047,6.815371184044108,3.3070602074457396,3.833668900533504,5.754357986764573
2024-06-07,8.458793475167436,7.599191526244211,3.5730138891691836,4.452889142983811,5.615588807112658,4.550289123244297,2.7418961427427666,3.8727944036498387,5.319858289376047,6.815371184044108,3.3070602074457396,3.833668900533504,5.754357986764573
2024-06-11,8.474890132589255,7.613652404505379,3.5798131544197425,4.461362766471886,5.626274989428761,4.558948093983105,2.747113832833618,3.8801641361020733,5.329981711430044,6.828340491720689,3.3133533762515346,3.8409641791263356,5.765308239831678
2024-06-12,8.547325090987458,7.678726356680642,3.6104098480472633,4.499494072168229,5.674362809851231,4.597913462307749,2.7705934382424537,3.9133279321371353,5.375537110673038,6.886702376265313,3.3416726358776176,3.8737929327940837,5.81458437863366
2024-06-13,8.716339993916588,7.830565578422913,3.6818021331781408,4.588467118793024,5.786567724170323,4.688832655065246,2.8253791841964,3.9907101228856092,5.4818330422400185,7.022880106869429,3.4077509083384743,3.950393358018825,5.92956203583828
2024-06-14,8.716339993916588,7.830565578422913,3.6818021331781408,4.588467118793024,5.786567724170323,4.688832655065246,2.8253791841964,3.9907101228856092,5.4818330422400185,7.022880106869429,3.4077509083384743,3.950393358018825,5.92956203583828
2024-06-17,8.756581637471145,7.866717774075837,3.6988002963045408,4.609651177513214,5.8132831799605835,4.71048008191227,2.8384234094235308,4.009134454016199,5.507141597375015,7.055303376060886,3.4234838303529647,3.9686315545009068,5.956937668506048
2024-06-18,8.860388981184474,7.959975977982115,3.742648757905401,4.664297575387815,5.8821983697171385,4.766321784206852,2.872072292819436,4.056661858600667,5.57242754620125,7.138942441267167,3.4640684759815423,4.0156788061460835,6.027555850535819
2024-06-19,8.861975023153573,7.961400842737026,3.7433187056941764,4.665132501679047,5.883251304696037,4.767174973203862,2.8725864042432536,4.057388015880652,5.573425031072039,7.140220338022137,3.464688556883002,4.016397627310086,6.028634805034356
2024-06-20,8.868732941108851,7.96747200560577,3.746173265837649,4.66869001370255,5.887737723301771,4.770810300234597,2.871902188996164,4.060482077334495,5.577675183999741,7.145665289412871,3.463863310083277,4.0194604305306125,6.0332320894194185
2024-06-21,8.861768148114122,7.961214990812469,3.7432313211999872,4.665023598249754,5.883113965350962,4.767063687682511,2.8327790015948024,4.057293299713696,5.573294924349759,7.140053655836703,3.4166759880594526,4.016303868027824,6.028494071838892
2024-06-24,8.869698357959605,7.968339314587017,3.7465810601438587,4.6691982297059065,5.888378640245446,4.771329632667559,2.8353139959156937,4.060924086113614,5.578282348703697,7.146443139611545,3.4197334995071085,4.01989797384783,6.033888844331569
2024-06-25,8.870473173940683,7.977012404399511,3.7506590032059637,4.674280389739484,5.894787809682211,4.771746434040185,2.8355616758825595,4.061278829730914,5.578769641747531,7.15422164159831,3.4234556873564292,4.024273407020012,6.04045639345309
2024-06-26,9.010489927846896,7.9724392699933055,3.7485087912138093,4.671600675657206,5.891408391977548,4.847066479888545,2.88031984532546,4.125384437999648,5.666828215479851,7.157277481664537,3.42491797544009,4.025992327194797,6.043036502036543
2024-06-27,8.993251394557149,7.9571866965087565,3.741337283992593,4.662663143468769,5.880137169158162,4.837793253067332,2.8748093248169897,4.117491906346326,5.655986651078571,7.1664450018632255,3.4293048396910755,4.031149087719155,6.050776827786907
2024-06-28,9.0034310657071,7.966193621845931,3.745572190984645,4.667940920704289,5.886793033658386,4.843269264161326,2.87806338858787,4.122152591534617,5.662388794375858,7.174556868220851,3.433186549876795,4.035712039455857,6.057625843299349
2024-07-01,8.974844317957233,7.9409002013785175,3.729945964308216,4.653119765453852,5.862233805414814,4.8278914247877776,2.86605633903548,4.109064366005852,5.638765762614794,7.151776969545324,3.4222858568894985,4.022898270880182,6.038392306586324
2024-07-02,8.980148554140335,7.9455933647006125,3.736696997727778,4.655869812735991,5.872844183343166,4.830744764130078,2.871243771323327,4.111492870291465,5.648971673497354,7.163166918883087,3.4243084671797637,4.02930515516802,6.041961065867894
2024-07-03,9.174840121709774,8.11785555146919,3.817709398762527,4.756810079678778,6.0001687184833985,4.935476357932356,2.933492958777492,4.200630927099953,5.771442604088083,7.169334159744021,3.498548217145721,4.032774248611677,6.172952091686168
2024-07-04,9.207288716304683,8.146565915930623,3.8312114656016525,4.773633457502577,6.021389474340105,4.95293162356607,2.9438678233531865,4.215487269901368,5.791854425853206,7.172334439081773,3.5109215088067147,4.0344619156923756,6.194783929322549
2024-07-05,9.280298054143222,8.21116423596884,3.861591115989683,4.811486057606122,6.069136175017691,4.9922059712419244,2.967211268648498,4.248914041204551,5.837781024824729,7.158999864247317,3.5387614150439486,4.026961173111491,6.243905564004401
2024-07-08,9.360162157589938,8.281827620499534,3.898721799797277,4.852892596274946,6.127493253623632,5.035167743782902,2.995742146231657,4.285479214924534,5.893913534678814,7.138109030340008,3.5692151791445683,4.015210009734775,6.297639174386941
2024-07-09,9.3833305151262,8.302326874693525,3.9155993833461826,4.8649045196650125,6.154019198444513,5.047630836257045,3.0087107269512745,4.29608667161107,5.919428311885215,7.155777341995659,3.5780497326493084,4.025148493654445,6.313227147497882
2024-07-10,9.382966232775003,8.30200455937601,3.881334513225194,4.864715652945043,6.10016622526916,5.047434875683552,2.9823819143743076,4.295919887700904,5.867628211200779,7.155499538353275,3.577910824575335,4.0249922281840105,6.3129820535810435
2024-07-11,9.379769873712645,8.299176435854005,3.8800123152722636,4.863058460797344,6.0980881700878555,5.045715439227498,2.9813659495692626,4.294456458959548,5.865629371373145,7.153061978073539,3.5766919895710596,4.0236210924402265,6.310831501517136
2024-07-12,9.033563775369602,7.992854902170122,3.736801560287965,4.68356359915418,5.873008520891479,4.859478732028543,2.8713241162375214,4.1359486239936585,5.649129746507011,6.889043381457948,3.4446767487542735,3.875109755981059,6.07789952334955
2024-07-15,9.291205522973724,8.220815113283708,3.8433770058576746,4.817141170609557,6.040509655177153,4.998073490874276,2.9532157131355605,4.25390794303804,5.8102457464073884,7.085522337078851,3.542920648896997,3.985629820322764,6.251244251288217
2024-07-16,9.275102913748468,8.206567600089109,3.8367160405095677,4.808792572393596,6.030040834284298,4.989411318446418,2.948097488329433,4.246535485597766,5.800175996413615,7.073242402352545,3.5367804051380767,3.978722316301407,6.24041020579205
2024-07-17,9.178487258396919,8.121082520921512,3.7967502484209255,4.758700983097828,5.967227908927169,4.937438283879267,2.9173881394926675,4.202300740956122,5.739757496450972,6.999562793994705,3.499938942584554,3.937277292173267,6.175405932815048
2024-07-18,9.016486958286215,7.977745414427249,3.729737606536297,4.674709910746152,5.861906336334606,4.850292498168799,2.8658962388306226,4.128130132878248,5.638450776638614,6.876708801022109,3.438509180910625,3.868171513566806,6.067017266350923
2024-07-19,8.85702620420159,7.836655286357955,3.6637754669549287,4.592035497646781,5.758235803776876,4.847052633143437,2.8639818971710196,4.125372652903028,5.5387321593022305,6.7306111297425435,3.3654570569163993,3.7859910888034274,5.938121726366005
2024-07-22,8.85180178321478,7.832032743147568,3.6616143459421626,4.589326831546787,5.754839240722114,4.844193542189325,2.8622925437938864,4.122939253365832,5.535465073051582,6.72664099967523,3.3634719025233797,3.78375787746994,5.934619055485937
2024-07-23,8.816531737371312,7.800825971841169,3.6470246263567816,4.57104063719862,5.7319090566971,4.824891830233728,2.8508877256891183,4.106511382516781,5.513408986429572,6.699838666970382,3.3500701329062417,3.7686814764086316,5.9109725379433256
2024-07-24,8.909371745284307,7.882970375845726,3.6854285935012134,4.619174695076426,5.792267312985643,4.875698996707083,2.880908197105348,4.14975384572163,5.571466389178775,6.76971239485754,3.3850085695619763,3.8079856801462753,5.972619050224416
2024-07-25,8.729391024208482,7.723724277127818,3.6109782153269165,4.525861449635175,5.6752560940737276,4.7772036317964774,2.822710161430978,4.065923502708333,5.4589156317468746,6.59546693475616,3.2978819176087137,3.7099720307923403,5.818889956030227
2024-07-26,8.759543228985173,7.750402806637703,3.6234509014846066,4.541494235569714,5.694859006056261,4.7937045792012185,2.8324600895275296,4.079967616177422,5.477771281760793,6.59546693475616,3.2978819176087137,3.7099720307923403,5.818889956030227
2024-07-29,8.808007243859558,7.793283539923026,3.643498405537681,4.56662100741511,5.726367011024349,4.8202267578076405,2.8481312705836075,4.10254089495104,5.508078203244928,6.592169201288782,3.2962329766499097,3.7081170447769445,5.815980511052212
2024-07-30,8.817163516472444,7.801384967029684,3.6472859665310002,4.57136819093869,5.732319796482255,4.82523757455977,2.851092015917795,4.106805648805082,5.513804068835826,6.600735227724465,3.3005161826711737,3.712935463064199,5.823537938855695
2024-07-31,8.872086893215766,7.849980913431649,3.670005434175687,4.599843899358331,5.768027239040987,4.855294671798407,2.868851877196037,4.132387530488407,5.548150345571622,6.6514661731999265,3.3258827972568783,3.7414717881904456,5.868295617426029
2024-08-01,8.929536756836294,7.900812283584849,3.6937700021085393,4.629629496351968,5.8053772314645045,4.886734401829184,2.887428695826887,4.159146184107463,5.584076558258178,6.6945367415032075,3.34741905083735,3.7656991257445855,5.906294882645565
2024-08-02,8.96123009441302,7.928854400175309,3.7068801894335413,4.646061301772414,5.8259820831345746,4.90407874199626,2.8976769600848855,4.173908117187917,5.603895954071704,6.718297460412375,3.3592999450962524,3.7790646089554856,5.927257918314808
2024-08-05,8.734961069322482,7.728652626946541,3.613282306357926,4.528749308866625,5.6788773584196415,4.780251867311886,2.824511274807538,4.068517884982809,5.462398853687332,6.548661975035931,3.2744783842663923,3.6836440856775905,5.777596001757904
2024-08-06,8.671475515520102,7.672480906400341,3.5870210298115306,4.495834433159246,5.637603370909696,4.745509075134256,2.8039827731829585,4.038947963716628,5.42269822839963,6.501066407196498,3.2506795290695254,3.6568714208730015,5.7356045287671185
2024-08-07,8.712171383342142,7.708488419570982,3.6038551814438358,4.516933712458848,5.664061055210944,4.767780095760942,2.8171420690961506,4.057903041451359,5.448147347173798,6.53157638658075,3.2659352054777737,3.6740333854913283,5.762522139658648
2024-08-08,8.702934235263896,7.70031543423151,3.6000341657063353,4.512144598043425,5.658055690028247,4.762725019499097,2.8141551721097744,4.05360061790713,5.442370906194437,6.524651231460113,3.2624724720466296,3.6701379627622606,5.756412380338489
2024-08-09,8.698582768146265,7.696465276514394,3.598234148623482,4.509888525744404,5.655226662183233,4.760343656989348,2.8127480945237195,4.051573817598177,5.439649720741341,6.5213889058443835,3.2608412358106063,3.6683028937808797,5.75353417414832
2024-08-12,8.764676521573618,7.754944719868192,3.6255743265503844,4.54415565501711,5.698196323626806,4.796513799675887,2.834119975894267,4.082358570474665,5.480981380961948,6.570939859354321,3.285617827854386,3.69617546951198,5.797250797784362
2024-08-13,8.824322103934888,7.807718851675277,3.6502471700453936,4.575079649726625,5.736973822978322,4.829155147953983,2.853406795667688,4.110139932826617,5.518280684087862,6.615656573497435,3.30797719140609,3.7213287695619974,5.836702384968107
2024-08-14,8.795305334137513,7.782044949715074,3.6382441651018755,4.560035544192266,5.718109093564071,4.813275573115991,2.8440240184806185,4.096624675466208,5.500135077161742,6.593902496346731,3.2970996631917475,3.7090920289971243,5.8175097209327715
2024-08-15,8.774348778172742,7.763502687188258,3.6295753281982233,4.549170356861896,5.704484566764889,4.801806991288551,2.8372475682899565,4.0868636562614675,5.487029916603988,6.578191218404554,3.2892436705924997,3.700254383033604,5.803648352462806
2024-08-16,8.790469205837951,7.777765966055038,3.6362436642779556,4.557528193269873,5.714964971995029,4.8106289773096576,2.842460222282773,4.094372132572806,5.497110809340722,6.590276816821612,3.29528674182269,3.7070525722363117,5.814310943593548
2024-08-19,8.8871917718292,7.8633456392557175,3.6762536807563486,4.607675211717734,5.7778474033758656,4.8635608934363,2.8737361462396716,4.139422990440837,5.557596165761122,6.66279040732396,3.3315451692038307,3.747841707452556,5.878286490378
2024-08-20,8.8871917718292,7.8633456392557175,3.6762536807563486,4.607675211717734,5.7778474033758656,4.8635608934363,2.8737361462396716,4.139422990440837,5.557596165761122,6.66279040732396,3.3315451692038307,3.747841707452556,5.878286490378
2024-08-21,8.921417857826587,7.893628719781723,3.6904115585040325,4.625420152087331,5.800098875740237,4.882291293057014,2.8848033925645202,4.1553646119212555,5.578999413175119,6.6884499456031365,3.3443755158862096,3.7622752828582846,5.900924770737236
2024-08-22,8.921417857826587,7.893628719781723,3.6904115585040325,4.625420152087331,5.800098875740237,4.882291293057014,2.8848033925645202,4.1553646119212555,5.578999413175119,6.6884499456031365,3.3443755158862096,3.7622752828582846,5.900924770737236
2024-08-23,8.916957148897675,7.889681905421832,3.6885663527247807,4.623107442011288,5.797198826302367,4.879850147410486,2.8833609908682383,4.153286929615295,5.5762099134685315,6.685105720630335,3.3427033281282665,3.7603941452168557,5.897974308351867
2024-08-26,8.971142892392127,7.9376251973813385,3.7109806928313405,4.651200715290176,5.832426709911429,4.909503571102405,2.9008823332324787,4.178525240898962,5.61009491201647,6.726401795212718,3.3633522949081294,3.783623324166234,5.934408015925262
2024-08-27,8.965959133407717,7.933038631720157,3.7088363919615204,4.648513130911532,5.829056582523975,4.9066667326358955,2.899206128200636,4.176110780665867,5.606853253706889,6.721543433497143,3.3609230046987335,3.7808904795839537,5.930121697387215
2024-08-28,8.958182370877836,7.926157788671321,3.7056194756837075,4.644481171564156,5.824000660659841,4.902410859792265,2.8966914571823192,4.172488566761422,5.601990063316974,6.714255890923781,3.35727906938464,3.776791212710534,5.923692219580145
2024-08-29,8.967257230008972,7.9341871815107865,3.7093733593783225,4.649186145254597,5.829900516611306,4.907377122602474,2.899625876892924,4.176715400331224,5.60766501707142,6.722085748123644,3.3611941742183573,3.7811955333604508,5.930600157694025
2024-08-30,8.950408183000464,7.919279223662961,3.702403624430258,4.640450547077425,5.818946412659588,4.898156395940312,2.8941776186960517,4.168867552063212,5.597128482983336,6.709455270837196,3.354878651289383,3.774090847986115,5.919456843937924
2024-09-02,8.910210768487893,7.883712739645062,3.6857756617562503,4.619609697101415,5.792812788785274,4.876158156422145,2.8811795011763737,4.150144640927542,5.571991071469756,6.6793222591173915,3.339811467198116,3.757140928929603,5.892871815011872
2024-09-03,8.923192317595143,7.895198753470806,3.6911455771257735,4.6263401428447795,5.801252508747082,4.883262375189469,2.885377176647037,4.1561911091714725,5.580109069752721,6.689053560897203,3.344677337119366,3.7626148184636476,5.901457313922835
2024-09-04,8.872992977830707,7.850782612853538,3.670380242887626,4.600313670206891,5.768616313607407,4.855790531211877,2.86914486604745,4.132809561157112,5.548716964646707,6.651422849773352,3.3258611345684708,3.7414474186192765,5.868257395075096
2024-09-05,8.936336694860799,7.906828836888187,3.6965828475869884,4.633155008873936,5.809798088498619,4.890455702494553,2.889627503751248,4.162313418540441,5.588328892455826,6.6989069228359845,3.3496042398674217,3.768157367242039,5.910150501135489
2024-09-06,8.959803592983004,7.927592238393825,3.7062901063941123,4.645321714347349,5.825054668964279,4.903298081834132,2.8972156907855,4.1732436898899685,5.603003892880559,6.71649831085729,3.358400329823598,3.7780525813622003,5.925670607912219
2024-09-09,8.899817407481423,7.874516742524071,3.6814763698498263,4.614221129699535,5.786055732625654,4.8704703367553455,2.877818734584177,4.145303683445955,5.565491593933779,6.671531129443663,3.335915726999141,3.752758392641612,5.88599804448841
2024-09-10,8.865241582277534,7.843924214386838,3.6671738198504102,4.596294862684386,5.7635768836255545,4.851548540575255,2.866638397619981,4.129199162531247,5.543869637469391,6.71140549996206,3.355853809747412,3.775187858338596,5.9211774451901
2024-09-11,8.891807571814692,7.8674296774558,3.678163041116962,4.610068330682806,5.780848282466291,4.866086913452266,2.8752286977230517,4.141572910130854,5.56048265149924,6.739648672027926,3.369976031475353,3.791074736320358,5.946095151834107
2024-09-12,8.869698578432754,7.84786774370196,3.6690174898129153,4.598605647826687,5.766474519270587,4.853987654387498,2.8680795987647008,4.131275115523699,5.546656815396796,6.722890904084457,3.3615967703211473,3.7816484362594545,5.931310511332328
2024-09-13,8.869698578432754,7.84786774370196,3.6690174898129153,4.598605647826687,5.766474519270587,4.853987654387498,2.8680795987647008,4.131275115523699,5.546656815396796,6.754424163484476,3.377364109769182,3.7993859992813084,5.9591309171078075
2024-09-18,8.787417927191711,7.775066209005448,3.6349814799297104,4.555946219870029,5.712981238228978,4.808959149553058,2.841473569809971,4.092950926267961,5.495202695400978,6.710539326377467,3.3554207034593513,3.774700632823793,5.920413258390072
2024-09-19,8.632060262180586,7.637606474923583,3.5707166139862014,4.475399104380614,5.611978255011669,4.723938877295765,2.7912375729956507,4.020589362930626,5.3980499405651585,6.5918999570713455,3.296098348481064,3.7079655940114384,5.815742968738976
2024-09-20,8.632060262180586,7.63684271427609,3.5707166139862014,4.475399104380614,5.611978255011669,4.7234664834080355,2.7912375729956507,4.020589362930626,5.3980499405651585,6.5912407670756386,3.296098348481064,3.7079655940114384,5.815742968738976
2024-09-23,8.607232559320693,7.6086252276369,3.5604464480702673,4.46252687275014,5.595836971895046,4.706013675045612,2.783209360150876,4.009025264095284,5.382523962307754,6.566886691021019,3.2836600888242273,3.6939730992552717,5.793796499460857
2024-09-24,8.69523290500719,7.692570483818502,3.5968484525553386,4.508151747497139,5.653048809095702,4.757934687281947,2.811664892649059,4.050013538395395,5.43755488729839,6.63933854258429,3.4430610640098696,3.8732921817433916,6.075048756716239
2024-09-25,8.718236166660647,7.586219816946635,3.6063639246520456,4.52007807487147,5.66800396467532,4.6921556959825335,2.8191031595608287,4.060727859925541,5.451939953137803,6.547548927776441,3.4521696911633346,3.883538986456998,6.091120314273689
2024-09-26,9.074786722289248,7.6762834186134254,3.7538537421510076,4.704936149173601,5.899808876159403,4.747860968405239,2.9343962966932637,4.226799843642813,5.674908473648715,6.625281428647004,3.5933534120420463,4.042364459517904,6.3402294564141695
2024-09-27,9.385330754610933,7.938969923432896,3.8823126154565553,4.865941568727069,6.101703476484249,4.910335298122528,3.0348129000021586,4.371443184299792,5.8691068624808,6.852002085901084,3.7163198786138274,4.180696323151596,6.557195483439749
2024-09-30,9.771009190308225,8.265211968723966,4.041851399497973,5.063620444956607,6.3524453537210235,5.113500421082349,3.1603782837397483,4.552311646050196,6.111941158915944,7.133576546618581,3.869037398625614,4.35053711127963,6.82665523533735
2024-10-08,9.92342034049644,8.394135239408442,4.104897417436258,5.850825187034219,6.451532713482053,5.226023040128567,3.2299224340046107,4.6524853014617165,6.2464344746536655,7.2448482264676,3.9293878116239607,5.02688390342418,6.933139463945811
2024-10-09,9.783535207406002,8.275807617998318,4.047032880627578,5.768349243065869,6.36058891776478,4.904609975646902,3.0312743875685277,4.366346195928434,5.862263637447988,7.142721487540331,3.873997339575745,4.95602261772503,6.8354067162266805
2024-10-10,9.593009429720249,8.114643514331249,3.9682204605202025,5.656015694691024,6.23672202053328,5.077558003826974,3.138164217913006,4.5203137832976585,6.068980775365696,7.003623243668709,3.7985546350494226,4.859508418772135,6.70229315831546
2024-10-11,9.151214542384448,7.7409330490754344,3.785468684435451,5.395534472931356,5.949497044618025,4.95820024191102,3.064395635202082,4.414055118024786,5.926317715305598,6.681079524250177,3.6236166211419882,4.635709412828551,6.39362684536513
2024-10-14,9.381868479103787,7.936041214596036,3.8808804191673643,5.531527489062989,6.099452540523562,5.062914065568544,3.1291135910137577,4.5072769660123715,6.0514775228771835,6.849474362625559,3.7149489175226447,4.7525512397361735,6.55477651516772
2024-10-15,9.079515695188665,7.680283615793343,3.755809917338177,5.3532610020251115,5.902883332578149,4.966550074460837,3.0695562154876552,4.421488585674928,5.9362979012895245,6.628733936930215,3.5952259487113465,4.599389094984943,6.343533420925182
2024-10-16,8.894644384467588,7.523902576712842,3.6793365099949344,5.244261314013025,5.782692585035789,4.93173681492791,3.048040021031027,4.390495959536615,5.894687150083156,6.4937638820856645,3.522022249770785,4.505739266177811,6.214370437182465
2024-10-17,8.850611152727618,7.486655247710245,3.6611218326912685,5.218299424614934,5.754065173790147,4.89838666065113,3.0274280928690267,4.3608058679731485,5.854825183955204,6.46161628882338,3.504586361924801,4.4834334546476775,6.183605990426581
2024-10-18,9.631153599445991,8.146909336828575,3.983999083054054,5.678505407039409,6.2615207643504665,5.021942157716968,3.103791068836259,4.4708015816544,6.0025056114004745,7.031471375754766,3.8136586244464232,4.878831021889258,6.728943127718222
2024-10-21,9.652295156127702,8.164792796348442,3.9927444468949047,5.6909704189085195,6.275265566028309,5.003155523006168,3.0921800651254205,4.454076714353819,5.980050776850534,7.046906312921057,3.8220300702074033,4.889540650961698,6.743713978486384
2024-10-22,9.696611158809912,8.202279318839723,4.0110760945243955,5.717099029386062,6.304076815700792,5.017283729799584,3.1009119462755637,4.466654399897426,5.996937598301911,7.079260350381923,3.839577927178527,4.911989705108704,6.774675987202926
2024-10-23,9.650332076438676,8.163132244257529,3.9919324042252198,5.689812991761971,6.273989305182919,5.027456415380473,3.1071991335151705,4.475710668838084,6.009096559987375,7.04547311610832,3.821252747355138,4.888546218260946,6.742342444801843
2024-10-24,9.522054574928585,8.054623417774094,3.9388694514734266,5.614180879948444,6.19059200173314,4.953381658755991,3.0614175293435673,4.409765357506989,5.920558275726508,6.951820827137098,3.7704585621202007,4.8235649834259124,6.652719534803103
2024-10-25,9.767738081175906,8.26244496586634,4.040498280616712,5.7590352947639305,6.350318701130242,4.98593225492164,3.0815352938440976,4.438743639663734,5.959464565365567,7.131188389271345,3.867742133896922,4.948020304324844,6.824369828185582
2024-10-28,9.72261969314381,8.22427971256351,4.021834720255772,5.732433599779864,6.320985795097757,4.993080000782892,3.0859529293065795,4.445106945432328,5.968007950234128,7.098248549750342,3.849876555504566,4.92516478770207,6.792847221475234
2024-10-29,9.52435225088742,8.056567001949007,3.9398199024052527,5.615535584265134,6.1920857943071494,4.952355423416151,3.060783268736358,4.408851747904086,5.91933166195985,6.953498304561633,3.7713683754303213,4.824728911778883,6.654324838954188
2024-10-30,9.41859526675414,7.967108085883147,3.89607273095138,5.553181516288526,6.12332979895435,4.900524143131207,3.0287491552833483,4.362708769231777,5.857380022338043,6.876287698475767,3.729491664559619,4.7711558429202805,6.580436210323785
2024-10-31,9.465495041940411,8.006780199136763,3.9154731754991956,5.580833512929873,6.15382084170847,4.900524143131207,3.0287491552833483,4.362708769231777,5.857380022338043,6.9105280855017375,3.7480626208087235,4.79491375268008,6.613203408632131
2024-11-01,9.298745388351824,7.8657281127270995,3.8464959278479145,5.482518311147689,6.04541156263174,4.910396767947387,3.0348508911791594,4.371497908026503,5.869180334646958,6.788788212492898,3.682034574639036,4.710443769472245,6.496701379671772
2024-11-04,9.57071132688993,8.095781742450427,3.958996682671311,5.642868785945226,6.22222531124129,4.975802907354577,3.075274891488909,4.429725952541558,5.947357403693524,6.9873439402429955,3.7897252304210363,4.848212920813914,6.686714270049171
2024-11-05,10.007636526024278,8.465372980672198,4.139734075626459,5.900478851046762,6.506284347222718,5.105381108066935,3.1553601751214324,4.545083399222327,6.102236502748042,7.3063324185531995,3.9627349884641982,5.06954510015995,6.991978305731367
2024-11-06,9.8708687220481,8.349682280935548,4.083159045438616,5.819840876958973,6.417367226791712,5.073295077414351,3.1355295334600455,4.51651869813947,6.0638854877440655,7.206481565916122,3.9085788886995396,5.000262952601528,6.8964235245562895
2024-11-07,10.258221769287369,8.677340865612686,4.243390545132298,6.04822331842558,6.669197822512107,5.24236377739143,3.240021760675815,4.667032699999142,6.265965836034248,7.4892786198568855,4.061959506509915,5.196483482549569,7.1670532677442
2024-11-08,10.109482754817142,8.551523822698131,4.18186353373692,5.960527146914466,6.572497835541914,5.175723559882216,3.198835043379088,4.607706013134746,6.186313727949066,7.380687877127423,4.00306315318432,5.121137106804475,7.063134629243763
2024-11-11,10.319775170828033,8.729408354366479,4.268852572371793,6.084515058543859,6.709215656085588,5.19789401980067,3.212537406593517,4.627443342669121,6.212813099285582,7.534217263659473,4.08633287551766,5.227664445643821,7.2100584315605625
2024-11-12,10.301073365226472,8.713588659134988,4.261116429904669,6.07348851814729,6.697057014558808,5.188474240601351,3.206715550102332,4.61905735126967,6.201554053337555,7.52056352951387,4.078927500710927,5.21819071558728,7.196992147757781
2024-11-13,10.267911169951661,8.685537045636723,4.247398638551563,6.053936166164434,6.675497211554876,5.17177101076843,3.196392186362176,4.604187242453103,6.181589420601483,7.496352616000308,4.0657962292895435,5.201391819651283,7.173822906016342
2024-11-14,10.244921573845874,8.666090345588774,4.237888819311373,6.040381554617187,6.660550940384546,5.160191544923699,3.189235544261959,4.593878582459124,6.167748996612686,7.479568470125269,4.0566930132982195,5.189746033556866,7.157760896089105
2024-11-15,10.081187126661058,8.52758879613709,4.170158834454088,5.943844111406743,6.55410194335618,5.078087167302535,3.138491265261984,4.5207848729337385,6.069613261091665,7.360029926095478,3.9918589017686044,5.106803456426427,7.0433654841813995
2024-11-18,9.901542268188743,8.375628767705447,4.0958473883703865,5.837925927292169,6.437309079456896,5.0754458943630825,3.136858837188866,4.518433470455488,6.066456264228222,7.22887557712712,3.9207247269497323,5.015801179348419,6.917854036007971
2024-11-19,9.934044300891058,8.40312195540662,4.109292098512987,5.857089048982024,6.4584396896738125,5.0954088155696455,3.1491968400178316,4.536205530925678,6.090317062062822,7.252604521976813,3.9335945930615503,5.03226565826937,6.940562045731926
2024-11-20,9.947945552248761,8.414880903419473,4.115042455631742,5.8652851939385195,6.467477337462103,5.089757661130523,3.145704166839625,4.531174570908391,6.0835624868075895,7.262753488037793,3.939099087054249,5.039307582756064,6.950274353694233
2024-11-21,9.937269681941642,8.405850277276324,4.1106263016295035,5.858990726028952,6.4605366129772,5.0851501564088535,3.1428565171543807,4.527072723704622,6.0780553399552755,7.25495929436196,3.934871750790755,5.033899532027537,6.942815504305762
2024-11-22,9.564434971818104,8.090472628105205,3.9564004212169697,5.639168261823806,6.218144852218301,4.930888075023996,3.047515460761155,4.389740365866743,5.893672688770008,6.9827617258098105,3.7872399751084105,4.845033522259772,6.682329204865484
2024-11-25,9.596533378555792,8.117624392101954,3.9696781684452773,5.65809340659855,6.239013052295825,4.947436219423169,3.0577429745753153,4.40447240933315,5.913451954738187,7.006195993143724,3.7999500169971845,4.861293537316958,6.704755215539917
2024-11-26,9.596533378555792,8.117624392101954,3.9696781684452773,5.65809340659855,6.239013052295825,4.947436219423169,3.0577429745753153,4.40447240933315,5.913451954738187,7.006195993143724,3.7999500169971845,4.861293537316958,6.704755215539917
2024-11-27,9.604215386922327,8.124122536383497,3.972855888951162,5.662622700581443,6.2440073714500475,4.951396633557239,3.06019069253625,4.407998181876626,5.918185662797069,7.011804440914789,3.8029918704114825,4.865184994383037,6.7101223604900335
2024-11-28,9.569710684956764,8.094935308113781,3.9585827596139076,5.642278809825615,6.221574761940266,4.933607937836522,3.0491964609879307,4.392161733254545,5.896923620636942,6.986613395865548,3.7893290051195723,4.8477060279630315,6.686015157259623
2024-11-29,9.592855640322645,8.114513425213028,3.9681568443798594,5.655925020825552,6.236622037130828,4.945540183154396,3.0565711370167796,4.402784456409145,5.911185706345573,7.0035109657638905,3.7984937388902598,4.859430514035583,6.702185711154595
2024-12-02,9.642653974189411,8.156637404126728,3.988756299514105,5.6852860008165935,6.268997525520375,4.971213420658046,3.0724383777713338,4.425640145947729,5.941871792990692,7.0398675200986265,3.81821244065045,4.8846567399075855,6.736978028916392
