date,hs300_benchmark,resource_abs08_baseline,resource_abs08_plus_ci,resource_abs08_plus_ci_cap70,resource_abs08_ci_exclude_to_second,resource_abs08_ci_reverse_to_defensive
2023-07-12,0.9490243902439026,1.1240549846591608,1.1240549846591608,1.1240549846591608,1.1240549846591608,1.1240549846591608
2023-07-13,0.9643902439024393,1.1429466650736002,1.1429466650736002,1.1429466650736002,1.1429466650736002,1.1429466650736002
2023-07-14,0.9639024390243907,1.1469948823052658,1.1469948823052658,1.1469948823052658,1.1469948823052658,1.1469948823052658
2023-07-17,0.9570731707317078,1.15239250528082,1.15239250528082,1.15239250528082,1.15239250528082,1.15239250528082
2023-07-18,0.9556097560975616,1.1645371569758167,1.1645371569758167,1.1645371569758167,1.1645371569758167,1.1645371569758167
2023-07-19,0.9551219512195126,1.1820794316463679,1.1820794316463679,1.1820794316463679,1.1820794316463679,1.1820794316463679
2023-07-20,0.9482926829268296,1.167235968463594,1.167235968463594,1.167235968463594,1.167235968463594,1.167235968463594
2023-07-21,0.9487804878048786,1.1483442880491541,1.1483442880491541,1.1483442880491541,1.1483442880491541,1.1483442880491541
2023-07-24,0.9446341463414639,1.1450434674223215,1.1450434674223215,1.1450434674223215,1.1450434674223215,1.1450434674223215
2023-07-25,0.9719512195121957,1.1405066000142547,1.1405066000142547,1.1405066000142547,1.1405066000142547,1.1405066000142547
2023-07-26,0.9697560975609761,1.137668797995516,1.137668797995516,1.137668797995516,1.137668797995516,1.137668797995516
2023-07-27,0.9687804878048786,1.13959500971699,1.13959500971699,1.13959500971699,1.13959500971699,1.13959500971699
2023-07-28,0.9921951219512201,1.1549981946424153,1.1549981946424153,1.1549981946424153,1.1549981946424153,1.1549981946424153
2023-07-31,0.9960975609756102,1.1607551949895425,1.180352993986067,1.1726107282973828,1.161126141585667,1.1620782256318167
2023-08-01,0.9917073170731714,1.165846549786613,1.1697952748985352,1.1652688006604581,1.1672696661443214,1.1620782256318167
2023-08-02,0.9846341463414642,1.1485976555511626,1.1497356086322243,1.1512813683059597,1.1499997166648994,1.1500856742837071
2023-08-03,0.9934146341463423,1.1494785185665448,1.1560702400847436,1.1557215719302805,1.1437482528410046,1.1524841845533291
2023-08-04,0.9985365853658544,1.1543652556989745,1.1613490996285096,1.1594156591464961,1.148495664567626,1.15368343968814
2023-08-07,0.990975609756098,1.1456243365669105,1.1613490996285096,1.1594156591464961,1.1397991903122284,1.1428901434748413
2023-08-08,0.9873170731707324,1.148436609898969,1.1423452052709522,1.1461350797780907,1.1425971641021553,1.1466130871302458
2023-08-09,0.9853658536585371,1.1417163956717649,1.1423452052709522,1.1461350797780907,1.1359111200906902,1.1399035434646978
2023-08-10,0.9865853658536592,1.1417163956717649,1.1486798367234714,1.15058403295283,1.1359111200906902,1.1399035434646978
2023-08-11,0.9634146341463422,1.1321019418134763,1.1391778895446925,1.1439216437914304,1.1263455527636106,1.1303043557302581
2023-08-14,0.9568292682926837,1.1301749597848576,1.124397082822148,1.1335319940146407,1.1244283688440129,1.128380433422632
2023-08-15,0.9558536585365861,1.1359583710929253,1.1254528547309013,1.134277038517749,1.130182373290123,1.1341546616533662
2023-08-16,0.9485365853658544,1.1311449881645654,1.1196753711143483,1.128623676795052,1.1253934649287243,1.1293489215616146
2023-08-17,0.9517073170731715,1.1301812863642118,1.1187214410857096,1.1276621230768022,1.1244346632546631,1.12838674995645
2023-08-18,0.9395121951219518,1.1276587410111927,1.1168131742352438,1.1257386055960745,1.1219249442664012,1.1264619964384008
2023-08-21,0.9268292682926834,1.130862914072623,1.1200986410485143,1.1290503294496508,1.125112825096502,1.1290233075571607
2023-08-22,0.9324390243902443,1.129079218624559,1.1183319239490688,1.127269492967869,1.1233381991894098,1.127129789445291
2023-08-23,0.9190243902439029,1.1243579415097373,1.113655586954976,1.1225557832727517,1.1186409283119076,1.1232462888828543
2023-08-24,0.9246341463414637,1.1226361824494273,1.1119502166933226,1.1208367839050255,1.116927923865149,1.1218701478918067
2023-08-25,0.922926829268293,1.12031406653835,1.1099989165045032,1.1188698891688804,1.1146176151969616,1.1200135307880186
2023-08-28,0.935853658536586,1.1335083435532558,1.1204571504073295,1.1294117039704716,1.1277448033845061,1.130566120799726
2023-08-29,0.9412195121951225,1.1347078232818832,1.1214056855611132,1.1303678196987004,1.128938184128828,1.131523213812043
2023-08-30,0.940975609756098,1.1373838722340113,1.1235220309212597,1.1325010786265621,1.131600626197763,1.133658653229091
2023-08-31,0.9363414634146344,1.1407248744812117,1.1269350082767498,1.1359413320706813,1.1349246404794446,1.1371024230937137
2023-09-01,0.9419512195121954,1.139341764608368,1.1255686183865408,1.134564022163178,1.1335485632935283,1.1357237053827223
2023-09-04,0.95609756097561,1.142679266942015,1.1288657746984014,1.137887528936357,1.1368690954576368,1.1390506092449677
2023-09-05,0.9495121951219514,1.14307212950756,1.1292538880712737,1.1382787440628168,1.1372599604382587,1.1394422242480395
2023-09-06,0.9470731707317077,1.142311433769201,1.1285023881457603,1.1375212382437865,1.136503132603007,1.1386839441520449
2023-09-07,0.934146341463415,1.141994370714148,1.1281891579668069,1.1372055047683758,1.1361876817157552,1.1383678879528336
2023-09-08,0.9290243902439029,1.1484852801036423,1.1346016007829594,1.1436691950263844,1.1426455868338554,1.1448381850069171
2023-09-11,0.9358536585365859,1.1503082726117433,1.1364025557048372,1.1454845429549978,1.14445930998756,1.146655388475182
2023-09-12,0.9346341463414638,1.1505107471151734,1.1366025825573265,1.1456861683971022,1.144660754970616,1.1468572200067069
2023-09-13,0.928536585365854,1.1527378686670022,1.1388027811333283,1.1479039506852444,1.14687655229656,1.1490772691787392
2023-09-14,0.9278048780487809,1.1598207434360774,1.1458000332447464,1.154957123961344,1.1539234128329443,1.1561376517850601
2023-09-15,0.9236585365853662,1.1509301314654874,1.1370168971014072,1.1461037940912573,1.145078006880915,1.1472752725727706
2023-09-18,0.9268292682926833,1.1460713235226252,1.1322168257679976,1.141265361187442,1.1402439044771961,1.1424318941133604
2023-09-19,0.9256097560975614,1.1531646031553913,1.139224356961964,1.1483288956952333,1.14730111697175,1.149502648542002
2023-09-20,0.9212195121951222,1.1602469915932836,1.1462211286213049,1.1553815846795428,1.1543474936497955,1.1565625463615186
2023-09-21,0.9126829268292684,1.157418352867588,1.1434266844244048,1.1525648076337416,1.1515332376792082,1.153742890175352
2023-09-22,0.9309756097560977,1.15357713912008,1.139631905908411,1.148739701721944,1.1477115553183515,1.1499138744699664
2023-09-25,0.9241463414634149,1.157623890759177,1.1436297376327114,1.152769483617921,1.1517377304740395,1.1539477753670326
2023-09-26,0.9190243902439026,1.1570174080397222,1.1430305864931527,1.152165544137309,1.1511343315320752,1.1533432185757466
2023-09-27,0.9214634146341466,1.1399702046995237,1.1261894614620018,1.135189826938934,1.1341738079607333,1.1363501498185435
2023-09-28,0.918048780487805,1.137988139820423,1.1242313571452618,1.1332160736971277,1.1322018212699518,1.1343743791246859
2023-10-09,0.9156097560975611,1.1342886025368828,1.1205765424107776,1.1295320501398953,1.1285210949919597,1.1306865899797771
2023-10-10,0.9090243902439026,1.1217458567048304,1.1081854219098897,1.1170419013520334,1.1160421251522419,1.1181836745117844
2023-10-11,0.9109756097560977,1.1197796404781746,1.1062429746561924,1.1150839303025617,1.114085906528398,1.1162237021418706
2023-10-12,0.9197560975609759,1.1196318821936557,1.1060970025753583,1.1149367916310944,1.1139388995491633,1.1160764130740883
2023-10-13,0.9112195121951222,1.117444230152108,1.103935796375073,1.112758313340864,1.1117623710432192,1.1138957080741545
2023-10-16,0.9007317073170733,1.1221641635424022,1.1085986719669427,1.1174584540519135,1.1164583050286185,1.1186006529868229
2023-10-17,0.903658536585366,1.1280640802802695,1.1144272664567791,1.1233336299407246,1.122328222510367,1.1244818341276577
2023-10-18,0.8968292682926832,1.122164163542402,1.1085986719669425,1.1174584540519132,1.1164583050286183,1.1186006529868227
2023-10-19,0.878048780487805,1.0985644965909322,1.085284294007596,1.0939577504966682,1.0929786351016235,1.0950759284234828
2023-10-20,0.8736585365853659,1.1095339542198566,1.0961211452943407,1.104881208545008,1.1038923164232686,1.10601055177475
2023-10-23,0.864390243902439,1.1034999431570989,1.0901600775039646,1.0988725006455897,1.0978889864448953,1.0999957021349047
2023-10-24,0.8656097560975609,1.1042240244846298,1.0908754056388097,1.09959354559352,1.0986093860423,1.1007174840916862
2023-10-25,0.8704878048780487,1.0998795365194445,1.0865834368297391,1.095267275905939,1.0942869884578714,1.0963867923509978
2023-10-26,0.8736585365853657,1.1078444311222844,1.0944520463130354,1.1031987703331707,1.102211384029324,1.1043263938755934
2023-10-27,0.8868292682926829,1.110016675104877,1.0965980307175707,1.1053619051769612,1.1043725828215383,1.1059480647048117
2023-10-30,0.8907317073170731,1.1124302795299799,1.098982457833721,1.1077653883367284,1.1067739148128874,1.1078718708621587
2023-10-31,0.8887804878048781,1.1150852443975932,1.1016053276614863,1.1104092198124724,1.1094153800033717,1.110404904877161
2023-11-01,0.8882926829268294,1.1109821168749179,1.0975518015640306,1.106323298440868,1.105333115618078,1.106318999383024
2023-11-02,0.8841463414634148,1.113395721300021,1.0999362286801813,1.1087267816006354,1.1077344476094273,1.1087224732031047
2023-11-03,0.8909756097560977,1.11267163997249,1.0992209005453362,1.1080057366527052,1.1070140480120225,1.1080014310570805
2023-11-06,0.9026829268292682,1.1081197847695174,1.0947240712961541,1.1034729693059695,1.1024853375882249,1.1034686813242096
2023-11-07,0.8999999999999998,1.1046410568644203,1.0912873966446033,1.1000088291799601,1.09902429794112,1.10000455465949
2023-11-08,0.8973170731707316,1.1035351310726709,1.0901948400438317,1.0989075410033324,1.0979239954407742,1.0989032707623543
2023-11-09,0.8980487804878047,1.1035436781547199,1.0902032838028792,1.0989160522438475,1.0979324990635484,1.0989117819697953
2023-11-10,0.891463414634146,1.1036120546787171,1.0902708337444653,1.0989841420361275,1.0980005279140197,1.0989798714974854
2023-11-13,0.8902439024390242,1.0996297066879281,1.086336627112913,1.095018493716691,1.0940384289339604,1.0950142385881478
2023-11-14,0.8902439024390242,1.1035067616255674,1.0901668135461007,1.0988792905213332,1.0978957702435557,1.0988750203901334
2023-11-15,0.8963414634146339,1.107186731519536,1.0938022974350654,1.1025438287433438,1.1015570286261143,1.1025395443721278
2023-11-16,0.8875609756097558,1.1037033387002482,1.0903610142620122,1.099075043265104,1.0980913477844678,1.0990707723732294
2023-11-17,0.8863414634146338,1.1062211089837495,1.0928483480080802,1.1015822554717187,1.100596315982967,1.1015779748370769
2023-11-20,0.8890243902439022,1.0965428840582574,1.083287120116496,1.091944615441345,1.0909673018448833,1.091940372257575
2023-11-21,0.8902439024390242,1.0953789287633702,1.0821372355130994,1.0907855411038574,1.0898092649035176,1.0907813024241302
2023-11-22,0.880731707317073,1.092080179110761,1.0788783634132368,1.087500624505316,1.0865272883750214,1.0874963985904347
2023-11-23,0.8853658536585364,1.0906239133403535,1.0774397019842277,1.0860504654739036,1.0850784272667073,1.0860462451941901
2023-11-24,0.8792682926829268,1.084082952064172,1.0709778123429907,1.079536933217962,1.0785707247603196,1.0795327382491609
2023-11-27,0.8734146341463415,1.0767961264482355,1.063779074882706,1.07228066434726,1.071320950404199,1.0722764975755688
2023-11-28,0.8743902439024389,1.0775581667838758,1.0645319031510845,1.0730395091251057,1.0720791159998695,1.0730353394046221
2023-11-29,0.8678048780487806,1.0766387485528317,1.0636235994794538,1.0721239464040093,1.071164372726832,1.0721197802413076
2023-11-30,0.8687804878048782,1.0743286670178063,1.0613414437975432,1.0698235520190071,1.0688660372436074,1.0698193947954
2023-12-01,0.8653658536585368,1.0681614530854422,1.0552487833853874,1.0636821998260162,1.0627301816911183,1.0636780664670682
2023-12-04,0.8595121951219514,1.0693948958719148,1.0564673154678186,1.0649104702646144,1.0639573528016162,1.0649063321327346
2023-12-05,0.8434146341463417,1.0619879768177105,1.0491499363412775,1.0575346115582815,1.0565880956453046,1.0575305020882255
2023-12-06,0.8446341463414636,1.0692308615700905,1.0563052641253612,1.0647471238280737,1.0637941525636017,1.0647429863309414
2023-12-07,0.8424390243902441,1.0619879768177105,1.0491499363412775,1.0575346115582815,1.0565880956453046,1.0575305020882255
2023-12-08,0.8441463414634147,1.0692308615700905,1.0563052641253612,1.0647471238280737,1.0637941525636017,1.0647429863309414
2023-12-11,0.8500000000000001,1.0755683857284228,1.0625661759364342,1.0710580720641416,1.0700994523671115,1.0710539100433176
2023-12-12,0.8519512195121951,1.0800951886986605,1.0670382558014866,1.0755658922327618,1.0746032379410473,1.0755617126950152
2023-12-13,0.8378048780487806,1.0911388586055792,1.0779484222372095,1.0865632513555912,1.0855907541941523,1.0865590290832452
2023-12-14,0.8339024390243903,1.1044750002107586,1.0911233473978867,1.0998434688721597,1.0988590856343032,1.0998391949942627
2023-12-15,0.8321951219512195,1.0911388586055792,1.0779484222372095,1.0865632513555912,1.0855907541941523,1.0865590290832452
2023-12-18,0.8287804878048781,1.0927480856918463,1.079538195880575,1.088165730271298,1.0871917988572328,1.0881615017718849
2023-12-19,0.8292682926829268,1.0972486955999676,1.0839843993232463,1.0926474672164022,1.091669524552691,1.0926432213014232
2023-12-20,0.8217073170731708,1.1035495494713374,1.0902090841429861,1.098921898939548,1.0979383405263323,1.0989176286427766
2023-12-21,0.8292682926829268,1.091847963710222,1.078648955192041,1.087269382882277,1.0862962537181413,1.0872651578659773
2023-12-22,0.8307317073170735,1.095034514286543,1.0817969845551543,1.0904425709027652,1.0894666016680319,1.0904383335557852
2023-12-25,0.8329268292682926,1.0963598208091287,1.0831062698617264,1.0917623198539335,1.0907851694158903,1.0917580773785456
2023-12-26,0.8280487804878048,1.1026112451882666,1.089282122726905,1.097987529363638,1.0970048072310157,1.0979832626977304
2023-12-27,0.8304878048780487,1.1040843214736018,1.0907373914537848,1.099454428416371,1.0984703933779763,1.0994501560502454
2023-12-28,0.8509756097560978,1.0994857741934774,1.086194434573367,1.0948751647921335,1.0938952282918317,1.0948709102205525
2023-12-29,0.8534146341463417,1.0965973856694153,1.083340962874724,1.0919988885041698,1.091021526332166,1.0919946451095008
2024-01-02,0.8421951219512196,1.0990047661056868,1.085719241241897,1.094396173774926,1.0934166659817466,1.0943919210646547
2024-01-03,0.8397560975609757,1.098439482899803,1.0851607915678765,1.0938332610408796,1.0928542570665396,1.093829010518029
2024-01-04,0.8324390243902439,1.0961780591305905,1.0829267054432674,1.0915813203790756,1.0906043319394028,1.0915770786070333
2024-01-05,0.8282926829268293,1.0962273755557455,1.082975425697584,1.091630429999578,1.0906533976057529,1.0916261880367009
2024-01-08,0.8168292682926832,1.086040679774446,1.0729118736953256,1.0814864513469948,1.0805184980292686,1.0814822488025688
2024-01-09,0.8187804878048782,1.0849851509988448,1.0718691048769378,1.0804353488504874,1.0794683362917947,1.0804311503905368
2024-01-10,0.814878048780488,1.082818753644655,1.0697288964227434,1.0782780361177113,1.077312954399682,1.0782738460408547
2024-01-11,0.8195121951219514,1.12170368830867,1.108143763274281,1.116999909785813,1.1160001711693648,1.1169955692397626
2024-01-12,0.8168292682926832,1.1234414167181335,1.10986048482854,1.1187303511642572,1.117729063766064,1.1187260038938909
2024-01-15,0.8158536585365856,1.1399498366080365,1.126169339594002,1.1351695442594785,1.1341535434347068,1.135165133108109
2024-01-16,0.8212195121951219,1.107801861032962,1.0944099908402076,1.1031563787582583,1.1021690303957705,1.1031520920067368
2024-01-17,0.8029268292682927,1.092162305347791,1.0789594968518752,1.0875824063522594,1.0866089970254773,1.0875781801195827
2024-01-18,0.8139024390243903,1.0904245769383274,1.077242775297616,1.085851964973815,1.084880104428778,1.0858477454654545
2024-01-19,0.8156458041018598,1.1025886758045718,1.08925982617743,1.0979650546229254,1.0969823526056728,1.097960788044352
2024-01-22,0.7984612054810879,1.1347366513796462,1.1210191749312244,1.1299782201241455,1.128966865644609,1.1299738291457242
2024-01-23,0.803940352867421,1.1295234661512557,1.115869010268447,1.1247868959888125,1.1237801878545113,1.1247825251833394
2024-01-24,0.8166420127175568,1.1095395894424256,1.0961267123944667,1.1048868201367026,1.10389792299247,1.1048825266608648
2024-01-25,0.8305889333373138,1.0992599977342408,1.0859713874551264,1.09465033510919,1.0936705998362244,1.0946460814112737
2024-01-26,0.8290946204137686,1.1130218331967463,1.0995668603932398,1.1083544613684913,1.10736246061179,1.1083501544177585
2024-01-29,0.8216230557960413,1.12256614202097,1.1089957910534167,1.1178587468645127,1.1168582395706588,1.1178544029811102
2024-01-30,0.8076761351762841,1.1413146370860385,1.1275176414259165,1.1365286215511852,1.1355114043234047,1.1365242051185818
2024-01-31,0.8024460399438754,1.1155354563715694,1.1020500971637293,1.1108575438570103,1.1098633027883789,1.1108532271795581
2024-02-01,0.8014498313281785,1.1052048512435895,1.0918443754898695,1.1005702593305722,1.0995852255998368,1.100565982628443
2024-02-02,0.7939782667104515,1.107074119490936,1.0936910467380552,1.102431688944662,1.1014449891949316,1.10242740500921
2024-02-05,0.7989593097889361,1.1141177779853502,1.1006495566480905,1.1094458103965454,1.108452832859311,1.1094414992049435
2024-02-06,0.8246116816431319,1.1175635030719029,1.1040536274418475,1.1128770860988029,1.1118810374970203,1.1128727615736185
2024-02-07,0.8318341941069347,1.1083749028410956,1.094976105325162,1.1037270175594496,1.1027391584631288,1.1037227285904847
2024-02-08,0.8373133414932679,1.1347921285046658,1.1210739814106323,1.1300334646100894,1.129022060685566,1.1300290734169938
2024-02-19,0.844037749649222,1.1267521033027095,1.1131311495585325,1.1220271546381553,1.1210229165309111,1.1220227945567518
2024-02-20,0.8470263754963129,1.1172626071340324,1.1037563689408538,1.1125774519450067,1.1115816715221487,1.11257312858417
2024-02-21,0.8589808788846761,1.11475378391442,1.1012778741004177,1.1100791492834534,1.109085604894479,1.1100748356307624
2024-02-22,0.8654562348867061,1.1431871137366931,1.1293674822920263,1.1383932461143893,1.1373743600080668,1.138388822436048
2024-02-23,0.8662033913484791,1.1548949554282173,1.1409337915473945,1.1500519918683039,1.149022670937191,1.1500475228852833
2024-02-26,0.8574865659611309,1.1410107318216347,1.1272174099771965,1.1362259906902359,1.1352090443234963,1.1362215754336251
2024-02-27,0.8676977042720243,1.1386963084305157,1.1249309649265329,1.1339212726563814,1.132906389061177,1.1339168663556665
2024-02-28,0.858731826730752,1.1410107318216345,1.1272174099771965,1.1362259906902359,1.1352090443234963,1.1362215754336251
2024-02-29,0.8724296951965848,1.1317530382571588,1.1180716297745417,1.127007118554818,1.1259984232742184,1.1270027391217903
2024-03-01,0.879154103352539,1.141454764432672,1.1276560748168862,1.1366681612845204,1.1356508191657184,1.1366637443096805
2024-03-04,0.8784069468907665,1.1582069564675983,1.144205754842159,1.1533501042849414,1.152317831473246,1.1533456224857974
2024-03-05,0.8856294593545692,1.1629420368600836,1.148883594328848,1.1580653284803881,1.157028835443004,1.1580608283583709
2024-03-06,0.8821427291996298,1.1707997533253545,1.1566463213175564,1.1658900942133639,1.164846597844646,1.1658855636851166
2024-03-07,0.8774107382750695,1.1894618299303727,1.175082797915739,1.184473912829181,1.1834137835485459,1.1844693100861379
2024-03-08,0.8799012598143116,1.1973195463956436,1.1828455249044474,1.1922986785621565,1.1912315459501877,1.1922940454128836
2024-03-11,0.8918557632026747,1.1613800874801827,1.1473405268664443,1.1565099290156062,1.155474828093741,1.1565054349377102
2024-03-12,0.8931010239722958,1.1659909397677908,1.151895640002959,1.1611014460472204,1.1600622356202028,1.1610969341271644
2024-03-13,0.887870928739887,1.1616617654864747,1.1476187997554232,1.156790425826748,1.1557550738542863,1.1567859306588706
2024-03-14,0.8846332507388721,1.1573325912051586,1.1433419595078875,1.1524794056062757,1.1514479120883698,1.1524749271905768
2024-03-15,0.8868747201241902,1.1558895331113865,1.1419163460920423,1.1510423988661183,1.150012191499731,1.1510379260344787
2024-03-18,0.8945953368958414,1.1861937530805988,1.1718542278247923,1.1812195404094246,1.180162323861147,1.181214950312536
2024-03-19,0.888867137355584,1.1794903441787616,1.1652318543364348,1.174544241739506,1.1734929997251546,1.1745396775821373
2024-03-20,0.8896142938173567,1.1776825679792373,1.163445931777939,1.1727440463110446,1.171694415509793,1.172739489149049
2024-03-21,0.8891161895095082,1.1718668515941546,1.157700519769159,1.1669527176872863,1.1659082702480161,1.1669481830297943
2024-03-22,0.8813955727378571,1.1515118442463652,1.1375915777384291,1.1466830675041324,1.1456567618317974,1.1466786116124033
2024-03-25,0.8766635818132966,1.1304303197132393,1.1167649011613716,1.1256899467298258,1.1246824303459535,1.1256855724151913
2024-03-26,0.8794031555064632,1.135106058490665,1.121384116395224,1.1303460781547314,1.1293343944344538,1.130341685746852
2024-03-27,0.8699391736573423,1.1060752130049702,1.0927042157201543,1.1014369712965542,1.1004511618402222,1.1014326912264722
2024-03-28,0.8741730602740542,1.0934590426066324,1.0802405582595964,1.088873705842703,1.087899140775482,1.0888694745921703
2024-03-29,0.8781578947368421,1.1019407384236082,1.0886197215087992,1.097319834317753,1.096337709786362,1.0973155702464392
2024-04-01,0.8926029196644477,1.105931827617164,1.092562563673452,1.1012941871843918,1.1003085055228692,1.101289907669154
2024-04-02,0.8896142938173568,1.0993840443041059,1.0860939344648084,1.0947738614992628,1.0937940156675574,1.0947696073213358
2024-04-03,0.8861275636624175,1.1288897264294617,1.1152429316279249,1.1241558138060133,1.1231496705036543,1.1241514454528603
2024-04-08,0.8789050511986148,1.1192709913475687,1.105740474425828,1.1145774141531348,1.1135798437216713,1.1145730830206515
2024-04-09,0.8774107382750697,1.117522130423588,1.1040127549345375,1.1128358869435204,1.1118398752158563,1.1128315625784317
2024-04-10,0.8709353822730396,1.1280152959674714,1.1143790718822797,1.123285050201206,1.122279686250747,1.1232806852317503
2024-04-11,0.870188225811267,1.1332618787394133,1.1195622303561508,1.128509631830049,1.1274995917681923,1.1285052465584098
2024-04-12,0.8632147655013884,1.1367596005873746,1.0975588838661843,1.1128127067105227,1.1309795287798226,1.1602620763239397
2024-04-15,0.8813955727378574,1.15337377936519,1.1124865289628287,1.1281171770654235,1.147509229585066,1.1760425330712347
2024-04-16,0.873425903812282,1.132387448277423,1.0922441660400783,1.107590405079396,1.1266296075152846,1.1546437303466635
2024-04-17,0.8848823028927966,1.1331225031525982,1.0927022835344598,1.108054959212027,1.1271021472174303,1.1553932322105112
2024-04-18,0.8863766158163422,1.1345757996455983,1.0942132586037554,1.1095871637694874,1.128660689988556,1.1568750922280606
2024-04-19,0.8794031555064636,1.1371622186417507,1.096707665728232,1.1121166177902384,1.1312336246921773,1.1595123454778204
2024-04-22,0.877659790428994,1.1044009113571513,1.0651118421515278,1.0800768668607243,1.098643118446307,1.126107137647527
2024-04-23,0.8714334865808882,1.0761460370343765,1.043203468506693,1.0578606763839304,1.0760450372038455,1.097296933562209
2024-04-24,0.8749202167358272,1.087458734289134,1.078986860932282,1.0831379557832375,1.0850943456206974,1.1088319739570716
2024-04-25,0.8774107382750695,1.0875145202845782,1.071426392437261,1.0778252671112276,1.0852585361780072,1.109041701964251
2024-04-26,0.8898633459712809,1.095836864997855,1.1092287349123657,1.1044449435670995,1.0919900944205636,1.117640550258603
2024-04-29,0.900572588590023,1.0899700353221042,1.1005881994894846,1.0984226537092847,1.0790182120901393,1.110300070007327
2024-04-30,0.8960896498193869,1.0886523533753605,1.0908675971387434,1.09163162061962,1.0767438275820547,1.1086222459498924
2024-05-06,0.9085422575155986,1.0833800302110757,1.170792549800394,1.1476182720533787,1.0757747581372308,1.101910949720154
2024-05-07,0.909040361823447,1.0856894813603646,1.148111144315331,1.1320555519434297,1.077097735860917,1.1048471418206645
2024-05-08,0.9018178493596444,1.0845353695350766,1.1362304081088694,1.1238553376913467,1.0820644380761761,1.1033790457704094
2024-05-09,0.9105346747469926,1.090254135868064,1.1545915458824916,1.1365681499713152,1.093088605548739,1.1106500307643319
2024-05-10,0.911032779054841,1.0771549143592412,1.1621520143775126,1.1417778636615488,1.1015687343737874,1.1158840082891404
2024-05-13,0.9102856225930682,1.081031338238095,1.1869935537182956,1.15886208634273,1.093936618431244,1.1221647813189104
2024-05-14,0.908791309669523,1.0778043790194738,1.2031945576361978,1.1699340171039663,1.0896895319657764,1.1179775992990637
2024-05-15,0.9023159536674931,1.076189690811205,1.205354691491918,1.1714043112008654,1.0880570382849288,1.116191096218476
2024-05-16,0.9053045795145839,1.0778049849062312,1.2129151599869388,1.1765475738575715,1.089690144533762,1.1178664299463839
2024-05-17,0.9155157178254774,1.0834563968121065,1.239916833183442,1.194882019576634,1.0954038756286955,1.1237279018637056
2024-05-20,0.9175081350568711,1.0931319144022422,1.2409969001113024,1.195610606173937,1.105186086983147,1.1337630533594185
2024-05-21,0.9145195092097802,1.0885906100256015,1.2075148253476382,1.1730303188336635,1.1005947047833478,1.1357355090265833
2024-05-22,0.916511926441174,1.0909622671280537,1.2085948922754983,1.173764774310572,1.1029925145976904,1.1347876861199595
2024-05-23,0.9072969967459774,1.0762649215293285,1.1837533529347153,1.156876827155612,1.0881330985864248,1.1247748535953719
2024-05-24,0.897085858435084,1.0752962830999522,1.1643121482332326,1.1435769658215238,1.087153778797697,1.1247748535953719
2024-05-27,0.9045574230528108,1.090486342117721,1.182673286006855,1.1562008673922808,1.1025113414721626,1.140663866397091
2024-05-28,0.8988292235125536,1.0937114870523241,1.1848334198625754,1.157679115076618,1.1057720506905706,1.136497057752718
2024-05-29,0.8990782756664778,1.0884532587491875,1.1470310773874706,1.1318239297353443,1.100455838908404,1.1381653103145568
2024-05-30,0.8955915455115385,1.0779368021429152,1.1362304081088692,1.1243636966768251,1.0898234153440718,1.130660923653142
2024-05-31,0.8921048153565992,1.0716269281791517,1.1319101403974285,1.1213710936818677,1.0834439612054723,1.1323313368367478
2024-06-03,0.8933500761262205,1.0779368021429152,1.1524314120267711,1.1356022344700059,1.0898234153440718,1.1206427552952072
2024-06-04,0.8995763799743265,1.0737302195004064,1.157831746666072,1.1393272652297481,1.0855704459183388,1.1248281624111558
2024-06-05,0.8963387019733116,1.0821433847854243,1.1545915458824914,1.1370953741318166,1.094076384769805,1.1114473069475286
2024-06-06,0.8963387019733116,1.1052795893192238,1.1780974140017262,1.1604192556463158,1.1174677166113365,1.1341883397417019
2024-06-07,0.8906105024330541,1.1052795893192238,1.1780974140017262,1.1604192556463158,1.1174677166113365,1.1341883397417019
2024-06-11,0.8843841985849482,1.1073828806404777,1.1803392739712817,1.162627474971998,1.1195942013242024,1.1363466429571947
2024-06-12,0.8833879899692514,1.1168476915861234,1.1904276438342847,1.1725644619375712,1.1291633825321021,1.1460590074269148
2024-06-13,0.8801503119682362,1.138932250459295,1.2139671735146231,1.1957507648572403,1.1514914720171998,1.1687211911895936
2024-06-14,0.8851313550467209,1.138932250459295,1.2139671735146231,1.1957507648572403,1.1514914720171998,1.1687211911895936
2024-06-17,0.8826408335074785,1.1441904787624315,1.2195718234385138,1.2012713131714479,1.1568076837993664,1.1741169492283272
2024-06-18,0.8853804072006453,1.1589135180112127,1.2352648432254063,1.2167288484512273,1.1716930767894316,1.1892250717367798
2024-06-19,0.8828898856614028,1.1589135180112127,1.2352648432254063,1.2167288484512273,1.1716930767894316,1.1892250717367798
2024-06-20,0.8771616861211454,1.165223391974976,1.2419904231340744,1.2233535064282757,1.1780725309280309,1.1956999813832594
2024-06-21,0.8756673731976,1.1505003527261948,1.2262974033471818,1.207895971148496,1.1631871379379655,1.1805918588748068
2024-06-24,0.8714334865808882,1.1462937700836857,1.2218136834080697,1.2034795324971304,1.1589341685122325,1.1762752524438203
2024-06-25,0.8662033913484793,1.1326223764955312,1.2072415936059546,1.1891261068801915,1.1451120178785998,1.1622462815431136
2024-06-26,0.8714334865808879,1.1505003527261948,1.226297403347182,1.207895971148496,1.1631871379379655,1.1805918588748068
