total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,risk_cap,vg_cap,vm_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
21.102343989889206,0.24488444213339577,0.21055814730120823,1.163025251086974,-0.21283558381986944,901,1602,0.8193863173216885,0.026011560693641522,0.8,212.99695233454196,36.39689096448437,212.99695233454196,36.39689096448437,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm170_oc067_oh029,0.0,0.284,0.17,0.067,0.029,-0.01749693917513806,-0.0810513649178124,23.126870343659675,False
21.102142847465018,0.24488364051357614,0.21055828913727764,1.1630206605350948,-0.2128399536340183,901,1602,0.8193909752547308,0.026011560693641522,0.8,212.99778842413744,36.397688119630146,212.99778842413744,36.397688119630146,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm150_oc067_oh029,0.0,0.285,0.15,0.067,0.029,-0.017497740794957695,-0.08105595546969169,23.127706433255156,False
21.102142847465018,0.24488364051357614,0.21055828913727764,1.1630206605350948,-0.2128399536340183,901,1602,0.8193909752547308,0.026011560693641522,0.8,212.99778842413744,36.397688119630146,212.99778842413744,36.397688119630146,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm160_oc067_oh029,0.0,0.285,0.16,0.067,0.029,-0.017497740794957695,-0.08105595546969169,23.127706433255156,False
21.102142847465018,0.24488364051357614,0.21055828913727764,1.1630206605350948,-0.2128399536340183,901,1602,0.8193909752547308,0.026011560693641522,0.8,212.99778842413744,36.397688119630146,212.99778842413744,36.397688119630146,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm170_oc067_oh029,0.0,0.285,0.17,0.067,0.029,-0.017497740794957695,-0.08105595546969169,23.127706433255156,False
21.102130364305246,0.24488359076378696,0.21055776685953861,1.1630233090719795,-0.21283121505316394,901,1602,0.8193839883551673,0.026011560693641522,0.8,212.99204070809887,36.396094005467134,212.99204070809887,36.396094005467134,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm150_oc068_oh028,0.0,0.283,0.15,0.068,0.028,-0.017497790544746872,-0.08105330693280699,23.121958717216586,False
21.102130364305246,0.24488359076378696,0.21055776685953861,1.1630233090719795,-0.21283121505316394,901,1602,0.8193839883551673,0.026011560693641522,0.8,212.99204070809887,36.396094005467134,212.99204070809887,36.396094005467134,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm160_oc068_oh028,0.0,0.283,0.16,0.068,0.028,-0.017497790544746872,-0.08105330693280699,23.121958717216586,False
21.102130364305246,0.24488359076378696,0.21055776685953861,1.1630233090719795,-0.21283121505316394,901,1602,0.8193839883551673,0.026011560693641522,0.8,212.99204070809887,36.396094005467134,212.99204070809887,36.396094005467134,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm170_oc068_oh028,0.0,0.283,0.17,0.068,0.028,-0.017497790544746872,-0.08105330693280699,23.121958717216586,False
21.10192925420649,0.24488278926559692,0.21055790821083584,1.163018721768412,-0.21283558381987,901,1602,0.8193886462882096,0.026011560693641522,0.8,212.99287660036467,36.39689096448444,212.99287660036467,36.39689096448444,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm150_oc068_oh028,0.0,0.284,0.15,0.068,0.028,-0.01749859204293691,-0.08105789423637444,23.122794609482384,False
21.10192925420649,0.24488278926559692,0.21055790821083584,1.163018721768412,-0.21283558381987,901,1602,0.8193886462882096,0.026011560693641522,0.8,212.99287660036467,36.39689096448444,212.99287660036467,36.39689096448444,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm160_oc068_oh028,0.0,0.284,0.16,0.068,0.028,-0.01749859204293691,-0.08105789423637444,23.122794609482384,False
21.10192925420649,0.24488278926559692,0.21055790821083584,1.163018721768412,-0.21283558381987,901,1602,0.8193886462882096,0.026011560693641522,0.8,212.99287660036467,36.39689096448444,212.99287660036467,36.39689096448444,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm170_oc068_oh028,0.0,0.284,0.17,0.068,0.028,-0.01749859204293691,-0.08105789423637444,23.122794609482384,False
21.101728115556636,0.24488198764684177,0.21055805004704914,1.1630141312199793,-0.2128399536340193,901,1602,0.8193933042212518,0.026011560693641522,0.8,212.99371268868404,36.397688119630345,212.99371268868404,36.397688119630345,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm150_oc068_oh028,0.0,0.285,0.15,0.068,0.028,-0.017499393661692064,-0.08106248478480715,23.123630697801758,False
21.101728115556636,0.24488198764684177,0.21055805004704914,1.1630141312199793,-0.2128399536340193,901,1602,0.8193933042212518,0.026011560693641522,0.8,212.99371268868404,36.397688119630345,212.99371268868404,36.397688119630345,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm160_oc068_oh028,0.0,0.285,0.16,0.068,0.028,-0.017499393661692064,-0.08106248478480715,23.123630697801758,False
21.101728115556636,0.24488198764684177,0.21055805004704914,1.1630141312199793,-0.2128399536340193,901,1602,0.8193933042212518,0.026011560693641522,0.8,212.99371268868404,36.397688119630345,212.99371268868404,36.397688119630345,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm170_oc068_oh028,0.0,0.285,0.17,0.068,0.028,-0.017499393661692064,-0.08106248478480715,23.123630697801758,False
21.10054953033373,0.2448772903724814,0.21055862885875437,1.162988625542145,-0.21283121505316416,901,1602,0.8193901018922853,0.026011560693641522,0.8,213.0002000275505,36.39609400546718,213.0002000275505,36.39609400546718,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm150_oc067_oh030,0.0,0.283,0.15,0.067,0.03,-0.01750409093605243,-0.08108799046264137,23.13011803666822,False
21.10054953033373,0.2448772903724814,0.21055862885875437,1.162988625542145,-0.21283121505316416,901,1602,0.8193901018922853,0.026011560693641522,0.8,213.0002000275505,36.39609400546718,213.0002000275505,36.39609400546718,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm160_oc067_oh030,0.0,0.283,0.16,0.067,0.03,-0.01750409093605243,-0.08108799046264137,23.13011803666822,False
21.10054953033373,0.2448772903724814,0.21055862885875437,1.162988625542145,-0.21283121505316416,901,1602,0.8193901018922853,0.026011560693641522,0.8,213.0002000275505,36.39609400546718,213.0002000275505,36.39609400546718,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm170_oc067_oh030,0.0,0.283,0.17,0.067,0.03,-0.01750409093605243,-0.08108799046264137,23.13011803666822,False
