total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,risk_cap,vg_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
26.034535101630325,0.2656975840980478,0.2097790499193972,1.2665591926369002,-0.2310840500773827,43.22445706372251,1557,0.8209014416004707,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg290_oc072_oh030__stressbond_511260_vr90_vb-1,0.192,0.29,0.072,0.03,0.0003772955330183,0.0020073705173708,-0.0011301433016086,True,full_history,False
26.03301146215283,0.2656924862255436,0.2097789387347628,1.266535562759596,-0.2310626914642458,43.220522124467806,1557,0.8208667255075023,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg285_oc070_oh032__stressbond_511260_vr90_vb-1,0.192,0.285,0.07,0.032,0.0003721976605142,0.0019837406400666,-0.0050650825563138,True,full_history,False
26.032010287374565,0.2656891362974514,0.2097796352766911,1.2665153886220548,-0.2310840500773832,43.224457063722426,1557,0.820896145925272,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg290_oc070_oh032__stressbond_511260_vr90_vb-1,0.192,0.29,0.07,0.032,0.0003688477324219,0.0019635665025254,-0.0011301433016939,True,full_history,False
26.03055764934135,0.2656842755696871,0.2097767321501692,1.2665097451298666,-0.2310467720745387,43.22221445107683,1557,0.8208932038834953,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc190_vg285_oc072_oh032__stressbond_511260_vr90_vb-1,0.19,0.285,0.072,0.032,0.0003639870046576,0.0019579230103372,-0.0033727559472893,True,full_history,False
26.024719927190603,0.2656647392977109,0.2097804310307282,1.2663942865995774,-0.2310626914642474,43.22052212446799,1557,0.8208932038834953,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg285_oc072_oh032__stressbond_511260_vr90_vb-1,0.192,0.285,0.072,0.032,0.0003444507326815,0.0018424644800481,-0.0050650825561291,True,full_history,False
26.023719059491786,0.2656613894430577,0.2097811275665963,1.2663741134612876,-0.2310840500773836,43.22445706372254,1557,0.8209226243012651,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg290_oc072_oh032__stressbond_511260_vr90_vb-1,0.192,0.29,0.072,0.032,0.0003411008780282,0.0018222913417582,-0.0011301433015802,True,full_history,False
26.103821343010043,0.2659291241805317,0.2097484743034947,1.2678477164784834,-0.2309513807185985,43.232400755429865,1557,0.8207978817299205,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc178_vg285_oc068_oh028__stressbond_511260_vr90_vb-1,0.178,0.285,0.068,0.028,0.0006088356155022,0.003295894358954,0.0068135484057449,False,full_history,False
26.10281733642086,0.2659257729273354,0.2097491741696927,1.267827508642272,-0.2309727424235912,43.23633589212822,1557,0.8208273021476905,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc178_vg290_oc068_oh028__stressbond_511260_vr90_vb-1,0.178,0.29,0.068,0.028,0.000605484362306,0.0032756865227425,0.0107486851040974,False,full_history,False
26.101812420346644,0.2659224185229556,0.2097498865173092,1.2678072104749902,-0.2309941297121244,43.2402758657316,1557,0.8208567225654605,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc178_vg295_oc068_oh028__stressbond_511260_vr90_vb-1,0.178,0.295,0.068,0.028,0.0006021299579261,0.0032553883554609,0.0146886587074845,False,full_history,False
26.097987940736772,0.2659096513746291,0.2097519125013807,1.2677340969316724,-0.2309672643971513,43.23069918742726,1557,0.8207978817299205,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc180_vg285_oc068_oh028__stressbond_511260_vr90_vb-1,0.18,0.285,0.068,0.028,0.0005893628095996,0.003182274812143,0.0051119804031429,False,full_history,False
26.096984180126196,0.2659063002727797,0.2097526118962642,1.267713893375912,-0.2309886256609454,43.23463429600321,1557,0.8208273021476905,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc180_vg290_oc068_oh028__stressbond_511260_vr90_vb-1,0.18,0.29,0.068,0.028,0.0005860117077503,0.0031620712563826,0.0090470889790879,False,full_history,False
