date,baseline,leader_margin_005,leader_margin_010,leader_margin_015,cash_tail_soft,cash_tail_mid,cash_tail_strict,hs300_benchmark
2025-01-03,9.974399283951405,6.40330799257261,6.403025872441895,5.733905876522916,6.864622338593452,6.879199368195872,7.019122190706609,1.7679996225438153
2025-01-06,10.240204959063124,6.573948404637581,6.573658766346657,5.886707531955787,7.052845854329078,7.067822576678662,7.211581992709855,1.760688174117684
2025-01-07,10.23357318729737,6.569690977604267,6.569401526889183,5.882895176543007,7.04299207453853,7.057947872380891,7.201506437059644,1.7730262433367803
2025-01-08,10.233048300229871,6.569354013596829,6.569064577727873,5.882593438768615,7.042630834589515,7.05758586533863,7.201137066799019,1.7702844501769812
2025-01-09,10.226186924476217,6.564949186704235,6.564659944905333,5.878649092684714,7.0379086701833025,7.052853673413503,7.196308622153861,1.766628725963916
2025-01-10,10.213878211878484,6.557047309557393,6.556758415903328,5.8715732781431695,7.0340096233341765,7.048946346936083,7.192321820708508,1.7469792083186888
2025-01-13,10.233954630968167,6.5699358546376025,6.5696463931336035,5.883114454119863,7.043254593279654,7.058210948580717,7.201774864225833,1.7401247254191907
2025-01-14,10.164390494914528,6.525277467128954,6.52498997320642,5.84312465652323,6.99537887578285,7.010233566969449,7.152821623318676,1.7849073470292436
2025-01-15,10.209952693573342,6.554527227693542,6.554238445070498,5.869316645754845,7.02673588063145,7.041657158436419,7.18488437021292,1.77439713991668
2025-01-16,10.236724119842956,6.5717137953177795,6.571424255480385,5.88470652879845,7.045160622370242,7.060121025125207,7.203723791701516,1.7753110709699467
2025-01-17,10.251257392045192,6.58104378255827,6.586022649775473,5.897779382243673,7.060811420224576,7.075805057458056,7.219726837040807,1.781251622816178
2025-01-20,10.3470737118009,6.6425553973076195,6.570463029117145,5.8838457511594635,7.121105875056084,7.136227547600115,7.281378319818679,1.7899339678222086
2025-01-21,10.4600496347434,6.715083036291346,6.642203517834015,5.94808931631648,7.198858632117063,7.214145412686773,7.360881033231922,1.792218795455375
2025-01-22,10.429714949111828,6.695608947734519,6.6229407836549,5.930839549267607,7.17798156927923,7.193224017393637,7.33953409704026,1.77576803649658
2025-01-23,10.408031550049223,6.681688762811994,6.609171675996574,5.918509321514453,7.16305853067366,7.178269289706748,7.324275190393607,1.780794657289545
2025-01-24,10.429726248433902,6.6956162016088925,6.622947958802195,5.93084597460776,7.177989345745413,7.19323181037315,7.339542048528871,1.7954175541418071
2025-01-27,10.369012665282934,6.656639641599527,6.5843944155908725,5.896321299495699,7.136204792381406,7.151358527485323,7.29681706363099,1.7853643125558767
2025-02-05,10.70776993769846,6.874113104236076,6.799507615346301,6.088955042473987,7.369345723818369,7.384994533828299,7.535205223196735,1.776225002023213
2025-02-06,10.62589966453296,6.8215544929763245,6.747519428347679,6.042399651807185,7.3130006257288125,7.328529786889572,7.477591984065654,1.7967884507217062
2025-02-07,10.630216942202654,6.8181841808169255,6.744185694548651,6.039414295164589,7.3159718804269245,7.331507351048796,7.480630111839779,1.8223785202131655
2025-02-10,10.594772021682903,6.962605027456303,6.887039126205758,6.167339458607318,7.464212882110188,7.480063142586948,7.632207526177298,1.8242063823196981
2025-02-11,10.52537395167188,6.916998444307026,6.841927516208778,6.126942038572772,7.415320657991563,7.431067095801445,7.58221490045998,1.8168949338935672
2025-02-12,10.756700851708624,7.069020388137949,6.9922995495320475,6.261600105354591,7.578294738386981,7.594387251753124,7.748856986184374,1.8342596239056286
2025-02-13,10.907063336732508,7.167834651628049,7.090041371192172,6.349127848762773,7.684227890644003,7.700545353121716,7.857174341905231,1.8296899686392964
2025-02-14,10.988027751745369,7.221042331968873,7.142671582855317,6.39625817213641,7.741268818782399,7.757707407704804,7.915499071908769,1.8433989344382924
2025-02-17,11.13839023676925,7.3198565954589725,7.240413404515442,6.483785915544591,7.847201971039421,7.8638655090733955,8.023816427629626,1.8465976931247254
2025-02-18,11.254053686787625,7.3958675673744345,7.315599421177077,6.551114948935502,7.9286890112371315,7.945525587049236,8.107137470491825,1.8333456928523622
2025-02-19,11.369717136805994,7.471878539289896,7.390785437838711,6.6184439823264105,8.01017605143484,8.027185665025074,8.190458513354022,1.8429419689116593
2025-02-20,11.21935465178211,7.373064275799796,7.293043616178586,6.530916238918228,7.9042428991778175,7.921027563656482,8.082141157633165,1.8374583825920607
2025-02-21,11.566345001837227,7.601097191546182,7.518601666163492,6.732903339090957,8.148704019770946,8.166007797584003,8.332104286219758,1.8621345210302531
2025-02-24,11.620108264992018,7.639102677503912,7.556194674494308,6.766567855786412,8.1894475398698,8.206837836571921,8.373764807650856,1.8561939691840217
2025-02-25,11.550159202229157,7.494681830864535,7.413341242837202,6.638642692343684,8.034622163494152,8.051683688417826,8.215454826212682,1.837458382592061
2025-02-26,11.991098829639531,7.78352352414329,7.699048106151414,6.89449301922914,8.344272916245448,8.361991984726018,8.532074789089032,1.8525382449709558
2025-02-27,11.977046760698547,7.753119135377106,7.66897369948676,6.867561405872776,8.311678100166365,8.329327953535682,8.498746371944153,1.8584787968171872
2025-02-28,11.842561962746924,7.471878539289897,7.390785437838711,6.6184439823264105,8.01017605143484,8.027185665025074,8.190458513354022,1.8251203133729645
2025-03-03,11.806419861131216,7.449075247715259,7.368229632840221,6.598245272309137,7.985729939375527,8.002687641632322,8.165462200495362,1.8191797615267329
2025-03-04,11.782325126720744,7.433873053332166,7.353192429507893,6.584779465630955,7.969432531335984,7.986355626037154,8.148797991922923,1.8173518994201998
2025-03-05,12.107604041262112,7.639102677503912,7.556194674494306,6.76656785578641,8.189447539869798,8.206837836571921,8.373764807650854,1.825120313372964
2025-03-06,12.444930323008718,7.851933398867204,7.7667155211468835,6.955089149280957,8.417611252423384,8.435486054904272,8.607063727665007,1.8502534173377898
2025-03-07,12.464660898649097,7.867135593250297,7.781752724479211,6.968554955959139,8.433908660462928,8.45181807049944,8.623727936237447,1.8456837620714577
2025-03-10,12.398899696162196,7.737916940994013,7.653936496154432,6.854095599194593,8.295380692126823,8.312995937940514,8.482082163371713,1.8383723136453267
2025-03-11,12.313642036168936,7.684709260653189,7.601306284491287,6.806965275820955,8.238339763988426,8.255833883357424,8.423757433368174,1.8438558999649253
2025-03-12,12.240564041889002,7.639102677503912,7.556194674494306,6.76656785578641,8.1894475398698,8.20683783657192,8.373764807650856,1.8392862446985934
2025-03-13,12.167486047609067,7.593496094354635,7.511083064497326,6.726170435751865,8.140555315751175,8.157841789786415,8.323772181933538,1.8301469341659293
2025-03-14,12.581594681862027,7.851933398867205,7.7667155211468835,6.955089149280957,8.417611252423386,8.43548605490427,8.60706372766501,1.8763004523558815
2025-03-17,12.654672676141962,7.8975399820164816,7.811827131143864,6.995486569315502,8.466503476542012,8.484482101689775,8.657056353382327,1.8708168660362834
2025-03-18,12.898265990408408,8.049561925847405,7.962199164467133,7.13014463609732,8.629477556937431,8.647802257641453,8.823698439106721,1.874929555775982
2025-03-19,12.886086324695087,8.04196082865586,7.954680562800971,7.12341173275823,8.621328852917662,8.639636249843871,8.815366334820503,1.877671348935781
2025-03-20,12.64249301042864,7.889938884824936,7.804308529477701,6.98875366597641,8.458354772522242,8.47631609389219,8.648724249096107,1.8625914865568856
2025-03-21,12.398899696162191,7.737916940994012,7.65393649615443,6.854095599194591,8.295380692126821,8.31299593794051,8.482082163371711,1.832431761799095
2025-03-24,12.435438693302157,7.760720232568649,7.67649230115292,6.874294309211863,8.319826804186134,8.33749396133326,8.507078476230369,1.8402001757518598
2025-03-25,12.193041422208758,7.609444716481936,7.526858594513268,6.740297413537943,8.165001427810488,8.182339813179166,8.348768494792195,1.8411141068051262
2025-03-26,12.223281028924596,7.628316678577727,7.545525737174593,6.75701382873538,8.177884483827734,8.195250226373496,8.361941505617041,1.833802658378995
2025-03-27,12.247745579622665,7.643584538302327,7.560627893175413,6.770537800489729,8.194252287945476,8.211652787532977,8.378677694649623,1.8402001757518598
2025-03-28,12.427737671939411,7.755914171940207,7.671738401217411,6.870037194635155,8.315506050515191,8.333164032539337,8.502660476743086,1.8315178307458286
2025-03-31,12.560290653738708,7.83863796103268,7.753564380129214,6.943312310288515,8.403357969641092,8.421202505267543,8.592489650821019,1.820550658106632
2025-04-01,12.637842029619945,7.887036296363561,7.801437443121095,6.986182609844499,8.45608868137301,8.47404519069706,8.646407155760569,1.8196367270533655
2025-04-02,12.59789484262489,7.862106018470453,7.776777736215426,6.964099856915401,8.429359675344143,8.447259425608058,8.619076568570364,1.8182658304734658
2025-04-03,12.71439266091634,7.93481008607617,7.848692738755474,7.028499699097717,8.506458635529615,8.524522105481154,8.697910770311625,1.809126519940802
2025-04-07,12.325469175235645,7.692090352684778,7.608607268737157,6.81350330288906,8.246252612988041,8.263763535296572,8.43184837432098,1.6884876209096396
2025-04-08,12.411498333358562,7.745779510301306,7.661713732151346,6.861060109423693,8.3038097055318,8.321442850360443,8.490700885876514,1.7044814143418012
2025-04-09,12.56742618245635,7.843091108481263,7.757969197089564,6.9472568212677155,8.40813193576736,8.425986608913707,8.597371063070918,1.7209321733005962
2025-04-10,12.839851849845592,8.013106774266939,7.926139664567833,7.097853375294056,8.590396062155929,8.60863777328263,8.783737349663443,1.7497210014784872
2025-04-11,13.035209729749718,8.13502590302114,8.046735591904222,7.205846956799785,8.721098626474046,8.739617884573502,8.917381594654135,1.754747622271452
2025-04-14,13.131992532638002,8.195426205339734,8.106480363245186,7.259348364151248,8.785850355585774,8.804507114020355,8.983590670154111,1.7584033464845177
2025-04-15,13.12840798438288,8.193189157105712,8.104267593936262,7.257366830545639,8.78345214339645,8.802103809226027,8.98113848217263,1.7597742430644172
2025-04-16,13.447432779088702,8.392286449933673,8.301204062430548,7.433723321444904,8.996893028246221,9.015997935921211,9.1993832125244,1.763886932804116
2025-04-17,13.558553774997472,8.461634945188356,8.369799911007211,7.495150863218806,9.071237606115243,9.090500384545377,9.2754010399503,1.7652578293840162
2025-04-18,13.590814709293568,8.481768379294556,8.389714834787533,7.512984665669294,9.092821515819153,9.112130127694329,9.297470731783624,1.7698274846503481
2025-04-21,13.84352536127964,8.639480279793109,8.545715071066715,7.65268278486478,9.261895475166442,9.281563115694446,9.470349984478005,1.7707414157036145
2025-04-22,14.305932086190328,8.92805950198195,8.831162311917986,7.908300619988435,9.571264847589143,9.59158943416275,9.786682234089,1.7721123122835145
2025-04-23,13.44205595670602,8.38893087758264,8.297884908467163,7.43075102103649,8.993295709962236,9.01239297872972,9.195704930552179,1.773940174390047
2025-04-24,13.589022435166006,8.480649855177543,8.38860845013307,7.511993898866488,9.09162240972449,9.110928475297163,9.296244637792881,1.773940174390047
2025-04-25,13.495824180532844,8.42248660109297,8.331076448101031,7.460474025120636,9.029268892802085,9.048442550644637,9.232487750274386,1.773940174390047
2025-04-28,13.379326362241391,8.349782533487254,8.259161445560983,7.396074182938319,8.951326996649078,8.97033514482898,9.152791640876266,1.7711983812302476
2025-04-29,13.471177364412869,8.407945787571826,8.316693447593021,7.4475940566841725,9.013680513571483,9.032821069481505,9.216548528394762,1.7679996225438155
2025-04-30,13.40522827208742,8.3556580288215,8.264973173512407,7.401278581876773,8.958521633217048,8.977545059211963,9.16014820482071,1.7666287259639162
2025-05-06,13.60762550794493,8.480966750775076,8.3889219064286,7.512274598793488,9.092871422614811,9.112180140467098,9.297521761815517,1.7835364504493436
2025-05-07,13.692002796958986,8.546702042195957,8.453943765661297,7.570501635226597,9.162433202996574,9.181889635330709,9.368649146865915,1.79450362308854
2025-05-08,13.5292195020714,8.41884612047211,8.327475478007914,7.457249358534956,9.026268767441678,9.045436054516252,9.229420102055236,1.8050138302011034
2025-05-09,13.479838692325012,8.388117855734038,8.29708071043213,7.430030862172413,9.000524587604268,9.019637206897706,9.203096506223549,1.8027290025679372
2025-05-12,13.449794475328744,8.361889719315442,8.271137230799146,7.406798491526331,8.97238156544093,8.991434423010134,9.174320078091494,1.8232924512664312
2025-05-13,13.357643854431696,8.321984822607211,8.231665426227002,7.371451513909502,8.921526651688279,8.940471518818002,9.122320589114384,1.8251203133729637
2025-05-14,13.265533681605048,8.272043833491729,8.18226645203797,7.327214761780204,8.86798775743374,8.8868189346898,9.067576712147522,1.8484255552312563
2025-05-15,13.202966555111226,8.069255991846292,7.9816794886494735,7.147589254865212,8.658382989771434,8.676769071179198,8.853254437241741,1.832888727325728
2025-05-16,13.22545883203646,8.020053211408205,7.9330107112796595,7.104006393555058,8.597842942366734,8.616100466947971,8.791351834417442,1.8228354857397975
2025-05-19,13.101751308947684,8.00365228459551,7.9167877854897215,7.089478773118341,8.5802604414621,8.59848062959225,8.773373609807182,1.8200936925799984
2025-05-20,13.223468265528576,8.134859699097076,8.046571191809225,7.205699736612084,8.720920448699184,8.739439328438026,8.917199406689267,1.8292330031126625
2025-05-21,13.383664466983218,8.15126062590977,8.062794117599163,7.220227357048802,8.738502949603818,8.757059165793747,8.935177631299528,1.8365444515387939
2025-05-22,13.265168064931771,8.084444070121188,7.996702729077245,7.161042557770634,8.668172945985276,8.686579816370859,8.863264732858484,1.8356305204855277
2025-05-23,13.13168334337686,8.060368538285735,7.97288849157833,7.139716922194549,8.648413863337403,8.66677877529928,8.843060938878159,1.8223785202131648
2025-05-26,13.17727946609692,8.180852372938736,8.09206470221478,7.246439148236322,8.770226578691886,8.788850160026977,8.96761525392735,1.8127822441538681
2025-05-27,13.279870742217051,8.202762358270384,8.113736896119018,7.265846585042019,8.802517545476466,8.821209696698652,9.000632983139159,1.8031859680945712
2025-05-28,13.428058141057242,8.294295328791856,8.204276449466269,7.346924701441629,8.891842320088157,8.910724152522146,9.09196816178866,1.8013581059880381
2025-05-29,13.633240693297504,8.421033287975431,8.329638907947077,7.4591867087641655,9.027710878459622,9.046881227857797,9.230894670203087,1.8123252786272348
