date,hs300_benchmark_nav,baseline_nav,own_vol_pct_penalty_nav,own_vol_pct_divisor_nav,own_vol_pct_cap_nav
2022-08-04,1.8302635545579846,6.147461617123855,4.849523975484732,5.202232494538058,5.5786683425593395
2022-08-05,1.8589096251205346,6.244654686169291,4.926196291302672,5.284481229629568,5.666868632560277
2022-08-08,1.8527397022301393,6.1839090180158935,4.878276093916459,5.233075770197374,5.611743451309691
2022-08-09,1.855824663675337,6.117040186512633,4.825525540633716,5.176488640454414,5.551061651789045
2022-08-10,1.8359927686704947,6.027740329775222,4.755079912303296,5.100919463221502,5.470024255412562
2022-08-11,1.8747751411244082,6.250989971618749,4.931193983129344,5.28984240630378,5.672617746353767
2022-08-12,1.8752158499022935,6.17955008622882,4.8748374804650085,5.229387064517452,5.607787829252581
2022-08-15,1.87080876212344,6.295639899987455,4.966416797294554,5.327626994920237,5.713136444542009
2022-08-16,1.8664016743445866,6.376009771051122,5.029817862791929,5.395639254429856,5.786070101280841
2022-08-17,1.8844707342378864,6.340289828356158,5.001639611459761,5.365411583536692,5.753655142730248
2022-08-18,1.8681645094561274,6.26884994296623,4.945283108795426,5.304956241750363,5.688825225629063
2022-08-19,1.8549432461195656,6.259919957292489,4.938238545962384,5.297399324027071,5.680721485991414
2022-08-22,1.866842383122471,6.170620100555078,4.867792917631965,5.22183014679416,5.599684089614931
2022-08-23,1.8606724602320759,6.045600301122703,4.7691690379693785,5.116033298668085,5.486231734687856
2022-08-24,1.8267378843349014,6.081320243817667,4.797347289301546,5.146260969561249,5.518646693238449
2022-08-25,1.8426034003387752,6.143830143533854,4.846659229132839,5.199159393624286,5.575372870701986
2022-08-26,1.839959147671463,6.188480071902558,4.881882043298048,5.236943982240741,5.615891568890227
2022-08-29,1.828941428224329,5.915251979238805,4.666341667664315,5.0057272377365205,5.367943878318996
2022-08-30,1.8249750492233603,5.883492237068395,4.641287484213768,4.978850849882901,5.339122703133389
2022-08-31,1.8249750492233603,5.9152948978093045,4.666375524668977,5.005763557179566,5.367982825853029
2022-09-01,1.8099909507752578,5.891607516240668,4.643970829384474,4.981729356208818,5.34648711690757
2022-09-02,1.7998546488838933,5.985526458866208,4.643970829384474,4.981729356208818,5.431716218709897
2022-09-05,1.798973231328123,6.044496718033975,4.725539403671086,5.069230457313187,5.485230260514627
2022-09-06,1.8117537858867991,6.120397233784478,4.784877822512121,5.132884591663247,5.554108088596027
2022-09-07,1.8152794561098822,6.131525228754994,4.793577600371234,5.142217109102634,5.564206466938928
2022-09-08,1.8073466981079456,6.136472994215096,4.797445724010391,5.146366563480061,5.5686964408920465
2022-09-09,1.8329078072252976,6.212918297653791,4.857210053528075,5.210477585222169,5.638068650234983
2022-09-13,1.839077730115693,6.17755261541114,4.829561444756935,5.1808180780818605,5.6059751742235955
2022-09-14,1.8188051263329654,6.126907941147262,4.789967841685564,5.138344810702428,5.560016393407764
2022-09-15,1.8024989015512063,6.188950542686305,4.838472253542433,5.190376974841804,5.61631850941151
2022-09-16,1.762835111541522,6.0324051809200485,4.716086336236648,5.059089863137534,5.474257491669279
2022-09-19,1.7579873149847827,6.0253989031257165,4.7106088840458975,5.053214032866759,5.467899469030871
2022-09-20,1.7588687325405536,5.984377146639901,4.6785384014690505,5.018811046631369,5.430673246482993
2022-09-21,1.7456474692039918,6.053044698523318,4.7322221467526875,5.076399239937523,5.492987339959561
2022-09-22,1.7328669146453162,6.073644964088343,4.748327270337779,5.093675697929369,5.5116815680025315
2022-09-23,1.7293412444222331,6.018710922581609,4.705380274110868,5.047605143284445,5.4618302932212766
2022-09-26,1.7183235249750985,5.977510391451559,4.673170026940686,5.0130522273007525,5.424441837135336
2022-09-27,1.7403589638693675,5.991243901828243,4.683906775997414,5.0245698659619835,5.43690465583065
2022-09-28,1.7156792723077858,6.049611320929148,4.729537959488506,5.073519830272215,5.489871635285734
2022-09-29,1.7161199810856715,6.180079669507643,4.831537075527419,5.182937397553909,5.608268412891216
2022-09-30,1.704661552860652,6.0908118520592,4.761748206658689,5.108072746255908,5.5272600913716765
2022-10-10,1.669845559407707,6.107978740030054,4.775169142979599,5.122469794582447,5.542838614740819
2022-10-11,1.6685234330740506,6.025577677769952,4.710748648639234,5.0533639626150615,5.468061702568936
2022-10-12,1.6958473773029445,6.073644964088345,4.74832727033778,5.09367569792937,5.511681568002534
2022-10-13,1.6813039876327267,6.087378474465028,4.759064019394508,5.1051933365906,5.524144386697848
2022-10-14,1.7200863600866403,6.197246557478498,4.844958011848329,5.197334445880447,5.6238469362603585
2022-10-17,1.719645651308755,6.042744565740807,4.724169584960143,5.0677610109416,5.483640225938078
2022-10-18,1.716560689863557,5.963776881074876,4.6624332778839594,5.0015345886395215,5.411979018440024
2022-10-19,1.6905588719683196,5.956910125886534,4.657064903355596,4.9957757693089055,5.4057476090923675
2022-10-20,1.6852703666336948,5.984377146639901,4.678538401469051,5.018811046631368,5.430673246482995
2022-10-21,1.6755747735202164,5.97751039145156,4.673170026940688,5.0130522273007525,5.424441837135339
2022-10-24,1.632385313287449,6.0255776777699515,4.710748648639234,5.053363962615061,5.468061702568937
2022-10-25,1.6253339728412832,6.009262267442452,4.697993390759842,5.039681007885519,5.453255873958905
2022-10-26,1.637673818622074,6.003951128510287,4.693841184633658,5.035226809547114,5.448436147628077
2022-10-27,1.6262153903970544,5.990362604474999,4.6869673586310565,5.02383076399975,5.436104900427345
2022-10-28,1.5883144354989118,5.944967237075028,4.689914364567843,4.9857598393587805,5.3949097348800485
2022-10-31,1.5711267931613817,5.924038960369618,4.677146011323994,4.97218604293749,5.3759178448948255
2022-11-01,1.631944604509564,6.059597451442574,4.680094566729084,4.971340340309036,5.498933800066844
2022-11-02,1.6469287029576674,6.041094863804581,4.686973445882281,4.952195746607668,5.482143162509388
2022-11-03,1.6337074396211058,6.030975715784002,4.675185406825308,4.939740656440669,5.472960287652743
2022-11-04,1.689677454412549,6.024883938956927,4.674202450629391,4.934751115928359,5.4674321518705735
2022-11-07,1.689677454412549,6.051323363812472,4.697965289821933,4.956406633716306,5.491425271571598
2022-11-08,1.6795411525211854,6.088298171054533,4.7266708060499765,4.9866912787231925,5.524978988451904
2022-11-09,1.66191280140577,6.088088063785761,4.726507688563687,4.986519187926167,5.524788321337273
2022-11-10,1.652657917070177,6.039987902154281,4.689164965956785,4.947122192284062,5.481138622375661
2022-11-11,1.6958473773029443,5.957020196814817,4.6247527082691695,4.879166530289879,5.405847495718963
2022-11-14,1.6967287948587155,5.951956729647524,4.62405899536293,4.878434655310336,5.401252525347602
2022-11-15,1.729781953200119,6.075594396518209,4.611439731048099,4.8651211884147525,5.5134506293907615
2022-11-16,1.717001398641443,5.972906611451214,4.636012387773858,4.8910456197994305,5.420264021421535
2022-11-17,1.7095093494173916,6.01929811911297,4.672020250979869,4.929034323642532,5.462363159451993
2022-11-18,1.7037801353048816,5.967107672993493,4.631511404873106,4.8862970318190415,5.415001629167726
2022-11-21,1.6892367456346644,5.972906611451213,4.6360123877738575,4.89104561979943,5.420264021421533
2022-11-22,1.6883553280788934,5.984504488366653,4.645014353575361,4.900542795760206,5.430788805929149
2022-11-23,1.6896774544125495,6.036694934486128,4.685523199682121,4.943280087583695,5.478150336213414
2022-11-24,1.6817446964106124,6.17007051901368,4.789045806399402,5.052497611132614,5.599185358050982
2022-11-25,1.6909995807462055,6.158472642098241,4.7800438405979,5.043000435171838,5.588660573543367
2022-11-28,1.671167685741363,6.163900448494666,4.789045806399402,5.052497611132614,5.593625483212844
2022-11-29,1.7222899039760673,6.451933179732736,4.743788423332347,5.004750558989814,5.851303896844416
2022-11-30,1.7236120303097233,6.576747363269233,4.835558139855146,5.101568650160748,5.964285985484788
2022-12-01,1.7434439253145657,6.663157182640652,4.899091020524775,5.168596559432932,6.0426488670459015
2022-12-02,1.733307623423202,6.605550636393038,4.856735766745022,5.123911286584808,5.990406946005159
2022-12-05,1.7645979466530637,6.804791037517795,5.003227412269917,5.280309741553239,6.171093030863381
2022-12-06,1.7747342485444277,6.79665273778246,4.99724372164656,5.265414650603865,6.163712612493015
2022-12-07,1.7694457432098032,6.7293591463192675,4.947766061036198,5.213281832281054,6.102685754943579
2022-12-08,1.773412122210772,6.815879478200515,5.011380196106663,5.280309741553239,6.181148857507139
2022-12-09,1.7883962206588748,6.969693401544956,5.12447199178749,5.399470469148235,6.320638817620135
2022-12-12,1.769886451987689,6.835106218618571,5.025516670566766,5.2952048325026135,6.198585102521263
2022-12-13,1.7650386554309496,6.883173069663709,5.060857856717025,5.33244255987605,6.242175715056574
2022-12-14,1.7694457432098034,6.940853290917874,5.103267280097335,5.377127832724174,6.294484450098948
2022-12-15,1.7685643256540324,6.815879478200516,5.011380196106662,5.28030974155324,6.1811488575071385
2022-12-16,1.7703271607655746,6.863946329245654,5.046721382256921,5.317547468926676,6.22473947004245
2022-12-19,1.7447660516482224,6.8062661079914895,5.0043119588766105,5.272862196078553,6.172430735000076
2022-12-20,1.717001398641443,6.684883850384224,4.915065568315085,5.178826507896962,6.062352232976905
2022-12-21,1.715679272307787,6.729895167209536,4.948160170774019,5.213697091432512,6.103171858743399
2022-12-22,1.71920494253087,6.757510065059813,4.968464043905432,5.235090546906187,6.128215111759147
2022-12-23,1.7147978547520164,6.720072336167515,4.940937927318698,5.206087275178175,6.094263781500093
2022-12-26,1.7187642337529847,6.682634607275217,4.913411810731964,5.177084003450163,6.060312451241039
2022-12-27,1.7394775463135979,6.7575100650598126,4.968464043905431,5.235090546906187,6.128215111759146
2022-12-28,1.7337483322010883,6.785588361729037,4.9891086313454815,5.2568430007021965,6.153678609453436
2022-12-29,1.7284598268664637,6.7575100650598126,4.968464043905431,5.2350905469061875,6.128215111759146
2022-12-30,1.7355111673126298,6.7575100650598126,4.968464043905431,5.2350905469061875,6.128215111759146
2023-01-03,1.740358963869369,6.766869497282888,4.975345573052115,5.242341364838191,6.13670294432391
2023-01-04,1.7425625077587963,6.925979845075154,5.092331568545733,5.365605269682242,6.280996097924887
2023-01-05,1.7756156661001996,7.0289335995289735,5.16802838915925,5.445364266934275,6.3743622561372835
2023-01-06,1.7826670065463657,6.925979845075154,5.092331568545733,5.365605269682241,6.280996097924886
2023-01-09,1.7936847259935003,6.9821364384136,5.133620743425833,5.409110177274259,6.331923093313466
2023-01-10,1.7963289786608123,6.910395454480511,5.08087313436359,5.353531932743663,6.266863007921298
2023-01-11,1.7963289786608123,6.964305781545041,5.120510740380671,5.3952966420639505,6.315752921190529
2023-01-12,1.7989732313281248,6.889319985781434,5.065377381130274,5.337204619000005,6.247750197947562
2023-01-13,1.8262971755570185,6.929943540636367,5.095245878504176,5.368675972494897,6.2845906732644385
2023-01-16,1.854061828563797,6.955342102073751,5.113920188724008,5.388352416570557,6.307623986795454
2023-01-17,1.852271761628182,6.973972482704305,5.127618189229518,5.402785503400656,6.324519408188655
2023-01-18,1.848244111023047,6.961552228950602,5.118486188892511,5.393163445513923,6.31325579392652
2023-01-19,1.860774579572356,7.054704132103375,5.186976191420065,5.465328879664422,6.397732900892531
2023-01-20,1.8710674644521454,7.085754766487633,5.209024721333744,5.4885606167775975,6.425891936547868
2023-01-30,1.8818078660658386,7.154066162133,5.243391022253692,5.524771142905655,6.487841814989609
2023-01-31,1.86122209630626,7.07333451273393,5.184220811065066,5.462425635216616,6.414628322285734
2023-02-01,1.8750951150572808,7.172696542763556,5.257045686374145,5.539158567756973,6.504737236382812
2023-02-02,1.8706199477182417,7.11059527399504,5.21153013930597,5.49120048491925,6.4484191650721385
2023-02-03,1.8513767281603748,7.0298636245959685,5.152359928117343,5.42885497723021,6.375205672368262
2023-02-06,1.8258682743278534,6.91187121393579,5.065880388687812,5.337734619838537,6.268201336877983
2023-02-07,1.8303434416668922,6.899450960182087,5.0567772792741765,5.328143003270992,6.256937722615848
2023-02-08,1.8227356571905264,6.8621901989209775,5.029467951033272,5.298573248345323,6.223146879829444
2023-02-09,1.8469015608213362,6.99155397290536,5.125050599876438,5.368255696201206,6.340463617357422
2023-02-10,1.8361611592076426,6.939396731899673,5.069671378603121,5.311045155921976,6.293163533533442
2023-02-13,1.850481694692567,6.977594279913278,5.097577120756068,5.353953061131398,6.327803924552534
2023-02-14,1.8545093452977022,6.939580992464918,5.070567224815164,5.32931581871465,6.293330634783691
2023-02-15,1.8419788767483933,6.9607705527472525,5.080642867663692,5.288906400689993,6.312546911531121
2023-02-16,1.8290008914651805,7.109097474723603,5.188906186000514,5.366992072392528,6.447060848763139
2023-02-17,1.8030449208987553,6.928986212323749,5.057443585162944,5.2310176085614195,6.283722496409974
2023-02-20,1.8500341779586635,6.928986212323749,5.057443585162944,5.2310176085614195,6.283722496409974
2023-02-21,1.852271761628183,6.907796652041413,5.041977396829112,5.215020612816583,6.264506219662542
2023-02-22,1.8343710922720278,6.791254070488568,4.956913360993038,5.127037136219985,6.158816697551671
2023-02-23,1.8343710922720278,6.827482921181292,4.983356676496807,5.154387999694719,6.191671726720592
2023-02-24,1.8169179396497754,6.827581974366007,4.983428975081083,5.154462779602999,6.191761555550678
2023-02-27,1.8102051886412174,6.768721252980196,4.940466733756187,5.110026052412782,6.138382254770846
2023-02-28,1.8218406237227178,6.793589115218469,4.9586177022384135,5.128799971319465,6.160934290609269
2023-03-01,1.8437689436840086,6.824645522602326,4.981285668877218,5.152245914045497,6.189098561652055
2023-03-02,1.8415313600144891,6.8742793082212525,5.017513201014507,5.189716793420374,6.23411018755498
2023-03-03,1.845559010619624,6.917630619174,5.049155176156041,5.222444737162665,6.273424395944967
2023-03-06,1.834371092272027,6.917630619174,5.049155176156041,5.222444737162665,6.273424395944967
2023-03-07,1.8088626384395057,6.892871375746485,5.031083488176165,5.203752819705299,6.25097086376116
2023-03-08,1.8017023706970432,6.823679976342078,4.980580919929762,5.1515169777574945,6.188222932148557
2023-03-09,1.7972272033580041,6.817546331419523,4.976103993260162,5.146886400698836,6.182660484569098
2023-03-10,1.7726137829932904,6.706445173067907,4.895011633802124,5.063010910423619,6.081905651651466
2023-03-13,1.7923045192850613,6.79816177808287,4.961955273386923,5.132252089598927,6.165081123007122
2023-03-14,1.7811166009374642,6.772847825689777,4.94347870521049,5.113141396251748,6.142124539280253
2023-03-15,1.7806690842035606,6.8807202597735735,5.022214429753092,5.194579370708545,6.239951323751157
2023-03-16,1.7600833144439818,6.826784042731675,4.982846567481791,5.153860383480146,6.191037931515706
2023-03-17,1.7694811658559633,6.933963011167788,5.057026867961569,5.2347748281011475,6.288235829515008
2023-03-20,1.7596357977100778,6.896981875108226,5.177199365722896,5.206856029017941,6.2546985717575945
2023-03-21,1.778879017267945,6.87844210893039,5.1674168911629925,5.197017517297071,6.237885326321683
2023-03-22,1.7869343184782152,6.771236148177701,5.195862594257923,5.22562616652934,6.140662949672589
2023-03-23,1.8039399543665628,6.765819159259159,5.195862594257923,5.22562616652934,6.135750419312851
2023-03-24,1.8017023706970434,6.793817846586449,5.163424656099791,5.193002413427262,6.1611417213067154
2023-03-27,1.792304519285062,6.756948472541816,5.126830943417946,5.156199080188228,6.1277058176963495
2023-03-28,1.788724385413831,6.730213490361244,5.106545790368152,5.1357977272567235,6.103460537965472
2023-03-29,1.788724385413831,6.743254493623147,5.116440644432533,5.145749262228021,6.11528709426989
2023-03-30,1.8079676049716984,6.803194533566464,5.161920116827489,5.1914892556700485,6.169645201774512
2023-03-31,1.8124427723107372,6.833164553538123,5.184659853024967,5.214359252391062,6.196824255526822
2023-04-03,1.8258682743278545,6.9230746134531,5.252879061617402,5.282969242554103,6.278361416783755
2023-04-04,1.8348186090059317,6.953044633424756,5.275618797814879,5.305839239275115,6.305540470536064
2023-04-06,1.8294484081990856,6.823174546880905,5.177079940959143,5.206735920150725,6.187764570942719
2023-04-07,1.8424263934822986,6.88311458682422,5.222559413354097,5.25247591359275,6.2421226784473385
2023-04-10,1.8357136424737401,6.853144566852562,5.199819677156619,5.229605916871737,6.214943624695028
2023-04-11,1.8312384751347004,6.883114586824219,5.222559413354097,5.25247591359275,6.2421226784473385
2023-04-12,1.8294484081990852,6.836995721091166,5.187566749302212,5.217282800305231,6.200298644564825
2023-04-13,1.818260489851488,6.84329564803988,5.192346815415368,5.222090248174667,6.206011889111763
2023-04-14,1.8276583412634697,6.862307916864904,5.2067723639470485,5.236598430888543,6.223253635257992
2023-04-17,1.8549568620316066,6.8923180097958,5.229542505480344,5.2594990071169185,6.250469030164368
2023-04-18,1.858089479168934,6.8823146454855015,5.221952458302579,5.25186548170746,6.241397231862242
2023-04-19,1.8433214269501053,6.872311281175205,5.214362411124815,5.244231956298003,6.232325433560119
2023-04-20,1.8361611592076432,6.872311281175205,5.214362411124815,5.244231956298003,6.232325433560119
2023-04-21,1.8034924376326595,6.835458887056064,5.1864006773219264,5.216110048689557,6.198904928615089
2023-04-24,1.7806690842035615,6.8293069740577135,5.1817329167123365,5.211415549645737,6.193325914179335
2023-04-25,1.7721662662593878,6.8583769105438,5.203789715059357,5.233598696428608,6.219688704964218
2023-04-26,1.7681386156542525,6.845836151648358,5.194274421133353,5.224028895838251,6.208315807634276
2023-04-27,1.7838017013408891,6.857513484103195,5.20313459072164,5.232939819327954,6.2189056853445255
2023-04-28,1.8012548539631408,6.9742371178751625,5.291698583755199,5.32201113540162,6.324759399137623
2023-05-04,1.8012548539631408,7.136352678493743,5.414703676359706,5.445720840743103,6.471777904307293
2023-05-05,1.7940945862206787,7.123424550534665,5.404894466369366,5.4358554404426505,6.4600537117625825
2023-05-08,1.8142328392463538,7.279792406522011,5.523538491240888,5.555179096452367,6.601859768850054
2023-05-09,1.7985697535597174,7.204906312528116,5.466718708541674,5.4980338317608695,6.533947462622517
2023-05-10,1.784696734808697,7.0605194124774515,5.357165227408575,5.387852793048227,6.403006631708237
2023-05-11,1.7824591511391776,7.101155495426962,5.387997833033948,5.418862017756418,6.439858468437493
2023-05-12,1.7596357977100794,6.996306499772361,5.308443715151784,5.338852188297183,6.344773563873965
2023-05-15,1.7878293519460249,6.983735129287087,5.298905194698803,5.329259028130832,6.333372905666778
2023-05-16,1.7802215674696589,6.907602512436486,5.241139613466508,5.271162547068024,6.264330159360858
2023-05-17,1.7681386156542536,6.987995379635836,5.302137657311687,5.332510007329335,6.337236419049033
2023-05-18,1.7676910989203498,7.111676713788683,5.395980801688885,5.426890715423659,6.449399895492379
2023-05-19,1.7650059985169264,7.130228913911611,5.4100572733454655,5.441047821637809,6.466224416958881
2023-05-22,1.7739563331950041,7.179701447572749,5.447594531096344,5.478800104875538,6.511089807536219
2023-05-23,1.7484478793624825,7.062380116825376,5.35777256545571,5.388463610123056,6.404694057460281
2023-05-24,1.7247294924655767,6.988727742650949,5.279086987057828,5.309327295421649,6.337900580560196
2023-05-25,1.7207018418604416,7.0928957713354475,5.357772565455709,5.388463610123055,6.432367933386973
2023-05-26,1.7229394255299608,7.121305233703947,5.379232268655131,5.410046241405257,6.4581317568851855
2023-05-29,1.7157791577874988,7.376990395020445,5.57236959744993,5.604289922945073,6.690006168369095
2023-05-30,1.7175692247231145,7.386460215809945,5.5795228318497365,5.611484133372473,6.698594109535166
2023-05-31,1.7014586223025747,7.358050753441445,5.558063128650314,5.589901502090271,6.6728302860369535
2023-06-01,1.7050387561738058,7.348580932651946,5.550909894250508,5.582707291662872,6.664242344870884
2023-06-02,1.7287571430707114,7.443279140546945,5.622442238248581,5.654649395936877,6.75012175653159
2023-06-05,1.7207018418604412,7.481158423704945,5.6510551758478105,5.683426237646479,6.784473521195872
2023-06-06,1.7041437227059975,7.490628244494444,5.658208410247618,5.69062044807388,6.793061462361943
2023-06-07,1.6987735218991509,7.519037706862944,5.679668113447041,5.712203079356082,6.8188252858601555
2023-06-08,1.713094057384075,7.348580932651945,5.550909894250508,5.582707291662871,6.664242344870882
2023-06-09,1.7202543251265372,7.471688602915444,5.643901941448004,5.676232027219078,6.775885580029801
2023-06-12,1.7220443920621527,7.556916990020944,5.70828105104627,5.7409799210656836,6.853177050524438
2023-06-13,1.7350223773453657,7.727373764231942,5.837039270242802,5.870475708758894,7.00775999151371
2023-06-14,1.7350223773453657,7.736843585021441,5.84419250464261,5.877669919186295,7.016347932679781
2023-06-15,1.7641109650491187,7.7841926889689415,5.879958676641647,5.913640971323298,7.059287638510135
2023-06-16,1.7806690842035624,7.85995125528494,5.937184551840105,5.971194654742503,7.127991167838701
2023-06-19,1.7672435821864458,7.822071972126939,5.908571614240875,5.9424178130329,7.093639403174417
2023-06-20,1.7641109650491187,7.8126021513374395,5.9014183798410675,5.935223602605499,7.085051462008346
2023-06-21,1.739497544684405,7.841011613705939,5.92287808304049,5.9568062338877015,7.1108152855065585
2023-06-26,1.719806808392634,7.784192688968941,5.879958676641646,5.913640971323298,7.059287638510135
2023-06-27,1.7314422434741348,7.680024660284442,5.801273098243765,5.834504656621892,6.964820285683357
2023-06-28,1.7350223773453655,7.784192688968941,5.879958676641645,5.913640971323298,7.059287638510135
2023-06-29,1.7269670761350955,7.841011613705941,5.92287808304049,5.956806233887702,7.11081528550656
2023-06-30,1.737259961014885,7.841011613705941,5.92287808304049,5.956806233887702,7.11081528550656
2023-07-03,1.7573982140405595,7.98305892554844,6.030176599037601,6.064719390298712,7.239634402997622
2023-07-04,1.7605308311778867,7.92624000081144,5.987257192638756,6.021554127734308,7.188106756001196
2023-07-05,1.7484478793624818,7.93570982160094,5.994410427038564,6.028748338161709,7.196694697167267
2023-07-06,1.735917410813173,7.94517964239044,6.001563661438371,6.035942548589109,7.205282638333338
2023-07-07,1.7309947267402306,7.9073003592324405,5.9729507238391415,6.007165706879507,7.170930873669055
2023-07-10,1.7381549944826928,7.841011613705941,5.92287808304049,5.956806233887702,7.110815285506559
2023-07-11,1.749790429564194,7.878890896863941,5.951491020639719,5.9855830755973045,7.145167050170842
2023-07-12,1.7412876116200198,7.888360717653441,5.958644255039527,5.9927772860247055,7.153754991336913
2023-07-13,1.7694811658559648,8.020938208706438,6.058789536636828,6.093496232008312,7.273986167661901
2023-07-14,1.768586132388157,8.049347671074939,6.080249239836251,6.115078863290514,7.299749991160113
2023-07-17,1.7560556638388485,8.087226954232937,6.10886217743548,6.143855705000116,7.3341017558243955
2023-07-18,1.7533705634354255,8.172455341338436,6.173241287033745,6.208603598846721,7.411393226319031
2023-07-19,1.7524755299676174,8.295563011601935,6.2662333342312415,6.302128334402929,7.523036461477951
2023-07-20,1.7399450614183083,8.191394982917437,6.187547755833362,6.222992019701523,7.428569108651174
2023-07-21,1.7408400948861165,8.05156455612176,6.081923812009245,6.116763027951568,7.301760428187089
2023-07-24,1.7332323104097505,8.063816104661745,6.091178284761709,6.126070513300806,7.312871047954184
2023-07-25,1.7833541846069856,8.183223348356783,6.181375134540809,6.216784039648687,7.421158459770116
2023-07-26,1.7793265340018507,8.228982285999042,6.215940139952967,6.251547044530228,7.462656083962681
2023-07-27,1.7775364670662352,8.305141307618653,6.27346850774522,6.309404953318106,7.531722776086352
2023-07-28,1.8204980735210083,8.229156483212261,6.2160717235938465,6.251679381924528,7.462814059013284
2023-07-31,1.8276583412634704,8.191313406681386,6.1874861354552255,6.222930046342041,7.428495129224178
2023-08-01,1.8196030400532008,8.210209170018599,6.201759459873808,6.237285132954134,7.445631219487671
2023-08-02,1.8066250547699882,8.089547438864331,6.110615005800291,6.145618574129626,7.336206144696598
2023-08-03,1.8227356571905282,8.008049519758249,6.049053786066466,6.083704711927025,7.262297741359517
2023-08-04,1.8321335086025097,8.049338260223488,6.08024213114562,6.115071713879018,7.29974145669675
2023-08-07,1.8182604898514885,7.9811986653815,6.0287714111977735,6.063306153090938,7.237947380062087
2023-08-08,1.8115477388429306,7.954483356041312,6.008591423210501,6.043010567641262,7.213719941133009
2023-08-09,1.8079676049716993,8.088172151941166,6.109576153012358,6.144573770458762,7.334958931740286
2023-08-10,1.810205188641219,8.097048061024228,6.116280763331164,6.151316786942119,7.343008269388286
2023-08-11,1.7676910989203498,8.137043337489603,6.146492062341082,6.181701145990709,7.379278974910634
2023-08-14,1.755608147104945,8.00603131247847,6.047529289451317,6.082171482504887,7.260467480178767
2023-08-15,1.7538180801693295,8.057985729287704,6.086774184344557,6.121641184779818,7.30758362786447
2023-08-16,1.740392578152213,8.049340594844123,6.08024389465192,6.11507348748725,7.299743573905205
2023-08-17,1.7462102956929635,8.152294759724029,6.158012554713466,6.1932876314491505,7.3931101043226475
2023-08-18,1.723834458997769,8.245669060936727,6.2285448571022535,6.264223965553854,7.477788898469074
2023-08-21,1.7005635888347668,8.414461066975067,6.356045557574294,6.392455031050819,7.6308621032722295
2023-08-22,1.710856473714556,8.159477398278852,6.163438116435679,6.198744272534126,7.399623857718525
2023-08-23,1.6862430533498425,8.15229475972403,6.158012554713465,6.19328763144915,7.393110104322647
2023-08-24,1.6965359382296314,8.209755868162615,6.201417048491181,6.236940760128968,7.4452201314896795
2023-08-25,1.6934033210923043,8.382139193478366,6.33163052982433,6.367900146168423,7.601550212990776
2023-08-28,1.717121707989211,8.463893062905145,6.393385087180834,6.430008453493797,7.67569073120568
2023-08-29,1.7269670761350961,8.506133886192483,6.42529260865687,6.462098751516407,7.713997866394583
2023-08-30,1.7265195594011922,8.487354766748208,6.411107393731173,6.447832279116716,7.696967557529934
2023-08-31,1.718016741457018,8.500847401835575,6.421299348108812,6.458082616287434,7.709203687323862
2023-09-01,1.7283096263368074,8.41041049882921,6.352985873125793,6.389377819745601,7.627188745380982
2023-09-04,1.7542655969032328,8.286310322991252,6.259244115329224,6.295099079006851,7.514645431997785
2023-09-05,1.7421826450878275,8.376222544377876,6.32716126067785,6.36340527561066,7.596184553438735
2023-09-06,1.7377074777487889,8.504845573560296,6.424319453784871,6.461120022100269,7.7128295282248684
2023-09-07,1.7139890908518831,8.513476283656084,6.430838847733742,6.467676761234746,7.720656501107633
2023-09-08,1.7045912394399017,8.386924609169304,6.335245297294456,6.3715356201893645,7.605889985550627
2023-09-11,1.7171217079892105,8.453327110377876,6.385403865913312,6.421981513223567,7.66610873586652
2023-09-12,1.7148841243196908,8.37841053436771,6.328814006343224,6.365067488734837,7.598168786268726
2023-09-13,1.7036962059720935,8.271559628802313,6.243103377252716,6.2788658815907175,7.501268400196534
2023-09-14,1.7023536557703818,8.236793003392286,6.281463459447816,6.3174457026757596,7.4697394261852
2023-09-15,1.6947458712940158,8.376006406266521,6.233312868469471,6.26901928962389,7.5959885432474845
2023-09-18,1.7005635888347663,8.324017400986246,6.206998091188334,6.242553772833921,7.548841028151466
2023-09-19,1.698326005165247,8.169943671847268,6.245414524997634,6.281190268333336,7.409115456728848
2023-09-20,1.690270703954977,8.220120996438565,6.283771973275751,6.319767440413471,7.454620004390268
2023-09-21,1.6746076182683407,8.200080649211722,6.268452372470203,6.304360084006716,7.436445919921575
2023-09-22,1.7081713733111321,8.172866407755823,6.247648775076852,6.283437316915689,7.411766012065066
2023-09-25,1.6956409047618235,8.194975615141363,6.264549890982663,6.300435247849921,7.431816293530372
2023-09-26,1.6862430533498416,8.173925648341035,6.248458498717805,6.284251678914118,7.412726610584164
2023-09-27,1.6907182206888807,8.047049645899236,6.150853973662801,6.186707271775963,7.297665970200709
2023-09-28,1.6844529864142261,8.039490485580242,6.144399772221392,6.180895662034263,7.290810758731829
2023-10-09,1.6799778190751873,8.013354541143453,6.124424664180375,6.1608019078489376,7.267108731192754
2023-10-10,1.6678948672597824,7.925536957130922,6.05730768155922,6.093286270502648,7.187469183453655
2023-10-11,1.6714750011310135,7.92236674234807,6.05730768155922,6.090848955994447,7.1845941957802735
2023-10-12,1.6875856035515535,7.918405558976897,6.118821970799178,6.0878035315164505,7.181001898682384
2023-10-13,1.6719225178649175,7.910052810496963,6.112367517243482,6.081381797833416,7.173427002164786
2023-10-16,1.6526792983070502,7.943463804416699,6.138185331466265,6.107068732565555,7.2037265882351775
