date,hs300_benchmark,k_20_nav,k_21_nav,k_22_nav,k_23_nav,k_24_nav,k_25_nav,k_26_nav,k_27_nav,k_28_nav,k_29_nav,k_30_nav
2024-02-27,1.5920678947900353,3.713151705202301,3.6378573492967043,4.1931031106215055,3.766875767882368,3.4873642636130295,4.621873391199484,3.234980921097996,4.17534107583267,4.7017935198440535,4.431983507977611,3.2476520482830824
2024-02-28,1.5756171358312405,3.6589890385137744,3.584792979533867,4.131939532022488,3.708217514433723,3.473719823841109,4.631267442807613,3.241556085571772,4.183827541433956,4.683397581349503,4.419062273260475,3.238183674964473
2024-02-29,1.600750239796066,3.677043260743283,3.6024811027881456,4.1523273915554935,3.7126332208160413,3.487369028872616,4.5890975451387215,3.2120401722489893,4.145731797349783,4.640753013920135,4.424324446099027,3.2452849549534295
2024-03-01,1.6130883090151622,3.7034264974946716,3.628329346903732,4.186307157443836,3.7430148347343395,3.562656518673179,4.622024883334938,3.284668359951191,4.173508082043988,4.676522449083094,4.453967293586879,3.3186648481726535
2024-03-04,1.611717412435263,3.7615401800516493,3.685264614829468,4.148175064163937,3.7126332208160413,3.5337388521255075,4.694553091204673,3.3362109447721084,4.238998223131697,4.667875519330923,4.519334505450533,3.3707409014250063
2024-03-05,1.6249694127076253,3.7736119768373486,3.70079241517285,4.165653329883729,3.6421478765255895,3.466649865734909,4.70961917802125,3.3502680133596314,4.2568591707010714,4.687543534159564,4.470025337899993,3.3849434614029206
2024-03-06,1.6185718953347605,3.778500075252941,3.7617260916870077,4.238479437049529,3.705821790450862,3.449548636279138,4.759800170363067,3.405430293341836,4.331279785573468,4.769493595945571,4.548172634017126,3.4441207946442303
2024-03-07,1.6098895503287303,3.685626205356685,3.6692645189288537,4.180218551316889,3.6548826593106436,3.4021321601790806,4.694373363897595,3.3740015939953767,4.267471550381875,4.703933546516765,4.48565479712342,3.3967789280511824
2024-03-08,1.6144592055950617,3.7198428942658324,3.7033293088923847,4.208049776431371,3.682899181437763,3.428211222034111,4.730358107453604,3.3998650208483023,4.326939687983458,4.735251582128905,4.520039607414958,3.422816954677358
2024-03-11,1.6363935508734548,3.930031126136307,3.9125844472397864,4.445823942510936,3.572351079037262,3.3253079856017678,4.588368852062238,3.2978126409279014,4.197059680917598,4.769227593480874,4.384363397788237,3.3200756357971257
2024-03-12,1.6386783785066208,3.9495835197986766,3.9320500415046613,4.467942469588105,3.5901239699777463,3.3418518064256575,4.611196557793891,3.3142196689922194,4.217940574852512,4.792955093945953,4.5267128587553875,3.3332568316049174
2024-03-13,1.6290821024473239,3.934919224551899,3.9174508458060053,4.451353574280229,3.5767943017723836,3.3294439408077405,4.594075778495151,3.301914397943981,4.202279904401327,4.775159468597144,4.540947804852103,3.343738771326946
2024-03-14,1.6231415506010924,3.920254929305122,3.9028516501073494,4.4347646789723525,3.563464633567021,3.3170360751898236,4.576954999196412,3.2896091268957424,4.186619233950142,4.757363843248335,4.5150757903213234,3.328015861743904
2024-03-15,1.6272542403407912,3.9153668308895297,3.897985251541131,4.42923504720306,3.5590214108319,3.3129001199838513,4.571248072763498,3.285507369879663,4.181399010466414,4.751431968132065,4.509446020009202,3.2670948280794767
2024-03-18,1.64142017166642,4.01801689761697,4.000179621431721,4.5453573143581965,3.65232908826944,3.39975517930927,4.691093527854675,3.3716442672173312,4.291023703624709,4.876001345573729,4.62767119656375,3.352748999602159
2024-03-19,1.6309099645538565,3.964247815045454,3.9466492372033164,4.484531364895982,3.6034536381831095,3.3542596720435744,4.62831733709263,3.326524940040457,4.2336012453036975,4.810750719294762,4.565743723130415,3.3078825288045635
2024-03-20,1.632280861133756,3.9593597166298617,3.941782838637098,4.47900173312669,3.5990104154479887,3.350123716837602,4.622610410659717,3.3224231830243776,4.2283810218199696,4.8048188441784925,4.560113952818294,3.303803758732055
2024-03-21,1.6313669300804896,3.939807322967492,3.922317244372223,4.456883206049521,3.5812375245075048,3.330246316117699,4.599782704928064,3.3060161549600595,4.207500127885056,4.781091343713413,4.537594871569809,3.2874886784420196
2024-03-22,1.6172009987548608,3.8713739451491977,3.8541876644451616,4.37508889291815,3.519032406215811,3.228302332943188,4.515365849132411,3.2453429651782115,4.130282582113746,4.6980450920856365,4.45877808720011,3.2303858974268977
2024-03-25,1.6085186537488303,3.8029405673309036,3.7860580845181,4.294991111647802,3.453370460636193,3.171236382613384,4.432699920509832,3.1859282247387943,4.058725364821408,4.610383841617402,4.379961302830411,3.1732831164117754
2024-03-26,1.6135452745417955,3.8190527173283795,3.805523678782975,4.31707332816013,3.4669477105078763,3.1843533989106203,4.451034661312146,3.231805591175033,4.0746826242775995,4.633143141258674,4.398077903694817,3.1895981967018106
2024-03-27,1.596180584529734,3.8270320914570015,3.7048583313218897,4.202876249577451,3.3752385200347,3.2178729083728377,4.404502393591047,3.198019459537323,4.032084838104552,4.681913069061396,4.444373460575815,3.1049147724563846
2024-03-28,1.6039489984824982,3.783758723381204,3.6508576139340363,4.141616597446954,3.326042225564796,3.181487480851601,4.3546994003801816,3.164706756833809,3.9860938704199222,4.628509998117415,4.393679825791123,3.0725719102432976
2024-03-29,1.6112604469086296,3.8421440240243503,3.7071921835982407,4.201738853676227,3.3773647303776473,3.227671911740712,4.421894602899471,3.19135691899662,3.9946498482866666,4.643087982363454,4.407518187447159,3.0953477538137535
2024-04-01,1.6377644474533548,3.8560597809790345,3.7239707358142917,4.333644025160506,3.389597115848203,3.332330534040995,4.437910142709644,3.1548861720768127,3.9489990898951812,4.689416816297366,4.455952453243281,3.129362564295223
2024-04-02,1.6322808611337563,3.9039611447179046,3.7229287608560138,4.387478112429581,3.36919140054777,3.31558515447295,4.4111934776294115,3.139032472719643,3.9291548733630446,4.6658519076727565,4.506794593967554,3.1682366334169028
2024-04-03,1.6258833437608915,3.862047451446393,3.6829586667977434,4.34037328606914,3.3300193830449287,3.270447983847284,4.359470204413956,3.096608765924824,3.879544332032703,4.606939636111232,4.449890621821499,3.134221822935433
2024-04-08,1.612631343488529,3.8500721105116757,3.671538639923952,4.326914764251872,3.38960676643656,3.257372783512482,4.277141999837505,3.152019498573571,3.806660493553472,4.520390439714765,4.3662918582622865,3.121691252679923
2024-04-09,1.6098895503287303,3.885998133315829,3.7057987205453267,4.367290329703678,3.4212360675230604,3.261735375458963,4.317053122697575,3.1814318111574615,3.811758745278365,4.526444588330197,4.372139622998719,3.125872126661333
2024-04-10,1.5980084466362672,3.945874837989416,3.7628988549142837,4.4345829387900215,3.473951569333893,3.311993239487606,4.383571660797692,3.2304523321306116,3.870491545667862,4.596189497241293,4.4395069515503165,3.0584425993576385
2024-04-11,1.5966375500563679,3.96027039532704,3.7800288952249708,4.454770721515924,3.4897662198771426,3.327070598696199,4.403527222227727,3.2451584884225566,3.888111385784711,4.617112969914622,4.459717150115796,3.072365706790223
2024-04-12,1.5838425153106384,4.052686578075135,3.708168376121638,4.3740195906123125,3.4265076177041434,3.266761161861827,4.323704976507587,3.1863338632547764,3.8176320253173146,4.533419079221306,4.378876355853878,3.0166732770598865
2024-04-15,1.6172009987548612,4.001438942567499,3.6612772934584723,4.349913359259312,3.4106929671608937,3.251683802653234,4.303749415077553,3.1716277069628314,3.800012185200466,4.5124956065479775,4.358666157288399,3.0027501696273027
2024-04-16,1.602578101902599,4.022122031065171,3.6798340958824247,4.371960441820719,3.3335543733611015,3.178459602499421,4.206833900621826,3.102998977600421,3.71444025701698,4.414852734072442,4.260513980608577,2.9351316701737957
2024-04-17,1.6235985161277255,4.027433710930114,3.6855400660700957,4.378739626776535,3.339057306112432,3.182338862307162,4.212389513990218,3.105103918771008,3.7159981962731297,4.417847580461084,4.262300958328632,2.9390078528636807
2024-04-18,1.6263403092875253,4.017993837005942,3.6769015542873276,4.368476329354316,3.3289413871230566,3.172697733336746,4.202516123442869,3.097825887245597,3.7419334019808406,4.403525874821277,4.295915319198731,2.9294802255349444
2024-04-19,1.6135452745417957,4.033342647255661,3.690947385752741,4.385163989161582,3.3416580043594495,3.1844990151964914,4.218147955234395,3.109348673064009,3.7562276562987837,4.372022402932786,4.269023830502651,2.9085222930607144
2024-04-22,1.6103465158553634,3.970236427075605,3.633198327770574,4.316553125065031,3.2893739748999047,3.1219054198943934,4.135237254124311,3.0482322112387337,3.6974572144455253,4.299743898419,4.349698296590891,2.8604384494037336
2024-04-23,1.5989223776895336,3.888572305374542,3.561672275680236,4.227765586536988,3.2217145693353855,3.0604450894803654,4.050179216753897,2.9882222706147945,3.624666110447493,4.375550310590369,4.43037276267913,2.9134914036430613
2024-04-24,1.605319895062398,4.006586639376804,3.5883927144218437,4.356074102061631,3.319490428799282,3.083405213041957,4.173098161116686,3.010640562907849,3.6518591426150846,4.408376639063452,4.564830206159528,3.0019129940419402
2024-04-25,1.6098895503287298,4.012487356076917,3.593677534325263,4.362489527837863,3.324379221772477,3.0879463105574825,4.179244108334825,3.015074495990188,3.6572374329576696,4.414869093612882,4.571553078333548,3.006334073561884
2024-04-26,1.632737826660389,4.130501690079179,3.699373932393653,4.490798043362505,3.422155081236373,3.1787682608679964,4.302163052697614,3.103753157636958,3.7648032398093654,4.544718184601496,4.706010521813946,3.0947556639607625
2024-04-29,1.6523873443056163,4.118700256678953,3.6888042925868136,4.477967191810041,3.412377495289983,3.169686065836945,4.2898711582613345,3.0948852914722806,3.7540466591241954,4.531733275502635,4.692564777465906,3.0859135049208746
2024-04-30,1.644161964826219,4.118700256678953,3.6888042925868136,4.477967191810041,3.412377495289983,3.169686065836945,4.2898711582613345,3.0948852914722806,3.7540466591241954,4.531733275502635,4.692564777465906,3.0859135049208746
2024-05-06,1.6670102411578787,4.295721757682347,3.8473488896893993,4.670429965097006,3.559041284485828,3.3059189913027165,4.474249574805518,3.227903283942436,3.91539536940174,4.726506911985557,4.894250942686504,3.2185458905191933
2024-05-07,1.667924172211145,4.266218174181782,3.820924790172302,4.638352836215845,3.534597319619854,3.2832135037250882,4.443519838714821,3.205733618530744,3.888503917688816,4.694044639238403,4.860636581816405,3.1964404929194736
2024-05-08,1.6546721719387827,4.224913157280991,3.7839310508483655,4.59344485578222,3.50037576880749,3.2514258211164084,4.400498208187845,3.1746960869543743,3.8508558852907226,4.6485974573923885,4.813576476598266,3.165492936279866
2024-05-09,1.6706659653709444,4.295721757682348,3.8473488896893993,4.670429965097005,3.559041284485828,3.305918991302717,4.474249574805518,3.227903283942436,3.91539536940174,4.726506911985557,4.894250942686504,3.2185458905191933
2024-05-10,1.6715798964242108,4.407835374984498,3.9477604678543705,4.792323054845417,3.65192835097653,3.3921998440977057,4.591022571950169,3.3121480125068685,4.017582885910852,4.849863548424741,5.021985513992884,3.3025464013981285
2024-05-13,1.670208999844311,4.44914039188529,3.9847542071783075,4.837231035279042,3.686149901788894,3.423987526706386,4.6340442024771455,3.3431855440832385,4.055230918308946,4.895310730270757,5.069045619211024,3.3334939580377365
2024-05-14,1.6674672066845122,4.443239675185177,3.979469387274888,4.83081560950281,3.6812611088156992,3.4194464291908604,4.627898255259006,3.3387516110009003,4.049852627966361,4.888818275721326,5.062322747037004,3.3290728785177928
2024-05-15,1.6555861029920493,4.44914039188529,3.9847542071783075,4.837231035279043,3.686149901788894,3.423987526706386,4.6340442024771455,3.343185544083239,4.055230918308946,4.895310730270757,5.069045619211024,3.3334939580377365
2024-05-16,1.6610696893116477,4.537651142386988,4.064026505729601,4.933462421922526,3.7594817963868166,3.492103989439272,4.726233410749238,3.4096945403183168,4.135905273447719,4.9926975485122185,5.169888701821323,3.399810150836896
2024-05-17,1.6798052759036086,4.549452575787214,4.0745961455364395,4.94629327347499,3.769259382333206,3.501186184470323,4.738525305185517,3.4185624064829936,4.146661854132888,5.00568245761108,5.183334446169363,3.408652309876784
2024-05-20,1.683461000116674,4.584856875987892,4.106305064956956,4.984785828132383,3.798592140172375,3.5284327695634774,4.775400988494353,3.4451660049770245,4.178931596188397,5.044637184907664,5.223671679213482,3.435178786996447
2024-05-21,1.6779774137970755,4.472743258685743,4.005893486791986,4.862892738383972,3.7057050736816732,3.442151916768489,4.658627991349704,3.3609212764125926,4.076744079679285,4.921280548468481,5.095937107907104,3.3511782761175124
2024-05-22,1.681633138010141,4.4963461254861965,4.027032766405664,4.8885544414889015,3.725260245574453,3.460316306830592,4.683211780222262,3.3786570087419467,4.098257241049625,4.9472503666662035,5.122828596603184,3.3688625941972883
2024-05-23,1.664725413524713,4.455041108585404,3.990039027081728,4.843646461055276,3.691038694762089,3.428528624221912,4.640190149695286,3.347619477165577,4.060609208651531,4.901803184820189,5.075768491385045,3.3379150375576807
2024-05-24,1.6459898269327524,4.3547289246834815,3.9001970887235964,4.73458422285933,3.6079292142177772,3.3513299664579748,4.5357090469869155,3.2722426147658226,3.9691782728275893,4.791431457479867,4.961479664426706,3.262756685718634
2024-05-27,1.6596987927317477,4.431438241784952,3.96889974746805,4.817984757950348,3.67148352286931,3.4103642341598093,4.615606360822729,3.3298837448362235,4.039096047281192,4.875833366622466,5.0488770026889656,3.3202307194779053
2024-05-28,1.6491885856191844,4.413736091684612,3.9530452877577913,4.798738480621651,3.6568171439497252,3.396740941613232,4.59716851916831,3.3165819455892076,4.022961176253437,4.856356002974174,5.0287083861669055,3.306967480918073
2024-05-29,1.6496455511458177,4.350374195758797,3.900197088723596,4.734584222859329,3.607929214217777,3.3513299664579748,4.5357090469869155,3.272242614765822,3.969178272827589,4.791431457479867,4.961479664426706,3.2627566857186334
2024-05-30,1.643248033772953,4.308341594833592,3.8171038653821308,4.633714483379631,3.5345973196198543,3.283213503725089,4.443519838714823,3.2057336185307443,3.8885039176888165,4.694044639238406,4.860636581816407,3.196440492919474
2024-05-31,1.6368505164000882,4.279267224447618,3.7913445588970234,4.602444369766962,3.526178818120013,3.2786724062095636,4.437373891496684,3.2012996854484057,3.8831256273462316,4.687552184688975,4.853913709642387,3.1920194133995303
2024-06-03,1.6391353440332543,4.235094143421062,3.752208098934215,4.5508358248552385,3.546941401936225,3.324083381364821,4.498833363678078,3.245639016271791,3.93690853077208,4.752476730183283,4.921142431382587,3.23623020859897
2024-06-04,1.6505594821990843,4.2509114884945305,3.766221948043214,4.528543389073191,3.5295665797126916,3.3604121614890268,4.548000941423194,3.2811104809304994,3.9799348535127583,4.804416366578729,4.974925408774746,3.271598844758522
2024-06-05,1.644618930352853,4.1969827502711246,3.7214193077690934,4.475554535698452,3.4879176940720815,3.320759297983456,4.4943345303144,3.2423933772555196,3.93690853077208,4.752476730183283,4.921142431382587,3.23623020859897
2024-06-06,1.644618930352853,4.239831642275052,3.734906573925953,4.5212474928461654,3.5624893065789687,3.3917570672309165,4.590423315219082,3.311715684640964,3.943717446345792,4.7606961776428625,4.934588175730626,3.2450723676388575
2024-06-07,1.6341087232402893,4.239831642275052,3.734906573925953,4.5212474928461654,3.5624893065789687,3.3917570672309165,4.590423315219082,3.311715684640964,3.943717446345792,4.7606961776428625,4.909505139649358,3.2285773199499466
2024-06-11,1.6226845850744593,4.247899828083376,3.7420139127916525,4.529851198826841,3.569268544079593,3.398211409889775,4.599158659301324,3.318017712585094,3.9512221417717575,4.769755542395749,4.91884768035278,3.234721139778584
2024-06-12,1.6208567229679267,4.284206664220843,3.773996937687309,4.568567875739893,3.5997751128324116,3.4272559518546464,4.638467707671422,3.346376838333686,3.984993271188612,4.8105226837837485,4.96088911351819,3.2623683290074625
2024-06-13,1.6149161711216948,4.368922615208259,3.84862399577717,4.658906788537008,3.6709571065889834,3.495026549772675,4.73018882053498,3.4125481317470627,4.063792573161266,4.905646013689076,5.058985790904141,3.326878437208174
2024-06-14,1.6240554816543586,4.368922615208259,3.84862399577717,4.658906788537008,3.6709571065889834,3.495026549772675,4.73018882053498,3.4125481317470627,4.063792573161266,4.905646013689076,5.058985790904141,3.326878437208174
2024-06-17,1.6194858263880265,4.389093079729075,3.8663923429414244,4.680416053488704,3.68790520034055,3.5111624064198264,4.7520271807405905,3.428303201607392,4.082554311726186,4.928294425571298,5.082342142662704,3.3422379867797734
2024-06-18,1.624512447180992,4.445570380387353,3.916143715001332,4.740641995353448,3.735359862844932,3.5563428050318455,4.813174589316296,3.47241739721631,4.1350871797079565,4.9917099788415165,5.147739927586671,3.385244725580248
2024-06-19,1.6199427919146598,4.445570380387353,3.916143715001332,4.740641995353448,3.735359862844932,3.5563428050318455,4.813174589316296,3.47241739721631,4.1350871797079565,4.9917099788415165,5.147739927586671,3.385244725580248
2024-06-20,1.6094325848020963,4.469774937812329,3.937465731598435,4.766453113295481,3.7556975753468094,3.575705833008425,4.839380621563027,3.4913234810487035,4.157601265985858,5.0188880731001815,5.175767549696943,3.4036761850661654
2024-06-21,1.6066907916422972,4.413297637154051,3.8877143595385273,4.706227171430736,3.7082429128424272,3.5305254343964054,4.778233212987321,3.447209285439785,4.105068398004088,4.9554725198299625,5.110369764772974,3.3606694462656908
2024-06-24,1.5989223776895332,4.397161265537401,3.8700135320934983,4.689019759469381,3.694684437841175,3.5176167490786856,4.760762524822834,3.4346052295515226,4.090059007152153,4.9373537903241855,5.091684683366126,3.3483818066084123
2024-06-25,1.5893261016302362,4.340807811531278,3.873547286075518,4.628925884491438,3.6473338366324257,3.4725354246264777,4.703982788288248,3.393642047914668,4.041278486883364,4.878467919430409,5.030958168793868,3.3084469777222556
2024-06-26,1.5989223776895327,4.316615315565475,3.9346896294954674,4.603127628579469,3.627006258688463,3.453182045509297,4.778233212987322,3.447209285439785,4.105068398004088,4.9554725198299625,5.110369764772975,3.360669446265691
2024-06-27,1.590240032683502,4.312669597726747,3.931093021058998,4.598920016487529,3.623690896477594,3.450025571975923,4.773865540946198,3.4440582714677177,4.101316050291102,4.950942837453516,5.105698494421261,3.3575975363513697
2024-06-28,1.5934387913699342,4.367909647468901,3.9814455391695427,4.657826585774652,3.670105967429731,3.4942162014431353,4.835012949521904,3.488172467076636,4.153848918272872,5.014358390723734,5.171096279345229,3.4006042751518444
2024-07-01,1.5998363087427987,4.36001821179145,3.974252322296608,4.6494113615907775,3.6634752430079973,3.487903254376391,4.82627760543966,3.481870439132505,4.1463442228469045,5.005299025970846,5.1617537386418055,3.3944604553232054
2024-07-02,1.5975514811096327,4.367909647468901,3.981445539169543,4.657826585774652,3.6701059674297314,3.4942162014431353,4.835012949521904,3.488172467076636,4.153848918272872,5.014358390723734,5.17109627934523,3.400604275151845
2024-07-03,1.5948096879498335,4.462606875598309,4.067764141644764,4.758809275981149,3.749674660490539,3.569971566244071,4.939837078508829,3.563796802406211,4.243905263384479,5.123070767758396,5.28320676778632,3.4743301130955166
2024-07-04,1.5879552050503358,4.478389746953211,4.082150575390635,4.7756397243489,3.762936109334008,3.582597460377561,4.957307766673318,3.5764008582944746,4.258914654236415,5.141189497264174,5.3018918491931695,3.4866177527527964
2024-07-05,1.580186791097572,4.513901207501739,4.114520051318842,4.813508233176336,3.7927743692318105,3.6110057221779117,4.9966168150434145,3.604759984043065,4.292685783653267,5.181956638652172,5.343933282358578,3.514264941981673
2024-07-08,1.5692196184583753,4.557304103727718,4.154082744119986,4.859791966187648,3.8292433535513477,3.6457269310450076,5.044661207495756,3.6394211377357872,4.333961608496088,5.2317831447930585,5.395317256227411,3.54805595103919
2024-07-09,1.586127342943803,4.577032692921343,4.172065786302323,4.880830026647333,3.8458201646056818,3.6615092987118683,5.0664995677013644,3.6551762075961145,4.352723347061005,5.254431556675279,5.41867360798597,3.563415500610787
2024-07-10,1.5824716187307375,4.541521232372817,4.1396963103741165,4.842961517819898,3.8159819047078805,3.6331010369115186,5.02719051933127,3.626817081847525,4.318952217644154,5.213664415287282,5.376632174820563,3.5357683113819114
2024-07-11,1.6034920329558644,4.592164520832856,4.190048828484662,4.9018680871070215,3.862396975660018,3.677291666378731,5.088337927906976,3.670931277456444,4.371485085625925,5.277079968557501,5.4420299597445325,3.5787750501823865
2024-07-12,1.6080616882221965,4.4843825655074765,4.0313592710508415,4.7209407671537145,3.719836400592738,3.541563304443722,4.9005280301387355,3.535437676657622,4.210134133967628,5.0823036263704,5.241165334620914,3.4466829238666414
2024-07-15,1.6112604469086285,4.549704962674374,4.090082639893534,4.850728769741612,3.8259279913404796,3.642570457511634,5.040293535454634,3.6362701237637203,4.330209260783103,5.227253462416612,5.390645985875697,3.5449840411248688
2024-07-16,1.6226845850744585,4.543172722957685,4.084210303009265,4.843764335039901,3.815477969651827,3.6362575104448895,5.03155819137239,3.629968095819589,4.322704565357135,5.218194097663724,5.381303445172272,3.5388402212962293
2024-07-17,1.6249694127076244,4.507245404515891,4.051912450145784,4.805459944180491,3.785305246671115,3.5947814482163776,4.979146126878928,3.592155928154802,4.2776763928013315,5.163837909146394,5.325248200951728,3.5019773023243936
2024-07-18,1.6345656887669213,4.471318086074098,4.019614597282304,4.767155553321082,3.7551325236904036,3.5661273931943636,4.891264197739516,3.532286662685556,4.206381786254643,5.077773943993955,5.2364940642692,3.443611013952321
2024-07-19,1.6450758958794849,4.392240751735768,3.948525848662406,4.682846196152581,3.6887212632199304,3.506214369057424,4.804759921627646,3.4755885776777964,4.138863542446302,4.996268651185169,5.157082468290096,3.3913885454088875
2024-07-22,1.6318238956071227,4.389649936914468,3.946196764290845,4.680083964294942,3.6865454276360956,3.4744305097527772,4.801925777526409,3.4735384609130833,4.136422185149375,4.993321543409355,5.143106961651844,3.382198005327226
2024-07-23,1.5998363087427994,4.37215935609223,3.9304731247208977,4.661436147724426,3.671856370038431,3.460586625043192,4.782792481677936,3.459698130576296,4.119940591495211,4.973425630231409,5.122614227770331,3.365689772006061
2024-07-24,1.5897830671568693,4.418199150572401,3.9718618665607472,4.710522090103133,3.7105218208760626,3.4970273592483188,4.833156332801279,3.4961295087403177,4.1633244672083976,5.02579689011223,5.176556476219971,3.3051534033507566
2024-07-25,1.5806437566242049,4.328945868555349,3.8912360068675405,4.615363510277445,3.6355645273674226,3.426382927324986,4.735520384193546,3.425503214547284,4.079219980258753,4.924269355497703,5.071983404861383,3.2383850711037443
2024-07-26,1.587498239523703,4.343464098188695,3.9080369132234543,4.630842314891359,3.64775732493474,3.438218002576118,4.75187735341997,3.4373352511809747,4.093310021114162,4.941278282875431,5.089502551594901,3.2495707826314915
2024-07-29,1.578358928991039,4.373065658473422,3.934670951784971,4.662402414124246,3.6726175070191593,3.457240666665138,4.778168114104313,3.4563530312622754,4.115957119548738,4.968616944029285,5.117661294684099,3.2675497163073595
2024-07-30,1.5678487218784758,4.377173872377351,3.9387611981799955,4.667249166216152,3.67643533847253,3.460834605357049,4.7831352092294255,3.4599460472220063,4.120235820099968,4.973782018261058,5.1229813064253715,3.270946463738457
2024-07-31,1.6030350674292313,4.410815301914397,3.9632963068672122,4.696322130989022,3.6993363817377647,3.4823926407185612,4.812930044793035,3.4814985476273934,4.142170049023197,5.000260132176425,5.154893092093872,3.288359469125495
2024-08-01,1.5916109292634015,4.439376872669987,3.9889600357122683,4.7267324582537045,3.723290877807884,3.5049423502390344,4.844095449056595,3.5040424675825967,4.086482335542116,4.933036177033111,5.188272826612213,3.24415046327296
2024-08-02,1.575160170304607,4.455133420146891,4.003117932189386,4.743508908310828,3.7365058426935343,3.5173823372303024,4.8612884520646515,3.5164792606472832,4.100986364999469,4.950544854705245,5.206687408086228,3.25566482942454
2024-08-05,1.5573385147659125,4.340470991742409,3.900089093318107,4.623736385467012,3.6421599186000915,3.428569231894242,4.738542022484817,3.427688957789886,3.997437390479046,4.8255447212258575,5.075219733295313,3.173460031733348
2024-08-06,1.5573385147659125,4.340470991742409,3.900089093318107,4.587836079672025,3.6138809156614795,3.401948621720365,4.704102376775368,3.402776570657235,3.9683840810812296,4.790472741328763,5.038333119505056,3.1503953762660353
2024-08-07,1.55413975607948,4.340470991742409,3.900089093318107,4.587836079672025,3.6138809156614795,3.401948621720365,4.726179072742964,3.418746049588422,3.9870079973618813,4.812954779724336,5.061978384755221,3.1651804118220053
2024-08-08,1.555967618186013,4.340470991742409,3.900089093318107,4.587836079672025,3.6138809156614795,3.401948621720365,4.721168104292239,3.4168297121166793,3.9847731274082028,4.810256935116867,5.059140952925201,3.1634062075552887
2024-08-09,1.5504840318664148,4.340470991742409,3.900089093318107,4.587836079672025,3.612073975203649,3.400247647409505,4.718807520240094,3.44685233250731,4.0197860900158275,4.852523167300545,5.10359405159551,3.1912020744005116
2024-08-12,1.548656169759882,4.340470991742409,3.900089093318107,4.585542161632189,3.6395193111901856,3.4260834801640994,4.754662062184098,3.4730422779544563,4.050329312716096,4.889393710269285,5.142372286605781,3.2154495327123023
2024-08-13,1.5509409973930481,4.340470991742409,3.8981390487714482,4.616747800767813,3.664287053421938,3.4493987438694647,4.787018600036004,3.4966771067726126,4.0778927088114605,4.9226671270947335,5.177367279176025,3.2373313853351378
2024-08-14,1.539973824753852,4.340470991742409,3.8833782474921397,4.601566679026158,3.65223788152541,3.4380561831479355,4.771277581621563,3.4851790819421584,4.064483489089391,4.906480059449921,5.1603426881959065,3.2266861597348395
2024-08-15,1.5573385147659131,4.340470991742409,3.8833782474921397,4.5883072342783,3.643535701822361,3.4281494015710727,4.759909068322244,3.476874952897941,4.054799052623451,4.894789399484222,5.14804715026582,3.2189979412457346
2024-08-16,1.5582524458191795,4.338300756246538,3.8833782474921397,4.5883072342783,3.6484045713662168,3.4264353268702874,4.76865407855249,3.483262744470416,4.062248619135712,4.903782214842451,5.157505256365886,3.2249119554681225
2024-08-19,1.562365135558878,4.386035589434653,3.8814365583683936,4.5883072342783,3.646580369080534,3.46413679754922,4.821124139933959,3.521589493905264,4.106946018209276,4.957739106991827,5.214253892966282,3.26039604080245
2024-08-20,1.5550536871327472,4.386035589434653,3.881048414712557,4.586013080661162,3.6134566841344813,3.4624047291504456,4.821124139933959,3.521589493905264,4.106946018209276,4.957739106991827,5.214253892966282,3.26039604080245
2024-08-21,1.548199204233249,4.404689009757629,3.8941753974730307,4.60597758527496,3.6116499557924144,3.4624047291504456,4.8396911084043035,3.536920193679203,4.124824977838702,4.9793218638515775,5.23695334760644,3.2745896749361814
2024-08-22,1.5440865144935505,4.395779398612734,3.883940756216638,4.59387219108782,3.6021578456873615,3.4606735267858704,4.8396911084043035,3.526213296835,4.114395584721537,4.966731922350056,5.2237119990663485,3.2663100550248383
2024-08-23,1.550484031866415,4.383681653391131,3.8732516561814228,4.581229269251041,3.5922442481399326,3.44842338162598,4.837271262850102,3.526213296835,4.098191287644068,4.947170750382836,5.205741597476224,3.2550734280023015
2024-08-26,1.5509409973930488,4.40534519644568,3.8923927254125523,4.603869065058386,3.609996617970857,3.4654650088026204,4.866665947100018,3.524450190186583,4.098191287644068,4.947170750382836,5.2378991582164485,3.275181076358421
2024-08-27,1.5431725834402845,4.402799673760843,3.8901435999663043,4.601208830134552,3.6079106683180022,3.463462573261239,4.863853861323434,3.521552351346569,4.096142192000245,4.947170750382836,5.231498857818534,3.272815470669465
2024-08-28,1.534033272907621,4.398980837759026,3.886769424093547,4.597217900899885,3.6047812915185937,3.4604584857383522,4.859635122882097,3.5184978787613748,4.091291956988366,4.945191882082683,5.231498857818534,3.2676324286049647
2024-08-29,1.529463617641289,4.403437113571517,3.890706817142557,4.601874995734372,3.6084330236518256,3.4639640153186955,4.864558052818447,3.5220622036747367,4.095436536394867,4.950201483120972,5.228883108389625,3.2676324286049647
2024-08-30,1.5500270663397828,4.391207619119662,3.883396365309082,4.593228292942025,3.5984114631061708,3.4574553927786202,4.855417781138354,3.515444417420316,4.087741407220791,4.940900291535704,5.216080421910579,3.266325375633523
2024-09-02,1.5226091347417914,4.358728272824398,3.862476181370454,4.572599524078395,3.5202734575229297,3.441927523575268,4.833611486141572,3.499656112177284,4.069382843856235,4.918710083779441,5.192654345405077,3.2516558954966683
