date,legacy_nav,risk_weighted_nav,portfolio_weighted_nav,hs300_benchmark
2016-12-22,1.7339482175529604,1.7233298409050917,1.7233298409050917,1.3662869956189212
2016-12-23,1.7311126521931028,1.7205116400205371,1.7205116400205371,1.355408272858169
2016-12-26,1.8303574397881208,1.8191486709799454,1.8191486709799454,1.3602432607518364
2016-12-27,1.8218507437085485,1.8106940683262824,1.8106940683262824,1.3582286824628083
2016-12-28,1.8020670041928215,1.7923757625766779,1.7923757625766779,1.350976200622307
2016-12-29,1.8020670041928215,1.7910314807547454,1.7910314807547454,1.3517820319379181
2016-12-30,1.8020670041928215,1.7910314807547454,1.7910314807547454,1.3529907789113351
2017-01-03,1.8020670041928215,1.7910314807547454,1.7910314807547454,1.3683015739079494
2017-01-04,1.8016164874417733,1.7910314807547454,1.7910314807547454,1.380389043642119
2017-01-05,1.7999950326030756,1.7905837228845567,1.7905837228845567,1.3775686340374793
2017-01-06,1.7967376698169129,1.7873433912843089,1.7873433912843089,1.3731365618016174
2017-01-09,1.7967376698169129,1.785734782232153,1.785734782232153,1.3779715496952851
2017-01-10,1.7967376698169129,1.785734782232153,1.785734782232153,1.3743453087750346
2017-01-11,1.7967376698169129,1.785734782232153,1.785734782232153,1.3642724173298935
2017-01-12,1.7967376698169129,1.785734782232153,1.785734782232153,1.3574228511471977
2017-01-13,1.7967376698169129,1.785734782232153,1.785734782232153,1.3598403450940315
2017-01-16,1.7967376698169129,1.785734782232153,1.785734782232153,1.358228682462809
2017-01-17,1.7967376698169129,1.785734782232153,1.785734782232153,1.360243260751837
2017-01-18,1.7967376698169129,1.785734782232153,1.785734782232153,1.3691074052235612
2017-01-19,1.7951206059140776,1.785734782232153,1.785734782232153,1.3642724173298935
2017-01-20,1.7983574875475816,1.7873446805000657,1.7873446805000657,1.375956971406257
2017-01-23,1.8053675767044384,1.7943118411736787,1.7943118411736787,1.3763598870640628
2017-01-24,1.8032127179780475,1.79217017840167,1.79217017840167,1.377178905146219
2017-01-25,1.789201950501789,1.7782452102616793,1.7782452102616793,1.381273995557002
2017-01-26,1.7838026236047635,1.772878947839162,1.772878947839162,1.3870071221320976
2017-02-03,1.801633895571127,1.7906010244097617,1.7906010244097617,1.3788169413105322
2017-02-06,1.8161871087889043,1.805065116454358,1.805065116454358,1.378407432269454
2017-02-07,1.827483644674744,1.8162924744537778,1.8162924744537778,1.3759503780229845
2017-02-08,1.827483644674744,1.8162924744537778,1.8162924744537778,1.3853690859677847
2017-02-09,1.8371514494077776,1.8259010753472882,1.8259010753472882,1.3902831944607241
2017-02-10,1.8221324010622544,1.8109740008626973,1.8109740008626973,1.397654357200133
2017-02-13,1.8258949163446831,1.8147134752007614,1.8147134752007614,1.4050255199395418
2017-02-14,1.826432141770603,1.8152474107580108,1.8152474107580108,1.4066635561038552
2017-02-15,1.8194487247579507,1.8083067588933477,1.8083067588933477,1.4017494476109158
2017-02-16,1.8274811439130725,1.8179261225165708,1.8179261225165708,1.40789208322709
2017-02-17,1.8620706923783044,1.850667717504848,1.850667717504848,1.3997019024055246
2017-02-20,1.872159310680663,1.8606945549835892,1.8606945549835892,1.4226344087059077
2017-02-21,1.872159310680663,1.8606945549835892,1.8606945549835892,1.4230439177469856
2017-02-22,1.880806697796971,1.8692889871082246,1.8692889871082246,1.4271390081577684
2017-02-23,1.8791139717689536,1.8692889871082246,1.8692889871082246,1.4209963725415944
2017-02-24,1.8988724538379371,1.8872441118165304,1.8872441118165304,1.4197678454183598
2017-02-27,1.9020858387102515,1.8921407451877301,1.8921407451877301,1.4087111013092461
2017-02-28,1.8980014596308736,1.8880777213653546,1.8880777213653546,1.4107586465146373
2017-03-01,1.8859026103264267,1.8760421311343936,1.8760421311343936,1.4123966826789505
2017-03-02,1.8888084695102887,1.8772417574586169,1.8772417574586169,1.407482574186011
2017-03-03,1.8829967511425647,1.8714656289741287,1.8714656289741287,1.4021589566519939
2017-03-06,1.8960731174699437,1.8844619180642268,1.8844619180642268,1.4091206103503244
2017-03-07,1.8902613991022197,1.8786857895797389,1.8786857895797389,1.4111681555557156
2017-03-08,1.8786379623667715,1.8671335326107628,1.8671335326107628,1.4128061917200285
2017-03-09,1.8769471882006417,1.8671335326107628,1.8671335326107628,1.4001114114466024
2017-03-10,1.866966375973873,1.8555334208438898,1.8555334208438898,1.4013399385698373
2017-03-13,1.8825128617812392,1.870984702861326,1.870984702861326,1.4164917730897333
2017-03-14,1.877526072743408,1.8660284519928192,1.8660284519928192,1.4132157007611073
2017-03-15,1.877526072743408,1.8660284519928192,1.8660284519928192,1.4156727550075767
2017-03-16,1.9002587619962628,1.8886219304813254,1.8886219304813254,1.4242724448702204
2017-03-17,1.90246997219204,1.8908195996367945,1.8908195996367945,1.4083015922681679
2017-03-20,1.9091016757988095,1.8974106919231104,1.8974106919231104,1.4091206103503242
2017-03-21,1.9008192390274483,1.8891789752553312,1.8891789752553312,1.4189488273362028
2017-03-22,1.9146383538149976,1.9029134643520618,1.9029134643520618,1.4115776645967941
2017-03-23,1.916293660749132,1.9045586344941532,1.9045586344941532,1.4156727550075767
2017-03-24,1.9129837616589571,1.901269004610896,1.901269004610896,1.4291865533631598
2017-03-27,1.927884753094887,1.916078745144468,1.916078745144468,1.4226344087059075
2017-03-28,1.9238365806903384,1.9122465876541794,1.9122465876541794,1.420586863500516
2017-03-29,1.9190149351246983,1.9072632442911648,1.9072632442911648,1.4177203002129684
2017-03-30,1.917637322105944,1.905894067518522,1.905894067518522,1.404206501857385
2017-03-31,1.9008438750040753,1.8901485346331321,1.8901485346331321,1.4144442278843419
2017-04-05,1.9000835374540737,1.8892034603658157,1.8892034603658157,1.4377862432258033
2017-04-06,1.90117241054144,1.8895299840126047,1.8895299840126047,1.4361482070614904
2017-04-07,1.9147813755417369,1.9030556102403258,1.9030556102403258,1.4390147703490381
2017-04-10,1.9088040516308575,1.897114890350253,1.897114890350253,1.435329188979334
2017-04-11,1.9120669645396284,1.9003578217867492,1.9003578217867492,1.439014770349038
2017-04-12,1.9272873980882024,1.9154850482288328,1.9154850482288328,1.4336911528150205
2017-04-13,1.9332550719457595,1.921416177160717,1.921416177160717,1.4390147703490384
2017-04-14,1.9365076567145432,1.9246488437048361,1.9246488437048361,1.4271390081577688
2017-04-17,1.9327145672155572,1.9208789823810353,1.9208789823810353,1.4222248996648295
2017-04-18,1.9278353439042135,1.9160296385264968,1.9160296385264968,1.4189488273362034
2017-04-19,1.9265577105293057,1.9149513242733691,1.9149513242733691,1.4078920832270903
2017-04-20,1.922974760751286,1.9113899596774764,1.9113899596774764,1.4156727550075772
2017-04-21,1.9180927373812549,1.9063466939153215,1.9063466939153215,1.4169012821308122
2017-04-24,1.9059606888663805,1.894478387649701,1.894478387649701,1.4017494476109162
2017-04-25,1.907319662619583,1.895639591461425,1.895639591461425,1.4062540470627771
2017-04-26,1.898296484590445,1.886860355733246,1.886860355733246,1.4095301193914032
2017-04-27,1.902454501252519,1.8909933227707096,1.8909933227707096,1.4103491374735595
2017-04-28,1.9092441318779736,1.89755227562772,1.89755227562772,1.4050255199395423
2017-05-02,1.8927597234750435,1.8813569503734293,1.8813569503734293,1.4029779747341509
2017-05-03,1.8927597234750435,1.881168814678392,1.881168814678392,1.39601632103582
2017-05-04,1.8694057297564135,1.8579578364771954,1.8579578364771954,1.3906927035018026
2017-05-05,1.8704953651544496,1.8590407991505518,1.8590407991505518,1.3816835045980809
2017-05-08,1.865592719858086,1.8541681767428766,1.8541681767428766,1.3698077424068111
2017-05-09,1.8672280093130385,1.8557934519891088,1.8557934519891088,1.3710362695300458
2017-05-10,1.8590533518479688,1.8476688546071791,1.8476688546071791,1.3661221610371064
2017-05-11,1.86178123644349,1.8503800341443868,1.8503800341443868,1.3730838147354372
2017-05-12,1.866144253621534,1.8547163330160543,1.8547163330160543,1.3841405588445503
2017-05-15,1.872139897809876,1.860675260993616,1.860675260993616,1.3898736854196463
2017-05-16,1.8759522554199617,1.8644642724341847,1.8644642724341847,1.4062540470627771
2017-05-17,1.8819400609505,1.8704154097564263,1.8704154097564263,1.3968353391179769
2017-05-18,1.8944500671360096,1.8828488069889115,1.8828488069889115,1.3906927035018026
2017-05-19,1.890648949122408,1.8790709663156266,1.8790709663156266,1.3931497577482723
2017-05-22,1.8939086886898604,1.882310743843757,1.882310743843757,1.3943782848715074
2017-05-23,1.9009684200025396,1.8893272426738557,1.8893272426738557,1.4005209204876814
2017-05-24,1.88414929163434,1.8726111115221211,1.8726111115221211,1.4005209204876814
2017-05-25,1.8889728769507328,1.8790963448087776,1.8790963448087776,1.430415080486395
2017-05-26,1.911761155127054,1.9019558409351212,1.9019558409351212,1.4279580262399256
2017-05-31,1.911761155127054,1.900053885094186,1.900053885094186,1.4287770443220824
2017-06-01,1.9100405700874392,1.900053885094186,1.900053885094186,1.4320531166507082
2017-06-02,1.9067390955694632,1.8950625796960279,1.8950625796960279,1.4283675352810041
2017-06-05,1.9254555529492865,1.913664420969118,1.913664420969118,1.418948827336204
2017-06-06,1.934791095024192,1.9229427939192714,1.9229427939192714,1.4300055714453173
2017-06-07,1.935339582932066,1.923487922989128,1.923487922989128,1.4496620054170741
2017-06-08,1.9260159490929316,1.9142213853509231,1.9142213853509231,1.4598997314440307
2017-06-09,1.9100184304185177,1.9000318611829616,1.9000318611829616,1.468908930347753
2017-06-12,1.9043847546466115,1.8946172735930502,1.8946172735930502,1.4660423670602052
2017-06-13,1.9024803698919648,1.8927226563194572,1.8927226563194572,1.468908930347753
2017-06-14,1.8833866165281203,1.871853106896516,1.871853106896516,1.4541666048689355
2017-06-15,1.8770220320735056,1.8655274979743088,1.8655274979743088,1.4492524963759963
2017-06-16,1.873839739846198,1.862364693513205,1.862364693513205,1.4467954421295266
2017-06-19,1.8950550213615809,1.8834500565872296,1.8834500565872296,1.4631758037726574
2017-06-20,1.8892208189448507,1.8776515817418724,1.8776515817418724,1.458671204320796
2017-06-21,1.9130880106496568,1.9013726152001507,1.9013726152001507,1.4770991111693188
2017-06-22,1.9152095388011952,1.9034811515075531,1.9034811515075531,1.478737147333632
2017-06-23,1.933772910127155,1.9219308441973242,1.9219308441973242,1.4930699637713711
2017-06-26,1.957640101831961,1.9456518776556015,1.9456518776556015,1.5114978706198932
2017-06-27,1.9587008659077296,1.9467061458093027,1.9467061458093027,1.5123168887020497
2017-06-28,1.945441314960616,1.9335277938880375,1.9335277938880375,1.5020791626750931
2017-06-29,1.9571097197940763,1.9451247435787509,1.9451247435787509,1.5110883615788149
2017-06-30,1.953927427566769,1.9419619391176475,1.9419619391176475,1.5086313073323454
2017-07-03,1.945441314960616,1.9335277938880375,1.9335277938880375,1.502079162675093
2017-07-04,1.9277932769556367,1.9177137715825192,1.9177137715825192,1.4897938914427449
2017-07-05,1.9254852445569883,1.9154178067770313,1.9154178067770313,1.509040816373424
2017-07-06,1.92199376764949,1.9121359709701302,1.9121359709701302,1.5078122892501888
2017-07-07,1.9122560136082376,1.9024481613153101,1.9024481613153101,1.5069932711680323
2017-07-10,1.9143345527534636,1.9026115237117707,1.9026115237117707,1.5086313073323452
2017-07-11,1.9299235963426613,1.9181051028950913,1.9181051028950913,1.5209165785646932
2017-07-12,1.917231182042321,1.9067431448273227,1.9067431448273227,1.5119073796609712
2017-07-13,1.925906405758697,1.9141125128397094,1.9141125128397094,1.5274687232219457
2017-07-14,1.9256201780062123,1.9138280378927885,1.9138280378927885,1.5377064492489019
2017-07-17,1.92696665755754,1.9151662718535731,1.9151662718535731,1.5168214881539104
2017-07-18,1.93267598417407,1.9208406356149228,1.9208406356149228,1.5176405062360667
2017-07-19,1.9426575828334864,1.9320304528266334,1.9320304528266334,1.5491727023990935
2017-07-20,1.9519009971847952,1.9399479182187416,1.9399479182187416,1.5565438651385024
2017-07-21,1.9421440598139688,1.9302507305191476,1.9302507305191476,1.548763193358015
2017-07-24,1.9519009971847956,1.9399479182187418,1.9399479182187418,1.5565438651385024
2017-07-25,1.937008829618797,1.9251469475193614,1.9251469475193614,1.5446681029472324
2017-07-26,1.924959316484977,1.9144290032198104,1.9144290032198104,1.5360684130845887
2017-07-27,1.9385134080730049,1.926642312214726,1.926642312214726,1.5405730125364494
2017-07-28,1.9388079044701576,1.9269350051706717,1.9269350051706717,1.546306139111545
2017-07-31,1.9436466991813772,1.9317441680023202,1.9317441680023202,1.5520392656866406
2017-08-01,1.9490250180983424,1.9371069850566083,1.9371069850566083,1.5643245369189884
2017-08-02,1.9477980908738344,1.9358701373435458,1.9358701373435458,1.5643245369189884
2017-08-03,1.9378545493834152,1.92600482229671,1.92600482229671,1.5487631933580144
2017-08-04,1.9417172943506291,1.9298265784881956,1.9298265784881956,1.5393444854132141
2017-08-07,1.935434123647726,1.9235818847550143,1.9235818847550143,1.5487631933580146
2017-08-08,1.933480961270745,1.921657978103258,1.921657978103258,1.5491727023990929
2017-08-09,1.9359003174963996,1.9240625402820586,1.9240625402820586,1.547944175275858
2017-08-10,1.9434425268399376,1.9320107245804292,1.9320107245804292,1.544668102947232
2017-08-11,1.9513605174913045,1.939410748322451,1.939410748322451,1.5151834519895966
2017-08-14,1.949665524642235,1.937726135294592,1.937726135294592,1.534020867879197
2017-08-15,1.9383631158037296,1.9264929403073772,1.9264929403073772,1.5381159582899793
2017-08-16,1.9344014977568311,1.9225555824731722,1.9225555824731722,1.5356589040435098
2017-08-17,1.9496898520749968,1.9377503137506764,1.9377503137506764,1.54753466623478
2017-08-18,1.9496289878439623,1.9394353140235032,1.9394353140235032,1.5483536843169365
2017-08-21,1.943786670282455,1.9324243607674014,1.9324243607674014,1.554905828974189
2017-08-22,1.9198594552144697,1.9081025926968507,1.9081025926968507,1.5573628832206585
2017-08-23,1.9289417592906903,1.9171292784307616,1.9171292784307616,1.5614579736314416
2017-08-24,1.9146149677038549,1.902890221453117,1.902890221453117,1.553267792809876
2017-08-25,1.9431160047696752,1.9312167234645703,1.9312167234645703,1.5802953895210419
2017-08-28,1.9781063781420616,1.965992822293025,1.965992822293025,1.5983137873284858
2017-08-29,1.9693139222961469,1.957254209812723,1.957254209812723,1.5950377149998598
2017-08-30,1.9687476497433944,1.9566914050078474,1.9566914050078474,1.5933996788355467
2017-08-31,1.9773336305540512,1.9652248068676363,1.9652248068676363,1.5905331155479985
2017-09-01,1.9914232277433015,1.979228121982106,1.979228121982106,1.5925806607533899
2017-09-04,2.0086839795158906,1.996383172118573,1.996383172118573,1.5983137873284858
2017-09-05,2.0107014125673133,1.9983882507849078,1.9983882507849078,1.6040469139035816
2017-09-06,2.031835134499449,2.0193925537314157,2.0193925537314157,1.5991328054106424
2017-09-07,2.014198622747305,2.001864044699678,2.001864044699678,1.5921711517123118
2017-09-08,2.0060256103020424,1.9937410822637596,1.9937410822637596,1.5905331155479987
2017-09-11,2.0277982026461077,2.015380343298522,2.015380343298522,1.592990169794468
2017-09-12,2.0122148271034215,1.9998923974516494,1.9998923974516494,1.5970852602052505
2017-09-13,2.018352143265361,2.0059921298299703,2.0059921298299703,1.5983137873284858
2017-09-14,2.0031724170649463,1.9909053614518113,1.9909053614518113,1.592990169794468
2017-09-15,1.9983292917946984,1.9860918945806731,1.9860918945806731,1.5954472240409376
2017-09-18,2.011917697278426,1.999597087194484,1.999597087194484,1.6015898596571116
2017-09-19,1.9911651037899096,1.9789913686455214,1.9789913686455214,1.591352133630155
2017-09-20,2.003935367653226,1.9929730231486833,1.9929730231486833,1.598723296369564
2017-09-21,1.9917862515343572,1.9795889226829295,1.9795889226829295,1.5991328054106426
2017-09-22,1.992399442049316,1.98019835813313,1.98019835813313,1.5946282059587817
2017-09-25,1.988489205571671,1.9763120672169967,1.9763120672169967,1.5880760613015292
2017-09-26,2.0049067524112907,1.9926290760508027,1.9926290760508027,1.5888950793836862
2017-09-27,1.995187938520092,1.9829697783697322,1.9829697783697322,1.590123606506921
2017-09-28,1.9892361174677824,1.9770544051634624,1.9770544051634624,1.59258066075339
2017-09-29,1.9952837409002833,1.9830649940739513,1.9830649940739513,1.597904278287408
2017-10-09,1.995419868639146,1.9832002881918391,1.9832002881918391,1.614694148971617
2017-10-10,1.996530073762186,1.9843036946250259,1.9843036946250259,1.6167416941770083
