date,base_pool,plus_resource_510410,plus_resource_510410__cash_tail,plus_energy_159930,plus_energy_159930__cash_tail
2023-06-28,5.883174719481864,3.9064331517316457,3.74503033673885,2.513225379203243,2.4423828137691213
2023-06-29,5.9261176006459655,3.9349472623282273,3.772366324598258,2.531570090000347,2.4602104255484583
2023-06-30,5.9261176006459655,3.9349472623282273,3.772366324598258,2.531570090000347,2.4602104255484583
2023-07-03,6.033474803556219,4.006232538819681,3.8407062942467776,2.5774318669931073,2.5047794549968
2023-07-04,5.990531922392117,3.9777184282230995,3.8133703063873696,2.559087156196003,2.486951843217463
2023-07-05,5.997689069252801,3.9824707799891965,3.8179263043639375,2.5621446079955206,2.4899231118473524
2023-07-06,6.004846216113484,3.987223131755293,3.8224823023405055,2.565202059795038,2.492894380477242
2023-07-07,5.97621762867075,3.9682137246909055,3.804258310434234,2.5529722525969687,2.4810093059576843
2023-07-10,5.9261176006459655,3.9349472623282273,3.7723663245982584,2.5315700900003475,2.4602104255484583
2023-07-11,5.954746188088699,3.953956669392615,3.79059031650453,2.5142980789117018,2.4434252763170305
2023-07-12,5.961903334949383,3.958709021158712,3.7951463144810984,2.5148027517232143,2.4439157234578297
2023-07-13,6.062103390998951,4.025241945884067,3.858930286153049,2.55706834418915,2.484989937297456
2023-07-14,6.083574831581002,4.039499001182358,3.872598280082753,2.5661252568604223,2.493791554548805
2023-07-17,6.112203419023736,4.0585084082467455,3.8908222719890246,2.521567991036755,2.450490264828912
2023-07-18,6.176617740769887,4.101279574141617,3.931826253778136,2.5455937506890574,2.4738387885817374
2023-07-19,6.269660649958773,4.163060147100877,3.9910542274735192,2.583939890618325,2.5111040310516826
2023-07-20,6.190932034491254,4.110784277673812,3.940938249731272,2.551493156832022,2.479571902807883
2023-07-21,6.090731978441684,4.0442513529484545,3.8771542780593204,2.510197313831272,2.439440103224865
2023-07-24,6.073224673397215,4.0326264871091455,3.8660097189339626,2.5029819593795244,2.43242813451962
2023-07-25,6.049161468928104,4.016648498326362,3.8506918956441747,2.493064696325702,2.422790418363036
2023-07-26,6.069964015156092,4.030461407189385,3.8639340940183358,2.501638131480487,2.431122186317588
2023-07-27,6.0753770099442965,4.034055640456123,3.8673798236899883,2.503869010301822,2.433290181332248
2023-07-28,6.157494038167409,4.08858141891213,3.919652750557182,2.537712223957433,2.466179425599463
2023-07-31,6.1881855972361555,4.110273755856445,3.940448821237467,2.5290791303274345,2.4577896808173008
2023-08-01,6.196878320695065,4.132021236046162,3.96129775679957,2.5523593566317033,2.4804136862474175
2023-08-02,6.111305777716537,4.0812771156034895,3.9126502404879964,2.5145967740675905,2.443715551881384
2023-08-03,6.115992556597954,4.063154215445393,3.8952761275195775,2.5165252259377215,2.4455896447278764
2023-08-04,6.141993258172841,4.070403375508632,3.9022257727069456,2.527223640103496,2.45598649298084
2023-08-07,6.095485737165667,4.035542468435973,3.8688052201255023,2.5080873594871766,2.437389624079421
2023-08-08,6.110448907410412,4.045448899455395,3.8783023453175973,2.5142442007574095,2.443372916875186
2023-08-09,6.0746928845457315,4.021776471203618,3.855607995125561,2.4995318000006264,2.4290752279154146
2023-08-10,6.0746928845457315,4.021776471203618,3.855607995125561,2.4995318000006264,2.4290752279154146
2023-08-11,6.023537576044293,3.9879088798671667,3.823139717271872,2.4784831111585155,2.4086198575750744
2023-08-14,5.926554455414672,3.9237007890113467,3.7615845238820813,2.4385778190418157,2.3698394121559043
2023-08-15,5.951521045392798,3.9402300269577886,3.7774308202727314,2.448850731067815,2.379822752284205
2023-08-16,5.926302735878421,3.923534137013052,3.7614247574749657,2.4384742449192225,2.3697387575711364
2023-08-17,5.9212537026636145,3.9201914029240097,3.758220135743357,2.436396737575308,2.367719810812822
2023-08-18,5.908037565401465,3.9114416025816205,3.749831852506479,2.4309587416160467,2.362435100582633
2023-08-21,5.9248248913224275,3.922555723688074,3.7604867694327826,2.437866161591659,2.3691478148403844
2023-08-22,5.9154797416515725,3.916368727278472,3.754555402288567,2.4340209468257417,2.365410988634012
2023-08-23,5.890743993559889,3.89999231919275,3.738855621259252,2.423843018471658,2.3555199547866343
2023-08-24,5.8656503024265145,3.883378933381493,3.7229286537565507,2.413517808595315,2.345485790974977
2023-08-25,5.859376879643171,3.8792255869286785,3.718946911880875,2.410936506126229,2.3429772500220625
2023-08-28,5.928384530259953,3.9249123979096368,3.7627460725133046,2.4393308332861734,2.370571200504121
2023-08-29,5.93280992815978,3.9278422515643814,3.765554872867244,2.441151735673916,2.372340775463126
2023-08-30,5.947396902135321,3.937499620230728,3.7748132262611853,2.4471537848327145,2.378173639413232
2023-08-31,5.964867051748045,3.949065807690115,3.7859015314320064,2.456446081983073,2.3872040061476576
2023-09-01,5.957634749994981,3.9442776313039287,3.7813111890077478,2.4537130534094382,2.38454801593165
2023-09-04,5.975086598508548,3.955831702442147,3.7923878784696643,2.4609007764406123,2.391533132088259
2023-09-05,5.977140882609393,3.9571917500394442,3.7936917327309434,2.4617745982875507,2.392382322725485
2023-09-06,5.9731631934683485,3.954558303888131,3.7911670931572536,2.4604639818199616,2.3911086497941314
2023-09-07,5.971505266116433,3.953460665975956,3.790114806552009,2.466078384504592,2.3965647942131683
2023-09-08,6.00544632624356,3.975931490365162,3.811657199768646,2.4269342831632494,2.3585240831939114
2023-09-11,6.0149787807296615,3.982242492730821,3.8177074492920884,2.4484635389009877,2.3794464742545025
2023-09-12,6.016037522869285,3.982943437504019,3.818379433001535,2.4406347186327197,2.3718383320506518
2023-09-13,6.0276831740354195,3.9906534907926323,3.8257709286043533,2.471949999705793,2.4022709008660565
2023-09-14,6.0647196297898605,4.015173635129299,3.8492779696403243,2.5326233567848746,2.4612340029459046
2023-09-15,6.018230489770566,3.984395300643988,3.8197713092458696,2.5169657162483374,2.446017718538202
2023-09-18,5.99282371197734,3.9675746344671268,3.8036456256184463,2.51500851118127,2.4441156829872392
2023-09-19,6.029914574916192,3.9921307993135193,3.827187198898136,2.5365377669190092,2.465038074047831
2023-09-20,6.066948487637766,4.016649260024373,3.8506926258709697,2.5306661517178077,2.459331967394942
2023-09-21,6.0521574943723015,3.9744474076548673,3.8102344351758815,2.5032652807788676,2.4327034696814622
2023-09-22,6.032071731508882,3.95769197045614,3.794171285448939,2.516965716248338,2.4460177185382026
2023-09-25,6.053232255013407,3.933245557994264,3.7707349298943655,2.505222485845935,2.4346055052324256
2023-09-26,6.038287974563535,3.905399571742978,3.7440394613641406,2.479778819974062,2.4098790430699086
2023-09-27,5.9445614259301385,3.856200784524634,3.6968734294606422,2.4817360250411293,2.411781078620872
2023-09-28,5.934225623840382,3.849881309039598,3.6908150569032503,2.487607640242331,2.4174871852737603
2023-10-09,5.914933780475651,3.840175725907565,3.6815104811295445,2.4954364605105996,2.4250953274776115
2023-10-10,5.849527577102013,3.798091608363373,3.641165160788399,2.450420743968056,2.3813485098054668
2023-10-11,5.849527577102013,3.798091608363373,3.641165160788399,2.4482153652984846,2.3792052961466417
2023-10-12,5.847187766071173,3.8370463940901764,3.6785104444887926,2.4733252664810332,2.4036074017481455
2023-10-13,5.838099336563466,3.8338083802555007,3.675406216265595,2.4712380721633274,2.4015790410715647
2023-10-16,5.86275867906215,3.846763170980757,3.687825751526471,2.4795886126394864,2.409694197282155
2023-10-17,5.893582857185505,3.8666013048353918,3.706844229566204,2.4900180074350255,2.4198296092581053
2023-10-18,5.86275867906215,3.8463784946636586,3.6874569689513184,2.479599522048268,2.409704799177528
2023-10-19,5.73946196656873,3.765487253976726,3.6099079264917746,2.437881759321904,2.369162972903248
2023-10-20,5.736592235585446,3.763604510349738,3.608102972528529,2.4369066066181753,2.368215307714087
2023-10-23,5.736592235585446,3.763604510349738,3.608102972528529,2.4369066066181753,2.368215307714087
2023-10-24,5.7374862255171735,3.764191030081502,3.6086652589169645,2.4372863738879076,2.36858437013901
2023-10-25,5.714912509220057,3.74938109815987,3.5944672316687667,2.42769705044966,2.359265349666332
2023-10-26,5.7562976557647705,3.776532640016195,3.6204969482904623,2.445277476753114,2.3763502205329083
2023-10-27,5.767584513913329,3.783937605977011,3.6275959619145612,2.4500721384722377,2.3810097307692475
2023-10-30,5.780125467411726,3.792165345933473,3.635483754830226,2.4553995403823747,2.3861869643651796
2023-10-31,5.793920516259964,3.8012158598855814,3.644160327037458,2.461259682483526,2.3918819213207048
2023-11-01,5.772600895312687,3.787228701959595,3.6307510790808264,2.452203099236292,2.38308062420762
2023-11-02,5.785141848811086,3.7954564419160577,3.638638871996492,2.45753050114643,2.3882578578035525
2023-11-03,5.781379562761566,3.792988119929119,3.636272534121792,2.4559322805733883,2.3867046877247726
2023-11-06,5.75772837790368,3.777471293501387,3.6213968192574515,2.445885248072629,2.3769408600504662
2023-11-07,5.739653102420399,3.765612652423031,3.610028143827474,2.4382068640368226,2.3694789135964167
2023-11-08,5.721563585091694,3.753744667701015,3.5986505108068756,2.4305224300595563,2.3620110877361
2023-11-09,5.6913905404768395,3.7339490465134024,3.579672788930504,2.4177049090045286,2.3495548657836354
2023-11-10,5.724624937793494,3.755753128536839,3.600575987697982,2.4318228938746285,2.363274894196971
2023-11-13,5.7085346437215225,3.7451967736740213,3.590455791685129,2.424987730712223,2.3566323999840324
2023-11-14,5.7286616940299275,3.75840152210478,3.6031149571031458,2.4335377094895247,2.3649413727473076
2023-11-15,5.747765611921383,3.770935024328561,3.6151306103168293,2.441653061219284,2.3728279696902126
2023-11-16,5.729682189415011,3.759071038234978,3.603756810712599,2.4339712163249083,2.3653626599319564
2023-11-17,5.742752751987925,3.7676462386731533,3.6119777080215285,2.4395235963753095,2.3707585300050624
2023-11-20,5.692509945758809,3.734683454432793,3.580376853183195,2.418180432802472,2.3500169855605737
2023-11-21,5.686467476112714,3.7307191730127847,3.5765763647056894,2.4156135893532347,2.347522496057988
2023-11-22,5.669342596202365,3.7194840576999026,3.5658054527127754,2.408338933725421,2.3404528977527645
2023-11-23,5.6653101675942645,3.716838503357907,3.563269205224738,2.4066259564887194,2.338788205760587
2023-11-24,5.631332758910555,3.694546954068636,3.5418986799658523,2.392192340101717,2.3247614428224668
2023-11-27,5.593480913974374,3.6697135044392266,3.5180912785293814,2.376112861691962,2.30913521126865
2023-11-28,5.612813221280737,3.6823968460444307,3.5302505801832846,2.384325233333754,2.3171160933352466
2023-11-29,5.619257323716192,3.6866246265794995,3.534303680734586,2.387062690547685,2.3197763873574457
2023-11-30,5.612813221280738,3.6823968460444316,3.530250580183285,2.384325233333754,2.317116093335247
2023-12-01,5.580592709103466,3.6612579433690904,3.5099850774267796,2.3706379472641,2.3038146232242527
2023-12-04,5.58703681153892,3.6654857239041583,3.5140381779780805,2.3733754044780304,2.3064749172464514
2023-12-05,5.522595787184376,3.623207918553476,3.473507172465069,2.346000832338722,2.279871977024462
2023-12-06,5.599925016409828,3.6739412849742945,3.5221443790806823,2.378850318905892,2.3117955052908488
2023-12-07,5.548372196926192,3.6401190406937483,3.4897195746702727,2.356950661194445,2.2905131531132574
2023-12-08,5.550150677766348,3.6412858481356407,3.490838172915089,2.357706160545128,2.2912473565178515
2023-12-11,5.589567543066078,3.6671460602500145,3.515629913902619,2.374450460212313,2.3075196694087463
2023-12-12,5.64666868709286,3.704608392307052,3.5515444079152454,2.39870704834161,2.3310925150667243
2023-12-13,5.710114402678173,3.746233205703761,3.591449401262608,2.3841120699250316,2.3169089385570505
2023-12-14,5.774508228959373,3.78848004582728,3.631950720944426,2.411239380373056,2.343271586877528
2023-12-15,5.699648797363314,3.7393670388665554,3.584866925099911,2.3799806129941254,2.312893938753463
2023-12-18,5.737646456012402,3.764296152458999,3.60876603793391,2.395847150414086,2.328313231678486
2023-12-19,5.7455109436888145,3.7694558047534272,3.6137125079281787,2.3991310945423017,2.33150460829218
2023-12-20,5.75924340859418,3.778465259275129,3.6223497171650205,2.4048653075447786,2.337077185826862
2023-12-21,5.755059926205773,3.775720603120503,3.6197184624721213,2.4031184267573487,2.3353795459541202
2023-12-22,5.777055377823845,3.7901511530911702,3.6335527827630028,2.412302983610971,2.3443052093653676
2023-12-25,5.784047275406688,3.7947383254398432,3.6379504260704314,2.4152225636213926,2.34714249252345
2023-12-26,5.8170278110495195,3.816375856503866,3.658693955295032,2.428994120120174,2.3605258576564796
2023-12-27,5.824799295112454,3.8214744919428525,3.6635819294784664,2.4322392290841743,2.363679493787989
2023-12-28,5.8005388156953925,3.805557925799123,3.648322991017289,2.422108873210097,2.3538346914519344
2023-12-29,5.781395644080759,3.7929986703958356,3.6362826486729403,2.414115332040486,2.346066471484331
2024-01-02,5.799307024733678,3.8047497850373375,3.647548240355576,2.421594518955586,2.3533348357677597
2024-01-03,5.796324097845688,3.8027927770038854,3.6456720903819684,2.420348949550208,2.3521243763580206
2024-01-04,5.7843908550107495,3.794963737617388,3.6381665248516946,2.4153660308464375,2.347281915707573
2024-01-05,5.7973252056648255,3.8034495735389573,3.6463017499341404,2.4207669783245716,2.3525306217758075
2024-01-08,5.783403670007998,3.7943160754206824,3.637545622232755,2.4149538157694184,2.346881320111166
2024-01-09,5.782408675828212,3.7936632898593197,3.6369198079321556,2.4145383398441247,2.3464775555829744
2024-01-10,5.770862900437069,3.7860884561334647,3.6296579450006203,2.4097172144432726,2.341792327620729
2024-01-11,5.978099454184571,3.9220500856798663,3.760002022962895,2.496252191905557,2.4258880651111667
2024-01-12,5.987360646212743,3.928126073419107,3.765826968002342,2.5001193525436753,2.429646218581517
2024-01-15,6.07534197048037,3.985847956941894,3.8211639458770863,2.536857378605802,2.4653486765498456
2024-01-16,6.067466496521763,3.8734421837659405,3.7134024626473203,2.4653149068006077,2.3958228373483634
2024-01-17,5.975826337836649,3.818758294112774,3.660977957292299,2.43051046105754,2.36199945611521
2024-01-18,5.966318260926805,3.8126823063735333,3.6551530122528524,2.4266433004194212,2.3582413026448594
2024-01-19,6.03287479929571,3.8552142205482185,3.69592762752898,2.4537134248862515,2.384548376937312
2024-01-22,6.208774222127816,3.967619993724172,3.803689110758746,2.525255896691446,2.4540742161387943
2024-01-23,6.180249991398285,3.94939203050645,3.786214275640406,2.5136544147770903,2.442799755727743
2024-01-24,6.070907106935084,3.8795181715051816,3.7192274076867675,2.469182067438726,2.3995809908187136
2024-01-25,6.042382876205553,3.8612902082874596,3.7017525725684273,2.5798824500967195,2.507160961289672
2024-01-26,6.118028564318645,3.9096304013527607,3.748095485010975,2.6182450144104252,2.5444421651750204
2024-01-29,6.170491465109701,3.943155997011484,3.7802358974850767,2.602899988684943,2.5295296836208814
2024-01-30,6.273547689996711,4.00901246460249,3.843371361326164,2.6437258500941083,2.569204749410117
2024-01-31,6.131845380777071,3.918459821664856,3.7565600985446688,2.584011303172064,2.5111734306349396
2024-02-01,6.075060387549984,3.8821722604795386,3.721771837180196,2.524609376420567,2.453445919921745
2024-02-02,6.085335331123007,3.8887383023577278,3.728066588701854,2.5435486815700084,2.471851365682598
2024-02-05,6.124052724242208,3.9134800464683672,3.7517860736332933,2.5681697782642825,2.495778445171707
2024-02-06,6.142993093492442,3.9255835930038363,3.763389535716695,2.5852151528987797,2.512343346356475
2024-02-07,6.092485442158484,3.893307468909251,3.7324469701609555,2.5613955703235094,2.48919518798023
2024-02-08,6.237694939743609,3.9861013256811813,3.8214068461337036,2.622444376662826,2.5485231561911577
2024-02-19,6.193500744826396,3.9578597170984198,3.7943321012724325,2.6038643051682513,2.5304668180400056
2024-02-20,6.1871872884096515,3.9538252015865964,3.790464280577965,2.6012100092404546,2.5278873411612697
2024-02-21,6.111425811408717,3.9054110154447197,3.744050432244357,2.569358458106898,2.496933618616438
2024-02-22,6.206127657659885,3.9659287481220655,3.8020677426613663,2.6763902870993594,2.600948444274588
2024-02-23,6.294516047494309,4.0224119652875885,3.8562172323839086,2.6304284988136373,2.5562822226423956
2024-02-26,6.225068026910118,3.9780322946575346,3.813671204744768,2.5756279050883535,2.5030263430040125
2024-02-27,6.212441114076629,3.969963263633889,3.8059355633558334,2.5809311883520905,2.508180137807727
2024-02-28,6.225068026910118,3.945319138943477,3.7823096644851324,2.5809311883520905,2.508180137807727
2024-02-29,6.174560375576161,3.9093951275545975,3.747869932063481,2.579163427264178,2.5064622062064887
2024-03-01,6.21886360419568,3.937445517471454,3.7747613588755375,2.5826989494400032,2.5098980694089654
2024-03-04,6.310132746506614,3.9952321643812203,3.830160424296524,2.6534093929564984,2.578615333458492
2024-03-05,6.336720384483468,4.011565813026093,3.845819212584649,2.6534093929564984,2.578615333458492
2024-03-06,6.40423814018014,4.038670987438431,3.8718044775345457,2.6534093929564984,2.578615333458492
2024-03-07,6.351484942979315,4.103045776667735,3.9335194817905497,2.690532375802659,2.614691897084494
2024-03-08,6.393772111721631,4.130150951080074,3.959504746740446,2.6940678979784836,2.61812776028697
2024-03-11,6.208060888559592,4.006177872324417,3.8406538864171247,2.6132011462192457,2.5395404730757005
2024-03-12,6.232707816863426,4.022082996414541,3.855901855578124,2.623575944799758,2.549622827789703
2024-03-13,6.209566574969132,4.007149519942705,3.841585388292562,2.6138349450047094,2.5401564063993947
2024-03-14,6.186425333074837,3.992216043470869,3.8272689210069997,2.604093945209661,2.5306899850090865
2024-03-15,6.178711585776739,3.987238217980257,3.8224967652451456,2.6008469452779783,2.527534511212317
2024-03-18,6.3407002790368026,4.09177255328311,3.9227120362440813,2.6690339438433184,2.5937994609444748
2024-03-19,6.332141606752385,4.0370164728863775,3.8702183228636864,2.633316944594807,2.559089249180011
2024-03-20,6.321380323383288,4.0320386473957655,3.8654461671018323,2.6300699446631244,2.5559337753832416
2024-03-21,6.290163630428308,4.012127345433317,3.8463575440544155,2.617081944936393,2.5433118801961636
2024-03-22,6.180905205085881,3.942437788564748,3.7795473633884575,2.5716239458928327,2.4991352470413912
2024-03-25,6.071646779743453,3.872748231696179,3.7127371827224995,2.5261659468492725,2.454958613886619
2024-03-26,6.1028634726984325,3.8463633235440744,3.6874424246596615,2.539153946576004,2.467580509073697
2024-03-27,6.039062559296153,3.8061524464014087,3.6488929477028096,2.512608974402651,2.4417837841302577
2024-03-28,5.970179501979182,3.762738520059643,3.6072727625180745,2.4839495282883712,2.413932187842522
2024-03-29,6.056846303047637,3.8173607488690977,3.6596381546817724,2.5200080688332385,2.4489743135687476
2024-04-01,6.084259263295531,3.8170108241337855,3.659302687850927,2.5314134896675986,2.4600582394514623
2024-04-02,6.048236779556762,3.7940320353533217,3.6372733179009504,2.51642599532827,2.445493211221705
2024-04-03,5.971870153552258,3.8958576929008735,3.7348918260801884,2.484652939831701,2.414615771686077
2024-04-08,5.864956877145952,3.862662933317675,3.7030685804668018,2.4401706621365045,2.3713873563361987
2024-04-09,5.9137646287005525,3.856627522484366,3.6972825358098222,2.4604775878178304,2.3911218722673886
2024-04-10,6.004885809420129,3.8928399874842188,3.731998803751698,2.498389415056934,2.427965044413265
2024-04-11,6.032222163636002,3.9109462199841456,3.7493569377226366,2.509762963228665,2.4390179960570277
2024-04-12,5.922876746772509,3.8362128820947206,3.6777113708613207,2.4642687705417408,2.394806189481976
2024-04-15,5.8955403925566365,3.8883883282241944,3.7277310745137813,2.45289522237001,2.383753237838213
2024-04-16,5.767970739549229,3.817636758946423,3.659902760800111,2.399818664235265,2.332172796833986
2024-04-17,5.770389986440195,3.8707004359047517,3.7107739960853636,2.400825214737077,2.333150974782991
2024-04-18,5.756864809398182,3.8795443820644735,3.7192525352995727,2.3951979371782723,2.327682318405547
2024-04-19,5.778856138697627,3.8883883282241944,3.727731074513781,2.4270959004958503,2.3586811448720333
2024-04-22,5.665268607117761,3.776365010201056,3.6203362444671363,2.3295786544937847,2.2639127060155673
2024-04-23,5.55318221827436,3.6378098536987538,3.487505796777866,2.281661358320844,2.2173460981723117
2024-04-24,5.716566277017758,3.7444655808358003,3.5897548096755068,2.3008496419152853,2.2359935041966965
2024-04-25,5.724985373154751,3.741661643986199,3.587066723598979,2.3011977939322197,2.2363318425366545
2024-04-26,5.8933672958945955,3.8482439764038645,3.68924537424032,2.3667480899152595,2.3000344128159704
2024-04-29,5.87652910362061,3.8021496254777087,3.645055512065354,2.3599859525155016,2.2934628859222106
2024-04-30,5.87652910362061,3.794135349065399,3.637372362981437,2.3599859525155016,2.2934628859222106
2024-05-06,6.12910198773038,3.9536455825772254,3.790292082920145,2.46141801351187,2.3920357893286095
2024-05-07,6.087006507045419,3.9264914233562282,3.7642598570759134,2.4445126700124753,2.37560697209421
2024-05-08,6.028072834086473,3.888475600446832,3.7278147408939892,2.4208451891133227,2.3526066279660505
2024-05-09,6.12910198773038,3.9536455825772254,3.7902920829201454,2.46141801351187,2.39203578932861
2024-05-10,6.2890648143332335,4.056831387617017,3.8892145411282266,2.5256583188095703,2.4544652948193293
2024-05-13,6.34799848729218,4.094847210526414,3.9256596573101517,2.5493257997087233,2.477465638947489
2024-05-14,6.339579391155189,4.089416378682214,3.9204532121413056,2.5459447310088446,2.4741798755006092
2024-05-15,6.347998487292181,4.094847210526414,3.925659657310152,2.5493257997087233,2.477465638947489
2024-05-16,6.474284929347066,4.176309688189407,4.003756334842848,2.6000418302069077,2.526752090650689
2024-05-17,6.49112312162105,4.187171351877805,4.01416922518054,2.6068039676066657,2.5333236175444487
2024-05-20,6.541637698443004,4.219756342943002,4.045407896193618,2.627090379805939,2.553038198225728
2024-05-21,6.381674871840151,4.116570537903212,3.946485437985537,2.562850074508239,2.490608692735009
2024-05-22,6.41535125638812,4.13829386528001,3.9673112186609227,2.576374349307755,2.503751746522529
2024-05-23,6.356417583429174,4.100278042370614,3.930866102478998,2.5527068684086025,2.480751402394369
2024-05-24,6.213292949100305,4.007953901019222,3.8423565346086104,2.4952287005106606,2.42489342379741
2024-05-27,6.322741198881205,4.078554714993816,3.910040321803613,2.539182593609087,2.4676083486068494
2024-05-28,6.297483910470227,4.062262219461217,3.8944209862970736,2.52903938750945,2.457751058266209
2024-05-29,6.213292949100304,4.0079539010192216,3.84235653460861,2.49522870051066,2.4248934237974096
2024-05-30,6.08700650704542,3.926491423356229,3.7642598570759143,2.4445126700124757,2.37560697209421
2024-05-31,6.078587410908427,3.92106059151203,3.7590534119070678,2.441131601312597,2.37232120864733
2024-06-03,6.162778372278351,3.975368909954025,3.811117863595532,2.4749422883113867,2.4051788431161296
2024-06-04,6.230131141374289,4.018815564707621,3.852769424946303,2.501990837910418,2.4314649506911694
2024-06-05,6.162778372278351,3.975368909954025,3.8111178635955323,2.4749422883113867,2.4051788431161296
2024-06-06,6.288243915641674,4.0563018577622145,3.8887068899555546,2.525328649825318,2.4541449185140305
2024-06-07,6.288243915641674,4.0563018577622145,3.8887068899555546,2.525328649825318,2.4541449185140305
2024-06-11,6.300210126708546,4.064020795645681,3.8961069030667916,2.5301342228982486,2.4588150325359406
2024-06-12,6.354058076509476,4.098756016121287,3.929406962067364,2.55175930172644,2.4798305456345395
2024-06-13,6.4797032927116405,4.179804863897696,4.007107099735363,2.6022178189922167,2.528866742864601
2024-06-14,6.4797032927116405,4.179804863897696,4.007107099735363,2.6022178189922167,2.528866742864601
2024-06-17,6.509618820378824,4.199102208606366,4.025607132513458,2.614231751674545,2.5405420279193778
2024-06-18,6.593382297846935,4.253134773790639,4.077407224292124,2.6478707631850633,2.5732328260727524
2024-06-19,6.587967974807529,4.249642204339152,4.0740589579732225,2.645696396974998,2.5711197506970818
2024-06-20,6.5929917925174,4.252882873973312,4.07716573226575,2.6477139381143737,2.573080421572706
2024-06-21,6.587814184469469,4.2495430001666765,4.0739638526377355,2.6456346355115463,2.571059730160072
2024-06-24,6.593709480761666,4.253345826778191,4.077609557164681,2.648002158277141,2.573360517412081
2024-06-25,6.600886363204341,4.257975354826992,4.082047806154008,2.650884359904822,2.576161475805831
2024-06-26,6.69837354843473,4.25979409798902,4.083791403971242,2.65201665340141,2.577261852317661
2024-06-27,6.69225072069393,4.251644418786926,4.075978446559439,2.646942914045314,2.5723311310590677
2024-06-28,6.693126009641845,4.252200497380742,4.076511549552007,2.6472891114570847,2.5726675698900925
2024-07-01,6.671874699613553,4.2386993574138385,4.063568238661304,2.638883717391434,2.564499106297937
2024-07-02,6.682500354627699,4.242124840242952,4.066852190188114,2.6410163175358963,2.5665715929060133
2024-07-03,6.820551032685496,4.3340950264812825,4.155022427373765,2.698274123878138,2.6222154214785016
2024-07-04,6.844673229087569,4.349423390854339,4.169717466904707,2.7078170916018456,2.6314893929072505
2024-07-05,6.898948170992227,4.383912210693713,4.202781305849326,2.729288768980186,2.6523558286219333
2024-07-08,6.965284211097923,4.426065212719615,4.243192664559417,2.7555319302203807,2.677859250050991
2024-07-09,6.97554222046179,4.445225668185933,4.261561463973094,2.767460639875014,2.6894517143369256
2024-07-10,6.97527141395904,4.41073684834656,4.228497625028476,2.745988962496674,2.668585278622243
2024-07-11,6.97987512450581,4.409234306575958,4.227057164051785,2.7450535262510707,2.6676762103673446
2024-07-12,6.715526583524311,4.242243545996778,4.066965991354537,2.641090220083474,2.566643412295389
2024-07-15,6.907056753464397,4.363234449269412,4.182957891286216,2.716415431351451,2.639845363448198
2024-07-16,6.895086117843142,4.355672517814873,4.175708397540486,2.7117076056472023,2.6352702415011473
2024-07-17,6.823262304115608,4.310300929087634,4.132211435066106,2.68346065142171,2.6078195098188433
2024-07-18,6.709541265713682,4.238462580269507,4.063341244481672,2.6387363072313486,2.564355851321863
2024-07-19,6.590220234555855,4.163086678166336,3.991079662350079,2.5918095912811263,2.5187519013172746
2024-07-22,6.580405216083685,4.156886464638844,3.9851356241820572,2.5879495292332173,2.515000646342727
2024-07-23,6.554185560546439,4.140323330966791,3.969256832541708,2.5776378321604563,2.5049796144369894
2024-07-24,6.623202568303028,4.183921841385574,4.011053975309296,2.6047809224212486,2.531357597770327
2024-07-25,6.489405392906751,4.099401261094821,3.9300255473359846,2.5521610113809365,2.480220931934308
2024-07-26,6.5118204594037445,4.113561010147598,3.9436002554401677,2.560976435185969,2.4887878673853296
2024-07-29,6.547848475403437,4.1363201514373875,3.9654190531151268,2.575145575836718,2.5025576096048825
2024-07-30,6.554655223400887,4.140620020167302,3.9695412633801066,2.5778225417221248,2.5051591174225525
2024-07-31,6.595485111333083,4.166412536421959,3.9942681055101716,2.593880168233408,2.520764113037198
2024-08-01,6.638193182694181,4.1933915138469136,4.020132387576757,2.610676448940144,2.53708694173089
2024-08-02,6.662420165112772,4.208695862437596,4.034804403589811,2.6202044651771517,2.5463463831240682
2024-08-05,6.493546149197917,4.102017004839301,3.9325332159164317,2.5537894929018314,2.481803509968132
2024-08-06,6.4463511622768,4.072203612519374,3.903951628994937,2.5352285927484264,2.463765802758151
2024-08-07,6.476604359021106,4.091314761442405,3.9222731590728186,2.547126605667276,2.475328435585062
2024-08-08,6.472973975411789,4.089021423571641,3.920074575463473,2.545698844117014,2.4739409196458326
2024-08-09,6.469737488424084,4.086976912859855,3.9181145381757414,2.5444259946949557,2.47270394918601
2024-08-12,6.51563653506291,4.115971650941702,3.945911295346456,2.56247722592474,2.490246353973031
2024-08-13,6.559976897725652,4.143981757817708,3.9727641034994483,2.579915456080932,2.507193036904243
2024-08-14,6.538405910484318,4.130355219337489,3.9597005752088035,2.5714319927617035,2.4989487046674372
2024-08-15,6.5228268641433536,4.120513830435108,3.9502658047766706,2.565305047031149,2.4929944647186324
2024-08-16,6.534810745944095,4.1280841295907855,3.9575233204936957,2.5700180822084984,2.497574649294636
2024-08-19,6.606714036748541,4.173505924524849,4.001068414795846,2.5982962932725933,2.5250557567506564
2024-08-20,6.606714036748541,4.173505924524849,4.001068414795846,2.5982962932725933,2.5250557567506564
2024-08-21,6.63547535307032,4.191674642498475,4.018486452516706,2.6096075776982315,2.536048199733065
2024-08-22,6.632157615393785,4.189578805177225,4.016477209290448,2.6083027739093825,2.5347801756331982
