total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,trigger_days,avg_moved_weight,max_moved_weight,avg_weighted_vol20,scope,cap,vol20_cut,breadth_cut,annualized_return_diff,sharpe_rf0_diff,max_drawdown_diff,max_drawdown_integral_diff,is_integral_valid_change,is_strict_drawdown_safe
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol022_br010,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.022,-0.01,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol022_br015,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.022,-0.015,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol022_br020,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.022,-0.02,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol024_br010,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.024,-0.01,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol024_br015,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.024,-0.015,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol024_br020,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.024,-0.02,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.032768383293238,0.2169236743540519,0.2056023887607159,1.0550639788845642,-0.20475286485134547,947,1633,0.814452401746725,0.07132169576059866,0.8,223.55918890575015,8.992092085058264,223.55918890575015,8.992092085058264,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap50_vol024_br010,7,0.5,0.5,0.025800519935790765,soymeal_only,0.5,0.024,-0.01,-0.045457706954481925,-0.21388217661613518,-0.0149252669626313,33.68805931960594,False,False
15.032768383293238,0.2169236743540519,0.2056023887607159,1.0550639788845642,-0.20475286485134547,947,1633,0.814452401746725,0.07132169576059866,0.8,223.55918890575015,8.992092085058264,223.55918890575015,8.992092085058264,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap50_vol024_br015,7,0.5,0.5,0.025800519935790765,soymeal_only,0.5,0.024,-0.015,-0.045457706954481925,-0.21388217661613518,-0.0149252669626313,33.68805931960594,False,False
15.032768383293238,0.2169236743540519,0.2056023887607159,1.0550639788845642,-0.20475286485134547,947,1633,0.814452401746725,0.07132169576059866,0.8,223.55918890575015,8.992092085058264,223.55918890575015,8.992092085058264,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap50_vol024_br020,7,0.5,0.5,0.025800519935790765,soymeal_only,0.5,0.024,-0.02,-0.045457706954481925,-0.21388217661613518,-0.0149252669626313,33.68805931960594,False,False
15.01784650754843,0.21684349947043824,0.20465471885107478,1.0595577795019382,-0.18709285445808443,949,1645,0.814452401746725,0.07132169576059866,0.8,222.55401169099446,7.529975159103852,222.55401169099446,7.529975159103852,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap65_vol020_br010,42,0.27380952380952384,0.35,0.02243354388834637,soymeal_only,0.65,0.02,-0.01,-0.045537881838095595,-0.20938837599876114,0.002734743430629738,32.68288210485025,False,False
