date,baseline_nav,both_cap50_vol018_br010_nav,both_cap50_vol018_br015_nav,both_cap50_vol018_br020_nav,both_cap50_vol020_br010_nav,both_cap50_vol020_br015_nav,both_cap50_vol020_br020_nav,both_cap50_vol022_br010_nav,both_cap50_vol022_br015_nav,both_cap50_vol022_br020_nav,both_cap50_vol024_br010_nav,both_cap50_vol024_br015_nav,both_cap50_vol024_br020_nav,both_cap65_vol018_br010_nav,both_cap65_vol018_br015_nav,both_cap65_vol018_br020_nav,both_cap65_vol020_br010_nav,both_cap65_vol020_br015_nav,both_cap65_vol020_br020_nav,both_cap65_vol022_br010_nav,both_cap65_vol022_br015_nav,both_cap65_vol022_br020_nav,both_cap65_vol024_br010_nav,both_cap65_vol024_br015_nav,both_cap65_vol024_br020_nav,both_cap80_vol018_br010_nav,both_cap80_vol018_br015_nav,both_cap80_vol018_br020_nav,both_cap80_vol020_br010_nav,both_cap80_vol020_br015_nav,both_cap80_vol020_br020_nav,both_cap80_vol022_br010_nav,both_cap80_vol022_br015_nav,both_cap80_vol022_br020_nav,both_cap80_vol024_br010_nav,both_cap80_vol024_br015_nav,both_cap80_vol024_br020_nav,gold_only_cap50_vol018_br010_nav,gold_only_cap50_vol018_br015_nav,gold_only_cap50_vol018_br020_nav,gold_only_cap50_vol020_br010_nav,gold_only_cap50_vol020_br015_nav,gold_only_cap50_vol020_br020_nav,gold_only_cap50_vol022_br010_nav,gold_only_cap50_vol022_br015_nav,gold_only_cap50_vol022_br020_nav,gold_only_cap50_vol024_br010_nav,gold_only_cap50_vol024_br015_nav,gold_only_cap50_vol024_br020_nav,gold_only_cap65_vol018_br010_nav,gold_only_cap65_vol018_br015_nav,gold_only_cap65_vol018_br020_nav,gold_only_cap65_vol020_br010_nav,gold_only_cap65_vol020_br015_nav,gold_only_cap65_vol020_br020_nav,gold_only_cap65_vol022_br010_nav,gold_only_cap65_vol022_br015_nav,gold_only_cap65_vol022_br020_nav,gold_only_cap65_vol024_br010_nav,gold_only_cap65_vol024_br015_nav,gold_only_cap65_vol024_br020_nav,gold_only_cap80_vol018_br010_nav,gold_only_cap80_vol018_br015_nav,gold_only_cap80_vol018_br020_nav,gold_only_cap80_vol020_br010_nav,gold_only_cap80_vol020_br015_nav,gold_only_cap80_vol020_br020_nav,gold_only_cap80_vol022_br010_nav,gold_only_cap80_vol022_br015_nav,gold_only_cap80_vol022_br020_nav,gold_only_cap80_vol024_br010_nav,gold_only_cap80_vol024_br015_nav,gold_only_cap80_vol024_br020_nav,soymeal_only_cap50_vol018_br010_nav,soymeal_only_cap50_vol018_br015_nav,soymeal_only_cap50_vol018_br020_nav,soymeal_only_cap50_vol020_br010_nav,soymeal_only_cap50_vol020_br015_nav,soymeal_only_cap50_vol020_br020_nav,soymeal_only_cap50_vol022_br010_nav,soymeal_only_cap50_vol022_br015_nav,soymeal_only_cap50_vol022_br020_nav,soymeal_only_cap50_vol024_br010_nav,soymeal_only_cap50_vol024_br015_nav,soymeal_only_cap50_vol024_br020_nav,soymeal_only_cap65_vol018_br010_nav,soymeal_only_cap65_vol018_br015_nav,soymeal_only_cap65_vol018_br020_nav,soymeal_only_cap65_vol020_br010_nav,soymeal_only_cap65_vol020_br015_nav,soymeal_only_cap65_vol020_br020_nav,soymeal_only_cap65_vol022_br010_nav,soymeal_only_cap65_vol022_br015_nav,soymeal_only_cap65_vol022_br020_nav,soymeal_only_cap65_vol024_br010_nav,soymeal_only_cap65_vol024_br015_nav,soymeal_only_cap65_vol024_br020_nav,soymeal_only_cap80_vol018_br010_nav,soymeal_only_cap80_vol018_br015_nav,soymeal_only_cap80_vol018_br020_nav,soymeal_only_cap80_vol020_br010_nav,soymeal_only_cap80_vol020_br015_nav,soymeal_only_cap80_vol020_br020_nav,soymeal_only_cap80_vol022_br010_nav,soymeal_only_cap80_vol022_br015_nav,soymeal_only_cap80_vol022_br020_nav,soymeal_only_cap80_vol024_br010_nav,soymeal_only_cap80_vol024_br015_nav,soymeal_only_cap80_vol024_br020_nav,hs300_benchmark
2022-09-01,5.942432806322038,3.696077221281199,3.696077221281199,3.696077221281199,3.654309957490761,3.654309957490761,3.654309957490761,3.707521642075157,3.707521642075157,3.707521642075157,3.830299541612461,3.830299541612461,3.830299541612461,3.7688249683897452,3.7688249683897452,3.7688249683897452,3.744849949614331,3.744849949614331,3.744849949614331,3.7845312387216636,3.7845312387216636,3.7845312387216636,3.8605710382992515,3.8605710382992515,3.8605710382992515,3.841871946156927,3.841871946156927,3.841871946156927,3.8366634362036707,3.8366634362036707,3.8366634362036707,3.86242056599364,3.86242056599364,3.86242056599364,3.8908462069499743,3.8908462069499743,3.8908462069499743,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.9312174778543887,3.696077221281199,3.696077221281199,3.696077221281199,3.654309957490761,3.654309957490761,3.654309957490761,3.707521642075157,3.707521642075157,3.707521642075157,3.830299541612461,3.830299541612461,3.830299541612461,3.7688249683897452,3.7688249683897452,3.7688249683897452,3.744849949614331,3.744849949614331,3.744849949614331,3.7845312387216636,3.7845312387216636,3.7845312387216636,3.8605710382992515,3.8605710382992515,3.8605710382992515,3.841871946156927,3.841871946156927,3.841871946156927,3.8366634362036707,3.8366634362036707,3.8366634362036707,3.86242056599364,3.86242056599364,3.86242056599364,3.8908462069499743,3.8908462069499743,3.8908462069499743,1.8099909507752578
2022-09-02,6.037161962032873,3.7546214075213853,3.7546214075213853,3.7546214075213853,3.7121925692227062,3.7121925692227062,3.7121925692227062,3.7662471027482787,3.7662471027482787,3.7662471027482787,3.8909697485087684,3.8909697485087684,3.8909697485087684,3.828521445937796,3.828521445937796,3.828521445937796,3.80416667374267,3.80416667374267,3.80416667374267,3.8444764964656897,3.8444764964656897,3.8444764964656897,3.921720731968616,3.921720731968616,3.921720731968616,3.9027254546907106,3.9027254546907106,3.9027254546907106,3.8974344443029447,3.8974344443029447,3.8974344443029447,3.923599555342536,3.923599555342536,3.923599555342536,3.9524754455546383,3.9524754455546383,3.9524754455546383,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.9934861790733542,3.7546214075213853,3.7546214075213853,3.7546214075213853,3.7121925692227062,3.7121925692227062,3.7121925692227062,3.7662471027482787,3.7662471027482787,3.7662471027482787,3.8909697485087684,3.8909697485087684,3.8909697485087684,3.828521445937796,3.828521445937796,3.828521445937796,3.80416667374267,3.80416667374267,3.80416667374267,3.8444764964656897,3.8444764964656897,3.8444764964656897,3.921720731968616,3.921720731968616,3.921720731968616,3.9027254546907106,3.9027254546907106,3.9027254546907106,3.8974344443029447,3.8974344443029447,3.8974344443029447,3.923599555342536,3.923599555342536,3.923599555342536,3.9524754455546383,3.9524754455546383,3.9524754455546383,1.7998546488838933
2022-09-05,6.09664094153208,3.795407880264526,3.795407880264526,3.795407880264526,3.752518137264956,3.752518137264956,3.752518137264956,3.807159865481814,3.807159865481814,3.807159865481814,3.9332373740206314,3.9332373740206314,3.9332373740206314,3.8701106951996427,3.8701106951996427,3.8701106951996427,3.845491356981878,3.845491356981878,3.845491356981878,3.8862390655280805,3.8862390655280805,3.8862390655280805,3.9643224055808277,3.9643224055808277,3.9643224055808277,3.9451207825026793,3.9451207825026793,3.9451207825026793,3.939772295840333,3.939772295840333,3.939772295840333,3.966221638623263,3.966221638623263,3.966221638623263,3.995411207787579,3.995411207787579,3.995411207787579,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,4.036867441127259,3.795407880264526,3.795407880264526,3.795407880264526,3.752518137264956,3.752518137264956,3.752518137264956,3.807159865481814,3.807159865481814,3.807159865481814,3.9332373740206314,3.9332373740206314,3.9332373740206314,3.8701106951996427,3.8701106951996427,3.8701106951996427,3.845491356981878,3.845491356981878,3.845491356981878,3.8862390655280805,3.8862390655280805,3.8862390655280805,3.9643224055808277,3.9643224055808277,3.9643224055808277,3.9451207825026793,3.9451207825026793,3.9451207825026793,3.939772295840333,3.939772295840333,3.939772295840333,3.966221638623263,3.966221638623263,3.966221638623263,3.995411207787579,3.995411207787579,3.995411207787579,1.798973231328123
2022-09-06,6.173196230316888,3.839607566971405,3.839607566971405,3.839607566971405,3.7962183484837384,3.7962183484837384,3.7962183484837384,3.851496410750717,3.851496410750717,3.851496410750717,3.979042163692771,3.979042163692771,3.979042163692771,3.915180338738677,3.915180338738677,3.915180338738677,3.8902742943036928,3.8902742943036928,3.8902742943036928,3.931496533126636,3.931496533126636,3.931496533126636,4.0104891981521495,4.0104891981521495,4.0104891981521495,3.9910639612356227,3.9910639612356227,3.9910639612356227,3.9856531883994872,3.9856531883994872,3.9856531883994872,4.012410548845206,4.012410548845206,4.012410548845206,4.04194004716941,4.04194004716941,4.04194004716941,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,3.839607566971405,3.839607566971405,3.839607566971405,3.7962183484837384,3.7962183484837384,3.7962183484837384,3.851496410750717,3.851496410750717,3.851496410750717,3.979042163692771,3.979042163692771,3.979042163692771,3.915180338738677,3.915180338738677,3.915180338738677,3.8902742943036928,3.8902742943036928,3.8902742943036928,3.931496533126636,3.931496533126636,3.931496533126636,4.0104891981521495,4.0104891981521495,4.0104891981521495,3.9910639612356227,3.9910639612356227,3.9910639612356227,3.9856531883994872,3.9856531883994872,3.9856531883994872,4.012410548845206,4.012410548845206,4.012410548845206,4.04194004716941,4.04194004716941,4.04194004716941,1.8117537858867991
2022-09-07,6.184420223462919,3.8483339478054304,3.8483339478054304,3.8483339478054304,3.804846117457565,3.804846117457565,3.804846117457565,3.860249811684241,3.860249811684241,3.860249811684241,3.9880854413375273,3.9880854413375273,3.9880854413375273,3.924078475872174,3.924078475872174,3.924078475872174,3.899115826790746,3.899115826790746,3.899115826790746,3.940431752520105,3.940431752520105,3.940431752520105,4.0196039463297675,4.0196039463297675,4.0196039463297675,4.000134561147521,4.000134561147521,4.000134561147521,3.9947114911003947,3.9947114911003947,3.9947114911003947,4.021529663728945,4.021529663728945,4.021529663728945,4.051126274549341,4.051126274549341,4.051126274549341,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,4.093160605283278,3.8483339478054304,3.8483339478054304,3.8483339478054304,3.804846117457565,3.804846117457565,3.804846117457565,3.860249811684241,3.860249811684241,3.860249811684241,3.9880854413375273,3.9880854413375273,3.9880854413375273,3.924078475872174,3.924078475872174,3.924078475872174,3.899115826790746,3.899115826790746,3.899115826790746,3.940431752520105,3.940431752520105,3.940431752520105,4.0196039463297675,4.0196039463297675,4.0196039463297675,4.000134561147521,4.000134561147521,4.000134561147521,3.9947114911003947,3.9947114911003947,3.9947114911003947,4.021529663728945,4.021529663728945,4.021529663728945,4.051126274549341,4.051126274549341,4.051126274549341,1.8152794561098822
2022-09-08,6.189410671945281,3.8526971382224433,3.8526971382224433,3.8526971382224433,3.8091600019444782,3.8091600019444782,3.8091600019444782,3.8646265121510033,3.8646265121510033,3.8646265121510033,3.9926070801599054,3.9926070801599054,3.9926070801599054,3.9285275444389223,3.9285275444389223,3.9285275444389223,3.903536593034273,3.903536593034273,3.903536593034273,3.94489936221684,3.94489936221684,3.94489936221684,4.024161320418576,4.024161320418576,4.024161320418576,4.004669861103471,4.004669861103471,4.004669861103471,3.9992406424508484,3.9992406424508484,3.9992406424508484,4.026089221170814,4.026089221170814,4.026089221170814,4.0557193882393054,4.0557193882393054,4.0557193882393054,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,4.097801376944597,3.8526971382224433,3.8526971382224433,3.8526971382224433,3.8091600019444782,3.8091600019444782,3.8091600019444782,3.8646265121510033,3.8646265121510033,3.8646265121510033,3.9926070801599054,3.9926070801599054,3.9926070801599054,3.9285275444389223,3.9285275444389223,3.9285275444389223,3.903536593034273,3.903536593034273,3.903536593034273,3.94489936221684,3.94489936221684,3.94489936221684,4.024161320418576,4.024161320418576,4.024161320418576,4.004669861103471,4.004669861103471,4.004669861103471,3.9992406424508484,3.9992406424508484,3.9992406424508484,4.026089221170814,4.026089221170814,4.026089221170814,4.0557193882393054,4.0557193882393054,4.0557193882393054,1.8073466981079456
2022-09-09,6.266515448152981,3.900692232809586,3.900692232809586,3.900692232809586,3.856612731300525,3.856612731300525,3.856612731300525,3.9127702172853875,3.9127702172853875,3.9127702172853875,4.042345107206065,4.042345107206065,4.042345107206065,3.9774672986731563,3.9774672986731563,3.9774672986731563,3.95216502171307,3.95216502171307,3.95216502171307,3.994043068880923,3.994043068880923,3.994043068880923,4.074292435395479,4.074292435395479,4.074292435395479,4.0545581606189165,4.0545581606189165,4.0545581606189165,4.049061307305842,4.049061307305842,4.049061307305842,4.076244353031379,4.076244353031379,4.076244353031379,4.106243638828923,4.106243638828923,4.106243638828923,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,4.1488498652191055,3.900692232809586,3.900692232809586,3.900692232809586,3.856612731300525,3.856612731300525,3.856612731300525,3.9127702172853875,3.9127702172853875,3.9127702172853875,4.042345107206065,4.042345107206065,4.042345107206065,3.9774672986731563,3.9774672986731563,3.9774672986731563,3.95216502171307,3.95216502171307,3.95216502171307,3.994043068880923,3.994043068880923,3.994043068880923,4.074292435395479,4.074292435395479,4.074292435395479,4.0545581606189165,4.0545581606189165,4.0545581606189165,4.049061307305842,4.049061307305842,4.049061307305842,4.076244353031379,4.076244353031379,4.076244353031379,4.106243638828923,4.106243638828923,4.106243638828923,1.8329078072252976
2022-09-13,6.230844675821767,3.878876280724522,3.878876280724522,3.878876280724522,3.8350433088659592,3.8350433088659592,3.8350433088659592,3.890886714951577,3.890886714951577,3.890886714951577,4.019736913094175,4.019736913094175,4.019736913094175,3.955221955839414,3.955221955839414,3.955221955839414,3.9300611904954357,3.9300611904954357,3.9300611904954357,3.9717050203972497,3.9717050203972497,3.9717050203972497,4.051505564951433,4.051505564951433,4.051505564951433,4.031881660839169,4.031881660839169,4.031881660839169,4.026415550553573,4.026415550553573,4.026415550553573,4.053446565822032,4.053446565822032,4.053446565822032,4.083278070379097,4.083278070379097,4.083278070379097,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,3.878876280724522,3.878876280724522,3.878876280724522,3.8350433088659592,3.8350433088659592,3.8350433088659592,3.890886714951577,3.890886714951577,3.890886714951577,4.019736913094175,4.019736913094175,4.019736913094175,3.955221955839414,3.955221955839414,3.955221955839414,3.9300611904954357,3.9300611904954357,3.9300611904954357,3.9717050203972497,3.9717050203972497,3.9717050203972497,4.051505564951433,4.051505564951433,4.051505564951433,4.031881660839169,4.031881660839169,4.031881660839169,4.026415550553573,4.026415550553573,4.026415550553573,4.053446565822032,4.053446565822032,4.053446565822032,4.083278070379097,4.083278070379097,4.083278070379097,1.839077730115693
2022-09-14,6.179763103775162,3.8396075669714045,3.8396075669714045,3.8396075669714045,3.796218348483739,3.796218348483739,3.796218348483739,3.851496410750717,3.851496410750717,3.851496410750717,3.9790421636927715,3.9790421636927715,3.9790421636927715,3.915180338738677,3.915180338738677,3.915180338738677,3.8902742943036928,3.8902742943036928,3.8902742943036928,3.931496533126636,3.931496533126636,3.931496533126636,4.010489198152149,4.010489198152149,4.010489198152149,3.9910639612356227,3.9910639612356227,3.9910639612356227,3.9856531883994863,3.9856531883994863,3.9856531883994863,4.012410548845206,4.012410548845206,4.012410548845206,4.041940047169409,4.041940047169409,4.041940047169409,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,4.083879061960641,3.8396075669714045,3.8396075669714045,3.8396075669714045,3.796218348483739,3.796218348483739,3.796218348483739,3.851496410750717,3.851496410750717,3.851496410750717,3.9790421636927715,3.9790421636927715,3.9790421636927715,3.915180338738677,3.915180338738677,3.915180338738677,3.8902742943036928,3.8902742943036928,3.8902742943036928,3.931496533126636,3.931496533126636,3.931496533126636,4.010489198152149,4.010489198152149,4.010489198152149,3.9910639612356227,3.9910639612356227,3.9910639612356227,3.9856531883994863,3.9856531883994863,3.9856531883994863,4.012410548845206,4.012410548845206,4.012410548845206,4.041940047169409,4.041940047169409,4.041940047169409,1.8188051263329654
2022-09-15,6.242340929904766,3.8788762807245214,3.8788762807245214,3.8788762807245214,3.835043308865959,3.835043308865959,3.835043308865959,3.8908867149515767,3.8908867149515767,3.8908867149515767,4.019736913094175,4.019736913094175,4.019736913094175,3.9552219558394137,3.9552219558394137,3.9552219558394137,3.9300611904954352,3.9300611904954352,3.9300611904954352,3.9717050203972493,3.9717050203972493,3.9717050203972493,4.051505564951432,4.051505564951432,4.051505564951432,4.0318816608391685,4.0318816608391685,4.0318816608391685,4.026415550553572,4.026415550553572,4.026415550553572,4.053446565822032,4.053446565822032,4.053446565822032,4.083278070379096,4.083278070379096,4.083278070379096,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,4.125646006912511,3.8788762807245214,3.8788762807245214,3.8788762807245214,3.835043308865959,3.835043308865959,3.835043308865959,3.8908867149515767,3.8908867149515767,3.8908867149515767,4.019736913094175,4.019736913094175,4.019736913094175,3.9552219558394137,3.9552219558394137,3.9552219558394137,3.9300611904954352,3.9300611904954352,3.9300611904954352,3.9717050203972493,3.9717050203972493,3.9717050203972493,4.051505564951432,4.051505564951432,4.051505564951432,4.0318816608391685,4.0318816608391685,4.0318816608391685,4.026415550553572,4.026415550553572,4.026415550553572,4.053446565822032,4.053446565822032,4.053446565822032,4.083278070379096,4.083278070379096,4.083278070379096,1.8024989015512063
2022-09-16,6.084445094027542,3.756706949048158,3.756706949048158,3.756706949048158,3.7142545432323852,3.7142545432323852,3.7142545432323852,3.7683391018822356,3.7683391018822356,3.7683391018822356,3.893131026067587,3.893131026067587,3.893131026067587,3.8306480359704556,3.8306480359704556,3.8306480359704556,3.8062797356766813,3.8062797356766813,3.8062797356766813,3.846611948888674,3.846611948888674,3.846611948888674,3.9238990904647726,3.9238990904647726,3.9238990904647726,3.9048932620725805,3.9048932620725805,3.9048932620725805,3.8995993127408606,3.8995993127408606,3.8995993127408606,3.925778957449684,3.925778957449684,3.925778957449684,3.9546708870600695,3.9546708870600695,3.9546708870600695,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.9957044003955815,3.756706949048158,3.756706949048158,3.756706949048158,3.7142545432323852,3.7142545432323852,3.7142545432323852,3.7683391018822356,3.7683391018822356,3.7683391018822356,3.893131026067587,3.893131026067587,3.893131026067587,3.8306480359704556,3.8306480359704556,3.8306480359704556,3.8062797356766813,3.8062797356766813,3.8062797356766813,3.846611948888674,3.846611948888674,3.846611948888674,3.9238990904647726,3.9238990904647726,3.9238990904647726,3.9048932620725805,3.9048932620725805,3.9048932620725805,3.8995993127408606,3.8995993127408606,3.8995993127408606,3.925778957449684,3.925778957449684,3.925778957449684,3.9546708870600695,3.9546708870600695,3.9546708870600695,1.762835111541522
2022-09-19,6.07737837498686,3.752343758631145,3.752343758631145,3.752343758631145,3.709940658745472,3.709940658745472,3.709940658745472,3.7639624014154736,3.7639624014154736,3.7639624014154736,3.888609387245209,3.888609387245209,3.888609387245209,3.826198967403707,3.826198967403707,3.826198967403707,3.8018589694331544,3.8018589694331544,3.8018589694331544,3.842144339191939,3.842144339191939,3.842144339191939,3.919341716375963,3.919341716375963,3.919341716375963,3.900357962116631,3.900357962116631,3.900357962116631,3.895070161390407,3.895070161390407,3.895070161390407,3.9212194000078147,3.9212194000078147,3.9212194000078147,3.9500777733701042,3.9500777733701042,3.9500777733701042,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.9910636287342625,3.752343758631145,3.752343758631145,3.752343758631145,3.709940658745472,3.709940658745472,3.709940658745472,3.7639624014154736,3.7639624014154736,3.7639624014154736,3.888609387245209,3.888609387245209,3.888609387245209,3.826198967403707,3.826198967403707,3.826198967403707,3.8018589694331544,3.8018589694331544,3.8018589694331544,3.842144339191939,3.842144339191939,3.842144339191939,3.919341716375963,3.919341716375963,3.919341716375963,3.900357962116631,3.900357962116631,3.900357962116631,3.895070161390407,3.895070161390407,3.895070161390407,3.9212194000078147,3.9212194000078147,3.9212194000078147,3.9500777733701042,3.9500777733701042,3.9500777733701042,1.7579873149847827
