base_pool,plus_510500_risk,plus_588000_risk,plus_510050_risk,plus_511380_defensive,plus_513660_defensive,plus_513300_defensive
3.165963773616536,3.3152045236488585,2.985211463316698,2.833784818841328,3.165963773616536,3.1804033716695255,3.165963773616536
3.1465644857880037,3.2948907704402264,2.9669197264091207,2.816420941274899,3.1465644857880037,3.160915605911747,3.1465644857880037
2.999129898291155,3.1405062460546174,2.8279025259115294,2.6844554717700326,2.999129898291155,3.012808586152627,2.999129898291155
3.100006194999525,3.2461377627395076,2.923019557830934,2.774747635115467,3.100006194999525,3.1141449680930777,3.100006194999525
3.022409043685394,3.1617178671550716,2.8498526102006223,2.705292124849748,3.022409043685394,3.0361939050619617,3.022409043685394
2.9460379273620263,3.118078936795854,2.77784170034287,2.636934011646227,2.9460379273620263,2.9594744688267376,2.9460379273620263
2.874494800726537,3.0423578762613794,2.710383138898304,2.5728973262483708,2.874494800726537,2.887605042187224,2.874494800726537
2.8742073512464645,3.0420536404737533,2.710112100584414,2.572640036515746,2.8742073512464645,2.8873162816830056,2.8742073512464645
2.877204439203969,3.0452257506306606,2.712938077748736,2.575322664291049,2.877204439203969,2.8903270390153137,2.877204439203969
2.871210263288961,3.038881530316847,2.707286123420093,2.569957408740443,2.871210263288961,2.8843055243506983,2.871210263288961
2.842814353435588,3.008827372635232,2.680511402776728,2.544540851883333,2.842814353435588,2.8557801040057496,2.842814353435588
2.8413929462588703,3.0073229589489148,2.6791711470753397,2.5432685814573914,2.8413929462588703,2.8543522139537467,2.8413929462588703
2.992623686489639,3.167385183990208,2.821767769028172,2.678631904114284,2.992623686489639,3.0062727002644882,2.992623686489639
2.9519077179659705,3.124291508017552,2.783376370810102,2.642187932629736,2.9519077179659705,2.9653710308731345,2.9519077179659705
3.0013485368875688,3.1766195431272064,2.829994497217759,2.686441326575259,3.0013485368875688,3.015037343705493,3.0013485368875688
2.9228248833062076,3.0935103108942266,2.75595394351148,2.6161565244264873,2.9228248833062076,2.9361555527364533,2.9228248833062076
2.9577242848979233,3.130447747442217,2.788860856269826,2.6473942142703852,2.9577242848979233,2.9712141265004703,2.9577242848979233
2.98389883609171,3.15815082485321,2.8135410408385852,2.670822481653309,2.98389883609171,2.9975080568234835,2.98389883609171
2.9751739856937807,3.148916465716212,2.8053143126489983,2.6630130591923344,2.9751739856937807,2.988743413382479,2.9751739856937807
2.887925481714491,3.0565728743462355,2.723047030753133,2.5849188345825884,2.887925481714491,2.9010969789724355,2.887925481714491
2.8762923478505855,3.0442603954969054,2.7120780598336847,2.574506271301289,2.8762923478505855,2.889410787717763,2.8762923478505855
2.8384846627928932,3.0042448392365824,2.6764289043454768,2.5406654406370657,2.8384846627928932,2.8514306661400775,2.8384846627928932
2.8443623036776318,3.010465719175207,2.6819709769025284,2.5459263882349426,2.8443623036776318,2.857335114271501,2.8443623036776318
2.817280508076784,2.9818024166259325,2.656435344641487,2.521686066257733,2.817280508076784,2.830129801703628,2.817280508076784
2.821420153975771,2.986183807158465,2.660338648429961,2.525391372617107,2.821420153975771,2.834288328053289,2.821420153975771
2.824293290588781,2.989224727532353,2.6630477509232704,2.527963054259283,2.824293290588781,2.837174568713221,2.824293290588781
2.804181334297711,2.967938284915134,2.6440840334701035,2.509961282764049,2.804181334297711,2.8169708840936964,2.804181334297711
2.8039009161642814,2.9676414910866424,2.6438196250667563,2.509710286635773,2.8039009161642814,2.816689187005287,2.8039009161642814
2.80619919560376,2.970073984112123,2.6459866903332045,2.5117674262149827,2.80619919560376,2.81899794863398,2.80619919560376
2.7692375023093616,2.9309538233500483,2.6111352269508576,2.478683824245435,2.7692375023093616,2.781867677291097,2.7692375023093616
2.857967592822633,3.024865522082711,2.694799508124477,2.5581041845054955,2.857967592822633,2.871002455581561,2.857967592822633
2.820758200026745,2.9854831968077233,2.6597144869871525,2.524798872138373,2.820758200026745,2.833623355008141,2.820758200026745
2.7921355901837543,2.955189100442348,2.6327260091892106,2.499179401086741,2.7921355901837543,2.8048702007208943,2.7921355901837543
2.7792554157544083,2.941556757077929,2.6205811941801365,2.487650639113506,2.7792554157544083,2.791931281291633,2.7792554157544083
2.8078780255973994,2.9718508534433044,2.6475696719780784,2.5132701101651387,2.8078780255973994,2.8206844355788796,2.8078780255973994
2.792135590183755,2.9551891004423485,2.6327260091892106,2.499179401086741,2.792135590183755,2.8048702007208943,2.792135590183755
2.8841366009933584,3.0525627327724054,2.7194744661343835,2.581527490449904,2.8841366009933584,2.897290817600419,2.8841366009933584
2.8989813726374356,3.06827440075707,2.7334717148873584,2.5948147203527587,2.8989813726374356,2.9122032945472274,2.8989813726374356
2.982906741128902,3.1571007941057783,2.8126055869081408,2.669934479185346,2.982906741128902,2.9965114370292127,2.982906741128902
3.081056748347736,3.2609825083610473,2.9051519796104115,2.7577864005319315,3.081056748347736,3.0951090951861113,3.081056748347736
3.066832109620369,3.2459271874544866,2.891739458928923,2.745054238017934,3.066832109620369,3.0808195795111986,3.066832109620369
3.034115440547424,3.2112999493693968,2.8608906613614993,2.7157702642357386,3.034115440547424,3.047953693458899,3.034115440547424
3.036960368292897,3.2143110135507085,2.8635731654977965,2.7183166967385377,3.036960368292897,3.050811596593881,3.036960368292897
3.015623410201847,3.1917280321908676,2.843454384475564,2.6992184529675414,3.015623410201847,3.029377323081512,3.015623410201847
2.972949494019745,3.146562069471185,2.8032168224310983,2.6610219654255474,2.972949494019745,2.9865087760567732,2.972949494019745
2.930275577837644,3.1013961067515035,2.762979260386633,2.6228254778835542,2.930275577837644,2.9436402290320354,2.930275577837644
2.8747994868009115,3.0426803552159165,2.710670429728828,2.5731700440789624,2.8747994868009115,2.887911117899875,2.8747994868009115
2.9032487642556455,3.072790997029038,2.7374954710918047,2.598634369106958,2.9032487642556455,2.9164901492497006,2.9032487642556455
2.9245857223466967,3.0953739783888796,2.757614252114038,2.6177326128779552,2.9245857223466967,2.9379244227620704,2.9245857223466967
2.9786393495106918,3.1525841978338103,2.808581830703694,2.666114830431147,2.9786393495106918,2.992224582326739,2.9786393495106918
2.953034999801431,3.1254846202020015,2.784439293477015,2.6431969379059512,2.953034999801431,2.9665034541118964,2.953034999801431
2.9800618133834287,3.154089729924467,2.809923082771843,2.667388046682547,2.9800618133834287,2.9936535338942307,2.9800618133834287
2.9188190538066214,3.0892705512933603,2.752176816229762,2.6125709941947806,2.9188190538066214,2.932131453107461,2.9188190538066214
2.9066311003022336,3.079450303071944,2.743428129756417,2.6042660900974934,2.9066311003022336,2.91988791174349,2.9066311003022336
2.96175923876221,3.065038585553298,2.730588984016894,2.592078217737146,2.96175923876221,2.975267483327056,2.96175923876221
2.9174927217823106,3.019228453245533,2.6897775426126884,2.5533369612106225,2.9174927217823106,2.9307990718347425,2.9174927217823106
2.986342107547085,3.0904786822306787,2.753253118839537,2.6135927007082187,2.986342107547085,2.9999624717600466,2.986342107547085
2.971892342709703,3.0755250404224213,2.739931182278927,2.6009465273811605,2.971892342709703,2.9854468032007233,2.971892342709703
2.9601769450090063,3.0634011157199046,2.7291301909335712,2.590693422809165,2.9601769450090063,2.973677972913325,2.9601769450090063
2.9912771803433897,3.0955858456844885,2.7578030009624817,2.617911787327695,2.9912771803433897,3.0049200528579734,2.9912771803433897
3.028032003920388,3.1336223447335416,2.791689049178467,2.6500789453950486,3.028032003920388,3.0418425109743756,3.028032003920388
3.028032003920388,3.1336223447335416,2.791689049178467,2.6500789453950486,3.028032003920388,3.0418425109743756,3.028032003920388
3.016722827435158,3.121918806564602,2.7812625728043177,2.6401813582974016,3.016722827435158,3.030481754630867,3.016722827435158
3.0365138862843106,3.142399998360246,2.799508906459079,2.657502135718284,3.0365138862843106,3.050363078232007,3.0365138862843106
3.059132239254771,3.165807074698125,2.8203618592073774,2.6772973099135786,3.059132239254771,3.0730845909190236,3.059132239254771
3.0676141216186936,3.1745847283248296,2.828181716487989,2.6847205002368137,3.0676141216186936,3.0816051581766546,3.0676141216186936
3.0308592980416957,3.1365482292757765,2.7942956682720044,2.6525533421694605,3.0308592980416957,3.0446827000602528,3.0308592980416957
2.971486121494237,3.075104653888844,2.7395566673077205,2.6005910099068124,2.971486121494237,2.9850387292568334,2.971486121494237
2.8975417778690895,2.9985818010423686,2.6713838031901185,2.535876255268039,2.8975417778690895,2.910757133952075,2.8975417778690895
2.974269122311918,3.0779847005780487,2.7421224502639494,2.603026641981508,2.974269122311918,2.987834423022401,2.974269122311918
2.985450585177752,3.0895560716328534,2.752431181279979,2.612812456425047,2.985450585177752,2.999066883259327,2.985450585177752
2.954701562296708,3.05773480123214,2.7240821709858967,2.5859014667053133,2.954701562296708,2.9681776176077794,2.954701562296708
2.9770644880283763,3.0808775433417495,2.7446996330179565,2.605473095592392,2.9770644880283763,2.990642538081632,2.9770644880283763
2.9768799938910906,3.0806866157193458,2.7445295389561926,2.605311629654074,2.9768799938910906,2.990457202487723,2.9768799938910906
3.0361541530614886,3.1420277208995984,2.799177251015055,2.657187303695859,3.0361541530614886,3.0500017043071694,3.0361541530614886
3.0328611442186886,3.1386198817229176,2.796141267011785,2.654305321804649,3.0328611442186886,3.0466936764283115,3.0328611442186886
3.0032240646334896,3.1079493291327913,2.768817410982354,2.6283674847837566,3.0032240646334896,3.0169214255185883,3.0032240646334896
3.1047219218709357,3.212986512679745,2.862393190960242,2.7171965771181257,3.1047219218709357,3.118882202854477,3.1047219218709357
3.081579683484861,3.189246152428524,2.841057242927911,2.696942907864681,3.081579683484861,3.0956344153704864,3.081579683484861
3.101418179301287,3.2069603703642144,2.859347311015429,2.714305201262951,3.101418179301287,3.115563392293472,3.101418179301287
3.147251524911612,3.252001286954209,2.901603287458841,2.75441771792119,3.147251524911612,3.161605778542086,3.147251524911612
3.2190149584791956,3.326153218082303,2.9677654651910075,2.817223779449102,3.2190149584791956,3.233696516908371,3.2190149584791956
3.2283728525327637,3.3358225702978808,2.976392959985942,2.8254136393886573,3.2283728525327637,3.2430970912446013,3.2283728525327637
3.249802596408063,3.357965558905545,2.9961500765639424,2.844168564361581,3.249802596408063,3.2646245737265502,3.249802596408063
3.263947878825014,3.372581637811265,3.0091912960655236,2.856548260171036,3.263947878825014,3.2788343711560066,3.263947878825014
3.2642833823046518,3.37292830783078,3.009500612938282,2.8568418867596397,3.2642833823046518,3.2791714048285767,3.2642833823046518
3.2783352055242725,3.387447816942955,3.0224556678889622,2.869139788766791,3.2783352055242725,3.2932873168040118,3.2783352055242725
3.2742143542420648,3.3831898116430885,3.018656455931183,2.86553329411748,3.2742143542420648,3.289147670791224,3.2742143542420648
3.2674504496708288,3.3762007844883195,3.0124204854075027,2.8596136469441054,3.2674504496708288,3.2823529168261665,3.2674504496708288
3.08447263656674,3.1871329330666653,2.843724396190495,2.6994747681760574,3.08447263656674,3.0985405628799314,3.08447263656674
3.0925125712859467,3.1954404603954902,2.851136800578117,2.706511173899027,3.0925125712859467,3.1066171668202722,3.0925125712859467
3.153916399499002,3.2588879881168022,2.907747957454294,2.7602506958404707,3.153916399499002,3.168301050858887,3.153916399499002
3.1968616094793965,3.3032625406491687,2.947341222076899,2.79783556833431,3.1968616094793965,3.2114421290218504,3.1968616094793965
3.236737489021284,3.3444656064232943,2.9841047226275275,2.832734218238356,3.236737489021284,3.2514998778818245,3.236737489021284
3.27233128369941,3.381244066989486,3.0169203621891243,2.8638852647732316,3.27233128369941,3.2872560117795637,3.27233128369941
3.07902291456369,3.1815018283306182,2.8387000340908592,2.6947052698616933,3.07902291456369,3.0930659853191895,3.07902291456369
3.0843236479080423,3.186978985628403,2.8435870363454208,2.6993443759916267,3.0843236479080423,3.0983908947010304,3.0843236479080423
3.118679324543121,3.222478119951516,2.8752611950448963,2.7294118439667163,3.118679324543121,3.1329032636411767,3.118679324543121
3.254531346581699,3.3628516957549923,3.0005097398894773,2.8483070811463973,3.254531346581699,3.2693748911879634,3.254531346581699
3.2202475257043814,3.327426808760021,2.96890182848587,2.818302500033303,3.2202475257043814,3.234934705731457,3.2202475257043814
3.2966608328719755,3.4063833749202113,3.039350949418243,2.8851780469927366,3.2966608328719755,3.3116965252385144,3.2966608328719755
3.341305923719574,3.4525143853410114,3.080511416367553,2.9242506245339546,3.341305923719574,3.356545237230565,3.341305923719574
3.3316834617129047,3.4425716595748415,3.0716400035900873,2.9158292194980358,3.3316834617129047,3.3468788882771108,3.3316834617129047
3.3484441970053833,3.459890241299246,3.0870925355024355,2.930497912447922,3.3484441970053833,3.3637160673630127,3.3484441970053833
3.3182657924983716,3.4287074109730993,3.0592696058653557,2.904086317627886,3.3182657924983716,3.3334000226105274,3.3182657924983716
3.2620858514889894,3.370657636743932,3.0074746030726747,2.8549186474613415,3.2620858514889894,3.276963851326631,3.2620858514889894
3.2415800911481343,3.3494693845529,2.9885693515711953,2.8369723761972794,3.2415800911481343,3.256364566562167,3.2415800911481343
3.189635547784438,3.295795974426033,2.9406791665648084,2.79151144958948,3.189635547784438,3.2041831100873766,3.189635547784438
3.140591036919529,3.245119118385681,2.895462661677603,2.7485885790709323,3.140591036919529,3.1549149128273495,3.140591036919529
3.1521688741763803,3.257082300025726,2.906136829401483,2.758721293225825,3.1521688741763803,3.1665455552734785,3.1521688741763803
3.1824689226536367,3.2883908229902454,2.9340719084937836,2.7852393486526057,3.1824689226536367,3.1969837988004204,3.1824689226536367
3.195085624580505,3.3014274457636494,2.945703855765274,2.796281258412288,3.195085624580505,3.2096580440593057,3.195085624580505
3.236590484076158,3.3443137087224093,2.983969191663868,2.832605562164231,3.236590484076158,3.2513522024639854,3.236590484076158
3.199193483088986,3.30567202585217,2.9494910890570143,2.7998763820205896,3.199193483088986,3.2137846380398147,3.199193483088986
3.1812093320174823,3.2870893094831786,2.9329106310103072,2.784136977666973,3.1812093320174823,3.1957184633156843,3.1812093320174823
3.2355995973262526,3.3432898423550688,2.9830556452795807,2.8317383559689877,3.2355995973262526,3.250356796393138,3.2355995973262526
3.303891458126696,3.4138546565917625,3.0460172122966345,2.891506159682684,3.303891458126696,3.318960128546623,3.303891458126696
3.37717121550023,3.4895733792296415,3.113577362229425,2.9556392804316833,3.37717121550023,3.392574106498014,3.37717121550023
3.3222627044771227,3.4328373519059596,3.0629545521892925,2.9075843428362633,3.3222627044771227,3.3374151640468948,3.3222627044771227
3.417020558915006,3.530749025676511,3.150316397841978,2.9905147063963327,3.417020558915006,3.432605198202641,3.417020558915006
3.4648005975707323,3.580119324163699,3.1943671246876058,3.0323309336646598,3.4648005975707323,3.480603156140608,3.4648005975707323
3.5009588608299906,3.6174810404810622,3.227703175114911,3.063975992911508,3.5009588608299906,3.516926333096008,3.5009588608299906
3.5477647005054984,3.665844715788519,3.2708557408376455,3.10493961881936,3.5477647005054984,3.5639456488438195,3.5477647005054984
3.6461190444689917,3.767472580805059,3.361533364002303,3.191017565085561,3.6461190444689917,3.662748575701859,3.6461190444689917
3.679165565129572,3.8016189866029184,3.3920005485373896,3.2199392833856915,3.679165565129572,3.6959458177570945,3.679165565129572
3.6498554180836247,3.771333311892851,3.364978107416542,3.1942875718211066,3.6498554180836247,3.666501990488479,3.6498554180836247
3.447868525766864,3.562623703346253,3.178756629364715,3.0175122900931077,3.447868525766864,3.4635938590971174,3.447868525766864
3.592696469595793,3.712271945944797,3.3122805103140545,3.144263091983243,3.592696469595793,3.609082346585187,3.592696469595793
3.6020038890936465,3.7218891436633976,3.3208614701766406,3.1524087775028433,3.6020038890936465,3.6184322161570366,3.6020038890936465
3.604054124857158,3.7240076172867242,3.322751681614901,3.154203106830586,3.604054124857158,3.620491802810974,3.604054124857158
3.585732176684813,3.705075860938573,3.3058597920951973,3.138168068552494,3.585732176684813,3.602086290332126,3.585732176684813
3.573170414705194,3.692096006675009,3.2942784966163234,3.127174241242825,3.573170414705194,3.589467235595295,3.573170414705194
3.5866759360045255,3.7060510313366133,3.3067298894239214,3.135855035641943,3.5866759360045255,3.6030343540299703,3.5866759360045255
3.586118629854523,3.7054751764032883,3.306216081949632,3.1191874785019382,3.586118629854523,3.6024745060704673,3.586118629854523
3.586118629854523,3.7054751764032883,3.306216081949632,3.1191874785019382,3.586118629854523,3.6024745060704673,3.586118629854523
3.584325570539596,3.7054751764032883,3.306216081949632,3.1176278847626873,3.584325570539596,3.6006732688174323,3.584325570539596
3.5988507461688286,3.7054751764032883,3.306216081949632,3.064357670379062,3.5988507461688286,3.6152646921085876,3.5988507461688286
3.5978142771539323,3.704407999552484,3.3052638917180306,3.063475135369993,3.5978142771539323,3.6142234958772606,3.5978142771539323
3.5882146281064604,3.694523938290578,3.2964448224372025,3.055301204227424,3.5882146281064604,3.604580063930297,3.5882146281064604
3.590162134930637,3.6965291445916577,3.298233970928191,3.0569594717955177,3.590162134930637,3.606536453109977,3.590162134930637
3.580166990740993,3.686237870712427,3.2890515655460324,3.0484487835440848,3.580166990740993,3.5964957222128087,3.580166990740993
3.601982798580803,3.708700023245331,3.3090934566407064,3.0670245575354356,3.601982798580803,3.6184110294527803,3.601982798580803
3.577991793816898,3.6839982284559083,3.287053241203322,3.0465966418885766,3.577991793816898,3.5943106044647513,3.577991793816898
3.593653251329923,3.7001236935373893,3.301441212905526,3.059932095577631,3.593653251329923,3.6100434920911892,3.593653251329923
3.799958283901168,3.91254099863781,3.490970889066816,3.235597176901301,3.799958283901168,3.817289458280015,3.799958283901168
3.8239580204310704,3.937251783892365,3.5130191262609225,3.256032527492257,3.8239580204310704,3.841398654858626,3.8239580204310704
3.770708822583466,3.8824249531332025,3.464099799872607,3.2106917786324862,3.770708822583466,3.7879065935202987,3.770708822583466
3.765365036829584,3.8769228451393913,3.459190535320086,3.206141639707941,3.765365036829584,3.78253843537182,3.765365036829584
3.765365036829584,3.8769228451393913,3.459190535320086,3.206141639707941,3.765365036829584,3.78253843537182,3.765365036829584
3.809877311974356,3.9227539012813475,3.500083367590076,3.2440430536276796,3.809877311974356,3.82725372590384,3.809877311974356
3.801361489912145,3.9139857779320306,3.4922599956752847,3.236791981967178,3.801361489912145,3.818699064152845,3.801361489912145
3.810038596337418,3.9229199640735612,3.5002315373788595,3.2441803844062864,3.810038596337418,3.827415745866404,3.810038596337418
3.7553075459457186,3.866567377398269,3.449950852863208,3.197577864350613,3.7553075459457186,3.7724350734243006,3.7553075459457186
3.7519277691543675,3.8630874667586106,3.446845897095631,3.1947000442726976,3.7519277691543675,3.7690398818582187,3.7519277691543675
3.6481878308367355,3.7525177144266393,3.3481898608428153,3.1063673241545584,3.6481878308367355,3.664826797567208,3.6481878308367355
3.6549032628438303,3.747637489307837,3.3438354722682897,3.112085395570206,3.6549032628438303,3.671572857890313,3.6549032628438303
3.659993028414092,3.756613008232627,3.351843893213046,3.119538779586988,3.659993028414092,3.6766858372982156,3.659993028414092
3.6930420845317355,3.752276808768502,3.347974912388636,3.115937944910987,3.6930420845317355,3.709885626374444,3.6930420845317355
3.74091994490879,3.8009226083651937,3.3913792039542843,3.156334029887888,3.74091994490879,3.757981852187403,3.74091994490879
3.679475079982605,3.738492195604362,3.335675569508954,3.1044910284378497,3.679475079982605,3.696256744271911,3.679475079982605
3.6834073301616304,3.7424875172972376,3.339240401603274,3.1078087939171626,3.6834073301616304,3.7002069289934925,3.6834073301616304
3.7299066111555557,3.789732625721189,3.381394924256517,3.147041727293935,3.7299066111555557,3.7469182878806966,3.7299066111555557
3.7465134972248144,3.8066058787297425,3.396450110918389,3.161053489214211,3.7465134972248144,3.7636009160546977,3.7465134972248144
3.809619664287999,3.870724240162248,3.4536598202335043,3.2142981845112595,3.809619664287999,3.8269949031159034,3.809619664287999
3.739870742797111,3.7998565775263216,3.3904280362536405,3.155448784446101,3.739870742797111,3.7569278647850974,3.739870742797111
3.865000573661941,3.9269934342672213,3.503866097596503,3.261024832351186,3.865000573661941,3.8826283984726135,3.865000573661941
3.8137885425177465,3.8749599853127243,3.4574391705378127,3.21781560065937,3.8137885425177465,3.831182795121636,3.8137885425177465
3.709988291018977,3.7694948247410283,3.363337714349946,3.1302360023409475,3.709988291018977,3.7269091225679793,3.709988291018977
3.7203769779659295,3.78005014152658,3.3727557124325394,3.1390012704085373,3.7203769779659295,3.737345191125885,3.7203769779659295
3.698651903603253,3.7579766067999434,3.3530605661896447,3.120671129020165,3.698651903603253,3.715521031188041,3.698651903603253
3.70670169899679,3.7661555172697194,3.360358211981526,3.1274629993377414,3.70670169899679,3.723607540776118,3.70670169899679
3.6992540454912413,3.758588406771395,3.3536064456810064,3.1211791754258265,3.6992540454912413,3.7161259193761937,3.6992540454912413
3.6643254665209373,3.7230995891967287,3.321941492116636,3.0917088141127924,3.6643254665209373,3.6810380351589074,3.6643254665209373
3.663336098644977,3.7220943523076455,3.3210445679137646,3.090874052732982,3.663336098644977,3.6800441548894143,3.663336098644977
3.6593153159743834,3.7180090781020905,3.317399475547854,3.0874815895536374,3.6593153159743834,3.6760050338897137,3.6593153159743834
3.694058176794807,3.753309198691774,3.348896063929174,3.1167952545125477,3.694058176794807,3.7109063529179154,3.694058176794807
3.7241493745912884,3.7838830456871078,3.3761756272269525,3.142184162322345,3.7241493745912884,3.7411347932200547,3.7241493745912884
3.720014384424402,3.779681732148689,3.3724269985829154,3.1386953386187644,3.720014384424402,3.736980943836755,3.720014384424402
3.7536493622391225,3.813856199790484,3.4029192213426,3.1670742471852544,3.7536493622391225,3.7707693269317923,3.7536493622391225
3.7795403391552345,3.8401624562627834,3.42639102025208,3.1889192940482816,3.7795403391552345,3.7967783896273386,3.7795403391552345
3.766432469845849,3.8268443426599124,3.414507912343155,3.1778597646892415,3.766432469845849,3.7836107368277765,3.766432469845849
3.7937601139961594,3.8546103098588724,3.4392821404552953,3.200916973733685,3.7937601139961594,3.81106301923218,3.7937601139961594
3.7778264381219278,3.8384210650323016,3.4248372611747433,3.187473220827001,3.7778264381219278,3.795056671687777,3.7778264381219278
3.7797327872775344,3.840357991165897,3.4265654865783897,3.189081668695787,3.7797327872775344,3.7969717154834757,3.7797327872775344
3.7795805080184492,3.84020326941639,3.4264274358528835,3.188953185805328,3.7795805080184492,3.796818741696136,3.7795805080184492
3.7546072568387014,3.8148294585860705,3.4037876130410143,3.1678824535532653,3.7546072568387014,3.771731590378896,3.7546072568387014
3.735404637177352,3.795318837592966,3.3863792306270644,3.1516805880248144,3.735404637177352,3.7524413897692788,3.735404637177352
3.7526061803797903,3.8127962857660815,3.401973511379333,3.166194081223281,3.7526061803797903,3.7697213872395148,3.7526061803797903
3.750513093267228,3.810669626483184,3.4000759962733844,3.164428076556463,3.750513093267228,3.767618753796433,3.750513093267228
3.732001458564759,3.791861073535086,3.383294035182078,3.148809217179433,3.732001458564759,3.749022689648929,3.732001458564759
3.750254350871182,3.810406733976165,3.399841430018545,3.164209767305893,3.750254350871182,3.7673588313059625,3.750254350871182
3.741820241205154,3.801837345006838,3.392195379168362,3.1570936387218214,3.741820241205154,3.758886254632028,3.741820241205154
3.761953885681108,3.822293924031361,3.4104477941307527,3.174081039719697,3.761953885681108,3.779111726353763,3.761953885681108
3.787715905553291,3.8484691550470895,3.433802685369546,3.1958172813925194,3.787715905553291,3.804991243847077,3.787715905553291
3.781678164455314,3.8423345713134847,3.428329093338686,3.1907230457574767,3.781678164455314,3.7989259653036846,3.781678164455314
3.7818206300826964,3.8424793220250764,3.4284582473898544,3.190843248572404,3.7818206300826964,3.7990690807004714,3.7818206300826964
3.7823372252662346,3.8430042031616414,3.42892657341343,3.1912791164823004,3.7823372252662346,3.7995880320154565,3.740968810896599
3.818776781210244,3.880028233097078,3.4619613226328116,3.2220243374851214,3.818776781210244,3.836193784599316,3.777009817858866
3.800245901463175,3.8612001264225713,3.445161914698216,3.2063892404472827,3.800245901463175,3.8175783876327682,3.7586816152043863
3.839223615175264,3.9008030250283787,3.4804976635641505,3.239275986490626,3.839223615175264,3.8567338742314954,3.7972330194374444
3.8305703483118583,3.8920109636793785,3.4726529329313123,3.231974947956551,3.8305703483118583,3.848041140809314,3.7886743956235436
3.793633427527649,3.8544815913967225,3.439167291204026,3.2008100843007172,3.793633427527649,3.810935754961201,3.752141463630797
3.932700978579387,3.9957797230506515,3.5652407724672597,3.3181458333415788,3.932700978579387,3.9506375771805797,3.889687996398166
4.031814635312407,4.096483117996856,3.6550935357507104,3.401771201480989,4.031814635312407,4.050203279946696,3.987717621069203
4.146094721139202,4.212596204697932,3.7586956208545534,3.4981929718330984,4.146094721139202,4.1650045841520935,4.100747795620743
4.155987216385094,4.222647371092024,3.7676637899536525,3.506539587062758,4.155987216385094,4.1749421979354375,4.110532094051251
4.194389577302747,4.2616656885048725,3.8024779453263493,3.538940889517088,4.194389577302747,4.2135197076215505,4.148514438274306
4.276956463496,4.34555691019791,3.877330020456197,3.6086052171347696,4.276956463496,4.296463171923199,4.230178268775318
4.25462890541357,4.32287122818523,3.857088684829946,3.5897667409263216,4.25462890541357,4.2740337804063815,4.208094913052331
4.194180848206999,4.261453611488861,3.8022887192736654,3.538764778090583,4.194180848206999,4.213310026536311,4.14830799210343
4.329774600247745,4.3992222259672715,3.9252129832593075,3.653169571593007,4.329774600247745,4.349522206145395,4.282418719710796
4.288911007476387,4.35770319965529,3.8881675664194613,3.6186916489570917,4.288911007476387,4.308472239209071,4.24200206277242
4.21770942808573,4.285359579144091,3.823618856692912,3.5586165948735764,4.21770942808573,4.236945917572243,4.171579233732294
4.225687015559379,4.293465123511612,3.8308510414641153,3.5653475410553455,4.225687015559379,4.244959889908382,4.17946956823916
4.302927229711505,4.371944235753865,3.9008741533836835,3.630517584786427,4.302927229711505,4.32255238782799,4.255864985908386
4.219811849747274,4.287495722697912,3.8255248341545807,3.5603904753984823,4.219811849747274,4.239057928138115,4.173658660656644
4.363096553749423,4.433078648527659,3.9554214297924966,3.6812843715161714,4.363096553749423,4.38299613725936,4.315376222266412
4.457956304036325,4.529459906292894,4.041417759345905,3.7613205824767126,4.457956304036325,4.478288531999419,4.409198466581965
4.505932035256939,4.578205146537196,4.084910776986532,3.8017992442204536,4.505932035256939,4.5264830750336404,4.456649474645806
4.511215218136449,4.583573069279886,4.089700314536685,3.80625683490785,4.511215218136449,4.53179035390498,4.461874873968343
4.434051316252942,4.505171493320514,4.01974638448805,3.741151178283118,4.434051316252942,4.454274516305505,4.385554933920436
4.477612448591731,4.5494313265141715,4.059237290599399,3.777905101490828,4.477612448591731,4.498034325978174,4.4286396267284065
4.337445128575171,4.40701578609878,3.9321667996028977,3.659641442133841,4.337445128575171,4.357227718873723,4.290005353457862
4.278283075729141,4.346904800691084,3.8785326778788196,3.6097245223852408,4.278283075729141,4.297795834682748,4.231490371502483
4.331767761376175,4.401247356498456,3.927019909176095,3.6548512655050285,4.331767761376175,4.351524457853378,4.28439008111314
4.423793535721469,4.494749182630122,4.0104470613040535,3.7324963601529753,4.423793535721469,4.443969951212242,4.375409345425333
4.42936927283945,4.500414352048911,4.015501817670699,3.7372007882258464,4.42936927283945,4.449571118628417,4.380924099243895
4.417651519170889,4.48850865091283,4.004878937017318,3.727314143977215,4.417651519170889,4.437799921627854,4.3693345057208655
4.417151046918337,4.488000151311771,4.004425227444685,3.726891879500828,4.417151046918337,4.437297166778697,4.368839507264618
4.522521372521937,4.595060569266608,4.099950054553663,3.815796199652249,4.522521372521937,4.543148074365296,4.4730573699776235
4.532235941694556,4.604930955733709,4.108756922477215,3.8239926929525048,4.532235941694556,4.552906950574931,4.482665688358994
4.631785062367514,4.7060767992644355,4.199004461209412,3.9079854759718518,4.631785062367514,4.652910103382124,4.581126014186632
4.683376328509886,4.758495565974908,4.245775188644794,3.951514680383667,4.683376328509886,4.704736671378657,4.632153013118408
4.69065652488453,4.765892533405708,4.252375144524436,3.9576572153483163,4.69065652488453,4.712050071894888,4.63935358407565
4.63141289041955,4.705698657846803,4.198667063931949,3.9076714625736426,4.63141289041955,4.652536234000544,4.580757912780886
