date,horizon,bucket,risk_leader,risk_leader_momentum,ret,mdd
2019-08-28,60,0-5%,159949,0.046382189239331906,0.06567603123296784,-0.04866425374187866
2019-08-29,60,0-5%,159949,0.03314917127071837,0.05641468716952147,-0.04866425374187866
2019-08-30,60,0-5%,159949,0.02752293577981657,0.07100740463122701,-0.04866425374187866
2019-09-02,60,>5%,159949,0.06826568265682642,0.07375689134302421,-0.04866425374187866
2019-09-03,60,>5%,159949,0.05818181818181811,0.06599272900723507,-0.04866425374187866
2019-09-04,60,>5%,159949,0.06959706959706935,0.06434710764924056,-0.04866425374187866
2019-09-05,60,>5%,159949,0.08807339449541263,0.04694912241383564,-0.04866425374187866
2019-09-06,60,>5%,159949,0.10966542750929364,0.045706790425493304,-0.04866425374187866
2019-09-09,60,>5%,159949,0.1749049429657794,0.009502135112578136,-0.04866425374187866
2019-09-10,60,>5%,159949,0.18339768339768336,0.017331569466713104,-0.041285942676455134
2019-09-11,60,>5%,159949,0.17441860465116266,0.03042628127631608,-0.03396950232507645
2019-09-12,60,>5%,159949,0.16030534351145032,0.03193943570360758,-0.03396950232507645
2019-09-16,60,>5%,159949,0.16698656429942416,0.04319808163054262,-0.033963048018910924
2019-09-17,60,>5%,159949,0.11842105263157876,0.0783486502992774,-0.027835431518309917
2019-09-18,60,>5%,159949,0.12310606060606055,0.07704500319803564,-0.027835431518309917
2019-09-19,60,>5%,159949,0.12734082397003732,0.06094300148909504,-0.027835431518309917
2019-09-20,60,>5%,159949,0.10905730129390001,0.05145832246456972,-0.027835431518309917
2019-09-23,60,>5%,159949,0.08807339449541263,0.04410784713693383,-0.035007610350076046
2019-09-24,60,>5%,513880,0.07354443309499481,0.056446995716078696,-0.035007610350076046
2019-09-25,60,>5%,513880,0.062118126272912466,0.061425130719212406,-0.035007610350076046
2019-09-26,60,>5%,513880,0.060975609756097615,0.06687434510281065,-0.035007610350076046
2019-09-27,60,>5%,513880,0.05792682926829262,0.05211642908986125,-0.035007610350076046
2019-09-30,60,0-5%,513880,0.046511627906976605,0.07712092215103183,-0.035007610350076046
2019-10-08,60,0-5%,513880,0.04873096446700509,0.08114473661076471,-0.035007610350076046
2019-10-09,60,0-5%,513880,0.0392749244712991,0.09347811820368745,-0.035007610350076046
2019-10-10,60,0-5%,513880,0.039235412474849074,0.0847478257226264,-0.035007610350076046
2019-10-11,60,0-5%,159949,0.04991087344028511,0.09072026067249128,-0.035007610350076046
2019-10-14,60,>5%,159949,0.05892857142857122,0.0931771758903106,-0.035007610350076046
2019-10-15,60,0-5%,513880,0.049049049049049165,0.09109170537983768,-0.035007610350076046
2019-10-16,60,>5%,513880,0.05899999999999994,0.1251591769397773,-0.035007610350076046
2019-10-17,60,>5%,513880,0.05483549351944195,0.1246094130010762,-0.035007610350076046
2019-10-18,60,0-5%,513880,0.041297935103244976,0.14203848659249574,-0.035007610350076046
2019-10-21,60,0-5%,513880,0.04935834155972363,0.1328300782190861,-0.035007610350076046
2019-10-22,60,0-5%,513880,0.046123650637880376,0.12687817526241885,-0.035007610350076046
2019-10-23,60,>5%,513880,0.050147492625368884,0.13534687598365602,-0.035007610350076046
2019-10-24,60,0-5%,513880,0.04585365853658563,0.13212942352459067,-0.035007610350076046
2019-10-25,60,0-5%,513880,0.04373177842565612,0.1611608158239255,-0.035007610350076046
2019-10-28,60,0-5%,513880,0.03969022265246869,0.1516682274596186,-0.035007610350076046
2019-10-29,60,0-5%,513880,0.04660194174757293,0.18311921080038718,-0.035007610350076046
2019-10-30,60,0-5%,513880,0.039728682170542484,0.15082577533874164,-0.035007610350076046
2019-10-31,60,0-5%,513880,0.03557692307692295,0.06270154411145223,-0.10994229195088678
2019-11-01,60,0-5%,513880,0.027724665391969383,0.04710493904761792,-0.11640224988157
2019-11-04,60,0-5%,513880,0.029580152671755622,0.07563824299118771,-0.11640224988157
2019-11-05,60,0-5%,513880,0.0371075166508088,0.10420562533869626,-0.11640224988157
2019-11-06,60,0-5%,159941,0.04223744292237441,0.10912399901265846,-0.11640224988157
2019-11-07,60,0-5%,513880,0.042145593869731934,0.1205240200224047,-0.11640224988157
2019-11-08,60,0-5%,159954,0.04222451081359435,0.15301937480044558,-0.11640224988157
2019-11-11,60,0-5%,159941,0.04644495412844041,0.2055351065042943,-0.11640224988157
2019-11-12,60,>5%,513880,0.05711519845111335,0.19491142417394447,-0.11640224988157
2019-11-13,60,>5%,159941,0.06246385193753601,0.19293180106457908,-0.11640224988157
2019-11-14,60,>5%,159941,0.06520484708597807,0.23617916692341567,-0.11640224988157
2019-11-15,60,>5%,159941,0.06013745704467355,0.23740725223374604,-0.11640224988157
2019-11-18,60,>5%,513880,0.05609284332688591,0.2088974537767525,-0.11640224988157
2019-11-19,60,>5%,159941,0.05349099099099108,0.24511300514308476,-0.11640224988157
2019-11-20,60,0-5%,159941,0.04596412556053808,0.269553238604882,-0.11640224988157
2019-11-21,60,0-5%,159941,0.04211117349803484,0.2924390271228128,-0.11640224988157
2019-11-22,60,0-5%,159941,0.048396173325830016,0.30737507202050285,-0.11640224988157
2019-11-25,60,>5%,159941,0.05643340857787815,0.2427678741755359,-0.11640224988157
2019-11-26,60,>5%,159941,0.05885650224215255,0.2361394175844933,-0.11640224988157
2019-11-27,60,>5%,159941,0.0734463276836157,0.1595317033101893,-0.11640224988157
2019-11-28,60,>5%,159941,0.09853603603603611,0.1630388508730054,-0.11640224988157
2019-11-29,60,>5%,159941,0.09590577678070678,0.19033712696136984,-0.11640224988157
2019-12-02,60,>5%,159941,0.11426978818283162,0.18345803898695734,-0.11640224988157
2019-12-03,60,0-5%,159941,0.04693539480949749,0.1994320562571239,-0.11640224988157
2019-12-04,60,0-5%,159941,0.03709856035437431,0.19457562251421434,-0.11640224988157
2019-12-05,60,>5%,159949,0.052810902896081924,0.13645798205555648,-0.11640224988157
2019-12-06,60,0-5%,159941,0.029719317556411662,0.17607909276706324,-0.11640224988157
2019-12-09,60,0-5%,159941,0.02893013100436681,0.1403107516610378,-0.11640224988157
2019-12-10,60,0-5%,159941,0.020674646354733373,0.11226346338440774,-0.11640224988157
2019-12-11,60,0-5%,159941,0.026286966046002114,0.08525267541257997,-0.12264164111896558
2019-12-12,60,0-5%,159941,0.033991228070175294,0.08290365981438819,-0.12272937695485364
2019-12-13,60,>5%,159949,0.05592105263157898,0.07907122995855254,-0.12272937695485364
2019-12-16,60,>5%,159949,0.09259259259259278,0.0652087393887848,-0.12364415341266899
2019-12-17,60,>5%,159949,0.11167512690355341,0.041831657522160004,-0.13231120296224275
2019-12-18,60,>5%,159949,0.09731543624161088,0.04608739647180893,-0.13274504736076165
2019-12-19,60,>5%,159949,0.08818635607321146,0.10176451481012405,-0.13274504736076165
2019-12-20,60,>5%,159949,0.08207705192629833,0.10023302941644108,-0.13274504736076165
2019-12-23,60,>5%,159949,0.05666666666666664,0.13983396402094406,-0.13274504736076165
2019-12-24,60,0-5%,159949,0.043408360128617485,0.08533437976792912,-0.13274504736076165
2019-12-25,60,>5%,159949,0.06148867313915862,0.10152714882487701,-0.13274504736076165
2019-12-26,60,>5%,159949,0.07317073170731714,0.10454017561973195,-0.13274504736076165
2019-12-27,60,>5%,159949,0.07628524046434504,0.11997680608483074,-0.13274504736076165
2019-12-30,60,>5%,159949,0.10183639398998334,0.06901402962026704,-0.13274504736076165
2019-12-31,60,>5%,159949,0.09800664451827257,0.06309707695827371,-0.13274504736076165
2020-01-02,60,>5%,159949,0.1160862354892207,0.030705194645523015,-0.13363271875547944
2020-01-03,60,>5%,159949,0.11276948590381441,0.03604473222322824,-0.13363271875547944
2020-01-06,60,>5%,159949,0.13567839195979903,0.015585541624787647,-0.14010468815284383
2020-01-07,60,>5%,159949,0.14524207011686152,0.005216853377433495,-0.14010468815284383
2020-01-08,60,>5%,159949,0.12106135986733002,0.021125710229142003,-0.14010468815284383
2020-01-09,60,>5%,159949,0.15231788079470188,-0.015277244499812825,-0.14410284101316562
2020-01-10,60,>5%,159949,0.12459546925566345,-0.013963282680397482,-0.1441884307290643
2020-01-13,60,>5%,159949,0.12959999999999994,-0.028258739394241617,-0.1441884307290643
2020-01-14,60,>5%,159949,0.13043478260869557,-0.035969097084025625,-0.15476845887358548
2020-01-15,60,>5%,159949,0.11269841269841252,-0.0019191975472573342,-0.15476845887358548
2020-01-16,60,>5%,159949,0.1282051282051282,-0.017268304654492028,-0.15476845887358548
2020-01-17,60,>5%,159949,0.12639999999999985,-0.02724021429777468,-0.15476845887358548
2020-01-20,60,>5%,159949,0.12772585669781922,-0.05847543071909567,-0.15476845887358548
2020-01-21,60,>5%,159949,0.10477657935285056,-0.03949231164819278,-0.15476845887358548
2020-01-22,60,>5%,159949,0.1156773211567732,-0.06572593569663454,-0.15476845887358548
2020-01-23,60,>5%,159949,0.0871559633027521,-0.005080396016222233,-0.15476845887358548
2020-02-03,60,0-5%,159941,0.034554973821989465,0.08984578188692094,-0.15476845887358548
2020-02-04,60,>5%,159949,0.08823529411764697,0.12959526352851802,-0.15476845887358548
2020-02-05,60,>5%,159949,0.14353312302839116,0.13135839283333994,-0.15476845887358548
2020-02-06,60,>5%,159949,0.1540832049306624,0.0900506947630968,-0.15476845887358548
2020-02-07,60,>5%,159949,0.1402439024390243,0.07986387994164668,-0.15476845887358548
2020-02-10,60,>5%,159941,0.1303901437371664,0.06627781283480316,-0.15476845887358548
2020-02-11,60,>5%,159949,0.16024653312788906,0.03447758573510762,-0.15476845887358548
2020-02-12,60,>5%,159949,0.17878787878787872,-0.012903999747868156,-0.15476845887358548
2020-02-13,60,>5%,159949,0.16490166414523455,-0.01753855522096981,-0.15476845887358548
2020-02-14,60,>5%,159949,0.14264487369985135,-0.03490817857033679,-0.15476845887358548
2020-02-17,60,>5%,159949,0.19374068554396429,-0.06404066119045426,-0.15476845887358548
2020-02-18,60,>5%,159949,0.19026548672566368,-0.06050109604895959,-0.15476845887358548
2020-02-19,60,>5%,159949,0.15014577259475215,-0.023062666834022694,-0.15476845887358548
2020-02-20,60,>5%,159949,0.20266272189349088,-0.05998996518284372,-0.15476845887358548
2020-02-21,60,>5%,159949,0.18965517241379315,-0.066315372066854,-0.15476845887358548
2020-02-24,60,>5%,159949,0.21151079136690654,-0.09944980529451042,-0.15476845887358548
2020-02-25,60,>5%,159949,0.20963172804532593,-0.11283294323956172,-0.15476845887358548
2020-02-26,60,>5%,159949,0.1552706552706553,-0.05873238824772142,-0.1253097949551033
2020-02-27,60,>5%,159949,0.16119828815977177,-0.07621779094865444,-0.1253097949551033
2020-02-28,60,>5%,159949,0.09090909090909105,0.002218823762540678,-0.1253097949551033
2020-03-02,60,>5%,159949,0.12357954545454564,-0.031631158361876355,-0.1253097949551033
2020-03-03,60,>5%,159949,0.11878453038674053,-0.05807381420786317,-0.1253097949551033
2020-03-04,60,>5%,159949,0.1241283124128314,-0.04345405791313772,-0.1253097949551033
2020-03-05,60,>5%,159949,0.11323328785811726,-0.04356707137510418,-0.1253097949551033
2020-03-06,60,>5%,159949,0.1406469760900142,-0.03767044419492627,-0.11991713031240991
2020-03-09,60,>5%,159949,0.18376722817764168,0.005866011056749665,-0.10669936506053124
2020-03-10,60,>5%,159949,0.1365576102418209,-0.02048134897847287,-0.10669936506053124
2020-03-11,60,>5%,159949,0.07448275862068976,0.01215030627508984,-0.083764817308555
2020-03-12,60,0-5%,159949,0.014686248331108098,0.041267694868250215,-0.07733558156458176
2020-03-13,60,0-5%,159949,0.012032085561497263,0.05439720999865383,-0.07733558156458176
2020-03-16,60,<=0%,510300,-0.04486029223276067,0.033845425315465194,-0.07733558156458176
2020-03-17,60,<=0%,159949,-0.054448871181938974,0.007068437121815263,-0.07733558156458176
2020-03-18,60,<=0%,510300,-0.08562075044069506,0.035893873862412606,-0.07733558156458176
2020-03-19,60,<=0%,159949,-0.08831168831168834,0.05017430405534129,-0.07733558156458176
2020-03-20,60,<=0%,159949,-0.07542262678803646,0.039877840967764255,-0.07733558156458176
2020-03-23,60,<=0%,510300,-0.1323818897637794,-0.005199183088573589,-0.07733558156458176
2020-03-24,60,<=0%,510300,-0.10596682347115616,0.008459707521726978,-0.07733558156458176
2020-03-25,60,<=0%,510300,-0.08267326732673297,0.011596659217064653,-0.07733558156458176
2020-03-26,60,<=0%,510300,-0.1084483175986446,0.037647230096115925,-0.07193988321115807
2020-03-27,60,<=0%,510300,-0.10735826296743045,0.015383374294855034,-0.07193988321115807
2020-03-30,60,<=0%,510300,-0.1084630350194552,0.040491683001384615,-0.07193988321115807
2020-03-31,60,<=0%,159954,-0.09299999999999997,0.03576452950406783,-0.06921829929095613
2020-04-01,60,<=0%,510300,-0.09754299754299767,0.07392597175327764,-0.066943674976916
2020-04-02,60,<=0%,159954,-0.0855130784708249,0.09420432428000969,-0.066943674976916
2020-04-03,60,<=0%,510300,-0.06000508517670977,0.13406107162540892,-0.066943674976916
2020-04-07,60,<=0%,159954,-0.059595959595959536,0.13500760727936245,-0.066943674976916
2020-04-08,60,<=0%,159954,-0.07429718875502,0.15352467994979335,-0.066943674976916
2020-04-09,60,<=0%,159954,-0.06237424547283699,0.15684573750054942,-0.066943674976916
2020-04-10,60,<=0%,159954,-0.08094768015794651,0.15578767728621656,-0.066943674976916
2020-04-13,60,<=0%,159954,-0.06565656565656564,0.16908816324651532,-0.066943674976916
2020-04-14,60,0-5%,159941,0.023510114816839955,0.16773539869631704,-0.066943674976916
2020-04-15,60,0-5%,159941,0.01689545934530101,0.16436867874157812,-0.066943674976916
2020-04-16,60,>5%,159941,0.05105920695274313,0.11383463281661244,-0.066943674976916
2020-04-17,60,>5%,159941,0.1150195421552207,0.08206705319274432,-0.066943674976916
2020-04-20,60,>5%,159941,0.11671388101983005,0.11810944995891481,-0.066943674976916
2020-04-21,60,>5%,159941,0.14832254267216016,0.14495213653610817,-0.066943674976916
2020-04-22,60,>5%,159941,0.13500876680303908,0.16460598427679818,-0.066943674976916
2020-04-23,60,>5%,159941,0.17908653846153855,0.16541076708743252,-0.066943674976916
2020-04-24,60,>5%,159941,0.16616855947399878,0.102748349825323,-0.066943674976916
2020-04-27,60,>5%,513880,0.14058679706601485,0.06940969676877873,-0.066943674976916
2020-04-28,60,>5%,159941,0.2023598820058996,0.07578453382948425,-0.066943674976916
2020-04-29,60,>5%,159941,0.16759465478841862,0.09106037466997696,-0.066943674976916
2020-04-30,60,>5%,159941,0.15212765957446805,0.04517631083273277,-0.066943674976916
2020-05-06,60,>5%,159941,0.18722466960352424,0.07494010595841094,-0.0626159554730984
2020-05-07,60,>5%,159941,0.18368479467258592,0.10124548297237057,-0.06079680034693369
2020-05-08,60,>5%,159941,0.21031746031746024,0.09704541965612634,-0.06079680034693369
2020-05-11,60,>5%,159941,0.18435754189944142,0.11036550043934712,-0.06079680034693369
2020-05-12,60,>5%,159941,0.18682566723452587,0.1161527631644097,-0.06079680034693369
2020-05-13,60,>5%,159941,0.1495535714285714,0.11323517697820118,-0.06079680034693369
2020-05-14,60,>5%,159941,0.1450424929178471,0.12758476061764523,-0.06079680034693369
2020-05-15,60,>5%,159941,0.10443722943722933,0.09864355650633283,-0.06079680034693369
2020-05-18,60,>5%,159941,0.12104689203925845,0.07385843161386596,-0.06207454801598422
2020-05-19,60,>5%,159941,0.12641204948897244,0.058257984369338045,-0.06207454801598422
2020-05-20,60,>5%,159941,0.13318777292576423,0.07769427821466168,-0.06207454801598422
2020-05-21,60,>5%,159941,0.1549062844542448,0.07215414466619685,-0.06207454801598422
2020-05-22,60,>5%,159941,0.0972222222222221,0.10886986291771339,-0.06207454801598422
2020-05-25,60,>5%,159941,0.0950155763239875,0.1006534275217561,-0.06207454801598422
2020-05-26,60,>5%,159941,0.11059431524547803,0.07409450788004857,-0.06207454801598422
2020-05-27,60,>5%,513880,0.09003215434083578,0.10903433388845252,-0.06207454801598422
2020-05-28,60,>5%,513880,0.11935483870967722,0.10633388243667752,-0.06207454801598422
2020-05-29,60,>5%,513880,0.12962962962962954,0.13637064403921317,-0.06207454801598422
2020-06-01,60,>5%,513880,0.15308370044052855,0.12231895801992865,-0.06207454801598422
2020-06-02,60,>5%,513880,0.15125136017410235,0.14232829420466553,-0.06207454801598422
2020-06-03,60,>5%,513880,0.17305585980284777,0.1442417362448154,-0.06207454801598422
2020-06-04,60,>5%,513880,0.14790996784565902,0.15618291229990477,-0.06207454801598422
2020-06-05,60,>5%,513880,0.13390010626992566,0.17603270285253125,-0.06207454801598422
2020-06-08,60,>5%,513880,0.11875000000000013,0.20075823164788376,-0.06207454801598422
2020-06-09,60,>5%,513880,0.12591050988553598,0.2026827470609267,-0.06207454801598422
2020-06-10,60,>5%,513880,0.1433087460484721,0.18980265228329918,-0.06207454801598422
2020-06-11,60,>5%,513880,0.13319238900634267,0.13758778838549435,-0.06286671128771615
2020-06-12,60,>5%,513880,0.09138110072689498,0.20905712586306024,-0.06286671128771615
2020-06-15,60,>5%,513880,0.05344295991777992,0.24312405660726455,-0.06286671128771615
2020-06-16,60,>5%,513880,0.10144927536231885,0.21174445776302342,-0.06286671128771615
2020-06-17,60,>5%,513880,0.10103092783505163,0.20106900931047278,-0.06286671128771615
2020-06-18,60,>5%,513880,0.11263157894736842,0.20931685971281233,-0.06286671128771615
2020-06-19,60,>5%,513880,0.11053180396246098,0.20476931233017348,-0.06286671128771615
2020-06-22,60,>5%,159949,0.1385390428211586,0.20465676722396053,-0.06286671128771615
2020-06-23,60,>5%,159949,0.14534161490683228,0.1811385223106945,-0.06286671128771615
2020-06-24,60,>5%,159949,0.15703517587939708,0.18182976407348006,-0.06286671128771615
2020-06-29,60,>5%,159949,0.1515151515151516,0.19832908524859927,-0.06286671128771615
2020-06-30,60,>5%,159949,0.22308690012970156,0.15882013516555316,-0.06286671128771615
2020-07-01,60,>5%,159949,0.20258064516129037,0.16440754309772188,-0.06286671128771615
2020-07-02,60,>5%,159949,0.17543859649122795,0.15758724795359913,-0.06286671128771615
2020-07-03,60,>5%,159949,0.21583652618135374,0.13755350101595076,-0.06286671128771615
2020-07-06,60,>5%,159949,0.2651222651222651,0.11897050651872054,-0.06286671128771615
2020-07-07,60,>5%,159949,0.2815286624203821,0.10829571343032685,-0.06286671128771615
2020-07-08,60,>5%,159949,0.2818627450980393,0.10580662816317266,-0.06286671128771615
2020-07-09,60,>5%,159949,0.32552404438964233,0.16422149647472728,-0.06286671128771615
2020-07-10,60,>5%,159949,0.3432465923172243,0.17145405976710215,-0.06286671128771615
2020-07-13,60,>5%,159949,0.4056720098643647,0.15019013804003434,-0.06286671128771615
2020-07-14,60,>5%,159949,0.37240537240537264,0.15000565920529474,-0.06286671128771615
2020-07-15,60,>5%,159949,0.3596059113300494,0.15238627022145557,-0.06286671128771615
2020-07-16,60,>5%,159949,0.2593939393939393,0.23517948151261558,-0.06286671128771615
2020-07-17,60,>5%,159949,0.24790419161676658,0.22921456333205503,-0.06286671128771615
2020-07-20,60,>5%,159949,0.2619047619047621,0.20803411179276732,-0.06286671128771615
2020-07-21,60,>5%,159949,0.27090694935217896,0.17468567760656528,-0.06286671128771615
2020-07-22,60,>5%,159949,0.29043683589138136,0.15916962122525002,-0.06286671128771615
2020-07-23,60,>5%,159949,0.2855491329479769,0.11485895361805043,-0.06286671128771615
2020-07-24,60,>5%,159949,0.20509849362688293,0.18703347271507598,-0.06286671128771615
2020-07-27,60,>5%,159949,0.19677790563866515,0.1866436360842032,-0.06286671128771615
2020-07-28,60,>5%,159949,0.1804932735426008,0.18416858555111548,-0.06286671128771615
2020-07-29,60,>5%,159949,0.22234513274336276,0.14944965850089487,-0.06286671128771615
2020-07-30,60,>5%,159949,0.18438177874186557,0.14260629054525098,-0.06286671128771615
2020-07-31,60,>5%,159949,0.22149837133550476,0.11731461527169929,-0.06286671128771615
2020-08-03,60,>5%,159949,0.2609649122807016,0.11630203767854597,-0.06286671128771615
2020-08-04,60,>5%,159949,0.2036055143160127,0.12451063862430556,-0.06286671128771615
2020-08-05,60,>5%,159949,0.22854077253218885,0.13772828219597044,-0.06286671128771615
2020-08-06,60,>5%,159949,0.19616204690831585,0.12705581067431848,-0.06286671128771615
2020-08-07,60,>5%,159949,0.1512605042016808,0.1848249094663621,-0.06286671128771615
2020-08-10,60,>5%,159949,0.10376398779247209,0.17652146030022764,-0.06286671128771615
2020-08-11,60,>5%,159949,0.05864811133200787,0.1631386205223302,-0.06286671128771615
2020-08-12,60,0-5%,159941,0.035386631716906924,0.1846104552393708,-0.06286671128771615
2020-08-13,60,0-5%,159941,0.0437040242319342,0.17336730715915794,-0.06286671128771615
2020-08-14,60,>5%,159941,0.05153746210480725,0.16472518320965523,-0.06286671128771615
2020-08-17,60,0-5%,159941,0.030174245643858733,0.1577949639383862,-0.06286671128771615
2020-08-18,60,0-5%,159941,0.04786545924967678,0.1321560402989541,-0.06286671128771615
2020-08-19,60,>5%,159941,0.05462365591397833,0.14508113310728477,-0.06286671128771615
2020-08-20,60,>5%,159941,0.15235849056603779,0.15029063920596908,-0.06286671128771615
2020-08-21,60,>5%,159941,0.08015597920277306,0.14169200040926055,-0.06286671128771615
2020-08-24,60,>5%,159941,0.11498257839721271,0.12720088471153312,-0.06286671128771615
2020-08-25,60,>5%,159941,0.10012515644555697,0.101517852382083,-0.06286671128771615
2020-08-26,60,>5%,159941,0.09606432501057971,0.1298472445242389,-0.06286671128771615
2020-08-27,60,>5%,159941,0.13291139240506333,0.10609236145636158,-0.06286671128771615
2020-08-28,60,>5%,159941,0.1842794759825328,0.08705605525657067,-0.06286671128771615
2020-08-31,60,>5%,159941,0.20217391304347831,0.08363458835296145,-0.06286671128771615
2020-09-01,60,>5%,159941,0.2111587982832619,0.06484695492450498,-0.06286671128771615
2020-09-02,60,>5%,159941,0.2827586206896553,0.03664546910809974,-0.06286671128771615
2020-09-03,60,>5%,159941,0.3578537429684119,0.027292857880762744,-0.06286671128771615
2020-09-04,60,>5%,159941,0.1971174226367105,0.028700270765815272,-0.055341066749108214
2020-09-07,60,>5%,159941,0.10928270042194077,0.08339532359243185,-0.053217393831504256
2020-09-08,60,>5%,159941,0.16068447412353937,0.04450966346232654,-0.053217393831504256
2020-09-09,60,>5%,159941,0.10421008753647354,0.0412296068372513,-0.053217393831504256
2020-09-10,60,>5%,159941,0.1341156747694887,0.03550094678799298,-0.053217393831504256
2020-09-11,60,>5%,159941,0.09531703273932868,0.04588244912883521,-0.053217393831504256
2020-09-14,60,>5%,159941,0.12359550561797761,0.04719893174025258,-0.053217393831504256
2020-09-15,60,>5%,159941,0.1375573155481451,0.04886919052738237,-0.053217393831504256
2020-09-16,60,>5%,159941,0.1464135021097046,0.056216008589472066,-0.053217393831504256
2020-09-17,60,>5%,159941,0.08250414593698197,0.05453236626718172,-0.053217393831504256
2020-09-18,60,>5%,159941,0.08484349258649093,0.05509964305875514,-0.053217393831504256
2020-09-21,60,>5%,159941,0.06641914191419152,0.05098474264117159,-0.053217393831504256
2020-09-22,60,0-5%,159941,0.04032921810699586,0.061415761636007815,-0.053217393831504256
2020-09-23,60,0-5%,159941,0.03507340946166382,0.059091023066422776,-0.053217393831504256
2020-09-24,60,0-5%,159941,0.00040933278755628244,0.06937332378985683,-0.053217393831504256
2020-09-25,60,<=0%,513880,0.0,0.06994180947940598,-0.053217393831504256
2020-09-28,60,0-5%,513880,0.010280373831775602,0.053206980616997246,-0.053217393831504256
2020-09-29,60,0-5%,513880,0.007400555041628065,0.09913638856731288,-0.053217393831504256
2020-09-30,60,<=0%,513880,-0.00371402042711233,0.12192645014382841,-0.053217393831504256
2020-10-09,60,0-5%,513880,0.006511627906976791,0.09108953608898007,-0.053217393831504256
2020-10-12,60,0-5%,513880,0.0037278657968313755,0.08682867180550158,-0.053217393831504256
2020-10-13,60,0-5%,513880,0.008395522388059629,0.11236103731526037,-0.053217393831504256
2020-10-14,60,0-5%,513880,0.012183692596063889,0.13586768391974413,-0.053217393831504256
2020-10-15,60,0-5%,513880,0.004672897196261516,0.1299379645262615,-0.053217393831504256
2020-10-16,60,0-5%,159949,0.014746543778801913,0.10087031806110613,-0.053217393831504256
2020-10-19,60,0-5%,513880,0.011267605633802802,0.13900627755026096,-0.053217393831504256
2020-10-20,60,>5%,159949,0.0691642651296831,0.12568702364309625,-0.053217393831504256
2020-10-21,60,0-5%,159949,0.04571428571428582,0.12313289297416596,-0.053217393831504256
2020-10-22,60,>5%,159949,0.09045226130653261,0.12627088674252174,-0.053217393831504256
2020-10-23,60,>5%,159949,0.07653061224489788,0.17946976121692804,-0.053217393831504256
2020-10-26,60,>5%,159949,0.055888223552894356,0.15456184371454418,-0.053217393831504256
2020-10-27,60,>5%,159949,0.05599214145383091,0.19210515426582475,-0.053217393831504256
2020-10-28,60,>5%,159949,0.05647517039922101,0.20712307143978292,-0.053217393831504256
2020-10-29,60,>5%,159949,0.08687068114511365,0.20449838585540836,-0.053217393831504256
2020-10-30,60,>5%,159949,0.06903353057199224,0.22604858575581877,-0.053217393831504256
2020-11-02,60,>5%,159949,0.07357212003872227,0.2037906532749325,-0.053217393831504256
2020-11-03,60,>5%,159949,0.09990205680705211,0.2004623480920158,-0.053217393831504256
2020-11-04,60,>5%,159949,0.1080550098231825,0.15772841384078395,-0.053217393831504256
2020-11-05,60,>5%,159949,0.10607521697203492,0.12302105006294228,-0.053217393831504256
2020-11-06,60,>5%,159949,0.11045364891518727,0.15826670473011473,-0.053217393831504256
2020-11-09,60,>5%,159949,0.14454277286135686,0.14457771775440986,-0.053217393831504256
2020-11-10,60,>5%,159949,0.13366336633663356,0.16140924528430123,-0.051634012376720606
2020-11-11,60,>5%,159954,0.09728506787330304,0.19074540743565183,-0.051634012376720606
2020-11-12,60,>5%,159954,0.09438202247191008,0.18728587803845653,-0.051634012376720606
2020-11-13,60,>5%,159954,0.07897664071190214,0.22274858256222085,-0.051634012376720606
2020-11-16,60,>5%,513880,0.08356545961002793,0.22271396776309138,-0.051634012376720606
2020-11-17,60,>5%,513880,0.07770582793709546,0.25208623290224397,-0.051634012376720606
2020-11-18,60,>5%,513880,0.06851851851851842,0.2781005320896013,-0.051634012376720606
2020-11-19,60,>5%,513880,0.07348837209302328,0.2804330256837606,-0.051634012376720606
2020-11-20,60,>5%,513880,0.07570093457943927,0.2656501259133286,-0.051634012376720606
2020-11-23,60,>5%,513880,0.07799442896935949,0.2503222309463522,-0.051634012376720606
2020-11-24,60,>5%,513880,0.10102899906454632,0.19908527726429437,-0.051634012376720606
2020-11-25,60,>5%,513880,0.10270774976657338,0.2191092631832876,-0.051634012376720606
2020-11-26,60,>5%,513880,0.11506080449017775,0.1690296926190571,-0.06449608133562013
2020-11-27,60,>5%,513880,0.11556383970177087,0.17417554732204343,-0.06449608133562013
2020-11-30,60,>5%,513880,0.11588785046728955,0.17073511553082077,-0.06449608133562013
2020-12-01,60,>5%,513880,0.12115563839701782,0.1837213199636989,-0.06449608133562013
2020-12-02,60,>5%,513880,0.11142061281337057,0.17897421551272297,-0.06449608133562013
2020-12-03,60,>5%,513880,0.11545623836126628,0.16084169105017132,-0.06459332990512656
2020-12-04,60,>5%,513880,0.12924528301886795,0.15420708891032353,-0.06997696541646403
2020-12-07,60,>5%,513880,0.11842105263157876,0.1526361454054126,-0.07737946424455278
2020-12-08,60,>5%,513880,0.09944237918215615,0.14926597613513137,-0.08478196307264163
2020-12-09,60,>5%,513880,0.10332103321033204,0.1682750974010383,-0.08478196307264163
2020-12-10,60,>5%,513880,0.09124087591240859,0.18979778104458878,-0.08478196307264163
2020-12-11,60,>5%,513880,0.07380738073807391,0.20041490186716837,-0.08478196307264163
2020-12-14,60,>5%,513880,0.05369718309859173,0.19926023339446597,-0.08478196307264163
2020-12-15,60,>5%,513880,0.062388591800356386,0.19592841839130215,-0.08478196307264163
