total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,trade_action_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,strategy,proxy_kind,volume_ratio_cut,volume_short_ratio_cut,volume_breadth_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
20.651649447266276,0.2457193314952397,0.194858493071826,1.261014224330813,-0.1930047939775369,35.111960215904176,876,1506,0.805129411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_median20_vr91_vs90_vb03,hybrid_median20,0.91,0.9,0.01,-0.0059040539152832,-0.0430439755508993,3.655965349358084,False,full_history,False
20.646116700284697,0.2456965846624152,0.1824394599677422,1.34672940111672,-0.1937686465200241,32.600354199197774,942,1541,0.7691582352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs95_vb01,etf_above_ma20_blend,0.96,0.95,-0.01,-0.0059268007481076,0.0426712012350078,1.144359332651682,False,full_history,False
20.646116700284697,0.2456965846624152,0.1824394599677422,1.34672940111672,-0.1937686465200241,32.600354199197774,942,1541,0.7691582352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs95_vb02,etf_above_ma20_blend,0.96,0.95,0.0,-0.0059268007481076,0.0426712012350078,1.144359332651682,False,full_history,False
20.55944028676493,0.245339524575225,0.1945444000902124,1.2610978494444365,-0.2321310517751657,41.6694653661751,882,1498,0.80242,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_pos20_regime_vr96_vs95_vb00,etf_pos20_regime,0.96,0.95,-0.02,-0.0062838608352979,-0.0429603504372755,10.213470499629013,False,full_history,False
20.54897083744532,0.2452963059007953,0.1945318113918465,1.2609572909733189,-0.2306298417102091,41.404651975584535,883,1496,0.8009494117647059,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_pos20_regime_vr96_vs100_vb00,etf_pos20_regime,0.96,1.0,-0.02,-0.0063270795097276,-0.0431009089083933,9.948657109038445,False,full_history,False
20.512128619636393,0.2451440632686663,0.1824107451089603,1.3439124056109368,-0.1937686465200241,32.60035419919775,948,1549,0.7687023529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs100_vb-1,etf_above_ma20_blend,0.96,1.0,-0.03,-0.0064793221418566,0.0398542057292248,1.1443593326516606,False,full_history,False
20.512128619636393,0.2451440632686663,0.1824107451089603,1.3439124056109368,-0.1937686465200241,32.60035419919775,948,1549,0.7687023529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs100_vb00,etf_above_ma20_blend,0.96,1.0,-0.02,-0.0064793221418566,0.0398542057292248,1.1443593326516606,False,full_history,False
20.380311691815237,0.2445973678732023,0.1927121083623542,1.269237153553885,-0.1908723326828633,31.83315525924356,908,1571,0.804964705882353,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_breadth_blend_25_75_vr91_vs90_vb00,hybrid_breadth_blend_25_75,0.91,0.9,-0.02,-0.0070260175373206,-0.0348210463278271,0.3771603926974691,False,full_history,False
20.31558590894831,0.2443277785367539,0.1943057344682617,1.2574398753870175,-0.2321310517751648,41.67808753210862,884,1503,0.8024588235294118,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_pos20_regime_vr96_vs90_vb00,etf_pos20_regime,0.96,0.9,-0.02,-0.007295606873769,-0.0466183244946942,10.222092665562528,False,full_history,False
20.21705371776534,0.2439159192437727,0.1950182762858035,1.2507336434781564,-0.193004793977537,35.11196021590423,878,1512,0.8063882352941177,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_median20_vr91_vs90_vb01,hybrid_median20,0.91,0.9,-0.01,-0.0077074661667502,-0.0533245564035556,3.6559653493581408,False,full_history,False
