date,baseline_cf60top2_nav,baseline_cf60top2__trf_vr895_vb-15_rc186_vsna_nav,baseline_cf60top2__trf_vr895_vb-15_rc186_vs920_nav,baseline_cf60top2__trf_vr895_vb-15_rc188_vsna_nav,baseline_cf60top2__trf_vr895_vb-15_rc188_vs920_nav,baseline_cf60top2__trf_vr895_vb-15_rc190_vsna_nav,baseline_cf60top2__trf_vr895_vb-15_rc190_vs920_nav,baseline_cf60top2__trf_vr895_vb-10_rc186_vsna_nav,baseline_cf60top2__trf_vr895_vb-10_rc186_vs920_nav,baseline_cf60top2__trf_vr895_vb-10_rc188_vsna_nav,baseline_cf60top2__trf_vr895_vb-10_rc188_vs920_nav,baseline_cf60top2__trf_vr895_vb-10_rc190_vsna_nav,baseline_cf60top2__trf_vr895_vb-10_rc190_vs920_nav,baseline_cf60top2__trf_vr895_vb-05_rc186_vsna_nav,baseline_cf60top2__trf_vr895_vb-05_rc186_vs920_nav,baseline_cf60top2__trf_vr895_vb-05_rc188_vsna_nav,baseline_cf60top2__trf_vr895_vb-05_rc188_vs920_nav,baseline_cf60top2__trf_vr895_vb-05_rc190_vsna_nav,baseline_cf60top2__trf_vr895_vb-05_rc190_vs920_nav,baseline_cf60top2__trf_vr900_vb-15_rc186_vsna_nav,baseline_cf60top2__trf_vr900_vb-15_rc186_vs920_nav,baseline_cf60top2__trf_vr900_vb-15_rc188_vsna_nav,baseline_cf60top2__trf_vr900_vb-15_rc188_vs920_nav,baseline_cf60top2__trf_vr900_vb-15_rc190_vsna_nav,baseline_cf60top2__trf_vr900_vb-15_rc190_vs920_nav,baseline_cf60top2__trf_vr900_vb-10_rc186_vsna_nav,baseline_cf60top2__trf_vr900_vb-10_rc186_vs920_nav,baseline_cf60top2__trf_vr900_vb-10_rc188_vsna_nav,baseline_cf60top2__trf_vr900_vb-10_rc188_vs920_nav,baseline_cf60top2__trf_vr900_vb-10_rc190_vsna_nav,baseline_cf60top2__trf_vr900_vb-10_rc190_vs920_nav,baseline_cf60top2__trf_vr900_vb-05_rc186_vsna_nav,baseline_cf60top2__trf_vr900_vb-05_rc186_vs920_nav,baseline_cf60top2__trf_vr900_vb-05_rc188_vsna_nav,baseline_cf60top2__trf_vr900_vb-05_rc188_vs920_nav,baseline_cf60top2__trf_vr900_vb-05_rc190_vsna_nav,baseline_cf60top2__trf_vr900_vb-05_rc190_vs920_nav,baseline_cf60top2__trf_vr905_vb-15_rc186_vsna_nav,baseline_cf60top2__trf_vr905_vb-15_rc186_vs920_nav,baseline_cf60top2__trf_vr905_vb-15_rc188_vsna_nav,baseline_cf60top2__trf_vr905_vb-15_rc188_vs920_nav,baseline_cf60top2__trf_vr905_vb-15_rc190_vsna_nav,baseline_cf60top2__trf_vr905_vb-15_rc190_vs920_nav,baseline_cf60top2__trf_vr905_vb-10_rc186_vsna_nav,baseline_cf60top2__trf_vr905_vb-10_rc186_vs920_nav,baseline_cf60top2__trf_vr905_vb-10_rc188_vsna_nav,baseline_cf60top2__trf_vr905_vb-10_rc188_vs920_nav,baseline_cf60top2__trf_vr905_vb-10_rc190_vsna_nav,baseline_cf60top2__trf_vr905_vb-10_rc190_vs920_nav,baseline_cf60top2__trf_vr905_vb-05_rc186_vsna_nav,baseline_cf60top2__trf_vr905_vb-05_rc186_vs920_nav,baseline_cf60top2__trf_vr905_vb-05_rc188_vsna_nav,baseline_cf60top2__trf_vr905_vb-05_rc188_vs920_nav,baseline_cf60top2__trf_vr905_vb-05_rc190_vsna_nav,baseline_cf60top2__trf_vr905_vb-05_rc190_vs920_nav,hs300_benchmark
2019-05-29,2.312593373440639,2.0366319151524546,2.055602536216882,2.03688674875449,2.0557005522283025,2.037141528325881,2.0557985169564263,2.0375618314889983,2.0560642248910384,2.03779473436161,2.0561512726197275,2.038027572950041,2.0562382678688205,2.0375618314889983,2.0560642248910384,2.03779473436161,2.0561512726197275,2.038027572950041,2.0562382678688205,2.099193377337891,2.0693350066035685,2.0992238827554983,2.0693238340304836,2.0992542931306586,2.0693126031234064,2.1001518589371604,2.0697997795928766,2.1001596564664493,2.0697775413797608,2.1001673533944207,2.069755244801441,2.1001518589371604,2.0697997795928766,2.1001596564664493,2.0697775413797608,2.1001673533944207,2.069755244801441,2.076535327040129,2.06596685795502,2.076680599620412,2.06602327941861,2.0768257820487315,2.066079638854092,2.077483463082617,2.0664308744575814,2.0776063241832525,2.0664762631083713,2.077729087142617,2.066521588976526,2.077483463082617,2.0664308744575814,2.0776063241832525,2.0664762631083713,2.077729087142617,2.066521588976526,1.5396999043905177
2019-05-30,2.3012769430917506,2.0266658729252143,2.0455436632679,2.026919459526051,2.0456411996483665,2.027172992360637,2.0457386849964854,2.027591238814812,2.0460030927175064,2.0278230020019237,2.046089714487369,2.028054701219422,2.0461762840344395,2.027591238814812,2.0460030927175064,2.0278230020019237,2.046089714487369,2.028054701219422,2.0461762840344395,2.088921197232078,2.0592089352675145,2.08895155337466,2.059197817366231,2.0889818149398756,2.0591866414164057,2.0898749886033188,2.0596714339395032,2.089882747976225,2.059649304546724,2.0898904072400963,2.059627117074345,2.0898749886033188,2.0596714339395032,2.089882747976225,2.059649304546724,2.0898904072400963,2.059627117074345,2.0663740216998416,2.0558572682970784,2.066518583404164,2.055913413668222,2.0666630553976715,2.055969497314785,2.067317518139186,2.0563190141841083,2.0674397780320586,2.0563641807303505,2.067561940263904,2.0564092848011777,2.067317518139186,2.0563190141841083,2.0674397780320586,2.0563641807303505,2.067561940263904,2.0564092848011777,1.5388566952424396
2019-05-31,2.326334753150003,2.0487335378569607,2.067816881940645,2.0489898856747364,2.0679154803610817,2.0492461791408196,2.0680140271934966,2.0496689797362238,2.0682813139588982,2.0499032665126578,2.068368878923305,2.0501374886229353,2.0684563910962828,2.0496689797362238,2.0682813139588982,2.0499032665126578,2.068368878923305,2.0501374886229353,2.0684563910962828,2.1116667388949493,2.0816309503687767,2.1116974255750867,2.081619711408505,2.1117280166480374,2.0816084137676207,2.1126309157711107,2.0820984850291153,2.1126387596331493,2.082076114677019,2.1126465022961005,2.082053685612914,2.1126309157711107,2.0820984850291153,2.1126387596331493,2.082076114677019,2.1126465022961005,2.082053685612914,2.088874054953335,2.0782427882539487,2.089020190740142,2.0782995449726527,2.089166235839304,2.0783562392946795,2.0898278247996407,2.078709561932513,2.0899514159382737,2.0787552202816824,2.090074908352482,2.078800815475163,2.0898278247996407,2.078709561932513,2.0899514159382737,2.0787552202816824,2.090074908352482,2.078800815475163,1.5312678129097372
2019-06-03,2.3554341454757153,2.07436050358415,2.0936825552380265,2.0746200579764356,2.093782386995202,2.0748795573371606,2.093882166519058,2.075307646612702,2.094152796690837,2.075544864008994,2.0942414569779397,2.075782015930241,2.094330063813262,2.075307646612702,2.094152796690837,2.075544864008994,2.0942414569779397,2.075782015930241,2.094330063813262,2.1380809163098964,2.107669419518629,2.138111986840098,2.107658039973726,2.1381429605671927,2.107646601014193,2.1390571537724172,2.108142802423503,2.1390650957508677,2.1081201522476833,2.139072935264363,2.1080974426254455,2.1390571537724172,2.108142802423503,2.1390650957508677,2.1081201522476833,2.139072935264363,2.1080974426254455,2.115003125828359,2.104238875945798,2.1151510895819228,2.1042963426165078,2.115298961513458,2.10435374611004,2.1159688260827494,2.1047114883500146,2.1160939631842006,2.104757717825164,2.1162190003263146,2.1048038833546303,2.1159688260827494,2.1047114883500146,2.1160939631842006,2.104757717825164,2.1162190003263146,2.1048038833546303,1.5346406495020493
2019-06-04,2.379683639080475,2.095716308356807,2.115237282985844,2.095978534894518,2.1153381425236355,2.096240705834111,2.115438949290359,2.0966732023431,2.1157123656341192,2.096912861922607,2.115801938690135,2.097152455352995,2.1158914577440777,2.0966732023431,2.1157123656341192,2.096912861922607,2.115801938690135,2.097152455352995,2.1158914577440777,2.160092730822352,2.1293681438101726,2.160124121227607,2.12935664711141,2.1601554138331553,2.129345090386336,2.161079018773506,2.1298464002521595,2.1610870425156326,2.1298235168899033,2.1610949627379146,2.1298005734692214,2.161079018773506,2.1298464002521595,2.1610870425156326,2.1298235168899033,2.1610949627379146,2.1298005734692214,2.1367773515575457,2.125902282355672,2.13692683861674,2.1259603406530534,2.1370762329085857,2.1260183351228403,2.137752993818673,2.1263797603645993,2.137879419222473,2.1264264657780654,2.1380057436378412,2.126473106587519,2.137752993818673,2.1263797603645993,2.137879419222473,2.1264264657780654,2.1380057436378412,2.126473106587519,1.5207276985587614
2019-06-05,2.3950416516968236,2.1092416513794903,2.128888610559462,2.109505570275971,2.128990121024977,2.1097694332155132,2.12909157837885,2.1102047209723525,2.129366759298198,2.1104459272678957,2.1294569104411925,2.1106870669874067,2.1295470072335947,2.1102047209723525,2.129366759298198,2.1104459272678957,2.1294569104411925,2.1106870669874067,2.1295470072335947,2.174033546680241,2.1431106691948174,2.17406513967303,2.14309909829861,2.174096634234932,2.1430874669886935,2.175026199940862,2.1435920122103087,2.1750342754666505,2.14356898116331,2.1750422468044976,2.1435458896702797,2.175026199940862,2.1435920122103087,2.1750342754666505,2.14356898116331,2.1750422468044976,2.1435458896702797,2.1505676945193644,2.139622439748593,2.150718146338791,2.1396808727428662,2.150868504792167,2.1397392414976144,2.1515496333847586,2.14010299930717,2.151676874713379,2.1401500061482364,2.1518040144018085,2.140196947968349,2.1515496333847586,2.14010299930717,2.151676874713379,2.1401500061482364,2.1518040144018085,2.140196947968349,1.517354861966449
2019-06-06,2.3942333352433316,2.1085297912204015,2.1281701196345346,2.108793621045368,2.128271595840696,2.1090573949322815,2.12837301895314,2.109492535781339,2.128648107000089,2.1097336606707753,2.1287382277174527,2.1099747190066482,2.1288282941025676,2.109492535781339,2.128648107000089,2.1097336606707753,2.1287382277174527,2.1099747190066482,2.1288282941025676,2.173299819529826,2.1423873783850995,2.1733314018601133,2.142375811394021,2.1733628857927334,2.142364184009622,2.174292137774159,2.1428685589493535,2.1743002105744917,2.142845535675236,2.174308179222046,2.142822451975487,2.174292137774159,2.1428685589493535,2.1743002105744917,2.142845535675236,2.174308179222046,2.142822451975487,2.149841886995058,2.138900326201597,2.1499922880376308,2.1389587394749814,2.150142595745663,2.139017088530521,2.150823494460228,2.1393807235733506,2.150950692845437,2.1394277145498064,2.1510777896247575,2.139474640527253,2.150823494460228,2.1393807235733506,2.150950692845437,2.1394277145498064,2.1510777896247575,2.139474640527253,1.5042851201712397
2019-06-10,2.386958487161903,2.102123049788604,2.121703701310189,2.102386077969943,2.121804869182166,2.102649050383196,2.1219059841217494,2.103082869062219,2.122180236317104,2.103323261296691,2.1222700832037935,2.1035635871798215,2.1223598759233226,2.103082869062219,2.122180236317104,2.103323261296691,2.1222700832037935,2.1035635871798215,2.1223598759233226,2.166696275176089,2.1358777610976363,2.1667277615438603,2.135866229252715,2.166759149812944,2.1358546371979785,2.167685578273832,2.1363574796007563,2.167693626545062,2.1363345262825697,2.1677015709799803,2.136311512722354,2.167685578273832,2.1363574796007563,2.167693626545062,2.1363345262825697,2.1677015709799803,2.136311512722354,2.1433096192763017,2.132401304278634,2.1434595633271853,2.1324595400640174,2.143609414327124,2.1325177118266807,2.1442882441394504,2.1328802419689747,2.1444150560339548,2.1329270901639354,2.144541766631299,2.1329738735573858,2.1442882441394504,2.1328802419689747,2.1444150560339548,2.1329270901639354,2.144541766631299,2.1329738735573858,1.5236789305770346
2019-06-11,2.3737880213636404,2.0907332872431867,2.110207846511353,2.090994890280299,2.110308466233668,2.091256437851489,2.110409033310389,2.0916879060060065,2.1106817995473532,2.0919269957427638,2.110771159623956,2.0921660194876854,2.1108604658268875,2.0916879060060065,2.1106817995473532,2.0919269957427638,2.110771159623956,2.0921660194876854,2.1108604658268875,2.154956640769446,2.124305108142146,2.1549879565371883,2.1242936387792835,2.155019174737764,2.1242821095328352,2.1559405836065846,2.124782227425473,2.1559485882705203,2.1247593984733855,2.1559564896607526,2.1247365096056736,2.1559405836065846,2.124782227425473,2.1559485882705203,2.1247593984733855,2.1559564896607526,2.1247365096056736,2.131696698887402,2.120847487526701,2.1318458305086163,2.1209054077778595,2.1319948695830555,2.120963264353187,2.1326700213469576,2.1213238302278628,2.1327961461468763,2.121370424589055,2.132922170198485,2.121416954499845,2.1326700213469576,2.1213238302278628,2.1327961461468763,2.121370424589055,2.132922170198485,2.121416954499845,1.5713202474434442
2019-06-12,2.3961789769134696,2.1104543051604976,2.130112559850075,2.1107183757903027,2.1302141286764003,2.110982390430998,2.130315644360547,2.1114179284452432,2.1305909834880277,2.11165927341609,2.130681186461083,2.1119005517726284,2.1307713350522994,2.1114179284452432,2.1305909834880277,2.11165927341609,2.130681186461083,2.1119005517726284,2.1307713350522994,2.1752834508809733,2.1443427950891722,2.1753150620373343,2.144331217540578,2.1753465747062175,2.144319579543541,2.1762766748418403,2.144824414840346,2.176284755010443,2.144801370552244,2.1762927309312046,2.1447782657833585,2.1762766748418403,2.144824414840346,2.176284755010443,2.144801370552244,2.1762927309312046,2.1447782657833585,2.15180410763702,2.1408525601758996,2.1519546459548184,2.1409110267647082,2.1521050908528867,2.140969429077058,2.1527866110426968,2.141333396019731,2.1529139255254193,2.1413804298861616,2.1530411383095145,2.1414273986942565,2.1527866110426968,2.141333396019731,2.1529139255254193,2.1413804298861616,2.1530411383095145,2.1414273986942565,1.5595153193703513
2019-06-13,2.399970212580744,2.113793467098302,2.133482825089033,2.1140579555408,2.1335845546176095,2.114322387905602,2.1336862309199267,2.114758615028328,2.133962005689123,2.1150003418553176,2.1340523513813707,2.1152420019626015,2.134142642605737,2.114758615028328,2.133962005689123,2.1150003418553176,2.1340523513813707,2.1152420019626015,2.134142642605737,2.1787251855280383,2.147735575413986,2.1787568466995877,2.1477239795473886,2.178788409227833,2.147712323136706,2.179719980968391,2.1482179571841895,2.1797280739214404,2.1481948764354026,2.1797360624617084,2.148171735110139,2.179719980968391,2.1482179571841895,2.1797280739214404,2.1481948764354026,2.1797360624617084,2.148171735110139,2.155208693254564,2.144239818249155,2.15535946975417,2.1442983773438318,2.155510152686237,2.1443568720603516,2.156192751177658,2.1447214148717175,2.1563202670974237,2.1447685231551565,2.1564476811576543,2.144815566277325,2.156192751177658,2.1447214148717175,2.1563202670974237,2.1447685231551565,2.1564476811576543,2.144815566277325,1.5565640873520785
2019-06-14,2.4289923582484985,2.1391410246541978,2.159066487611037,2.139408684710254,2.159169437029409,2.1396762880161577,2.1592723325832592,2.1401177461570855,2.159551414306017,2.1403623716516864,2.15964284337877,2.1406069296265122,2.1597342173304894,2.1401177461570855,2.159551414306017,2.1403623716516864,2.15964284337877,2.1406069296265122,2.1597342173304894,2.2048513718836342,2.173490149813056,2.20488341272017,2.1734784148946065,2.2049153537305206,2.173466618706058,2.205858096415014,2.1739783160649857,2.205866286414722,2.173954958543365,2.2058743707495827,2.1739315397188648,2.205858096415014,2.1739783160649857,2.205866286414722,2.173954958543365,2.2058743707495827,2.1739315397188648,2.181052881557515,2.1699524732708984,2.1812054660937443,2.1700117345770478,2.181357955940419,2.1700709307330492,2.1820487398126818,2.1704398449600886,2.182177784839792,2.1704875181425796,2.1823067267859186,2.1705351253824188,2.1820487398126818,2.1704398449600886,2.182177784839792,2.1704875181425796,2.1823067267859186,2.1705351253824188,1.54728878672322
2019-06-17,2.4036743487806436,2.1170559154651802,2.136775662192948,2.117320812121584,2.136877548731819,2.117585652613741,2.1369793819622807,2.1180225530134384,2.137255582364803,2.1182646529238465,2.1373460674974276,2.118506686011573,2.1374364980781033,2.1180225530134384,2.137255582364803,2.1182646529238465,2.1373460674974276,2.118506686011573,2.1374364980781033,2.182087850109058,2.151050410344437,2.1821195601467522,2.1510387965806714,2.1821511713888952,2.1510271221793773,2.1830841809258845,2.1515335366271207,2.1830922863696727,2.151510420255293,2.1831002872395273,2.1514872432134946,2.1830841809258845,2.1515335366271207,2.1830922863696727,2.151510420255293,2.1831002872395273,2.1514872432134946,2.1585350622641353,2.147549257795699,2.158686071473584,2.147607907271024,2.1588369869710804,2.1476664922688298,2.15952063899132,2.148031597718939,2.1596483517203344,2.1480787787097375,2.1597759624326027,2.1481258944386954,2.15952063899132,2.148031597718939,2.1596483517203344,2.1480787787097375,2.1597759624326027,2.1481258944386954,1.5485536004453369
2019-06-18,2.420353898747127,2.131746566027622,2.151603151799763,2.13201330085192,2.1517057453485564,2.1322799791222367,2.1518082852190243,2.1327199112562667,2.152086402228269,2.132963691143646,2.1521775152543063,2.1332074037446485,2.152268573349849,2.1327199112562667,2.152086402228269,2.132963691143646,2.1521775152543063,2.1332074037446485,2.152268573349849,2.1972297695398715,2.165976955122836,2.1972616996195025,2.165965260768972,2.1972935302180208,2.165953505356804,2.1982330140842796,2.166463433909979,2.1982411757732723,2.1664401571292844,2.1982492321626728,2.1664168192576185,2.1982330140842796,2.166463433909979,2.1982411757732723,2.1664401571292844,2.1982492321626728,2.1664168192576185,2.17351354445483,2.162451507415769,2.1736656015456837,2.162510563870872,2.1738175642743007,2.162569555401035,2.1745059602849386,2.1629371943867706,2.174634559236684,2.1629847027753693,2.174763055463769,2.163032145449263,2.1745059602849386,2.1629371943867706,2.174634559236684,2.1629847027753693,2.174763055463769,2.163032145449263,1.5519264370376489
2019-06-19,2.410685374517777,2.1230186108462346,2.1427938983095447,2.1232842535849965,2.1428960718122076,2.123549840001324,2.1429981918563192,2.123987970932524,2.1432751701782404,2.124230752718175,2.1433659101625566,2.1244734674929386,2.1434565954412785,2.123987970932524,2.1432751701782404,2.124230752718175,2.1433659101625566,2.1244734674929386,2.1434565954412785,2.1882337081612016,2.1571088513390655,2.188265507510328,2.157097204865094,2.1882972077856446,2.1570854975828078,2.1892328451472536,2.157593338348612,2.189240973420053,2.1575701568694425,2.1892489968243853,2.157546914549425,2.1892328451472536,2.157593338348612,2.189240973420053,2.1575701568694425,2.1892489968243853,2.157546914549425,2.1646145838070407,2.1535978377819447,2.164766018334455,2.153656652443721,2.164917358885978,2.153715402446378,2.1656029364145204,2.1540815362172627,2.1657310088468824,2.1541288500934868,2.165858978975167,2.15417609852406,2.1656029364145204,2.1540815362172627,2.1657310088468824,2.1541288500934868,2.165858978975167,2.15417609852406,1.574693084035756
2019-06-20,2.452624363970746,2.159953026290866,2.1800723468582555,2.160223290448971,2.1801762978858896,2.160493497304793,2.180280194524947,2.1609392504535982,2.180561991472743,2.161186255943784,2.180654310071708,2.1614331932572854,2.180746573013358,2.1609392504535982,2.180561991472743,2.161186255943784,2.180654310071708,2.1614331932572854,2.180746573013358,2.2263026786611624,2.1946363388832713,2.2263350312274697,2.1946244897941622,2.2263672829963683,2.1946125788388486,2.2273191977560383,2.19512925457281,2.2273274674373975,2.1951056698026012,2.22733563042588,2.1950820231330885,2.2273191977560383,2.19512925457281,2.2273274674373975,2.1951056698026012,2.22733563042588,2.1950820231330885,2.2022726495005727,2.1910642437922028,2.202426718553054,2.1911240816598716,2.2025806919947337,2.191183853743538,2.203278196599718,2.19155635718859,2.203408497123911,2.1916044941901283,2.20353869356423,2.1916525646074496,2.203278196599718,2.19155635718859,2.203408497123911,2.1916044941901283,2.20353869356423,2.1916525646074496,1.6202263780319706
2019-06-21,2.4686860821368937,2.174098101774107,2.194349179516135,2.174370135835015,2.194453811297061,2.1746421122183803,2.1945583883332307,2.1750907845102687,2.1948420307096304,2.175339407587162,2.194934953883572,2.1755879620408956,2.1950278210357115,2.1750907845102687,2.1948420307096304,2.175339407587162,2.194934953883572,2.1755879620408956,2.1950278210357115,2.2408822639831083,2.209008548044262,2.240914828419529,2.2089966213579744,2.24094729139844,2.208984632400334,2.2419054400465166,2.209504691734387,2.2419137638842694,2.2094809525125068,2.241921980330437,2.2094571509859575,2.2419054400465166,2.209504691734387,2.2419137638842694,2.2094809525125068,2.241921980330437,2.2094571509859575,2.216694867244519,2.2054130600580324,2.216849945262635,2.2054732897912395,2.217004927043815,2.2055334533096387,2.217706999458917,2.205908396200958,2.217838153293681,2.205956848441537,2.217969202362948,2.206005233661853,2.217706999458917,2.205908396200958,2.217838153293681,2.205956848441537,2.217969202362948,2.206005233661853,1.6231776100502433
2019-06-24,2.480562923662019,2.1865255543857423,2.2068923901557858,2.1867991434318634,2.2069976200267876,2.187072674470749,2.2071027948401047,2.187523911436992,2.207388058556493,2.187773955678599,2.207481512892455,2.1880239309047864,2.207574910886387,2.187523911436992,2.207388058556493,2.187773955678599,2.207481512892455,2.1880239309047864,2.207574910886387,2.2536914643228627,2.2216355537102506,2.2537242149022134,2.2216235588493354,2.2537568634441083,2.2216115013611155,2.2547204890055355,2.222134533427965,2.2547288604235236,2.222110658509331,2.254737123836061,2.222086720929885,2.2547204890055355,2.222134533427965,2.2547288604235236,2.222110658509331,2.254737123836061,2.222086720929885,2.2293658089994732,2.218019513405555,2.2295217734655006,2.218080087420446,2.229677641144488,2.2181405948420356,2.230383726704931,2.2185176809600153,2.2305156302335867,2.2185664101604625,2.2306474283978908,2.2186150719575495,2.230383726704931,2.2185176809600153,2.2305156302335867,2.2185664101604625,2.2306474283978908,2.2186150719575495,1.6257072374944774
