total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,ratio_cut,breadth_cut,risk_cap,short_ratio_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
18.362396469945175,0.23328075788511105,0.21135796924699665,1.1037235014900009,-0.23637190424726495,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.6969209813036,41.96808331137741,219.6969209813036,41.96808331137741,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-10_rc188_vsna,0.895,-0.03,0.188,,-0.02910062342342279,-0.1403531145147856,29.826838990421322,False
18.36148781122759,0.2332766625887217,0.2113556464830842,1.1037162549020991,-0.23637314566307066,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.69992194328168,41.96797292455188,219.69992194328168,41.96797292455188,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-10_rc186_vsna,0.895,-0.03,0.186,,-0.029104718719812128,-0.14036036110268735,29.829839952399396,False
18.221538538760228,0.2326437736070064,0.21134844722387586,1.1007593226392287,-0.23637066493538383,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.74525840496995,41.96819437632844,219.74525840496995,41.96819437632844,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-05_rc190_vsna,0.895,-0.025,0.19,,-0.029737607701527446,-0.14331729336555776,29.87517641408766,False
18.220275312078172,0.23263804147457212,0.21134608398001142,1.1007445091652346,-0.23637190424726495,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.74853696137816,41.96808331137741,219.74853696137816,41.96808331137741,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-05_rc188_vsna,0.895,-0.025,0.188,,-0.029743339833961713,-0.1433321068395519,29.87845497049588,False
18.219010399472236,0.23263230134114465,0.21134375288799664,1.1007294900475721,-0.23637314566307066,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.7518167649295,41.96797292455188,219.7518167649295,41.96797292455188,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-05_rc186_vsna,0.895,-0.025,0.186,,-0.02974907996738918,-0.14334712595721433,29.881734774047203,False
18.074225332149368,0.2319729401853221,0.2103211666114477,1.1029462413256503,-0.22699009846288942,906,1641,0.8235016011644832,0.026011560693641522,0.8,219.7114107297155,40.95206216306726,219.7114107297155,40.95206216306726,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-10_rc190_vsna,0.905,-0.03,0.19,,-0.030408441123211727,-0.14113037467913614,29.841328738833226,False
18.072844229597678,0.23196662818484715,0.21031786915119752,1.1029335221064185,-0.22698192300570175,906,1641,0.8235016011644832,0.026011560693641522,0.8,219.71205985817605,40.95089572760831,219.71205985817605,40.95089572760831,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-10_rc188_vsna,0.905,-0.03,0.188,,-0.03041475312368669,-0.141143093898368,29.841977867293764,False
18.071460973322225,0.23196030591555816,0.21031461307366578,1.1029205366453099,-0.2269737535872003,906,1641,0.8235016011644832,0.026011560693641522,0.8,219.7127135901817,40.94973054741682,219.7127135901817,40.94973054741682,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-10_rc186_vsna,0.905,-0.03,0.186,,-0.03042107539297567,-0.1411560793594766,29.84263159929941,False
17.934576906648694,0.23133255053681845,0.21030921758751653,1.099963915944642,-0.22699009846288942,906,1641,0.8235016011644832,0.026011560693641522,0.8,220.0365481178295,40.95206216306726,220.0365481178295,40.95206216306726,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-05_rc190_vsna,0.905,-0.025,0.19,,-0.031048830771715386,-0.14411270006014454,30.166466126947228,False
17.932848402638204,0.23132459662463023,0.21030591152792977,1.0999433869642274,-0.22698192300570175,906,1641,0.8235016011644832,0.026011560693641522,0.8,220.0380355607457,40.95089572760831,220.0380355607457,40.95089572760831,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-05_rc188_vsna,0.905,-0.025,0.188,,-0.031056784683903604,-0.14413322904055903,30.167953569863414,False
