date,baseline_raw,slope_060,slope_065,slope_070,slope_075,slope_080,slope_085,slope_090,slope_095,slope_100
2024-03-06,4.399832875941268,4.685825282332229,4.708655820929881,4.819508034960738,5.152235573119354,6.0795763501915765,6.450198524056234,6.4891030007964465,6.45354559063348,6.65691247482192
2024-03-07,4.335014719449308,4.647227051011535,4.669869529159453,4.779808627753484,5.109795411891024,6.029497467570558,6.397066740497287,6.435650752025471,6.400386236509646,6.602077940432942
2024-03-08,4.368244797438118,4.678167543865447,4.700960772003766,4.811631827495335,5.143815610751794,6.069640895309352,6.439657385541684,6.478498283234426,6.442998982226449,6.646033517187573
2024-03-11,4.24136631784448,4.542287158773919,4.564418342941416,4.671874886447752,4.994410178074356,5.893344271794143,6.2526133950902665,6.290326133928862,6.255857932950162,6.452995199260963
2024-03-12,4.258205175166071,4.560320716747559,4.582539765019362,4.690422927041709,5.0142387319156665,5.916741728156788,6.277437203494655,6.315299667535207,6.280694622654114,6.478614553335641
2024-03-13,4.242395007436494,4.543388832898248,4.5655253847036965,4.6730079904314055,4.995621508901128,5.894773627680959,6.254129887145046,6.291851772730002,6.257375211926437,6.4545602913801865
2024-03-14,4.226584839706917,4.526456949048939,4.548511004388031,4.655593053821102,4.97700428588659,5.872805527205129,6.230822570795437,6.268403877924797,6.234055801198761,6.430506029424732
2024-03-15,4.221314783797058,4.520812987765836,4.542839544282809,4.649788074951001,4.9707985448817436,5.865482827046519,6.223053465345568,6.260587912989729,6.226282664289536,6.4224879421062475
2024-03-18,4.331985957904096,4.639336174711007,4.66194020649247,4.771692631223124,5.1011191059835115,6.019259530377326,6.3862046797928285,6.424723176626163,6.389518539383268,6.590867775794425
2024-03-19,4.3261386466414935,4.633074002365805,4.655647523242824,4.707837863652013,5.094233619398341,6.0111347385643965,6.3775845857038105,6.416051090300202,6.380893972249162,6.581971427618271
2024-03-20,4.318786504702522,4.62520023306218,4.6477353909224055,4.702032884781912,5.085576123257024,6.00091899667029,6.3667460733648,6.405147205298689,6.370049835707693,6.570785566015875
2024-03-21,4.297459163938559,4.602359738084095,4.624783611214147,4.678812969301507,5.060462167092791,5.971284828785498,6.335305352014849,6.373516848729312,6.338592799481976,6.53833724223308
2024-03-22,4.222813471264688,4.522418005660798,4.5444523822352405,4.597543265120091,4.9725633205179784,5.867565241188727,6.225262827290025,6.262810600736495,6.228493172691966,6.424768108993299
2024-03-25,4.145503501559995,4.442476273237501,4.464121153256334,4.516273560938675,4.8846644739431655,5.7638456535919556,6.1152203025652,6.152104352743678,6.118393545901956,6.311198975753518
2024-03-26,4.162650327097296,4.465316768215586,4.487072932964593,4.5394934764190795,4.909778430107398,5.793479821476748,6.146661023915151,6.183734709313055,6.149850582127673,6.343647299536313
2024-03-27,4.119132903803919,4.418635191654493,4.440163911829436,4.492036437362762,4.858450336361733,5.73291328479418,6.082402239583116,6.119088347083832,6.085558453329026,6.277329169723495
2024-03-28,4.072149044119906,4.3682351339996845,4.3895182922101315,4.440799146749093,4.803033637212607,5.667522242639497,6.013024839037872,6.049292495624908,6.016145052220741,6.205728383881336
2024-03-29,4.13126286657882,4.43164712441858,4.453239242056147,4.505264521049595,4.872757430378861,5.749795484606686,6.1003136093959185,6.137107749613405,6.1034791175142455,6.295814557530289
2024-04-01,4.149960739872738,4.451704520689846,4.473394363089253,4.52565510569422,4.894811268144134,5.775818749382901,6.127923300331928,6.164883968846927,6.131103135369558,6.324309075231167
2024-04-02,4.125390469803803,4.425347745482425,4.446909170935525,4.498860498430255,4.865831033791735,5.741622419480775,6.091642299163832,6.128384138233382,6.09480330766055,6.286865351852084
2024-04-03,4.077018368359554,4.369472142635424,4.390761327868157,4.442056704258156,4.804393773264061,5.669127186911573,6.014727623669339,6.051005550629425,6.017848720442614,6.207485738823649
2024-04-08,4.000024241423578,4.291246298649624,4.312154347573842,4.362531392417217,4.718381608525318,5.5676338613146905,5.907047077977049,5.942675527983885,5.910112298337503,6.0963542805838395
2024-04-09,4.033312157000339,4.326957743352694,4.348039787564305,4.39883606657091,4.75764764272006,5.61396731200193,5.9562051011718475,5.992130048590793,5.959295830076856,6.1470877047757595
2024-04-10,4.095458723363981,4.393628895022227,4.4150357781277,4.466614742481093,4.830955002392171,5.700469119582853,6.047980218293139,6.084458708815612,6.051118570139673,6.241804002229931
2024-04-11,4.1141026932730735,4.413630240523086,4.435134575296718,4.486948345254149,4.852947210293805,5.72641966185713,6.075512753429527,6.112157306883058,6.078665392158518,6.2702188914661825
2024-04-12,4.039526813636704,4.333624858519647,4.354739386620645,4.405613934161929,4.764978378687271,5.622617492760022,5.965382612883976,6.001362914613275,5.968478104083137,6.156559334521177
2024-04-15,4.020882843727612,4.313623513018787,4.334640589451627,4.385280331388874,4.742986170785637,5.596666950485745,5.937850077747589,5.97366431654583,5.940931282064292,6.128144445284925
2024-04-16,3.9338776508185136,4.220283900681441,4.240846202662875,4.290390185114617,4.640355867244681,5.475564419872453,5.80936491377778,5.8444041922310825,5.812379445976347,5.995541628849084
2024-04-17,3.935527628203268,4.222054004790276,4.242624931171414,4.292189693743397,4.642302161186124,5.477861023443658,5.8118015225334,5.846855497431828,5.8148173191103725,5.998056325282232
2024-04-18,3.9263031723085597,4.212157961710012,4.232680672039571,4.282129260108547,4.631421101368658,5.465021503007827,5.798179281279339,5.833151093409281,5.801188009151645,5.9839975226886395
2024-04-19,3.9413017225351927,4.228248482482018,4.248849589941944,4.298487072525491,4.649113215034125,5.4858979855170205,5.82032843262013,5.855433837714683,5.823348653888165,6.006856503124254
2024-04-22,3.863832631225517,4.145139248317956,4.165335426344095,4.213997248868768,4.55773158492314,5.378068755005276,5.705925733577613,5.7403411169422425,5.708886590246421,5.888787462059993
2024-04-23,3.787387350910786,4.063128363783148,4.08292496381566,4.130624020346418,4.4675576302355005,5.271664567048027,5.593034950308869,5.626769431088023,5.595937226925273,5.772278790174724
2024-04-24,3.8988187236089256,4.182672505714187,4.203051555364864,4.252153999205438,4.59900076853121,5.426765898040496,5.757591544160225,5.7923185506971615,5.760579210687233,5.942109042427862
2024-04-25,3.9045607246746235,4.188832553587109,4.209241616565696,4.258416376229305,4.605773965539356,5.4347581894956365,5.766071060425556,5.800849211302017,5.769063127050543,5.950860307586077
2024-04-26,4.019400745988583,4.312033511045553,4.333042840582333,4.383663916706637,4.7412379057022775,5.5946040185984485,5.93566138573219,5.971462423399134,5.938741454316735,6.125885610750373
2024-04-29,4.007916743857187,4.299713415299708,4.320662718180669,4.371139162658904,4.727691511685985,5.578619435688167,5.918702353201526,5.954401102189422,5.921773621590115,6.108383080433943
2024-04-30,4.007916743857187,4.299713415299708,4.320662718180669,4.371139162658904,4.727691511685985,5.578619435688167,5.918702353201526,5.954401102189422,5.921773621590115,6.108383080433943
2024-05-06,4.180176775828127,4.484514851487376,4.506364554205627,4.559010473374903,4.930887421930369,5.818388179342387,6.173087841161478,6.2103209203351,6.176291112489404,6.370921035180388
2024-05-07,4.1514667704996375,4.453714612122765,4.475414248201467,4.52769858825557,4.897021436889639,5.778426722066683,6.13069025983482,6.167667617310821,6.133871530672857,6.327164709389314
2024-05-08,4.111272763039752,4.41059427701231,4.432083819795644,4.483861949088503,4.849609057832616,5.7224806818806995,6.071333645977498,6.10795299307683,6.07448411612969,6.265905853281811
2024-05-09,4.180176775828127,4.484514851487376,4.506364554205627,4.559010473374902,4.930887421930369,5.818388179342387,6.173087841161478,6.2103209203351,6.176291112489405,6.3709210351803875
2024-05-10,4.2892747960763895,4.601555761072898,4.623975717021434,4.677995636828368,5.059578165085146,5.97024171699006,6.334198650202781,6.372403471827363,6.337485523392289,6.53719507318647
2024-05-13,4.329468803536276,4.644676096183354,4.667306145427258,4.7218322759954345,5.106990544142169,6.026187757176045,6.393555264060104,6.432118096061355,6.3968729379354565,6.598453929293974
2024-05-14,4.323726802470579,4.638516048310432,4.661116084226426,4.715569898971568,5.1002173471340235,6.018195465720904,6.385075747794772,6.4235874354565,6.388389021572147,6.58970266413576
2024-05-15,4.329468803536277,4.644676096183354,4.667306145427258,4.7218322759954345,5.106990544142169,6.026187757176045,6.393555264060104,6.432118096061355,6.3968729379354565,6.598453929293974
2024-05-16,4.415598819521747,4.737076814277188,4.7601570634397365,4.8157679313534345,5.208588499264361,6.146072129003155,6.52074800804008,6.560078005134194,6.524131683385101,6.729722906667197
2024-05-17,4.427082821653142,4.749396910023032,4.7725371858414,4.828292685401167,5.2221348932806535,6.162056711913436,6.537707040570743,6.5771393263439055,6.5410995161117205,6.747225436983626
2024-05-20,4.46153482804733,4.786357197260565,4.8096775530463916,4.865866947544367,5.2627740753295305,6.2100104606442805,6.588584138162734,6.628323289973041,6.592003014291578,6.799733027932915
2024-05-21,4.3524368077990685,4.669316287675043,4.692066390230585,4.746881784090901,5.134083332174755,6.058156922996608,6.427473329121431,6.466240738480779,6.430808603388695,6.633458989926834
2024-05-22,4.375404812061861,4.693956479166732,4.716826635033914,4.771931292186368,5.161176120207339,6.090126088817171,6.461391394182758,6.500363380900203,6.464744268841934,6.6684640505596935
2024-05-23,4.335210804601975,4.650836144056276,4.67349620662809,4.728094653019301,5.113763741150317,6.034180048631186,6.402034780325436,6.440648756666212,6.405356854298766,6.60720519445219
2024-05-24,4.23759678648511,4.546115330216598,4.568265166213948,4.621634243613569,4.9986193920118325,5.8983110938937955,6.257883003814797,6.295627526383662,6.261130276122503,6.458433686762538
2024-05-27,4.312242800339184,4.626195952564587,4.648735961824762,4.703045144923835,5.086670953117732,6.002210882810624,6.36811671526411,6.406526114246788,6.371421188845528,6.57220013381933
2024-05-28,4.29501679714209,4.60771580894582,4.630165778222266,4.684258013852235,5.066351362093293,5.978234008445202,6.342678166468114,6.380934132432221,6.345969439755599,6.545946338344685
2024-05-29,4.23759678648511,4.5461153302165975,4.568265166213947,4.621634243613569,4.998619392011832,5.8983110938937955,6.257883003814797,6.295627526383662,6.261130276122502,6.458433686762537
2024-05-30,4.15146677049964,4.453714612122764,4.475414248201468,4.527698588255569,4.89702143688964,5.778426722066685,6.130690259834821,6.167667617310823,6.133871530672858,6.327164709389314
2024-05-31,4.145724769433942,4.447554564249842,4.469224187000636,4.521436211231702,4.890248239881494,5.7704344306115445,6.1222107435694895,6.159136956705967,6.125387614309548,6.3184134442310995
2024-06-03,4.203144780090922,4.5091550429790646,4.531124799008955,4.584059981470369,4.9579802099629555,5.850357345162951,6.207005906222807,6.244443562754527,6.210226777942645,6.405926095813248
2024-06-04,4.249080788616506,4.5584354259624424,4.58064528861561,4.634158997661302,5.012165786028125,5.914295676804077,6.2748420363454604,6.312688847593375,6.278098108849122,6.475936217078966
2024-06-05,4.203144780090922,4.5091550429790646,4.531124799008955,4.584059981470369,4.9579802099629555,5.850357345162951,6.207005906222807,6.244443562754527,6.210226777942645,6.405926095813248
2024-06-06,4.288714925861695,4.600955129466303,4.623372158984115,4.677385027682053,5.058917748756459,5.969462433621473,6.333371860284481,6.371571695112297,6.3366583044451925,6.536341786562706
2024-06-07,4.288714925861695,4.600955129466303,4.623372158984115,4.677385027682053,5.058917748756459,5.969462433621473,6.333371860284481,6.371571695112297,6.3366583044451925,6.536341786562706
2024-06-11,4.2968761340935915,4.60971051505996,4.632170203054494,4.686285855517794,5.06854461412041,5.980822019603626,6.3454239475542895,6.383696474741435,6.34871664565251,6.548780115366822
2024-06-12,4.333601571137128,4.649109750231413,4.671761401371199,4.726339580778631,5.111865508258192,6.031940156523317,6.39965834026843,6.4382579830725595,6.402979181085438,6.604752594985343
2024-06-13,4.419294257572042,4.741041298964802,4.7641408641101775,4.819798273053914,5.212947594579681,6.151215809335924,6.526205256601421,6.565568169178513,6.5295917637622685,6.7353550474285555
2024-06-14,4.419294257572042,4.741041298964802,4.7641408641101775,4.819798273053914,5.212947594579681,6.151215809335924,6.526205256601421,6.565568169178513,6.5295917637622685,6.7353550474285555
2024-06-17,4.439697278151784,4.762929762948944,4.786135974286125,4.842050342643268,5.23701475798956,6.179614774291308,6.556335474775944,6.59588011825136,6.559737616780563,6.766450869438845
2024-06-18,4.496825735775061,4.824217462104537,4.847722282778778,4.9043561374934574,5.3044028155372205,6.25913187616638,6.640700085664605,6.68075357565533,6.644146005231784,6.853519171067655
2024-06-19,4.493797854965473,4.820969136211324,4.844458130211455,4.901053851235407,5.300831162901515,6.2549173687769235,6.636228654140887,6.676255174620044,6.639672253441651,6.848904440500908
2024-06-20,4.501011962353914,4.8287084672153995,4.852235169214563,4.908921746040749,5.309340839235734,6.264958685066733,6.646882107569443,6.68697288452529,6.650331235043915,6.8598993124825975
2024-06-21,4.487876521422696,4.814616699547222,4.838074742852073,4.8945958895066175,5.293846427409951,6.24667546444157,6.627484308134338,6.667458086949102,6.630923369914566,6.839879858420518
2024-06-24,4.488216098673579,4.814980999744672,4.8384408180132095,4.894966241366435,5.294246988746217,6.247148122027234,6.627985779797135,6.667962583246345,6.631425101795561,6.840397401090777
2024-06-25,4.482586686106332,4.808941737384059,4.832372130822578,4.888826656313135,5.287606599808312,6.239312542506455,6.619672528914373,6.659599190856403,6.623107537091438,6.831817729736261
2024-06-26,4.5496087239888165,4.880843319632673,4.9046240359598725,4.961922649386931,5.36666500841387,6.332600519040326,6.718647512349198,6.759171143504895,6.722133879543788,6.93396463257426
2024-06-27,4.545450032284987,4.876381854075421,4.900140833001957,4.957387071096814,5.3617594645304925,6.326812035933341,6.712506152648696,6.752992742094013,6.715989333035978,6.927626456493296
2024-06-28,4.556409596068749,4.8881393297014055,4.9119555940547155,4.969339858922131,5.37468723723228,6.34206665309186,6.728690719370655,6.769274926291967,6.7321822980765536,6.944329701162306
2024-07-01,4.543064870024849,4.873823039902621,4.897569551632405,4.954785750552777,5.3589459551459635,6.3234921285120915,6.708983857555244,6.749449202220726,6.712465210191622,6.923991279985138
2024-07-02,4.550477912629968,4.8817757896163645,4.90556104917569,4.962870609325194,5.367690293124966,6.333810342735949,6.719931089125996,6.760462462195786,6.72341812238023,6.93528934501931
2024-07-03,4.645320971055794,4.983523903842189,5.007804906223559,5.066308937385994,5.479566050761235,6.465822398596476,6.859990843099211,6.901366988840782,6.863550554631422,7.07983769030938
2024-07-04,4.661750046108158,5.001149098904407,5.025515975741591,5.084226917712735,5.498945594707341,6.488690028653405,6.88425252601026,6.925775006484781,6.887824827150013,7.104876904068211
2024-07-05,4.698715464975976,5.040805787794398,5.065365882157163,5.124542373447902,5.542549568586078,6.540142196281494,6.938841312560121,6.980693046183779,6.942441940316841,7.16121513502558
2024-07-08,4.743895421369976,5.089275074215499,5.1140713233317525,5.17381681934644,5.595843314437868,6.603028178938048,7.005560940565508,7.047815094704778,7.0091961897429655,7.2300729728623665
2024-07-09,4.753319591171117,5.099385371387747,5.1242308804562855,5.184095066207842,5.606959954433403,6.616145681166217,7.019478109894055,7.061816205665263,7.023120580817035,7.244436155293402
2024-07-10,4.74653001601566,5.092101480716902,5.116911500808135,5.17669017739489,5.598951051334405,6.606695271304199,7.009451585637674,7.051729206265635,7.013088853706184,7.234088304114484
2024-07-11,4.759490910880245,5.106005994479309,5.1308837609159585,5.1908256694089205,5.614239570670309,6.624735541253993,7.028591623676685,7.0709846877536995,7.032238823684711,7.253841736123633
2024-07-12,4.580059982824024,4.91351158459281,4.937451469057779,4.995133591268606,5.4025849556373275,6.374985627124124,6.763616494701968,6.804411357002171,6.767126196709787,6.980374766849624
2024-07-15,4.7106855794821065,5.053647387361945,5.0782700492804596,5.13759729440639,5.5566693750494425,6.556803399020711,6.956518212910936,6.998476565045013,6.960128013371741,7.179458539166189
2024-07-16,4.702521479690977,5.044888899688874,5.069468888016542,5.128693312960279,5.547039098836185,6.545439788277174,6.944461855522875,6.986347489542335,6.948065399830369,7.167015803396404
2024-07-17,4.653536880944196,4.992337973650448,5.0166619204330365,5.07526942428361,5.489257441556642,6.477258123815954,6.872123711194512,6.9135730365262695,6.875689718582136,7.092359388777692
2024-07-18,4.57597793292846,4.909132340756274,4.93305088842582,4.99068160054555,5.3977698175306985,6.369303821752355,6.757588316007937,6.798346819250832,6.761094889939101,6.974153398964731
2024-07-19,4.494599730769894,4.821829392642284,4.845322578031652,4.9019283980277395,5.3017770461810985,6.256033499733084,6.637412826496229,6.6774464893301015,6.640857040274779,6.850126562842601
2024-07-22,4.487905784617503,4.814648093251062,4.838106289514064,4.894627804714694,5.293880945930801,6.246716195883294,6.627527522639784,6.667501562103536,6.630966606844411,6.839924457850956
2024-07-23,4.470023702907904,4.795464105275739,4.818828832245386,4.875125137202826,5.272787452399698,6.221826125816686,6.601120108050405,6.640934870765879,6.604545489207842,6.8126707466741285
2024-07-24,4.5170940303690035,4.845961391367631,4.869572154023573,4.926461271387684,5.328311057756818,6.287343316018093,6.670631346859686,6.710865367736495,6.6740927980300535,6.884409659987272
2024-07-25,4.425842945107752,4.748066764175135,4.7712005591829145,4.826940443508232,5.220672349472033,6.160330927712806,6.53587604938607,6.575297291506283,6.539267574809099,6.745335766764473
2024-07-26,4.441130256951189,4.7644670698745575,4.787680771364061,4.8436131869211385,5.238705082948715,6.181609337525067,6.558451630258738,6.598009037360181,6.561854870355652,6.7686348428126175
2024-07-29,4.465701743980302,4.790827485812556,4.814169621986935,4.870411495394572,5.267689320416992,6.215810391056048,6.594737643016806,6.634513909791184,6.598159712255191,6.8060837383915445
2024-07-30,4.470344017929865,4.795807740856281,4.819174142106321,4.875474481170368,5.273165292236992,6.222271972305336,6.601593134162322,6.641410749942443,6.605018760777305,6.813158932179366
2024-07-31,4.4981904322795945,4.825681515437811,4.849193469354146,4.905844511308915,5.306012595503429,6.261031397271865,6.6427154050759025,6.682781050498257,6.646162370410623,6.855599076806957
2024-08-01,4.5273177875438035,4.856929489930712,4.880593691966594,4.937611569218789,5.340370881625894,6.301573763935583,6.685729309096997,6.726054393577275,6.68919859473705,6.899991477009975
2024-08-02,4.543840845162577,4.8746555099669555,4.898406077703698,4.955632049398419,5.359861286303361,6.324572208329508,6.710129781028008,6.750602037349455,6.7136117282944845,6.925173927655996
2024-08-05,4.428666984585807,4.751096408053775,4.77424496426099,4.830020415061618,5.224003553267503,6.164261708346803,6.540046457648645,6.579492853653757,6.543440147134387,6.74963982697048
2024-08-06,4.396479505569996,4.716565517275897,4.739545830156223,4.794915905895125,5.186035581113677,6.119459955341674,6.492513507248291,6.5316732074941415,6.495882531454506,6.700583555399133
2024-08-07,4.417112504939106,4.738700703671973,4.761788864838766,4.817418796386467,5.210374024802027,6.14817902778086,6.522983347248518,6.562326826827229,6.526368182531353,6.732029883329484
2024-08-08,4.414636545014813,4.736044481304443,4.759119700676861,4.814718449527506,5.207453411559425,6.144732739088158,6.5193269664484905,6.558648392507258,6.522709904402132,6.728256323977842
2024-08-09,4.412429226742305,4.733676459063791,4.756740140826523,4.812311090302742,5.204849684853645,6.141660372718614,6.516067302965267,6.555369068311005,6.519448549449931,6.724892195815853
2024-08-12,4.443732860812642,4.767259156500347,4.790486461749624,4.846451654980917,5.241775083891956,6.185231901917693,6.562295032850082,6.601875621496429,6.565700267323498,6.772601417571622
2024-08-13,4.473973455966232,4.799701420394133,4.82308679264621,4.879432841523918,5.277446534711158,6.227323787216747,6.606952917016986,6.646802860414098,6.610381324871957,6.818690483683476
2024-08-14,4.459261815080701,4.783918697418778,4.807227172210033,4.8633879399624576,5.260092855934249,6.206846653828018,6.585227459854709,6.624946365805503,6.588644594172707,6.7962687758452764
2024-08-15,4.448636741107817,4.772520064158798,4.795773001895015,4.851799955501402,5.247559643484259,6.192057613047268,6.569536851904174,6.609161119699293,6.572945844223248,6.780075320184354
2024-08-16,4.456809874933112,4.781288243589551,4.8045839021373355,4.8607137897022135,5.257200576138097,6.203433798263229,6.5816065503276615,6.621303616704069,6.585021805722831,6.7925318245389095
2024-08-19,4.50584867788488,4.833897320174069,4.857449303591259,4.914196794907079,5.315046172061128,6.271690909558992,6.654024740868586,6.694158598732723,6.657477574720332,6.86727085066624
2024-08-20,4.50584867788488,4.833897320174069,4.857449303591259,4.914196794907079,5.315046172061128,6.271690909558992,6.654024740868586,6.694158598732723,6.657477574720332,6.86727085066624
2024-08-21,4.5254641990655875,4.854940950807876,4.878595464172828,4.935589996989026,5.33818441043034,6.298993754077298,6.682992017084956,6.723300591544184,6.686459882319332,6.897166461117173
2024-08-22,4.5232014669660545,4.8525134803324725,4.876156166440742,4.933122201990532,5.335515318225125,6.295844257200259,6.679650521076414,6.7199389412484125,6.683116652378173,6.893717877886615
2024-08-23,4.5232014669660545,4.8525134803324725,4.876156166440742,4.933122201990532,5.335515318225125,6.295844257200259,6.679650521076414,6.7199389412484125,6.683116652378173,6.893717877886615
2024-08-26,4.548867183720201,4.880047791470603,4.9038246317812435,4.961113906113056,5.36579029622358,6.331568369118251,6.717552440666484,6.758069466879615,6.721038239618441,6.932834466375765
2024-08-27,4.54578410643657,4.87674025052002,4.900500975645653,4.957751421132139,5.362153534475464,6.327277033754922,6.712999497594076,6.753489062657414,6.716183751904739,6.92782700197246
2024-08-28,4.5418412506883055,4.872510334870851,4.896250450766162,4.953451239198378,5.357502588149933,6.321788972720945,6.707176874249578,6.747631320066024,6.709687330811633,6.921125862884025
2024-08-29,4.54644224761375,4.877446307713702,4.90121047293047,4.958469207168623,5.3629298700771475,6.328193100479129,6.713971409433333,6.754466836598652,6.716484409149648,6.928137133656845
2024-08-30,4.5378997003011605,4.868281819619714,4.8920013331078,4.949152480925704,5.352853181613046,6.316302728619149,6.701356178600793,6.741775516797274,6.703864456510956,6.9151194956821325
2024-09-02,4.5175194191408075,4.846417750600053,4.870030736754834,4.926925211543785,5.328812841355168,6.287935414662294,6.671259540927975,6.711497350767471,6.673756553844989,6.884062819931875
2024-09-03,4.524101126544401,4.853478639692168,4.877126028303557,4.934103394332412,5.336576546095806,6.297096493394274,6.680979095895636,6.721275529388149,6.683479746784482,6.89409241427889
2024-09-04,4.499099731480421,4.826657016233407,4.850173723038982,4.906836216876004,5.307085194159556,6.262297050856701,6.644058215234805,6.684131959838358,6.6465450468567875,6.855993812316687
2024-09-05,4.5307653886020525,4.860628093835963,4.884310316415534,4.941371613392869,5.344437631336636,6.306372479951708,6.69082056368147,6.731176356146135,6.693324898173396,6.9042478102820555
2024-09-06,4.543117529792354,4.873879533568341,4.89762632054971,4.954843182676929,5.359008071989137,6.323565425644054,6.7090616230153906,6.749527436724507,6.711572785027741,6.9230707323384415
2024-09-09,4.516314618623522,4.8451252344930555,4.868731923178963,4.925611224487449,5.327391672817279,6.286258452786236,6.6694803483667195,6.709707426977501,6.6719766953425,6.882226873768291
2024-09-10,4.494719826937364,4.82195823242,4.8454520455497025,4.9020593780591275,5.301918710209523,6.256200661592176,6.6375901788501865,6.677624911387654,6.640074589524475,6.84931945517016
2024-09-11,4.512249935466761,4.840764621782012,4.864350064448102,4.92117817438541,5.322597020311743,6.280600820178729,6.66347781605319,6.703668690293221,6.665971916316692,6.876032869581899
2024-09-12,4.501030472702282,4.828728325211026,4.852255123963423,4.9089419339123594,5.30936267382523,6.264984449621175,6.646909442778582,6.687000384607187,6.6493973415981396,6.858935989787801
2024-09-13,4.518072319879461,4.824382469718336,4.847888094351856,4.904523886171838,5.304584247418788,6.259345963616516,6.640927224280081,6.680982084261041,6.643412883990701,6.852762947396991
2024-09-18,4.475711948227907,4.783934141085027,4.807242691121772,4.86340364017497,5.260109836807806,6.206866691055706,6.585248718588708,6.624967752761901,6.587713538164558,6.7953083800026555
2024-09-19,4.465943724854816,4.773493224012431,4.796750903232221,4.852789281239395,5.248629668189431,6.193320229400765,6.570876439676522,6.610508787216961,6.573335879793535,6.780477646722069
2024-09-20,4.506137218378511,4.816454663028543,4.839921661361312,4.8964643847705505,5.295867335203137,6.249060111465373,6.630014327633612,6.6700033663019145,6.632495902711677,6.841501945542569
2024-09-23,4.536692695896741,4.849114359136665,4.872740483857564,4.929666615456616,5.331777860661693,6.2914341019792825,6.674971514668952,6.715231713338113,6.677469916955741,6.887893200126506
2024-09-24,4.752639268221425,4.83960462689672,4.863184417771204,4.919998909959661,5.321321563684034,6.279095796613818,6.661881043479267,6.702062286759688,6.664374546080254,6.874385162332526
2024-09-25,4.765212387978624,4.848040646707996,4.871661540027472,4.9285750667897466,5.330597274737768,6.290041024710085,6.673493512843151,6.713744796920391,6.675991361922614,6.886368052235862
2024-09-26,4.960095744215217,5.0463114383279795,5.07089835762754,5.130139482450013,5.5486032318840355,6.547285446564983,6.946420028539902,6.988317473311595,6.949020032397022,7.168000518752104
2024-09-27,5.129832860937411,5.218998901996997,5.244427198763082,5.30569558641218,5.738479388108204,6.771337039793442,7.184130219630621,7.227461417265223,7.186819197003764,7.4132933121694755
2024-09-30,6.148424917157147,6.255295983618138,6.285773384671103,5.526766235846021,5.9775826959460465,7.053476083118169,7.4834689787818975,7.528605642984608,7.486269996878922,7.722180533509871
2024-10-08,6.174148584672556,6.281466776343288,6.312071688188364,5.549769082381127,6.002461876924235,7.082833219091584,7.514615779844815,7.5599403064819874,7.517428456004923,7.754320871303897
2024-10-09,6.148860617008932,6.255739256744127,6.2862188175370735,5.527038437147834,5.977877100616354,7.053823477107746,7.483837550549034,7.528976437798321,7.486638706600287,7.7225608621694075
2024-10-10,6.0261928212411275,6.130939266417429,6.160810769755293,5.416775794287886,5.8586203711216225,6.913101962738323,7.334537393432001,7.378775774368465,7.337282667319091,7.568498251606306
2024-10-11,5.748663522637938,5.848585992159413,5.877081798168051,5.167312487773602,5.588808426729695,6.5947270955869675,6.9967538078814115,7.038954841657433,6.999372651373896,7.21993987095775
2024-10-14,5.893557062859301,5.995998051737426,6.025212086982789,5.297553229266854,5.729672861633386,6.76094544388836,7.1731051328961755,7.216369832541791,7.17578998364468,7.401916541529764
2024-10-15,5.7036233210799265,5.802762908084501,5.831035452313921,5.126827113208532,5.54502067379934,6.543058070876157,6.94193494424158,6.983805337154775,6.944533269358223,7.163372366920666
2024-10-16,5.58748977887061,5.684610748802515,5.712307625509064,5.022437927697077,5.432116497590473,6.409832493400919,6.800587690140521,6.841605544804085,6.803133109817478,7.0175163451774
2024-10-17,5.561385913640548,5.658053149818934,5.685620631114403,4.998973895013431,5.406738511664964,6.379886773555891,6.768816424048911,6.809642649807091,6.771349951929223,6.984731622846991
2024-10-18,6.051848966786916,6.157041363515479,6.187040042942796,5.439837384298298,5.883563087260609,6.942534069441534,7.365763735578511,7.410190458702768,7.3685206973004425,7.600720667726451
2024-10-21,6.063435275915651,6.1688290642574515,6.198885176376034,5.450251992774225,5.894827211841632,6.955825601716509,7.379865544146109,7.424377322556861,7.382627784091429,7.615272303059843
2024-10-22,6.091273961907376,6.197151638415804,6.227345745355692,5.475275407208167,5.92189177776151,6.987761465781644,7.4137482773156504,7.458464419979622,7.416523199367231,7.650235845134488
2024-10-23,6.062202097024689,6.167574450422582,6.1976244497418485,5.449143522838938,5.893628324387124,6.9544109288601295,7.37836463022635,7.4228673558505145,7.381126308388484,7.613723512213445
2024-10-24,5.981619985186881,6.0855916715284435,6.115242229791949,5.376710521472457,5.81528698749911,6.861969088376038,7.280287364853617,7.324198535865128,7.283012333276459,7.512517727624962
2024-10-25,6.135954888377749,6.242609202533492,6.27302479034593,5.515437839468546,5.965330246092168,7.0390183388426175,7.4681298637818205,7.513174009864273,7.47092514053899,7.706352123505003
2024-10-28,6.107612155259752,6.213773819971849,6.244048914429353,5.489961351202791,5.937775649260638,7.006504244163012,7.433633649994357,7.478469731605319,7.436416015023106,7.670755531691149
2024-10-29,5.983063352721346,6.087060127476573,6.116717840432835,5.378007924087156,5.816690218808045,6.863624884536475,7.282044101398237,7.325965868194636,7.284769727357158,7.514330501458305
2024-10-30,5.916628311324888,6.019470321433872,6.0487987195773325,5.318291327754494,5.752102559828783,6.787412219476437,7.201185371880159,7.2446194379414495,7.203880732895733,7.4308924984654094
