date,baseline_nav,both_cap50_vol018_br010_nav,both_cap50_vol018_br015_nav,both_cap50_vol018_br020_nav,both_cap50_vol020_br010_nav,both_cap50_vol020_br015_nav,both_cap50_vol020_br020_nav,both_cap50_vol022_br010_nav,both_cap50_vol022_br015_nav,both_cap50_vol022_br020_nav,both_cap50_vol024_br010_nav,both_cap50_vol024_br015_nav,both_cap50_vol024_br020_nav,both_cap65_vol018_br010_nav,both_cap65_vol018_br015_nav,both_cap65_vol018_br020_nav,both_cap65_vol020_br010_nav,both_cap65_vol020_br015_nav,both_cap65_vol020_br020_nav,both_cap65_vol022_br010_nav,both_cap65_vol022_br015_nav,both_cap65_vol022_br020_nav,both_cap65_vol024_br010_nav,both_cap65_vol024_br015_nav,both_cap65_vol024_br020_nav,both_cap80_vol018_br010_nav,both_cap80_vol018_br015_nav,both_cap80_vol018_br020_nav,both_cap80_vol020_br010_nav,both_cap80_vol020_br015_nav,both_cap80_vol020_br020_nav,both_cap80_vol022_br010_nav,both_cap80_vol022_br015_nav,both_cap80_vol022_br020_nav,both_cap80_vol024_br010_nav,both_cap80_vol024_br015_nav,both_cap80_vol024_br020_nav,gold_only_cap50_vol018_br010_nav,gold_only_cap50_vol018_br015_nav,gold_only_cap50_vol018_br020_nav,gold_only_cap50_vol020_br010_nav,gold_only_cap50_vol020_br015_nav,gold_only_cap50_vol020_br020_nav,gold_only_cap50_vol022_br010_nav,gold_only_cap50_vol022_br015_nav,gold_only_cap50_vol022_br020_nav,gold_only_cap50_vol024_br010_nav,gold_only_cap50_vol024_br015_nav,gold_only_cap50_vol024_br020_nav,gold_only_cap65_vol018_br010_nav,gold_only_cap65_vol018_br015_nav,gold_only_cap65_vol018_br020_nav,gold_only_cap65_vol020_br010_nav,gold_only_cap65_vol020_br015_nav,gold_only_cap65_vol020_br020_nav,gold_only_cap65_vol022_br010_nav,gold_only_cap65_vol022_br015_nav,gold_only_cap65_vol022_br020_nav,gold_only_cap65_vol024_br010_nav,gold_only_cap65_vol024_br015_nav,gold_only_cap65_vol024_br020_nav,gold_only_cap80_vol018_br010_nav,gold_only_cap80_vol018_br015_nav,gold_only_cap80_vol018_br020_nav,gold_only_cap80_vol020_br010_nav,gold_only_cap80_vol020_br015_nav,gold_only_cap80_vol020_br020_nav,gold_only_cap80_vol022_br010_nav,gold_only_cap80_vol022_br015_nav,gold_only_cap80_vol022_br020_nav,gold_only_cap80_vol024_br010_nav,gold_only_cap80_vol024_br015_nav,gold_only_cap80_vol024_br020_nav,soymeal_only_cap50_vol018_br010_nav,soymeal_only_cap50_vol018_br015_nav,soymeal_only_cap50_vol018_br020_nav,soymeal_only_cap50_vol020_br010_nav,soymeal_only_cap50_vol020_br015_nav,soymeal_only_cap50_vol020_br020_nav,soymeal_only_cap50_vol022_br010_nav,soymeal_only_cap50_vol022_br015_nav,soymeal_only_cap50_vol022_br020_nav,soymeal_only_cap50_vol024_br010_nav,soymeal_only_cap50_vol024_br015_nav,soymeal_only_cap50_vol024_br020_nav,soymeal_only_cap65_vol018_br010_nav,soymeal_only_cap65_vol018_br015_nav,soymeal_only_cap65_vol018_br020_nav,soymeal_only_cap65_vol020_br010_nav,soymeal_only_cap65_vol020_br015_nav,soymeal_only_cap65_vol020_br020_nav,soymeal_only_cap65_vol022_br010_nav,soymeal_only_cap65_vol022_br015_nav,soymeal_only_cap65_vol022_br020_nav,soymeal_only_cap65_vol024_br010_nav,soymeal_only_cap65_vol024_br015_nav,soymeal_only_cap65_vol024_br020_nav,soymeal_only_cap80_vol018_br010_nav,soymeal_only_cap80_vol018_br015_nav,soymeal_only_cap80_vol018_br020_nav,soymeal_only_cap80_vol020_br010_nav,soymeal_only_cap80_vol020_br015_nav,soymeal_only_cap80_vol020_br020_nav,soymeal_only_cap80_vol022_br010_nav,soymeal_only_cap80_vol022_br015_nav,soymeal_only_cap80_vol022_br020_nav,soymeal_only_cap80_vol024_br010_nav,soymeal_only_cap80_vol024_br015_nav,soymeal_only_cap80_vol024_br020_nav
2017-03-16,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557,1.8484519312860557
2017-03-17,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337,1.8506028571697337
2017-03-20,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544,1.8570537603755544
2017-03-21,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095,1.8489971280095
2017-03-22,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115,1.8624394917173115
2017-03-23,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258,1.8640496699522258
2017-03-24,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467,1.860830008773467
2017-03-27,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785,1.8753247538832785
2017-03-28,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512,1.871574104375512
2017-03-29,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538,1.866696754115538
2017-03-30,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702,1.8653566990156702
