strategy,year,start_date,end_date,strategy_return,hs300_return,excess_return
slope_r2_035,2021,2020-12-31,2021-12-31,0.1752828239063553,-0.0404000983832733,0.2156829222896286
slope_r2_035,2022,2021-12-31,2022-12-30,0.2971197085008588,-0.20132014717873803,0.4984398556795968
slope_r2_035,2023,2022-12-30,2023-12-29,0.11713770083711927,-0.09775224647250746,0.21488994730962674
slope_r2_035,2024,2023-12-29,2024-12-31,0.26241457788388,0.17374101990322166,0.08867355798065835
slope_r2_035,2025,2024-12-31,2025-12-31,1.231571431422128,0.20838818873246168,1.0231832426896663
slope_r2_035,2026,2025-12-31,2026-06-22,0.29764255839482456,0.0989194178931394,0.19872314050168516
slope_downvol025_r2_020,2012,2012-05-28,2012-12-31,0.05184302699687038,-0.030721966205837004,0.08256499320270738
slope_downvol025_r2_020,2013,2012-12-31,2013-12-31,-0.07182678247337204,-0.05863708399365919,-0.013189698479712852
slope_downvol025_r2_020,2014,2013-12-31,2014-12-31,0.3938201851155403,0.5372985893150872,-0.14347840419954694
slope_downvol025_r2_020,2015,2014-12-31,2015-12-31,0.02118252711423363,0.0680185133646376,-0.04683598625040397
slope_downvol025_r2_020,2016,2015-12-31,2016-12-30,0.1337527076571976,-0.09686562903164342,0.23061833668884102
slope_downvol025_r2_020,2017,2016-12-30,2017-12-29,0.08591636434551986,0.23368087754307587,-0.147764513197556
slope_downvol025_r2_020,2018,2017-12-29,2018-12-28,-0.16114827852960878,-0.2416418271617753,0.08049354863216651
slope_downvol025_r2_020,2019,2018-12-28,2019-12-31,0.413742663526518,0.3859357093623652,0.027806954164152797
slope_downvol025_r2_020,2020,2019-12-31,2020-12-31,0.41375959943040597,0.2907714843749991,0.12298811505540685
slope_downvol025_r2_020,2021,2020-12-31,2021-12-31,0.17090974132449643,-0.0404000983832733,0.21130983970776973
slope_downvol025_r2_020,2022,2021-12-31,2022-12-30,0.22832792942950708,-0.20132014717873803,0.4296480766082451
slope_downvol025_r2_020,2023,2022-12-30,2023-12-29,0.18848043504541945,-0.09775224647250746,0.2862326815179269
slope_downvol025_r2_020,2024,2023-12-29,2024-12-31,0.29194949422683325,0.17374101990322166,0.11820847432361159
slope_downvol025_r2_020,2025,2024-12-31,2025-12-31,1.2609721784632342,0.20838818873246168,1.0525839897307725
slope_downvol025_r2_020,2026,2025-12-31,2026-06-22,0.2974821606349196,0.0989194178931394,0.1985627427417802
