date,single_momentum_nav,hs300_benchmark,thr_4%_def_60%_nav,thr_4%_def_70%_nav,thr_4%_def_80%_nav,thr_5%_def_60%_nav,thr_5%_def_70%_nav,thr_5%_def_80%_nav,thr_6%_def_60%_nav,thr_6%_def_70%_nav,thr_6%_def_80%_nav
2023-10-10,1.9223893042482734,1.2187704381948967,1.9841731745942146,2.000734275090457,2.0168527088914687,2.167271217515209,2.19967456439967,2.231684158596691,1.7519104383048871,1.7682378201342324,1.7837590394564997
2023-10-11,1.938778875992359,1.2213865271419209,1.9815644700779949,1.9976655506430965,2.013317533344089,2.164421783662662,2.196300705513934,2.2277724226369138,1.7496071027236302,1.7655256985421992,1.7806324346673132
2023-10-12,1.9502238516475678,1.2331589274035297,1.9813683650434564,1.9974349024234663,2.0130518700527014,2.1642075821996003,2.1960471231025354,2.227478461379209,1.749433953292214,1.7653218529290289,1.7803974748730875
2023-10-13,1.9462184868383297,1.221713538260299,1.9776948913742574,1.9936318748632034,2.0091185620580823,2.160195123078847,2.1918659466733748,2.2231261846344696,1.7461904879796544,1.7619607583315138,1.776918750988375
2023-10-16,1.9544390506686924,1.207652060170044,1.9860484072829132,2.0020527064360154,2.0176048073043678,2.1693194952988213,2.2011240921714674,2.2325163691524614,1.7535661605793573,1.7694030424216154,1.784424215617682
2023-10-17,1.9647147554566455,1.2115761935905802,1.9964903021687328,2.0125787459020303,2.0282126138622245,2.1807249605737886,2.212696774044083,2.2442540997999507,1.762785751328986,1.778705897534242,1.7938060464043153
2023-10-18,1.9544390506686922,1.2024198822759955,1.9954920570176486,2.0115724565290796,2.0271985075552936,2.179634598093502,2.211590425657061,2.2431319727500507,1.7619043584533216,1.777816544585475,1.7929091433811133
2023-10-19,1.9133362315168798,1.1772400261608877,1.9525491099168133,1.968283459568937,1.9835732383056905,2.1327289073813227,2.163997046207761,2.194859819870644,1.7239882137131257,1.7395579699343564,1.7543257763213174
2023-10-20,1.932441400841613,1.171353826030083,1.9720458302241708,1.9879372915273292,2.003379742756712,2.154024770715793,2.185605130194779,2.2167760768316267,1.7412026929009898,1.7569279172642291,1.7718431841115787
2023-10-23,1.9219321480634879,1.1589274035317183,1.9613211955155336,1.9771262338183486,1.9924847039120483,2.142310474594867,2.173719089678166,2.2047205184411998,1.7317334592002012,1.7473731646143256,1.7622073173282873
2023-10-24,1.923193258396863,1.1605624591236083,1.9626081516805702,1.9784235607434264,1.993792108573408,2.1437161901293784,2.1751454145401596,2.206167185448051,1.7328697672442959,1.748519734932314,1.7633636213422823
2023-10-25,1.915626596396613,1.167102681491169,1.9548864146903517,1.9706395991929606,1.9859476806052505,2.135281896922312,2.1665874653681985,2.197487183406944,1.7260519189797283,1.7416403130243838,1.7564257972583128
2023-10-26,1.9294988100637376,1.1713538260300833,1.9690429325057524,1.9849101953688146,2.000329131880206,2.1507447678019336,2.182277038850127,2.2134005204823066,1.738551307464769,1.754252586522256,1.769145141412257
2023-10-27,1.9332821410638625,1.1890124264224968,1.9729038010008617,1.9888021761440475,2.0042513458642848,2.1549619144054666,2.1865560134361077,2.21774052150286,1.7419602315970528,1.7576922974762212,1.7726140534542418
2023-10-30,1.9374858421751122,1.194244604316545,1.9771936548843163,1.9931265992276395,2.00860936140215,2.1596476328538365,2.1913104296427526,2.2225627448590304,1.745747925077368,1.7615141985361824,1.7764684001675581
2023-10-31,1.942109913397487,1.191628515369521,1.9819124941561164,1.9978834646195907,2.013403178493802,2.1648019231470434,2.196540287470062,2.227867190550818,1.7499143879057149,1.7657182897021397,1.7807081815522061
2023-11-01,1.934963621508362,1.1909744931327648,1.974619742554243,1.990531945377484,2.0059945520794304,2.156836201784814,2.1884577799187652,2.219669410845328,1.7434753089891786,1.7592210579002054,1.774155792139568
2023-11-02,1.9391673226196122,1.1854153041203384,1.9789095964376981,1.9948563684610763,2.010352567617296,2.1615219202331843,2.1932121961254105,2.224491634201499,1.7472630024694942,1.763042958960167,1.7780101388528848
2023-11-03,1.9379062122862372,1.194571615434923,1.9776226402726615,1.9935590415359985,2.0090451629559363,2.160116204698673,2.191785871263417,2.2230449671946477,1.7461266944253995,1.7618963886421786,1.7768538348388898
2023-11-06,1.9282376997303619,1.2102681491170684,1.9713083013851112,1.986298730863359,2.0008263117248273,2.153219183257274,2.1838036414815423,2.2139506590116715,1.7405514974870795,1.75547976646645,1.7695848607026987
2023-11-07,1.9263094620306316,1.2066710268149101,1.9666668953125237,1.9808425800002942,1.9945451042060054,2.148149471642018,2.177804965684144,2.207000388793715,1.7364534037062074,1.7506576506919838,1.7640295910288122
2023-11-08,1.9469977498090034,1.2030739045127519,1.9651901202753714,1.9791072920350394,1.9925482393784293,2.1465364208893187,2.175897131722081,2.2047908215888743,1.735149496549442,1.749124012843525,1.7622635098117463
2023-11-09,1.95849124301921,1.204054937867886,1.965201535843889,1.9791207045154773,1.9925636720301039,2.1465488898781127,2.1759118778542548,2.204807898098287,1.7351595758378333,1.7491358667191081,1.7622771588659416
2023-11-10,1.9355042565987968,1.1952256376716792,1.9405820814859274,1.95422908041527,1.9674045153740412,2.1466486414021704,2.176029846569012,2.204944509909073,1.7352402098327024,1.7492306974483451,1.7623863510880788
2023-11-13,1.976880832155541,1.1935905820797892,1.9349420698585342,1.9477658861273506,1.9601090130807861,2.1408381528187155,2.1691586954595548,2.196988039787519,1.7305433101005698,1.7437072307245685,1.7560268376027963
2023-11-14,1.9814782294396236,1.1935905820797892,1.9378903815891653,1.950636122996524,1.9628992054689416,2.1464992497411095,2.1758506790947316,2.204734141294042,1.7351194493075346,1.7490866712777071,1.7622182059151903
2023-11-15,1.9877482734289187,1.2017658600392398,1.9411830435686317,1.9546650960029208,1.9676725732489597,2.1518678525158017,2.182199694898145,2.2120864798082303,1.7394591513088742,1.7541904125519485,1.7680948440744513
2023-11-16,1.9799310418532752,1.189993459777631,1.9366025810668748,1.9492841084106907,1.9614819494659612,2.146790253038596,2.17619232846692,2.2051268893976474,1.7353546813866247,1.74936131069524,1.7625321248796355
2023-11-17,1.985576820213462,1.188358404185741,1.9399159173538503,1.953174980397209,1.9659564860473266,2.1504631997316648,2.1805361210067415,2.2101572293076575,1.7383237023374507,1.7528531264283669,1.7665528167196767
2023-11-20,1.9767981226966962,1.1919555264878994,1.9271868102845995,1.938222853469409,1.9487565167905696,2.1363525488147905,2.163843477910671,2.190820770608553,1.7269173788312995,1.7394345220047027,1.751097411499032
2023-11-21,1.9852895235673869,1.1935905820797894,1.925652561607681,1.9364226464847625,1.9466879561358603,2.134651781637494,2.1618337161664813,2.188495264262042,1.7255425662342643,1.7378189481452555,1.7492386614824031
2023-11-22,1.9784964028708347,1.1808371484630464,1.9213032134835892,1.9313200270221476,1.94082547690569,2.1298303803592162,2.156137121564537,2.1819045787895077,1.721645193741884,1.7332396643802137,1.7439708036887447
2023-11-23,1.985289523567387,1.1870503597122288,1.9193815467818154,1.9290664842684049,1.9382374272712264,2.1277001470396444,2.153621253081637,2.17899505528275,1.719923222832834,1.7312172498494711,1.741645255588357
2023-11-24,1.9731853348905348,1.1788750817527782,1.9080611127610003,1.9175929676661811,1.926612947190832,2.1151510584173088,2.140812151164393,2.165926643611909,1.7197234640380799,1.7309826675662938,1.741375546683117
2023-11-27,1.9599222747013738,1.1710268149117058,1.895235794765947,1.904703579883518,1.9136629302674464,2.1009337543957822,2.1264223622720304,2.151368043904332,1.708506060494416,1.7196057691127293,1.7298437708406376
2023-11-28,1.9613092966188548,1.172334859385218,1.896577038559166,1.9060515239554354,1.9150172148027125,2.102420569052739,2.127927215020715,2.152890550520018,1.7097151570910736,1.7208227208877938,1.731067967970771
2023-11-29,1.9596358245227636,1.1635055591890113,1.8949587987651737,1.904425200129535,1.9133832410699458,2.1006266948470627,2.126111577465237,2.151053613190223,1.7082563557624977,1.7193544421157052,1.729590947520284
2023-11-30,1.9554311471974404,1.1648136036625234,1.890892895195805,1.9003389850498995,1.9092778052396229,2.096119501560298,2.1215497027388177,2.146438221779353,1.7045910488340212,1.7156653226647898,1.725879864191373
2023-12-01,1.9442059396934368,1.160235448005231,1.8800381713427867,1.8894300356523686,1.8983175422933565,2.0840866686007096,2.109370886994048,2.1341165327909524,1.6948057959704506,1.70581649762079,1.7159724022844192
2023-12-04,1.9464509811942374,1.1523871811641584,1.8822091161133903,1.8916118255318746,1.9005095948826096,2.086493235192627,2.1118066501430017,2.136580870588632,1.6967628465431646,1.7077862626295899,1.7179538946658097
2023-12-05,1.9329693338473728,1.1308044473512089,1.8691724253455981,1.8785100090487628,1.8873461500360202,2.072041617217009,2.0971797045907827,2.121782332067174,1.6850106069289297,1.6959576718461393,1.7060548801055524
2023-12-06,1.9461524154081393,1.1324395029430991,1.8819204043760882,1.8913216715145686,1.900218076037971,2.086173188348924,2.11148272047887,2.136253140811025,1.6965025803777205,1.7075243055842204,1.7176903780090857
2023-12-07,1.932969333847373,1.129496402877697,1.8691724253455981,1.878510009048763,1.8873461500360202,2.072041617217009,2.0971797045907827,2.121782332067174,1.68501060692893,1.6959576718461393,1.7060548801055526
2023-12-08,1.9461524154081395,1.1317854807063432,1.8819204043760882,1.8913216715145689,1.900218076037971,2.086173188348924,2.11148272047887,2.136253140811025,1.6965025803777207,1.7075243055842204,1.717690378009086
2023-12-11,1.9576876117738098,1.1396337475474159,1.8930748860277666,1.9025318761721486,1.9114810112896776,2.098538313089349,2.123997859380946,2.1489150984618943,1.6957655414471193,1.7068010976804955,1.7169815841017202
2023-12-12,1.965927037749289,1.14224983649444,1.901042372921823,1.9105391652132775,1.9195259650408971,2.107370545046796,2.132937244311001,2.1579593539268016,1.700274434563954,1.7120950566721107,1.7230671640467623
2023-12-13,1.9860280894835793,1.1232831916285146,1.920479997184282,1.9300738915092783,1.9391525788407533,2.128917816911881,2.1547459284944055,2.180023882152345,1.7180031387805308,1.7298604475129722,1.7408592845384363
2023-12-14,2.010301766132823,1.1180510137344664,1.9439525304832008,1.9536636835166137,1.9628533325821402,2.1549379235630264,2.1810817120648927,2.2066686184897626,1.7390009549211816,1.7510031863159083,1.7621364535716837
2023-12-15,1.9860280894835793,1.1157619359058202,1.9204799971842819,1.930073891509278,1.9391525788407533,2.128917816911881,2.1547459284944055,2.180023882152345,1.7180031387805306,1.729860447512972,1.740859284538436
2023-12-18,1.9889571119177802,1.1111837802485278,1.9233123483609713,1.9329203918975815,1.942012468606079,2.1320575751455757,2.1579237783939025,2.183239012336923,1.7205368742106393,1.7324116702704104,1.7434267285369376
2023-12-19,1.9971488627905882,1.1118378024852837,1.9312337336507612,1.940881349030603,1.9500108725130232,2.140838701896587,2.1668114381072217,2.192230935781474,1.7276231051587887,1.7395468089453299,1.7506072340086714
2023-12-20,2.008617314012519,1.1017004578155651,1.942323673056467,1.9520266890168327,1.9612086379827451,2.153132279348003,2.1792541617058685,2.204819628603845,1.7375438284861977,1.749536003090217,1.7606599416690984
2023-12-21,1.9873187617432184,1.1118378024852837,1.9217280713030136,1.9313282004709773,1.94041278782469,2.1303013497953738,2.1561462464512386,2.1814406276480134,1.7363800515198584,1.7483146738186595,1.7593810080774126
2023-12-22,1.9987872129651496,1.1137998691955522,1.9256948185078095,1.9361398121522837,1.9460758688514037,2.1346986248577835,2.16151795824186,2.1878071467241864,1.7413572972701432,1.7541613721849585,1.7661052438520408
2023-12-25,2.003702263488835,1.1167429692609543,1.92888578952838,1.9392510460004266,1.9491055261446086,2.1366363240634034,2.1638070090297106,2.1904550222421584,1.7429379544234898,1.7560190317319018,1.7682427388521644
2023-12-26,2.0149256442290375,1.1102027468933937,1.9396900991380068,1.9501134147448738,1.9600230930014053,2.1490344622398627,2.1762539037311015,2.202944958180657,1.7458716868456958,1.7594674074739733,1.7722111731387553
2023-12-27,2.021119979264192,1.113472858077174,1.945653143170349,1.9561085023959126,1.966048645234295,2.150919508143371,2.1786621204500523,2.2058880679937993,1.7488021364169022,1.7629128891628076,1.7761773870833741
2023-12-28,2.012500496999683,1.1409417920209282,1.9373555047656519,1.9477662749592242,1.9576640260119722,2.142175247136409,2.169696498635749,2.19670047210276,1.7416926270780047,1.7556581569547087,1.7687795502211592
2023-12-29,2.0072135860849265,1.1442119032047084,1.9322660024379859,1.9426494231652354,1.9525211724713252,2.136547676006717,2.163996628192265,2.1909296612534086,1.737163598610619,1.7504784118057868,1.7629421527734053
2024-01-02,1.9986247323265258,1.1291693917593193,1.9239978488980132,1.9343368390361333,1.944166347191746,2.1397989058368565,2.168018500660568,2.1957394494880655,1.741200037264878,1.7552236846088751,1.7684039356907757
2024-01-03,1.9657165314649474,1.125899280575539,1.8923184112103402,1.9024871655064495,1.912154826656207,2.1389734369061864,2.1670427529427396,2.1946100507142186,1.7405283355788348,1.7544337210988712,1.7674943408674457
2024-01-04,1.9508843067275299,1.1160889470241981,1.8780400086530256,1.8881320350758097,1.897726749327801,2.1356707114621107,2.1631390087598703,2.1900918743284463,1.7378408373982284,1.751273257179242,1.7638554934146626
2024-01-05,1.9428427390988094,1.110529758011772,1.8777277696122632,1.8879230731483123,1.8976221938117595,2.135743044326376,2.1632243224135874,2.1901904053117143,1.737899696193609,1.751342326952207,1.7639348482664592
2024-01-08,1.947667679676042,1.0951602354480048,1.8646411769201399,1.8725724842747729,1.8799885345662015,2.120858245918188,2.145635275652675,2.1698380551884378,1.7257876180575185,1.737102267905183,1.7475434790323043
2024-01-09,1.9734006960879467,1.0977763243950291,1.8632819377117666,1.8709799882285814,1.8781613636019914,2.119312236037609,2.1438105582002187,2.167729177916804,1.72452959682275,1.7356249801009993,1.745845032129638
2024-01-10,1.9692632698206272,1.0925441465009806,1.8597476334435274,1.8673376358585227,1.8744112258189047,2.1152922892276496,2.139637069698607,2.163400858076375,1.7180118624822662,1.7279726776635476,1.737048787255137
2024-01-11,2.03998117466433,1.098757357750163,1.9265327394223437,1.9343953052252685,1.941722913766806,2.1912542193152627,2.216473241384675,2.2410904074448377,1.7800634151108703,1.7902944064624944,1.7996077970766824
2024-01-12,2.04314148632144,1.095160235448005,1.9295172982750506,1.9373920446601642,1.9447310050352284,2.194648881157734,2.219906972200143,2.2445622748459915,1.7828210656377654,1.793067906704884,1.8023957254997292
2024-01-15,2.0731644470639825,1.093852190974493,1.9578706073757668,1.965861069291675,1.9733078720852435,2.226898168661212,2.25252741494709,2.2775450151569534,1.8090187456432703,1.8194161590075855,1.8288810455186735
2024-01-16,2.0146986814074523,1.1010464355788092,1.9026562686006878,1.9104213897461015,1.9176581836194246,2.1640969245754915,2.1890033948609298,2.213315468235606,1.7580022108957083,1.7681064045233774,1.7773043696923083
2024-01-17,1.9862558764934648,1.0765206017004574,1.875795238926325,1.8834507348320388,1.8905853622036208,2.133544967993249,2.1580998175217165,2.182068661625221,1.7331833561536512,1.7431449023418708,1.7522130138848875
2024-01-18,1.983095564836355,1.0686723348593847,1.872810680073618,1.8804539953971429,1.8875772709351981,2.1301503061507776,2.154666086706248,2.178596794224067,1.7304257056267558,1.7403714020994812,1.7494250854618407
2024-01-19,2.005217746436123,1.070961412688031,1.8937025920425667,1.9014311714414138,1.9086339098141567,2.153912939048077,2.178702202414525,2.2028998660321446,1.735109491170142,1.7460119001930314,1.756029453193052
2024-01-22,2.0636835120926533,1.0483976455199473,1.9489169308176457,1.9568708509869872,1.9642835982799756,2.2167141831337975,2.2422262225006855,2.267129412953492,1.7310734837386024,1.7412736383057965,1.7505832278805429
2024-01-23,2.054202577121324,1.0555918901242638,1.9399632542595249,1.9478806326822997,1.9552593244747076,2.2065301976063836,2.2319250300542812,2.25671381075003,1.7217421228461676,1.731800629729868,1.7409724455345217
2024-01-24,2.017858993064562,1.0722694571615428,1.9056408274533947,1.9134181291809973,1.9206662748878471,2.1674915864179627,2.1924371256763977,2.2167873356367602,1.6912805314419659,1.7011610801269548,1.7101706253442954
2024-01-25,1.9991640616076176,1.0905820797907122,1.8879855677086637,1.8956908147866514,1.902871808334879,2.1474103484420386,2.1721247738574374,2.1962493855437204,1.675611263312505,1.6854002713194498,1.6943263454761883
2024-01-26,2.03069547295077,1.0886200130804442,1.8682985440620665,1.875923444455195,1.8830295579872787,2.167306950313933,2.1957843637486154,2.223744630290895,1.691136461010457,1.7037582771310054,1.715537924569662
2024-01-29,2.03069547295077,1.0788096795291033,1.8860168653440041,1.893714077753506,1.9008875833001193,2.186110678982115,2.2147243343137757,2.2428135334019395,1.691136461010457,1.7037582771310054,1.715537924569662
2024-01-30,2.0160258462111873,1.060497056899934,1.9175161031785597,1.925341870283836,1.93263518385628,2.2226219220548855,2.2517134672459473,2.2802717970078175,1.6838064577738792,1.6951427811991766,1.7056235671108488
2024-01-31,1.9685188387961572,1.0536298234139954,1.874204651156046,1.8818536555546324,1.888982233091559,2.1724189628298265,2.2008534094642114,2.2287666845497354,1.644457249283873,1.6554458092023303,1.665597800428365
2024-02-01,1.945979709915966,1.0523217789404833,1.8606283812142344,1.8682219781372085,1.8752989180406021,2.157057506565465,2.182881346421331,2.208126812989426,1.6328290787763844,1.6419275183797264,1.6501732497518455
2024-02-02,1.950093831924245,1.0425114453891426,1.8614981954798875,1.8693964499053035,1.87678004736365,2.1597937317323557,2.186111826215189,2.2118614883602326,1.6349003207367772,1.644357432254707,1.6529642404491003
2024-02-05,1.9623046998437705,1.0490516677567032,1.873529311542885,1.8813844642110047,1.888720889887219,2.1737527724242582,2.20013086420355,2.2259342561060094,1.636969814813659,1.6467858082095137,1.6557540535131496
2024-02-06,1.9683736834515349,1.0827338129496396,1.8793237320940486,1.8872031790487707,1.8945622947013032,2.180475719143096,2.2069353926495405,2.2328185888568526,1.6407189819689063,1.6504748630775021,1.6593801548903433
2024-02-07,1.9521897271641635,1.0922171353826022,1.8638719439576124,1.8716866061480613,1.8789852151970787,2.162547861226195,2.1887899834602327,2.214460368187937,1.6272290006166439,1.6369046689309246,1.6457367414893949
2024-02-08,1.998718601490356,1.0994113799869187,1.9082958348498664,1.9162967532376005,1.9237693187717242,2.2140904527372856,2.240958034879492,2.267240252611069,1.666012697004398,1.6759189771023353,1.6849615550171213
2024-02-19,1.984557639738906,1.1082406801831253,1.8947755202304848,1.9027197519494798,1.9101393742055277,2.198403577059997,2.225080801838848,2.251176809525768,1.6542089633211685,1.66404505722408,1.6730235682912915
2024-02-20,1.9678437129899609,1.1121648136036615,1.8788177376916047,1.8866950631618877,1.8940521974254432,2.1798886417334353,2.2063411911630344,2.232217418505869,1.6402772301798545,1.6500304845876075,1.6589333787146572
2024-02-21,1.9634249022571988,1.1278613472858068,1.8745988355860095,1.8824584724511948,1.8897990862036793,2.1749936822085845,2.201386832200842,2.2272049542427568,1.6365939729264565,1.6463253263138327,1.6552082289121541
2024-02-22,2.0135047572285,1.1363636363636354,1.9224130594494186,1.9304731671723807,1.9380010133836683,2.2304698901568907,2.257536233772356,2.284012882558026,1.6783375551316324,1.6883171200832778,1.6974265933405213
2024-02-23,2.0341258739813886,1.1373446697187695,1.9421012692755282,1.9502439238222806,1.9578488657518989,2.253313034606193,2.2806565755959207,2.3074043824525483,1.6955260889808224,1.7056078586942256,1.7148106257522016
2024-02-26,1.9804452325152349,1.1258992805755386,1.918753199251921,1.92679796226668,1.9343114770809837,2.2262235561379984,2.2532383712678437,2.2796646142197736,1.6751423620976487,1.6851029281081584,1.694195058891353
2024-02-27,1.9744516741239313,1.1393067364290377,1.9148612049329516,1.922889649969993,1.930387924389136,2.221707889695528,2.2486679080401197,2.27504054806517,1.6717445074077955,1.6816848694304543,1.6907585577576993
2024-02-28,1.9567602724701276,1.1275343361674288,1.918753199251921,1.9267979622666798,1.9343114770809837,2.2262235561379984,2.253238371267843,2.2796646142197736,1.6751423620976487,1.6851029281081582,1.694195058891353
2024-02-29,1.93894303745366,1.14551994767822,1.9031852219760432,1.9111647130799319,1.9186172663135923,2.208160890368116,2.234956518356948,2.2611683496013573,1.6615509433382356,1.6714306933973415,1.6804490543567374
2024-03-01,1.980802144691117,1.1543492478744266,1.9442723672714823,1.9524241245881302,1.960037568172345,2.2558320399181637,2.2832061485760065,2.3099838571225106,1.6974215376642205,1.7075145779073158,1.7167276328475112
2024-03-04,2.011884631982989,1.1533682145192927,1.974781634090293,1.9830613077129082,1.9907942204546498,2.291230260230717,2.319033919809011,2.346231820643691,1.7240572536618046,1.734308672567773,1.7436662975569586
2024-03-05,2.020361673971681,1.1628515369522554,1.983102343222696,1.9914169031105748,1.9991823983498238,2.300884320315959,2.328805130145285,2.3561176288767403,1.7313215398429638,1.7416161529297158,1.7510132061140806
2024-03-06,2.0183413122977094,1.158273381294963,1.9733195588287664,1.9815931024034976,1.989320289904421,2.289533894909046,2.3173169694048434,2.344494733644525,1.7227808079948406,1.7330246370256963,1.7423753338807697
2024-03-07,2.0242892729429873,1.1520601700457807,1.9442486964621033,1.9524003545340687,1.9600137054273752,2.2558045759830145,2.2831783513710335,2.309955733908669,1.697400872173968,1.7074937895379672,1.7167067323125673
2024-03-08,2.037766666471696,1.1553302812295607,1.9591523450064119,1.9673664896559324,1.9750382007303025,2.2730964577501314,2.3006800669564558,2.327662711659885,1.7104123074310504,1.7205825921058537,1.729866156741444
2024-03-11,1.978578423047207,1.1710268149117058,1.90224750510996,1.9102230646451792,1.9176719459373062,2.2070729091847747,2.233855334721206,2.260054251155241,1.6607322819040076,1.6706071641193767,1.6796210816493689
2024-03-12,1.986433674696917,1.1726618705035958,1.9097997116227847,1.917806935319741,1.9252853897823707,2.2158353180481054,2.2427240738112935,2.269027003853857,1.6673256369336564,1.6772397239052836,1.6862894280332306
2024-03-13,1.9790583021423491,1.1657946370176573,1.9027088711093338,1.9106863650153358,1.9181370529391193,2.207608206718719,2.234397127992687,2.2606023986415282,1.661135071449992,1.671012348692764,1.6800284524340974
2024-03-14,1.9716829295877814,1.1615434924787431,1.895618030595883,1.903565794710931,1.910988716095868,2.1993810953893327,2.2260701821740807,2.2521777934291998,1.6549445059663275,1.6647849734802445,1.6737674768349642
2024-03-15,1.9692244720695922,1.1644865925441452,1.8932544170913994,1.9011922712761293,1.9086059371481177,2.196638724946204,2.223294533567879,2.249369591691757,1.6528809841384393,1.662709181742738,1.6716804849685865
2024-03-18,2.0208520799515663,1.174623937213864,1.9428903006855556,1.9510362634069638,1.958644295050877,2.2542285042519095,2.2815831542981226,2.3083418281780577,1.696214942524091,1.706300808230375,1.7155073141625192
2024-03-19,1.9938090472514847,1.1671026814911696,1.9168905521362356,1.9249275056241457,1.932433726625622,2.224062429377492,2.2510510196299,2.277451609066186,1.6735162024173211,1.6834670991178031,1.692550403632364
2024-03-20,1.9913505897332955,1.1680837148463037,1.914526938631752,1.922553982189344,1.9300509476778716,2.2213200589343636,2.248275371023698,2.2746434073287434,1.671452680589433,1.6813913073802966,1.6904634117659862
2024-03-21,1.9815167596605383,1.1674296926095475,1.9050724846138174,1.9130598884501373,1.9205198318868697,2.210350577161848,2.2371727765988894,2.263410600378972,1.66319859327788,1.6730881404302704,1.682115444300475
2024-03-22,1.9470983544058886,1.1572923479398287,1.8719818955510463,1.879830560362914,1.887160926618363,2.171957390958044,2.1983136961120597,2.2240957760547713,1.6343092876874454,1.6440270561051789,1.6528975581711864
2024-03-25,1.9114514768406112,1.1510791366906463,1.837710227001727,1.8454152008731926,1.8526113650387344,2.1321938633389657,2.158067645367854,2.183377714923922,1.6043888561128596,1.6139287146164838,1.6226368182600521
2024-03-26,1.9133930116942057,1.1546762589928046,1.8453114500229242,1.8530482935678068,1.8602742228442544,2.141013143354679,2.166993945731342,2.1924087039812807,1.6050461505304245,1.6148344979141571,1.623793356253761
2024-03-27,1.9226401788872505,1.1422498364944396,1.7981167837819287,1.8056557540903693,1.8126968769914602,2.0862557739594187,2.111572105687062,2.136336870119867,1.562745179758082,1.572196878652543,1.5808400767028734
2024-03-28,1.9007100643468178,1.1478090255068658,1.7776070142169162,1.7850599931452762,1.7920208032382765,2.0624594190376944,2.087486986356569,2.1119692776950623,1.5449201175514664,1.5542640080054126,1.5628086195779813
2024-03-29,1.9354338337744974,1.1530412034009143,1.7913954794353013,1.7989062693083218,1.8059210727120436,2.0784574150718513,2.103679115142632,2.128351309659886,1.5615490490972785,1.573910237306372,1.5854953116106298
2024-04-01,1.9463834204267525,1.17200784826684,1.7939898248074015,1.8015114920010202,1.8085364544248779,2.0838442447104204,2.1102149026536883,2.1360599273884815,1.5668496642853966,1.5801432411724115,1.5926711780229137
2024-04-02,1.9478937082408567,1.1680837148463037,1.7831898257615761,1.7906662117627428,1.7976488832067823,2.071713967458799,2.097826138478963,2.1234131645420034,1.5577288670436467,1.570866450475619,1.5832416042442874
2024-04-03,1.9750788888947317,1.163505559189011,1.7606748027090309,1.7680567898970516,1.7749512962976057,2.0455559628191677,2.071338434710289,2.0966023922624326,1.56951622764969,1.5848644904387765,1.59947759805453
2024-04-08,2.021520239178435,1.1540222367560484,1.7291537704354678,1.736403599285084,1.7431746746247585,2.008934756323684,2.034255649434146,2.0590673110710336,1.5401843376786366,1.55516794004811,1.5694286910359383
2024-04-09,2.027183818481326,1.1520601700457804,1.7306748056609522,1.7383301105384241,1.7455093044943637,2.010701898484383,2.036512622641538,2.0618250152288162,1.541539147569696,1.5568933733163721,1.5715306233056328
2024-04-10,2.0343576855983208,1.1435578809679516,1.7343495482172075,1.7426362737848689,1.7504509586996746,2.0149712226867895,2.0415574387862825,2.0676621804796036,1.5448122983021033,1.560750084410637,1.5759797321665465
2024-04-11,2.019254807457279,1.1425768476128177,1.7266241604745918,1.7335802575142718,1.7400548134364249,2.005995849757227,2.0309480088891005,2.055382078442605,1.5379311744789312,1.5526392821902402,1.5666197931484824
2024-04-12,2.0781560322073416,1.133420536298233,1.756843311824708,1.7689779695786991,1.7806604306235725,2.041104528055147,2.072417627918773,2.1033461179694632,1.5648478457450548,1.5843423879522396,1.6031781607971232
2024-04-15,2.045307272250576,1.1572923479398287,1.740181389426952,1.7494047940068709,1.7581433583177222,2.0217466689772987,2.0494869895575354,2.0767485725823494,1.5500068105801035,1.5668121460506605,1.582905413705648
2024-04-16,2.0585222906239875,1.146827992151732,1.746927523666931,1.7573169995548066,1.7672310478198259,2.0295843429755496,2.058756406438495,2.087483104617111,1.5560156979757436,1.5738985218265957,1.591087313573427
2024-04-17,2.061920438205722,1.1618705035971209,1.7494613375832289,1.7599538936809638,1.7699713256179117,2.0325281337069114,2.0618456172506034,2.090719966946187,1.5582726057043668,1.5762601923552615,1.5935544619667172
2024-04-18,2.055879286949305,1.163832570307389,1.7443356497236187,1.7547974640345811,1.7647855462350355,2.0265730979736554,2.0558046852095835,2.084594436920342,1.553707075271979,1.57164196069848,1.5888855604117882
2024-04-19,2.065696157740982,1.1546762589928043,1.7526648924954853,1.7631766622099527,1.7732124377322092,2.036250031040196,2.0656211997762406,2.09454842321234,1.561126062224609,1.57914658714075,1.5964725254385477
2024-04-22,2.0252959587136954,1.1523871811641582,1.7183868549343415,1.728693038949769,1.738532538109225,1.996425729574047,2.02522246675192,2.053583941164502,1.5305940774580153,1.5482621629360231,1.5652492462899597
2024-04-23,1.9754564608482579,1.1442119032047076,1.676099930092557,1.6861524943671127,1.6957498582004968,1.947296684774686,1.975384777413506,2.003048318451282,1.4929284513908159,1.5101617517675752,1.5267308084617952
2024-04-24,1.9962229182921902,1.148790058862,1.6937194821099673,1.703877721276553,1.7135759748291335,1.9677671201077533,1.996150481304512,2.024104827915124,1.508622462252149,1.526036923087762,1.5427801575568638
2024-04-25,1.9966004902457162,1.1520601700457802,1.6935729130656216,1.7038476995763212,1.7136638802718975,1.9675968358609608,1.9961153098654942,2.0242086633059744,1.5084919109094348,1.5260100348771377,1.5428593012743468
