date,hs300_benchmark,baseline_k25_nav,mh_20_25_30_thr01_nav,mh_20_25_30_thr02_nav,mh_20_25_30_thr03_nav,mh_20_25_30_thr04_nav,mh_20_25_30_thr05_nav,mh_15_25_60_thr01_nav,mh_15_25_60_thr02_nav,mh_15_25_60_thr03_nav,mh_15_25_60_thr04_nav,mh_15_25_60_thr05_nav,mh_20_60_120_thr01_nav,mh_20_60_120_thr02_nav,mh_20_60_120_thr03_nav,mh_20_60_120_thr04_nav,mh_20_60_120_thr05_nav,mh_10_20_25_thr01_nav,mh_10_20_25_thr02_nav,mh_10_20_25_thr03_nav,mh_10_20_25_thr04_nav,mh_10_20_25_thr05_nav,mh_25_60_thr01_nav,mh_25_60_thr02_nav,mh_25_60_thr03_nav,mh_25_60_thr04_nav,mh_25_60_thr05_nav,mh_30_60_120_thr01_nav,mh_30_60_120_thr02_nav,mh_30_60_120_thr03_nav,mh_30_60_120_thr04_nav,mh_30_60_120_thr05_nav
2019-09-24,1.2952910398953568,1.2622526626513317,1.5590577712274714,1.2801917105566643,1.2971787157353736,1.4616357290405106,1.082973258991475,1.3277368676789059,1.338304032217672,1.323546641827267,1.2482068448051964,1.133679885152918,1.399553482018625,1.3038016213858674,1.174799650852395,1.0269819198625159,0.9979760057454732,1.260178927129068,1.4853974313557607,1.4431546539441256,1.2826717583906908,1.1552926682112707,1.433493143428294,1.3481779836759296,1.3676837255854548,1.1947735273585205,1.11195217413056,1.1154207007505963,1.0523470044782506,1.0717544576306213,0.9891593247281181,0.9465465394439857
2019-09-25,1.2864617396991502,1.2513920053455696,1.5356719046590592,1.2609888348983143,1.2777210349993429,1.439711193104903,1.0667286601066028,1.3163127720609988,1.3267890147454129,1.3121585996940186,1.2374670403355739,1.1239254920021684,1.3875114628579264,1.2925834690907272,1.1646914555691807,1.018145575903128,0.9893892340804339,1.2505866993297983,1.4740908857317399,1.432169651820859,1.2729083196969462,1.1464988134579974,1.4119907462768697,1.3279553139207907,1.347168469701673,1.1768519244481426,1.0952728915186016,1.0986893902393373,1.0365617994110767,1.055678140766162,0.9743219348571963,0.9323483413523259
2019-09-26,1.2776324395029435,1.2525918059259584,1.4966954603783724,1.2289840421343976,1.2452915671059583,1.40317029987889,1.0396543286318158,1.3175748169047774,1.328061103925418,1.3134166616304463,1.238653490038676,1.125003081160368,1.3888417710677614,1.2938227629249466,1.165808130023226,1.0191217461580686,0.9780456931827709,1.251785727804707,1.4755042039347426,1.4335427770862674,1.2741287495336642,1.1475980453021566,1.3761534176911623,1.2942508643288924,1.3129763765620366,1.1469825862641794,1.0674740871653376,1.0708038727205724,1.0102531242991204,1.0288842793253963,0.9495929517389933,0.9086846778662262
2019-09-27,1.2805755395683458,1.2489924041847917,1.4909022167429422,1.224227026316136,1.2404714299194877,1.3977390631147033,1.0356301493770252,1.3137886823734417,1.3242448363854022,1.3096424758211633,1.2350941409293694,1.121770313685769,1.384850846438256,1.2901048814222884,1.16245810666109,1.0161932353932464,0.9743575053575876,1.2481886423799808,1.4712642493257344,1.4294234012900424,1.2704674600235097,1.1449374303699045,1.3708267548933748,1.2892412208971364,1.307894252483792,1.1425429726328635,1.063342226258982,1.0666591232477143,1.0063427479817901,1.0249017875890418,0.9459173721240723,0.9051674414837956
2019-09-30,1.2652060170045787,1.2417936007024586,1.482309120392839,1.2171709627638816,1.2333217386807587,1.3896829301860882,1.0296610995247082,1.3062164133107705,1.3166123013053712,1.3020941042025975,1.2279754427107563,1.1186535322099789,1.376868997179246,1.2826691184169727,1.1557580599368185,1.0103362138636023,0.9716503028345349,1.2409944715305286,1.4627843401077187,1.4211846496975926,1.2631448810032013,1.1408665417285893,1.3629257361331824,1.2818104357622826,1.3003559570804273,1.1359577105427605,1.0572134526206016,1.0605112320474392,1.0005425015957279,1.018994572674984,0.9404653987977089,0.8999503380746671
2019-10-08,1.273381294964029,1.2389223808272514,1.4794447549428045,1.2148189415797968,1.230938508267849,1.3869975525432165,1.0338780765578115,1.3036923236232136,1.3140681229453608,1.2995779803297423,1.225136172565232,1.1170723964754066,1.374208380759576,1.2801905307485342,1.1535247110287281,1.008000159453074,0.9702769455160409,1.2385964145807111,1.4599577037017135,1.4184383991667762,1.2683180908633498,1.146570874437232,1.3602920632131184,1.279333507383998,1.2978431919459723,1.133762623179393,1.0547690107457333,1.058461934980681,0.9986090861337071,1.0170255010369649,0.9386480743555877,0.8982113036049576
2019-10-09,1.2769784172661873,1.2458399429661056,1.4780125722177873,1.2136429309877546,1.2297468930613942,1.385654863721781,1.0404831538880832,1.3024302787794353,1.3127960337653557,1.2983199183933147,1.2228486191773873,1.1233096053884117,1.3728780725497411,1.278951236914315,1.152408036574683,1.0061180387294022,0.981725641038354,1.2373973861058025,1.458544385498711,1.417065273901368,1.2764209216124325,1.1538959057557308,1.3589752267530864,1.2780950431948557,1.296586809378745,1.1326650794977091,1.0672146627899306,1.0574372864473018,0.9976423784026969,1.0160409652179554,0.9377394121345272,0.8973417863701029
2019-10-10,1.286134728580772,1.251981407473685,1.4794447549428045,1.214818941579797,1.230938508267849,1.3869975525432168,1.0456122961959824,1.3036923236232139,1.3140681229453608,1.2995779803297423,1.216633761234648,1.1177124932299909,1.3742083807595762,1.2801905307485344,1.1535247110287281,1.0070929593095663,0.9776160918433098,1.2385964145807113,1.4599577037017137,1.4227691612154794,1.2827131374231981,1.1595841250094563,1.3602920632131184,1.279333507383998,1.2978431919459723,1.133762623179393,1.0627472525736006,1.058461934980681,0.9986090861337072,1.017025501036965,0.9386480743555877,0.8982113036049576
2019-10-11,1.3018312622629171,1.2581153496275368,1.4851734858428733,1.2195229839479664,1.2357049690936683,1.3925385774288475,1.050735156089856,1.306826071269947,1.3172268113976195,1.302701838132545,1.2196803199495352,1.1132703863018996,1.377511631228489,1.2832677860106914,1.156297493596465,1.0095137568659305,0.9737307678079301,1.2433925284803462,1.4656109765137242,1.429739858768241,1.2889976462329704,1.1652653770654955,1.3635618623633632,1.2824087025780675,1.3009628797548918,1.1364879026705448,1.0654084658386056,1.0610062106029259,1.0010094905979912,1.0194701739193555,0.9409043476654952,0.9003703771132823
2019-10-14,1.31131458469588,1.2712435097975634,1.4808769376678217,1.2159949521718394,1.2321301234743038,1.4070694147585399,1.0616993490229674,1.3157009512106599,1.326172324548028,1.3115487096988103,1.227963378149532,1.1239872110710445,1.3868665489278336,1.2919826775965026,1.1641501081539962,1.0163695378972781,0.9625207102167199,1.2397954430556202,1.4613710219047165,1.4446588833814749,1.302448056454532,1.1774246679566138,1.3728220447902793,1.2911177599809747,1.3097979417566228,1.1442059868992074,1.072643837423248,1.0682116857173771,1.0078075176988264,1.0263935706862102,0.9472941904340216,0.9064849467371416
2019-10-15,1.3070634401569656,1.2551066490966356,1.4619327008227152,1.2004392393435501,1.2163680001746815,1.4003058192884559,1.0565959015083504,1.3001699113144125,1.3105176765348134,1.2960666844578463,1.2134680262995376,1.1097195865641032,1.3704954429539806,1.2767316173213332,1.1504080326783166,1.0043719210924198,0.9641268234399658,1.2239352605412526,1.4426763160494565,1.4377146003368944,1.2961873619342354,1.1717649442308138,1.3566167255431765,1.2758769095258873,1.2943365832535936,1.130699339499048,1.0599819371501238,1.0556021042670876,0.9959109702723646,1.0142776263442144,0.9361119655891006,0.8957844498953879
2019-10-16,1.3024852844996733,1.2531107477216974,1.4758001368712634,1.211826230257972,1.2279060863290103,1.4137301823951438,1.0558659561532497,1.3125029161697337,1.3229488370524018,1.3083607673874222,1.2249786042093123,1.1079548832616282,1.3834955337921537,1.2888422938554853,1.161320443224934,1.013899078790492,0.9611452834566843,1.2355451273590394,1.456361092058853,1.4514975915755628,1.2952918957083743,1.1709554347702054,1.3694851672117114,1.2879794785693957,1.3066142549846278,1.1414247995505367,1.0700365940558578,1.0656152154488807,1.0053578700390418,1.0238987464620464,0.9449916307130712,0.9042815808270769
2019-10-17,1.3044473512099413,1.2508007167474744,1.4744065578940482,1.2106819184258117,1.226746590496783,1.4123952152729577,1.0539195335662788,1.3112635366454943,1.321699593580209,1.307125299240692,1.2238218727605785,1.1059124380084617,1.382189116857506,1.2876252567508062,1.1602238233540891,1.0129416670069318,0.9593734724818362,1.2343784180791917,1.4549858691201762,1.4501269611774745,1.292904106436607,1.167716837197807,1.3681919800849773,1.286763256210029,1.3053804360469654,1.1403469668786288,1.0690261723428685,1.0646089687865117,1.0044085236084102,1.0229318921216668,0.9440992873412932,0.9034276794287511
2019-10-18,1.285480706344016,1.2519829480487479,1.4758001368712637,1.211826230257972,1.2279060863290103,1.4137301823951438,1.054915676792712,1.3125029161697337,1.3229488370524018,1.3083607673874222,1.2249786042093125,1.1069577238666928,1.3834955337921537,1.2888422938554855,1.161320443224934,1.013899078790492,0.9602802527015732,1.2355451273590397,1.456361092058853,1.4514975915755628,1.2800890607160917,1.15718409209212,1.3694851672117117,1.2879794785693957,1.3066142549846278,1.1414247995505367,1.0700365940558578,1.0656152154488807,1.0053578700390418,1.0238987464620464,0.9449916307130712,0.9042815808270769
2019-10-21,1.288423806409418,1.2543673385910001,1.4813744527801258,1.216403477586614,1.2325440696579206,1.4190700508838883,1.0569247544455174,1.317460434266692,1.3279458109411737,1.3133026399743435,1.2296055300042483,1.1090659151416413,1.3887212015307453,1.293710442274203,1.165706922708314,1.0177287259247336,0.9639073735805215,1.2402119644784315,1.4618619838135605,1.456980113167916,1.2836822931672247,1.160432328140098,1.3746579157186491,1.2928443680068626,1.3115495307352778,1.1457361302381683,1.0740782809078158,1.069640202098357,1.0091552557615688,1.027766163823565,0.9485610042001839,0.9076971864203802
2019-10-22,1.2933289731850885,1.2569988784621702,1.4855551897117725,1.2198364130830956,1.2360225571546035,1.423074952250447,1.0591420791051933,1.321178572839411,1.3316935413577529,1.3170090444145346,1.2330757243504504,1.1113926268517287,1.3926404523346891,1.2973615535882412,1.1689967823208494,1.020600961275415,0.9666277142397328,1.2437120923179756,1.4659876526295914,1.4610920043621813,1.2863753329431,1.1628668015557766,1.3785374770988523,1.296493035084963,1.3152509875482656,1.1489696282538924,1.0771095460467843,1.0726589420854644,1.0120032950534643,1.0306667268447038,0.9512380343155185,0.9102588906153578
2019-10-23,1.28646173969915,1.2517385518565742,1.4883423476662037,1.2221250367474168,1.2383415488190588,1.4257448864948192,1.0547097495675255,1.3236573318878901,1.334192028302139,1.3194799807079953,1.2353891872479186,1.1067416376547903,1.395253286203985,1.2997956277976002,1.1711900220625395,1.022515784842536,0.968441274679207,1.2460455108776718,1.4687380985069454,1.463833265158358,1.2809920708697549,1.1580004016887602,1.3811238513523212,1.2989254798036967,1.3177186254235909,1.1511252935977083,1.0791303894727633,1.0746714354102027,1.013901987914728,1.0326004355254632,0.9530227210590748,0.9119666934120095
2019-10-24,1.28809679529104,1.2552959271867195,1.4939166635750658,1.2267022840760589,1.242979532147969,1.431084754983564,1.0577071793726633,1.3286148499848485,1.339189002190911,1.3244218532949166,1.2400161130428546,1.1098869393576083,1.4004789539425768,1.3046637762163178,1.1755765015459199,1.0263454319767775,0.9720683955581554,1.2507123479970639,1.474238990261653,1.4693157867507116,1.284632583167043,1.159624240989989,1.3862965998592587,1.3037903692411636,1.322653901174241,1.1554366242853402,1.0831720763247212,1.078696422059679,1.017699373637255,1.0364678528869817,0.9565920945461874,0.915382299005313
2019-10-25,1.2959450621321127,1.2585551937861175,1.496703821529497,1.22899090774038,1.2452985238124243,1.4337546892279363,1.0604534239887824,1.3310936090333276,1.341687489135297,1.3268927895883773,1.2423295759403228,1.111957623945962,1.4030917878118727,1.3070978504256767,1.17776974128761,1.0282602555438984,0.9738819559976296,1.25304576655676,1.476989436139007,1.4720570475468884,1.2879680198398906,1.1636824185612575,1.3888829741127275,1.3062228139598973,1.3251215390495663,1.1575922896291562,1.0851929197507002,1.0807089153844174,1.0195980664985187,1.038401561567741,0.9583767812897438,0.9170901018019647
2019-10-28,1.3034663178548074,1.2566601459703721,1.496703821529497,1.22899090774038,1.2452985238124243,1.4337546892279363,1.0634093917211553,1.3310936090333276,1.341687489135297,1.3268927895883773,1.2423295759403228,1.111957623945962,1.4030917878118727,1.3070978504256767,1.17776974128761,1.0282602555438984,0.9738819559976296,1.25304576655676,1.476989436139007,1.4720570475468884,1.2915581745990263,1.166926132619965,1.3888829741127275,1.3062228139598973,1.3251215390495663,1.1575922896291562,1.0851929197507002,1.0807089153844174,1.0195980664985187,1.038401561567741,0.9583767812897438,0.9170901018019647
2019-10-29,1.299215173315893,1.2495509402668075,1.5022781374383594,1.233568155069022,1.2499365071413349,1.4390945577166812,1.0582400405113996,1.3360511271302862,1.3466844630240693,1.3318346621752988,1.2469565017352588,1.1160989931226697,1.3829370077829364,1.2883219799655488,1.1608516107229603,1.0134897612376743,0.9598925814123125,1.2577126036761521,1.482490327893715,1.477539569139242,1.2852797668058367,1.1612535750308401,1.3940557226196653,1.3110877033973645,1.3300568148002165,1.161903620316788,1.0892346066026581,1.084733902033894,1.0233954522210458,1.0422689789292598,0.9619461547768565,0.9205057073952682
2019-10-30,1.2907128842380644,1.2460587454992496,1.4953102425522815,1.2278465959082194,1.2441390279801967,1.4324197221057502,1.0552825137606254,1.329854229509088,1.340438245663104,1.325657321441647,1.2411728444915886,1.1109222816517852,1.375146120539647,1.2810641141173753,1.1543118594874122,1.007780184874041,0.9544849490867864,1.2518790572769118,1.4756142132003303,1.4706864171487999,1.2816877185492614,1.158008150192326,1.3875897869859932,1.3050065916005305,1.3238877201119037,1.156514456957248,1.0841824980377106,1.0797026687220483,1.0186487200678869,1.0374347072273615,0.9574844379179656,0.9162362004036387
2019-10-31,1.2900588620013083,1.2381957981131018,1.5008845584611439,1.2324238432368615,1.248777011309107,1.4377595905944949,1.0486234128850107,1.3348117476060466,1.3454352195518762,1.3305991940285684,1.2457997702865247,1.1150636508284928,1.3667856982779931,1.2732756785625634,1.1472940346738845,1.0016532229704085,0.9486820041505587,1.256545894396304,1.481115104955038,1.4761689387411534,1.2735999432876008,1.1507008244417698,1.392762535492931,1.3098714810379977,1.328822995862554,1.16082578764488,1.0882241848896685,1.083727655371525,1.022446105790414,1.0413021245888803,0.9610538114050783,0.9196518059969422
2019-11-01,1.316546762589928,1.247821348487126,1.4980974005067127,1.2301352195725404,1.2464580196446517,1.4476324774057816,1.0567752556706893,1.3323329885575674,1.3429367326074901,1.3281282577351077,1.2434863073890565,1.112992966240139,1.3877415267013355,1.2927977928846472,1.1648845735360054,1.017010768126684,0.9632273841119814,1.2542124758366078,1.478364659077684,1.4734276779449766,1.283500720231886,1.1596462018755929,1.390176161239462,1.307439036319264,1.3263553579872287,1.158670122301064,1.0862033414636896,1.0817151620467866,1.0205474129291503,1.039368415908121,0.9592691246615219,0.9179440032002905
2019-11-04,1.3207979071288425,1.2530615431264418,1.5036717164155746,1.2347124669011822,1.251096002973562,1.4537117738988241,1.061213157006839,1.3372905066545258,1.347933706496262,1.333070130322029,1.2481132331839924,1.1109406755607132,1.3947268028424498,1.299305164325342,1.1707480864900457,1.0221299498454426,0.9680758440991223,1.2588793129559996,1.4838655508323915,1.4782836469688305,1.288890749503201,1.1645161071853065,1.3953489097463996,1.312303925756731,1.3312906337378787,1.1629814529886957,1.0902450283156473,1.085740148696263,1.0243447986516772,1.0432358332696394,0.9628384981486344,0.9213596087935938
2019-11-05,1.3283191628515372,1.261786079545077,1.5070878090376933,1.2375175287391968,1.2539382854868677,1.4638333528293646,1.0686019344272524,1.3509236814211614,1.3616753846903853,1.3466602799360627,1.2608372791200664,1.1212562590903172,1.4110257805050492,1.3144890310202957,1.1844296167161397,1.0340747071892122,0.9793889174024509,1.2617392778580319,1.487236647132918,1.4817903746287633,1.291948206609746,1.1726241392631853,1.4095739681404778,1.3256823717097654,1.3448626420521668,1.1748376123796833,1.1013596671585315,1.0973298356925298,1.0352791235975516,1.0543718097603338,0.9731162767081708,0.9311946227145056
2019-11-06,1.3227599738391107,1.254818494636459,1.5000556543617614,1.2317432038298688,1.2480873404226602,1.4571488719758114,1.0627011127013384,1.345966163324203,1.3566784108016132,1.3417184073491415,1.2562103533251303,1.117141557222096,1.404040504363935,1.3079816595796012,1.1785661037620994,1.0289555254704537,0.97454045741531,1.2535015894280557,1.4775267234302003,1.4721160087443537,1.2835132890475498,1.1661489067426638,1.4044012196335403,1.3208174822722984,1.3399273663015165,1.1705262816920514,1.0973179803065736,1.09189750977326,1.0301539794213261,1.0491521473357777,0.9682988693977344,0.9265847483446318
2019-11-07,1.324395029431001,1.2600514475246039,1.5028181877952085,1.2340116075201633,1.2503858438120208,1.459832387393815,1.0671328810253753,1.3513098498830725,1.3620646265818108,1.3470452296827964,1.2611976959219138,1.1215767759418136,1.4110257805050492,1.314489031020296,1.1844296167161397,1.0340747071892122,0.9793889174024509,1.252128641356393,1.4759084028130807,1.4705036144302852,1.2821074694538503,1.1710120820270815,1.4099769020876078,1.3260613248138573,1.3452470779348928,1.175173445735784,1.1016744964671938,1.09732983569253,1.0352791235975518,1.0543718097603338,0.9731162767081709,0.9311946227145057
