date,hs300_benchmark,base_pool_nav,plus_510880_nav,plus_520550_nav,plus_both_nav
2024-05-14,1.1932635709614121,2.006135017663427,1.917313790599257,2.006135017663427,1.917313790599257
2024-05-15,1.1847612818835835,2.0031295719440814,1.9144414103886214,2.0031295719440814,1.9144414103886214
2024-05-16,1.1886854153041198,2.006136145410414,1.9173148684154713,2.006136145410414,1.9173148684154713
2024-05-17,1.2020928711576189,2.016655211341405,1.9273682048041665,2.016655211341405,1.9273682048041665
2024-05-20,1.204708960104643,2.0346644113682677,1.9445800510982316,2.0346644113682677,1.9445800510982316
2024-05-21,1.2007848266841068,2.0262116068397367,1.9365014928012587,2.0262116068397367,1.9365014928012587
2024-05-22,1.203400915631131,2.0306260112119365,1.9407204503019149,2.0306260112119365,1.9407204503019149
2024-05-23,1.191301504251144,2.0032696001170702,1.9145752388422295,2.0032696001170702,1.9145752388422295
2024-05-24,1.177894048397645,2.001466657476965,1.9128521211272715,2.001466657476965,1.9128521211272715
2024-05-27,1.1877043819489856,2.0297401641625132,1.9398738239536049,2.0297401641625132,1.9398738239536049
2024-05-28,1.180183126226291,2.0357431794742835,1.9456110569619,2.0357431794742835,1.9456110569619
2024-05-29,1.1805101373446691,2.0259559526498876,1.936257157649583,2.0259559526498876,1.936257157649583
2024-05-30,1.1759319816873768,2.006381499001096,1.9175493590249493,2.006381499001096,1.9175493590249493
2024-05-31,1.1713538260300842,1.9946368268118215,1.9063246798501692,1.9946368268118215,1.9063246798501692
2024-06-03,1.1729888816219745,2.0063814990010966,1.9175493590249495,2.0063814990010966,1.9175493590249495
2024-06-04,1.181164159581425,1.9985517175415801,1.910066239575096,1.9985517175415801,1.910066239575096
2024-06-05,1.176913015042511,2.0142112804606134,1.9250324784748032,2.0142112804606134,1.9250324784748032
2024-06-06,1.176913015042511,2.057275078487954,1.9661896354489974,2.057275078487954,1.9661896354489974
2024-06-07,1.1693917593198162,2.057275078487954,1.9661896354489974,2.057275078487954,1.9661896354489974
2024-06-11,1.1612164813603656,2.0611899692177125,1.969931195173924,2.0611899692177125,1.969931195173924
2024-06-12,1.1599084368868535,2.078806977501625,1.9867682139360947,2.078806977501625,1.9867682139360947
2024-06-13,1.1556572923479391,2.1199133301640862,2.026054591047825,2.1199133301640862,2.026054591047825
2024-06-14,1.1621975147154997,2.1199133301640862,2.026054591047825,2.1199133301640862,2.026054591047825
2024-06-17,1.1589274035317196,2.129700556988482,2.035408490360142,2.129700556988482,2.035408490360142
2024-06-18,1.1625245258338779,2.15710479209679,2.0615994084346294,2.15710479209679,2.0615994084346294
2024-06-19,1.1592544146500976,2.15710479209679,2.0615994084346294,2.15710479209679,2.0615994084346294
2024-06-20,1.151733158927403,2.1688494642860645,2.0728240876094093,2.1688494642860645,2.0728240876094093
2024-06-21,1.149771092217135,2.141445229177757,2.0466331695349225,2.141445229177757,2.0466331695349225
2024-06-24,1.1442119032047084,2.1336154477182405,2.0391500500850688,2.1336154477182405,2.0391500500850688
2024-06-25,1.13734466971877,2.1081686579748116,2.014829911873045,2.1081686579748116,2.014829911873045
2024-06-26,1.1442119032047082,2.141445229177757,2.046633169534922,2.141445229177757,2.046633169534922
2024-06-27,1.1379986919555256,2.1394877838128776,2.0447623896724583,2.1394877838128776,2.0447623896724583
2024-06-28,1.1402877697841718,2.1668920189211853,2.070953307746945,2.1668920189211853,2.070953307746945
2024-07-01,1.144865925441464,2.162977128191427,2.0672117480220185,2.162977128191427,2.0672117480220185
2024-07-02,1.143230869849574,2.1668920189211853,2.070953307746945,2.1668920189211853,2.070953307746945
2024-07-03,1.1412688031393057,2.2138707076782844,2.115852024446066,2.2138707076782844,2.115852024446066
2024-07-04,1.1363636363636354,2.221700489137801,2.1233351438959196,2.221700489137801,2.1233351438959196
2024-07-05,1.130804447351209,2.2393174974217134,2.14017216265809,2.2393174974217134,2.14017216265809
2024-07-08,1.1229561805101365,2.260849396435384,2.160750741145187,2.260849396435384,2.160750741145187
2024-07-09,1.1350555918901233,2.2706366232597794,2.1701046404575037,2.2706366232597794,2.1701046404575037
2024-07-10,1.1324395029430991,2.2530196149758677,2.153267621695334,2.2530196149758677,2.153267621695334
2024-07-11,1.147482014388488,2.2804238500841754,2.179458539769821,2.2804238500841754,2.179458539769821
2024-07-12,1.1507521255722686,2.196253699394373,2.0990150056838965,2.196253699394373,2.0990150056838965
2024-07-15,1.1530412034009145,2.2588919510705043,2.158879961282724,2.2588919510705043,2.158879961282724
2024-07-16,1.1612164813603654,2.254977060340746,2.1551384015577972,2.254977060340746,2.1551384015577972
2024-07-17,1.1628515369522554,2.2314877159621966,2.132689043208237,2.2314877159621966,2.132689043208237
2024-07-18,1.169718770438194,2.1942962540294935,2.0971442258214332,2.1942962540294935,2.0971442258214332
2024-07-19,1.1772400261608886,2.161371556498238,2.065677262694739,2.161371556498238,2.065677262694739
2024-07-22,1.167756703727926,2.1581525591055537,2.0626007857684323,2.1581525591055537,2.0626007857684323
2024-07-23,1.1448659254414641,2.149553390082001,2.05438234323521,2.149553390082001,2.05438234323521
2024-07-24,1.1376716808371476,2.1721886575192753,2.0760154387294185,2.1721886575192753,2.0760154387294185
2024-07-25,1.131131458469587,2.128307664328035,2.034077267743924,2.128307664328035,2.034077267743924
2024-07-26,1.1360366252452574,2.1272418096979133,2.033058603614584,2.1272418096979133,2.033058603614584
2024-07-29,1.1294964028776968,2.127130379524356,2.0329521069896965,2.127130379524356,2.0329521069896965
2024-07-30,1.1219751471550024,2.127638142564571,2.0334373889227613,2.127638142564571,2.0334373889227613
2024-07-31,1.14715500327011,2.1408915058552958,2.046103962201924,2.1408915058552958,2.046103962201924
2024-08-01,1.1389797253106595,2.154754526643763,2.059353200514931,2.154754526643763,2.059353200514931
2024-08-02,1.1272073250490506,2.162618594259251,2.066869088108051,2.162618594259251,2.066869088108051
2024-08-05,1.1144538914323077,2.1078021645154332,2.0144796448383513,2.1078021645154332,2.0144796448383513
2024-08-06,1.1144538914323077,2.092482692950748,1.9998384398162314,2.092482692950748,1.9998384398162314
2024-08-07,1.1121648136036615,2.1023028670306743,2.0092238276509238,2.1023028670306743,2.0092238276509238
2024-08-08,1.1134728580771738,2.101124446141083,2.0080975811107606,2.101124446141083,2.0080975811107606
2024-08-09,1.1095487246566373,2.1000738839180126,2.0070935323202055,2.1000738839180126,2.0070935323202055
2024-08-12,1.1082406801831253,2.114972693848926,2.021332700418337,2.114972693848926,2.021332700418337
2024-08-13,1.1098757357750155,2.1293655556610305,2.0350883211495265,2.1293655556610305,2.0350883211495265
2024-08-14,1.1020274689339429,2.1223636228875744,2.028396397550569,2.1223636228875744,2.028396397550569
2024-08-15,1.1144538914323077,2.117306671440078,2.023563341617989,2.117306671440078,2.023563341617989
2024-08-16,1.1151079136690638,2.121196634091998,2.027281076950743,2.121196634091998,2.027281076950743
2024-08-19,1.1180510137344661,2.139654467975732,2.044921693927307,2.139654467975732,2.044921693927307
2024-08-20,1.1128188358404179,2.1394405025289345,2.0447172017579143,2.1394405025289345,2.0447172017579143
2024-08-21,1.1079136690647475,2.148754228641885,2.0536185645081755,2.148754228641885,2.0536185645081755
2024-08-22,1.1049705689993454,2.147679851527564,2.0525917552259214,2.147679851527564,2.0525917552259214
2024-08-23,1.1095487246566378,2.147679851527564,2.0525917552259214,2.147679851527564,2.0525917552259214
2024-08-26,1.109875735775016,2.1598662958304455,2.0642386471422483,2.1598662958304455,2.0642386471422483
2024-08-27,1.1043165467625893,2.158402407252606,2.0628395719386954,2.158402407252606,2.0628395719386954
2024-08-28,1.097776324395029,2.1565302837334857,2.0610503363143176,2.1565302837334857,2.0610503363143176
2024-08-29,1.0945062132112486,2.158714901965922,2.0631382310110182,2.158714901965922,2.0631382310110182
2024-08-30,1.1092217135382596,2.1546587800182353,2.0592616930521177,2.1546587800182353,2.0592616930521177
2024-09-02,1.089601046435578,2.144981935080812,2.0500132884907827,2.144981935080812,2.0500132884907827
2024-09-03,1.0935251798561145,2.148107022584117,2.053000013369298,2.148107022584117,2.053000013369298
2024-09-04,1.086657946370176,2.1362360075892872,2.0416545851914347,2.1362360075892872,2.0416545851914347
2024-09-05,1.0889470241988222,2.151271308201516,2.0560242008732383,2.151271308201516,2.0560242008732383
2024-09-06,1.0797907128842374,2.1571362790526654,2.0616295013118244,2.1571362790526654,2.0616295013118244
2024-09-09,1.0663832570307386,2.144409878802757,2.049466559890137,2.144409878802757,2.049466559890137
2024-09-10,1.0663832570307386,2.134156367138284,2.03966702040587,2.134156367138284,2.03966702040587
2024-09-11,1.0640941792020924,2.142479909911834,2.047622039986236,2.142479909911834,2.047622039986236
2024-09-12,1.060497056899934,2.137152750752506,2.0425307397342753,2.137152750752506,2.0425307397342753
2024-09-13,1.0555918901242636,2.145244460149609,2.050264190314614,2.145244460149609,2.050264190314614
2024-09-18,1.0588620013080439,2.125131158240843,2.0310414008290496,2.125131158240843,2.0310414008290496
2024-09-19,1.0676913015042504,2.1204930680127556,2.0266086611190803,2.1204930680127556,2.0266086611190803
2024-09-20,1.0706344015696525,2.1395775056248705,2.044848139069152,2.1395775056248705,2.044848139069152
2024-09-23,1.0735775016350546,2.154085677303485,2.0587139643455528,2.154085677303485,2.0587139643455528
2024-09-24,1.1206671026814903,2.1498612403247073,2.0546765634699318,2.1498612403247073,2.0546765634699318
2024-09-25,1.1360366252452574,2.1628426738278095,2.067083246598485,2.1628426738278095,2.067083246598485
2024-09-26,1.1903204708960096,2.256669904470511,2.1567562953519612,2.256669904470511,2.1567562953519612
2024-09-27,1.2652060170045771,2.517054893447878,2.4056127909694953,2.517054893447878,2.4056127909694953
2024-09-30,1.384238064094178,3.019867285955896,2.8861632652654228,3.019867285955896,2.8861632652654228
2024-10-08,1.4427730542838446,3.624439329328633,3.4639680022164794,3.624439329328633,3.4639680022164794
2024-10-09,1.3152387181164151,3.0617683186648974,2.9262091381234168,3.0617683186648974,2.9262091381234168
2024-10-10,1.3361674296926087,2.9600086678001793,2.8289548754682885,2.9600086678001793,2.8289548754682885
2024-10-11,1.300523217789404,2.801383329687531,2.677352642505883,2.801383329687531,2.677352642505883
2024-10-14,1.3211249182472193,2.882192464197748,2.754583968732014,2.882192464197748,2.754583968732014
2024-10-15,1.2854807063440146,2.7834257442408163,2.660190125566743,2.7834257442408163,2.660190125566743
2024-10-16,1.277305428384564,2.7115954024539564,2.5915400578101817,2.7115954024539564,2.5915400578101817
2024-10-17,1.263243950294309,2.7056095406383847,2.5858192188304683,2.7056095406383847,2.5858192188304683
2024-10-18,1.3132766514061467,2.9450440132612505,2.814652778019005,2.9450440132612505,2.814652778019005
2024-10-21,1.3132766514061467,2.9540228059846085,2.8232340364885755,2.9540228059846085,2.8232340364885755
2024-10-22,1.3211249182472193,2.965994529615752,2.8346757144480024,2.965994529615752,2.8346757144480024
2024-10-23,1.3260300850228897,2.942051082353465,2.8117923585291487,2.942051082353465,2.8117923585291487
2024-10-24,1.3116415958142567,2.9001500496444637,2.7717464856711547,2.9001500496444637,2.7717464856711547
2024-10-25,1.3211249182472193,2.99592383869361,2.8632799093465695,2.99592383869361,2.8632799093465695
2024-10-28,1.3230869849574876,2.9749733223391095,2.843256972917573,2.9749733223391095,2.843256972917573
2024-10-29,1.3122956180510126,2.900150049644464,2.771746485671155,2.900150049644464,2.771746485671155
2024-10-30,1.2985611510791355,2.86722780965882,2.7402818712827313,2.86722780965882,2.7402818712827313
2024-10-31,1.2985611510791355,2.8881783260133207,2.7603048077117283,2.8881783260133207,2.7603048077117283
2024-11-01,1.3011772400261596,2.8372985005809617,2.711677676384164,2.8372985005809617,2.711677676384164
2024-11-04,1.318508829300195,2.921100565998965,2.791769422100152,2.921100565998965,2.791769422100152
2024-11-05,1.3528449967298875,3.076732973203828,2.940511235572701,3.076732973203828,2.940511235572701
2024-11-06,1.3443427076520589,3.0258531477714685,2.8918841042451366,3.0258531477714685,2.8918841042451366
2024-11-07,1.3891432308698484,3.1515562458984734,3.012021722819119,3.1515562458984734,3.012021722819119
2024-11-08,1.3714846304774349,3.1036693513739,2.9662550109814116,3.1036693513739,2.9662550109814116
2024-11-11,1.3783518639633734,3.1904643476996895,3.0492071761872563,3.1904643476996895,3.0492071761872563
2024-11-12,1.3633093525179842,3.1927786741695234,3.051419036315061,3.1927786741695234,3.051419036315061
2024-11-13,1.371811641595813,3.170759510899389,3.030374767099095,3.170759510899389,3.030374767099095
2024-11-14,1.348593852190973,3.1817690925344566,3.0408969017070784,3.1817690925344566,3.0408969017070784
2024-11-15,1.3260300850228894,3.1339328399708353,2.9951785896676206,3.1339328399708353,2.9951785896676206
2024-11-18,1.3204708960104632,3.062264005681234,2.9266828786961474,3.062264005681234,2.9266828786961474
2024-11-19,1.3270111183780238,3.059895879401957,2.924419600734714,3.059895879401957,2.924419600734714
2024-11-20,1.3302812295618038,3.0601539356455794,2.9246662315897116,3.0601539356455794,2.9246662315897116
2024-11-21,1.331916285153694,3.054130010575411,2.9189090145983934,3.054130010575411,2.9189090145983934
2024-11-22,1.2926749509483308,2.9336515091720416,2.803764674772027,2.9336515091720416,2.803764674772027
2024-11-25,1.2854807063440143,2.894337005849461,2.7661908132286808,2.894337005849461,2.7661908132286808
2024-11-26,1.2828646173969902,2.8971745092616574,2.7689026867442594,2.8971745092616574,2.7689026867442594
2024-11-27,1.3037933289731838,2.9153158649865274,2.786240837569208,2.9153158649865274,2.786240837569208
2024-11-28,1.294310006540221,2.8989886448341453,2.770636501826755,2.8989886448341453,2.770636501826755
2024-11-29,1.3083714846304764,2.8953603736891713,2.7671688716617653,2.8953603736891713,2.7671688716617653
2024-12-02,1.3181818181818168,2.904431051551606,2.775837947074239,2.904431051551606,2.775837947074239
2024-12-03,1.319489862655329,2.9189441361315014,2.789708467734198,2.9189441361315014,2.789708467734198
2024-12-04,1.3126226291693905,2.9171300005590144,2.7879746526517035,2.9171300005590144,2.7879746526517035
2024-12-05,1.3103335513407441,2.9298289495664225,2.800111358229167,2.9298289495664225,2.800111358229167
2024-12-06,1.3266841072596458,2.914652680781639,2.7856070157124817,2.914652680781639,2.7856070157124817
2024-12-09,1.3257030739045117,2.95873986418842,2.8277422478829224,2.95873986418842,2.8277422478829224
2024-12-10,1.3358404185742303,2.9317976965509427,2.80199293933432,2.9317976965509427,2.80199293933432
2024-12-11,1.3325703073904502,2.9317976965509427,2.80199293933432,2.9317976965509427,2.80199293933432
2024-12-12,1.346304774362327,2.990580607759984,2.8581732488949076,2.990580607759984,2.8581732488949076
2024-12-13,1.3145846958796585,3.0077256235292875,2.8745591725167454,3.0077256235292875,2.8745591725167454
2024-12-16,1.3067364290385861,3.0469142310019817,2.912012712223804,3.0469142310019817,2.912012712223804
2024-12-17,1.3103335513407444,3.0836535505076323,2.9471254056991714,3.0836535505076323,2.9471254056991714
2024-12-18,1.3158927403531708,3.100798566276936,2.9635113293210096,3.100798566276936,2.9635113293210096
2024-12-19,1.317854807063439,3.0224213513315474,2.888604249906892,3.0224213513315474,2.888604249906892
2024-12-20,1.3139306736429026,2.956290576221376,2.8254014016512308,2.956290576221376,2.8254014016512308
2024-12-23,1.3152387181164147,3.064059246771285,2.9283986358456415,3.064059246771285,2.9283986358456415
2024-12-24,1.3306082406801816,3.0616099588042416,2.9260577896139504,3.0616099588042416,2.9260577896139504
2024-12-25,1.3315892740353157,3.088552126441719,2.951807098162553,3.088552126441719,2.951807098162553
2024-12-26,1.3319162851536939,3.0934507023758058,2.956488790625935,3.0934507023758058,2.956488790625935
2024-12-27,1.3299542184434257,3.0738563986394585,2.937762020772406,3.0738563986394585,2.937762020772406
2024-12-30,1.3361674296926083,3.0346677911667648,2.900308481065348,3.0346677911667648,2.900308481065348
2024-12-31,1.3152387181164147,3.015073487430418,2.881581711211819,3.015073487430418,2.881581711211819
2025-01-02,1.2782864617396978,3.0518128069360686,2.916694404687186,3.0518128069360686,2.916694404687186
2025-01-03,1.265206017004577,3.0371170791338082,2.902649327297039,3.0371170791338082,2.902649327297039
2025-01-06,1.2599738391105284,3.1203928700132835,2.9822380991745385,3.1203928700132835,2.9822380991745385
2025-01-07,1.268803139306735,3.0958999903428492,2.958829636857627,3.0958999903428492,2.958829636857627
2025-01-08,1.2668410725964667,3.078754974573545,2.942443713235788,3.078754974573545,2.942443713235788
2025-01-09,1.2642249836494426,3.0665085347383285,2.9307394820773327,3.0665085347383285,2.9307394820773327
2025-01-10,1.2501635055591875,3.0542620949031116,2.9190352509188773,3.0542620949031116,2.9190352509188773
2025-01-13,1.2452583387835172,3.057511319477684,2.9221406167246333,3.057511319477684,2.9221406167246333
2025-01-14,1.2773054283845637,3.0367282359988814,2.902277700114217,3.0367282359988814,2.902277700114217
2025-01-15,1.269784172661869,3.050340465402173,2.9152872507805174,3.050340465402173,2.9152872507805174
2025-01-16,1.270438194898625,3.0583387360423626,2.9229313995862354,3.0583387360423626,2.9229313995862354
2025-01-17,1.2746893394375396,3.0651328240544786,2.9294246807091318,3.0651328240544786,2.9294246807091318
2025-01-20,1.280902550686722,3.0603396533245677,2.924843726655571,3.0603396533245677,2.924843726655571
2025-01-21,1.2825376062786125,3.0603396533245677,2.924843726655571,3.0603396533245677,2.924843726655571
2025-01-22,1.2707652060170036,3.0819173704820058,2.945466094697275,3.0819173704820058,2.945466094697275
2025-01-23,1.2743623283191619,3.0843107054404775,2.9477534652286694,3.0843107054404775,2.9477534652286694
2025-01-24,1.2848266841072586,3.0966738710287953,2.9595692541308303,3.0966738710287953,2.9595692541308303
2025-01-27,1.2776324395029421,3.090299244854918,2.9534768632570967,3.090299244854918,2.9534768632570967
2025-02-05,1.2710922171353816,3.1847721143848267,3.043766965365053,3.1847721143848267,3.043766965365053
2025-02-06,1.2858077174623925,3.17013175802735,3.0297748078600355,3.17013175802735,3.0297748078600355
2025-02-07,1.304120340091562,3.1772623261803634,3.036589671532823,3.1772623261803634,3.036589671532823
2025-02-10,1.305428384565074,3.2160625390109776,3.073672012692975,3.2160625390109776,3.073672012692975
2025-02-11,1.3001962066710255,3.242114717909379,3.0985707365760966,3.242114717909379,3.0985707365760966
2025-02-12,1.3126226291693905,3.2239935420863137,3.081251872191832,3.2239935420863137,3.081251872191832
2025-02-13,1.30935251798561,3.2366173161269085,3.093316731159117,3.2366173161269085,3.093316731159117
2025-02-14,1.319162851536951,3.250411118996247,3.106499816162535,3.250411118996247,3.106499816162535
2025-02-17,1.3214519293655973,3.2839743529103766,3.138577044601337,3.2839743529103766,3.138577044601337
2025-02-18,1.3119686069326344,3.217631436689965,3.0751714477407037,3.217631436689965,3.0751714477407037
2025-02-19,1.318835840418573,3.2773400612883354,3.132236484915273,3.2773400612883354,3.132236484915273
2025-02-20,1.3149117069980365,3.2707057696662942,3.12589592522921,3.2707057696662942,3.12589592522921
2025-02-21,1.3325703073904498,3.3470001233197673,3.1988123616189377,3.3470001233197673,3.1988123616189377
2025-02-24,1.3283191628515354,3.3270972484536436,3.1797906825607476,3.3270972484536436,3.1797906825607476
2025-02-25,1.3149117069980363,3.2839743529103766,3.1385770446013366,3.2839743529103766,3.1385770446013366
2025-02-26,1.325703073904511,3.330414394264665,3.18296096240378,3.330414394264665,3.18296096240378
2025-02-27,1.3299542184434254,3.3105115193985415,3.1639392833455897,3.3105115193985415,3.1639392833455897
2025-02-28,1.3060824068018297,3.177825686957718,3.0371280896243236,3.177825686957718,3.0371280896243236
2025-03-03,1.3018312622629153,3.1777247697869266,3.037031640541105,3.1777247697869266,3.037031640541105
2025-03-04,1.3005232177894033,3.196640384600106,3.055109770287932,3.196640384600106,3.055109770287932
2025-03-05,1.3060824068018297,3.215528058206606,3.0731611959194227,3.215528058206606,3.0731611959194227
2025-03-06,1.3240680183126212,3.2108130636505066,3.0686549568051986,3.2108130636505066,3.0686549568051986
2025-03-07,1.3207979071288407,3.20727551903562,3.0652740362713042,3.20727551903562,3.0652740362713042
2025-03-10,1.3155657292347924,3.2143525597150733,3.0720377423887277,3.2143525597150733,3.0720377423887277
2025-03-11,1.3194898626553289,3.1990274069242557,3.0573911076756275,3.2117810776673013,3.0695801121948167
2025-03-12,1.3162197514715486,3.207289307068195,3.065287213841492,3.2215045397756605,3.0788730699611593
2025-03-13,1.309679529103988,3.2265546672945318,3.0836996040931908,3.211788409212718,3.0695871191375255
2025-03-14,1.3427076520601684,3.2650279579281274,3.120469497471275,3.233666248897043,3.090496321841206
2025-03-17,1.3387835186396322,3.2665936839082512,3.1219659012464747,3.257933913053869,3.1136895400163747
2025-03-18,1.3417266187050343,3.2861629137055153,3.1406687073045636,3.284578725725685,3.1391546589310066
2025-03-19,1.3436886854153023,3.3146915169700315,3.1679342123598015,3.2918307854696978,3.146085635178877
2025-03-20,1.3328973185088273,3.317421262925184,3.170543099358216,3.2749186273058166,3.129922259438508
2025-03-21,1.3113145846958778,3.3045551072999118,3.1582465902024857,3.2434697319004795,3.0998657575934847
2025-03-24,1.3168737737083043,3.307151334385984,3.16072786985307,3.2340524539415116,3.090865427734498
2025-03-25,1.3175277959450602,3.3042246517891822,3.157930765543466,3.22795927015882,3.085042018446315
2025-03-26,1.3122956180510117,3.3120881211239204,3.1654460813445966,3.2274812406684084,3.084585153616077
2025-03-27,1.3168737737083043,3.320042396860638,3.173048183112403,3.2453567547203437,3.101669232855043
2025-03-28,1.3106605624591219,3.368833529376118,3.2196790979846446,3.225622680538435,3.082808880864502
2025-03-31,1.3028122956180492,3.4044246875056996,3.2536944646994557,3.2570928187263135,3.1128856849721145
2025-04-01,1.3021582733812933,3.4257873067655757,3.2741112582600342,3.277530936813016,3.1324189094642385
2025-04-02,1.3011772400261592,3.412678426765197,3.2615827713024066,3.2649893643507215,3.1204326126167987
2025-04-03,1.2946370176585986,3.444236841580923,3.2917439436078064,3.2951820387969866,3.149288512434709
2025-04-07,1.2083060824068,3.3388802875038066,3.191052029911317,3.19438495641484,3.052954200734916
2025-04-08,1.2197514715500308,3.362184963060035,3.213324895613766,3.216681085236697,3.0742631729081418
2025-04-09,1.2315238718116397,3.4044246875056983,3.253694464699455,3.257092818726313,3.1128856849721136
2025-04-10,1.2521255722694553,3.4782228267670887,3.3242252060905444,3.327697226662195,3.180364096853997
2025-04-11,1.2557226945716133,3.53114386084269,3.3748031719565224,3.378328019195162,3.228753221164031
2025-04-14,1.2583387835186377,3.557361620843447,3.3998601458717777,3.4034111641197518,3.2527258148589104
2025-04-15,1.2593198168737718,3.556390592695271,3.3989321098008425,3.4024821587521745,3.2518379410183593
2025-04-16,1.2622629169391741,3.6428120978829512,3.4815273201140915,3.4851636364665617,3.330858712827406
2025-04-17,1.2632439502943082,3.6729139704764133,3.510296438313089,3.513962802861461,3.35838280188449
2025-04-18,1.2665140614780885,3.6816532238099993,3.5186487629515075,3.5223238511696575,3.36637366644945
2025-04-21,1.2671680837148447,3.75011070825642,3.5840753059524517,3.587818729583863,3.4289687722083015
2025-04-22,1.2681491170699788,3.875373339371148,3.7037919591031163,3.7076604220013456,3.543504497639392
2025-04-23,1.269457161543491,3.6413555556606876,3.4801352660076885,3.4837701284151956,3.3295269020665796
2025-04-24,1.269457161543491,3.681167709735911,3.518184744916039,3.5218593484858682,3.365929729529174
2025-04-25,1.269457161543491,3.65592097788333,3.494055807071719,3.4977052089288563,3.342845009674846
2025-04-28,1.2674950948332229,3.6243625630676037,3.463894634766319,3.467512534482591,3.3139891098569354
2025-04-29,1.2652060170045767,3.6496092949201846,3.488023572610639,3.4916666740396027,3.337073829711264
2025-04-30,1.2642249836494426,3.6313792027560434,3.4706006141345376,3.474225517978651,3.3204048773500197
2025-05-06,1.2763243950294294,3.6862071473512628,3.5230010624378942,3.526680696459175,3.37053761328431
2025-05-07,1.284172661870502,3.7090643435355743,3.544846260828208,3.548548711287456,3.3914374261254845
2025-05-08,1.2916939175931965,3.6649675285009704,3.502701823468342,3.506360255744578,3.3511168560221543
2025-05-09,1.2900588620013063,3.6548800169761826,3.4930609345007433,3.4967092972531804,3.34189319178962
2025-05-12,1.3047743623283174,3.643451864281199,3.4821387609828873,3.485775715960944,3.331443692624475
2025-05-13,1.3060824068018297,3.6217485024686527,3.461396311178075,3.465011601495056,3.311598905177717
2025-05-14,1.322759973839109,3.7188926861915266,3.5542394555768544,3.5579517168531734,3.4004241154985806
2025-05-15,1.3116415958142562,3.6968501385172328,3.533172837296551,3.536863095330758,3.380269188480384
2025-05-16,1.3044473512099395,3.703148009281317,3.539191871090924,3.542888415765734,3.386027739057012
2025-05-19,1.3024852844996713,3.6685097200788563,3.506087185221877,3.5097491533733676,3.3543557108855606
2025-05-20,1.3090255068672318,3.70629694466336,3.542201387988111,3.545901075983222,3.3889070143453264
2025-05-21,1.3142576847612804,3.747445820763747,3.5815284058210493,3.585269169316908,3.426532093212744
2025-05-22,1.3136036625245244,3.7148238767309834,3.5503507918421935,3.554058991564421,3.396703739844189
2025-05-23,1.3041203400915617,3.6658909606818377,3.50358437087391,3.5072437249356914,3.351961209791357
2025-05-26,1.2972531066056232,3.674941128991021,3.5122338447895047,3.5159022328816265,3.3602363640280295
2025-05-27,1.2903858731196847,3.7035522623482175,3.53957822593406,3.543275174141086,3.386397373782573
2025-05-28,1.2890778286461726,3.744879454975279,3.5790756653650835,3.5828138670714154,3.42418549898358
2025-05-29,1.2969260954872452,3.802101721689672,3.6337644276541936,3.6375597495903333,3.476507518492667
2025-05-30,1.294637017658599,3.7258053660704813,3.5608460779353805,3.5645652395651095,3.406744825813884
2025-06-03,1.293982995421843,3.7385214253403465,3.5729991362218496,3.5767309912359804,3.418371941260348
2025-06-04,1.2995421844342696,3.767132558697543,3.600343517366405,3.6041039324954394,3.4445329510148914
2025-06-05,1.30281229561805,3.754416499427678,3.5881904590799363,3.591938180824569,3.4329058355684277
2025-06-06,1.303466317854806,3.7417004401578127,3.576037400793467,3.579772429153698,3.421278720121964
2025-06-09,1.3064094179202081,3.7544164994276774,3.588190459079936,3.5919381808245685,3.432905835568427
2025-06-10,1.2988881621975135,3.757595514245143,3.5912287236515525,3.5949796187422858,3.4358126144300427
2025-06-11,1.30935251798561,3.770311573515008,3.603381781938021,3.607145370413156,3.447439729876506
2025-06-12,1.3100065402223664,3.7575955142451427,3.591228723651552,3.5949796187422853,3.4358126144300423
2025-06-13,1.3015042511445376,3.7162683216180814,3.5517312842205286,3.555440925811956,3.3980244892290354
2025-06-16,1.304774362328318,3.7281692179084516,3.563105270705543,3.5670420332661363,3.4091119599686825
2025-06-17,1.3044473512099397,3.740610362073794,3.5749955856988116,3.5789454854931777,3.420488389226783
2025-06-18,1.2766514061478076,3.7551009504197603,3.5888446061411035,3.565765933084885,3.4078923588679806
2025-06-19,1.266514061478089,3.7500049694861968,3.583974248745153,3.5209213658915033,3.3650332759267587
2025-06-20,1.268149117069979,3.7353598864483377,3.5699775738325825,3.5634098579732467,3.4056405985111455
2025-06-23,1.2724002616088932,3.7466121808884196,3.580731675184634,3.5712848595804063,3.4131669359956405
2025-06-24,1.2871157619359042,3.7461316070369146,3.580272378644382,3.6056312495731175,3.4459926464341257
2025-06-25,1.308371484630476,3.771294539745811,3.6043212275353604,3.625422021440414,3.4649071858313625
2025-06-26,1.3034663178548056,3.7838550544493765,3.6163256279601237,3.6105991716082895,3.4507406147138235
2025-06-27,1.295945062132111,3.8367941138449484,3.666920821078632,3.6611142471724585,3.499019145400732
2025-06-30,1.3021582733812935,3.8824063515619867,3.7105135860844625,3.7046379829780056,3.540615876499902
2025-07-01,1.3041203400915615,3.8314279682311794,3.6617922604897113,3.6559938076659235,3.4941254123302414
2025-07-02,1.3054283845650736,3.7798013701452007,3.612451419718555,3.606731098180527,3.447043799464202
2025-07-03,1.312949640287768,3.8634429178512586,3.6923897546122215,3.6865428506165556,3.5233219025081937
