date,hs300_benchmark,base_pool,nonferrous_risk,nonferrous_cap_70,nonferrous_cap_60,nonferrous_abs_08,nonferrous_abs_10,nonferrous_margin_03,nonferrous_margin_05,nonferrous_margin_03_cap_70
2024-08-08,0.8361256544502619,0.9905289290751964,1.148741475155811,1.1413617983052395,1.1386631110998078,1.1609507796167067,1.1184589583821127,1.113388407942596,1.077684659686779,1.1103428311645895
2024-08-09,0.8329842931937174,0.9992323988202952,1.1588351093551608,1.1513905895784393,1.1486681898475533,1.171151693178491,1.1282865095213834,1.123171405731585,1.087153939740112,1.1200990684172976
2024-08-12,0.8319371727748692,1.006824787321339,1.1676401945077852,1.1601391096252733,1.157396024499842,1.1800503624557925,1.1368594796641516,1.1317055101858093,1.0954143755313175,1.1286098285739155
2024-08-13,0.8332460732984295,1.0136764549930126,1.1755862469625926,1.1680341155211966,1.1652723630884927,1.188080868876772,1.144596062475918,1.1394070190835242,1.1028689151477713,1.1362902706664728
2024-08-14,0.8269633507853404,1.010343211260847,1.171720599822416,1.164193301842099,1.1614406308021221,1.1841741360233224,1.14083231948641,1.1356603390792306,1.0992423823613884,1.1325538393782015
2024-08-15,0.8369109947643981,1.0079358685653939,1.1689287435545106,1.161419380851639,1.1586732685952987,1.1813526067402755,1.1381140606606541,1.1329544035205739,1.096623219793445,1.1298553056700056
2024-08-16,0.8374345549738222,1.0097876706388191,1.1710763252990533,1.1635531662289158,1.1608020087543935,1.1835230138810808,1.1402050289881587,1.1350358924118482,1.0986379602303242,1.1319311008301562
2024-08-19,0.8397905759162306,1.0185744529592016,1.1812665792010901,1.1736779565062394,1.1709028595218969,1.1938215740601301,1.1501266527924838,1.1449125363860555,1.1081978834559125,1.1417807281071195
2024-08-20,0.835602094240838,1.0184725955139056,1.1811484525431701,1.1735605887105889,1.1707857692359447,1.1937021919027242,1.1500116401272047,1.144798045132417,1.108087063667567,1.1416665500343088
2024-08-21,0.8316753926701573,1.0229063597606558,1.1862904011847513,1.1786695047506859,1.1758826055250184,1.1988987913233058,1.155018039431223,1.1497817478502073,1.1129109507577215,1.1466366202684506
2024-08-22,0.829319371727749,1.020319997283385,1.183290931143829,1.175689303727296,1.1729094510230589,1.1958674416613,1.1520976398372125,1.1468745879314963,1.110097016621798,1.143737412631868
2024-08-23,0.8329842931937176,1.0168099339213743,1.1792202218025776,1.1716447451955525,1.1688744556275423,1.1917534671200063,1.148134240388198,1.1429291566132456,1.1062781060087592,1.1398027736965057
2024-08-26,0.8332460732984297,1.023091099937604,1.1865046490448174,1.1788823762523566,1.17609497370373,1.1991153162991635,1.1552266394022241,1.1499894021301154,1.113111946053145,1.1468437065282067
2024-08-27,0.8287958115183249,1.0223976813782334,1.1857004739870174,1.1780833673282656,1.1752978539923002,1.1983025941327816,1.1544436635830722,1.1492099759435666,1.1123575142316802,1.146066412393938
2024-08-28,0.8235602094240843,1.0211870620203485,1.1842964880697888,1.1766884008140934,1.1739061857997377,1.1968836860664944,1.1530766888019504,1.147849198363089,1.1110403735885184,1.1447093571017197
2024-08-29,0.8209424083769639,1.0221193274824822,1.1853776599273418,1.1777626270715256,1.1749778721082589,1.197976349070375,1.154129359377344,1.1488970966406626,1.1120546682323258,1.145754388945049
2024-08-30,0.8327225130890058,1.0201988142022984,1.183150392056837,1.1755496674831707,1.1727701449411538,1.1957254088661595,1.1519608055674933,1.146738374001988,1.1099651707527203,1.1436015713036707
2024-09-02,0.8170157068062832,1.0156169723710384,1.1778367140917863,1.1702701253329384,1.1675030859779991,1.1903552549110923,1.1467872039778384,1.1415882270126274,1.1049801768674128,1.1384655120917309
2024-09-03,0.8201570680628276,1.0170966547201494,1.1795527391715048,1.1719751264261207,1.1692040556898593,1.1920895186224907,1.1484579921096583,1.1432514406014276,1.1065900551072487,1.140124176104977
2024-09-04,0.8146596858638747,1.0114759060738137,1.1730342146721748,1.1654984778452528,1.162742720788392,1.1855017125206684,1.1421113055144694,1.1369335268049754,1.1004747419505025,1.1338235444100866
2024-09-05,0.816492146596859,1.0185948967919825,1.1812902884315197,1.173701513425237,1.170926360741855,1.1938455352821686,1.1501497370126883,1.1449355159536017,1.1082201261227609,1.1418036448160647
2024-09-06,0.8091623036649218,1.0213718730645889,1.1845108181164477,1.1769013539743791,1.1741186354439868,1.1971002941024582,1.153285368792985,1.1480569323002583,1.1112414459867817,1.1449165228008416
2024-09-09,0.7984293193717281,1.0153461122506604,1.1775225907531228,1.169958019966796,1.1671917185678315,1.1900377929383121,1.14648136139292,1.1412837709696484,1.1046854840138434,1.1381618888616747
2024-09-10,0.7984293193717281,1.0104912273201492,1.1718922577935451,1.164363857058271,1.1616107827498652,1.184347618447105,1.140999452300659,1.1358267141943625,1.0994034222177873,1.1327197593887324
2024-09-11,0.7965968586387437,1.0144323007496348,1.176462820421445,1.1689050577488258,1.1661412460211205,1.1889667589246675,1.1454495281676662,1.1402566155757756,1.103691267078231,1.1371375431616992
2024-09-12,0.7937172774869112,1.0119099702962868,1.173537609939693,1.1659986392307506,1.1632416995697994,1.1860104580834603,1.142601430541501,1.137421429842856,1.1009469990851986,1.134310112831807
2024-09-13,0.7897905759162307,1.0157412740778184,1.1779808699279457,1.1704133550917253,1.1676459770778984,1.1905009428957216,1.1469275596538917,1.141727946384121,1.1051154157671945,1.138604849273083
2024-09-18,0.792408376963351,1.0062179254402945,1.1669364014210981,1.1594398378043902,1.156698406068725,1.1793390891620625,1.136174239599545,1.1310233766672984,1.0947541164307977,1.1279295609720856
2024-09-19,0.7994764397905761,1.004021858854374,1.1643895674060571,1.156909365009371,1.154173916437472,1.1767651863307793,1.13369454387928,1.1285549226847207,1.0923648199631952,1.1254678592298522
2024-09-20,0.8018324607329845,1.0130580555840634,1.1748690735127119,1.1673215492944553,1.1645614816854095,1.1873560730077564,1.1438977947741937,1.1387119169888833,1.1021961033428642,1.135597069962921
2024-09-23,0.8041884816753929,1.0199274586097438,1.182835694106547,1.1752369911967875,1.1724582079606558,1.1954073661745404,1.151654403518557,1.1464333610313295,1.1096699388308329,1.1432973926693621
2024-09-24,0.841884816753927,1.017927250671304,1.1805160023233228,1.1729322014399315,1.1701588677524333,1.193063019737637,1.1493958622264175,1.1441850588699654,1.1074937344331959,1.1410552405422572
2024-09-25,0.854188481675393,1.024073765929,1.1876442716720894,1.1800146777835394,1.1772245979702118,1.2002670513119702,1.1563362198989804,1.1510939523270705,1.114181075922489,1.147945235324538
2024-09-26,0.8976439790575919,1.0684995610151062,1.2391659909113557,1.2312054142499236,1.2282942967553423,1.2523363649144117,1.2064997507548585,1.2010300660644904,1.162515855910576,1.19774475318284
2024-09-27,0.9575916230366495,1.1917879719014648,1.3821466821703583,1.373267577432607,1.370020561765574,1.3968367147122285,1.3457112604573422,1.3396104583027009,1.2966523008233348,1.335946070857783
2024-09-30,1.0528795811518323,1.4298621446475361,1.6582473273601563,1.647594513233651,1.6436988666129182,1.6758718729424953,1.6145334860897245,1.6072139743489002,1.555674401344524,1.6028175808507765
2024-10-08,1.099738219895288,1.4865184694343778,1.723953101519936,1.7128781842562126,1.7088281779854777,1.74227599552871,1.6785071592928007,1.6708976219463463,1.6173158641072698,1.6663270273905522
2024-10-09,0.997643979057592,1.44036397360388,1.6704265642638256,1.6596955090059784,1.6557712502462092,1.688180555865721,1.626391660375039,1.6190183894234869,1.5671002765842033,1.614589705978591
2024-10-10,1.0143979057591628,1.3919356421371258,1.6142630022562081,1.6038927496222386,1.6001004334182831,1.6314200640501444,1.5717086525611625,1.564583287844548,1.5144107807158949,1.560303506867196
2024-10-11,0.9858638743455501,1.3173425288577856,1.5277554803961688,1.5179409642532007,1.5143518763190222,1.543993104095991,1.4874815963571772,1.4807380762613722,1.4332542879171666,1.4766876465396315
2024-10-14,1.0023560209424087,1.3553427941132985,1.5718253500229813,1.5617277228374276,1.5580351035205324,1.5885313667141445,1.5303897193290188,1.5234516746150655,1.4745981616070847,1.5192844055744283
2024-10-15,0.9738219895287962,1.3088980254676716,1.517962176034655,1.508210573456706,1.5046444924964646,1.534095712403068,1.4779464579189903,1.471246165516107,1.4240667604305182,1.4672217000874543
2024-10-16,0.9672774869109951,1.2751200119072155,1.4787889585885994,1.4692890102707263,1.4658149572062331,1.494506145631376,1.439805904166242,1.4332785225350462,1.387316650483924,1.4293579142787458
2024-10-17,0.9560209424083772,1.272305177443844,1.475524523801428,1.4660455466718947,1.462579162598714,1.4912070150670682,1.4366275246868465,1.4301145522866243,1.3842541413217078,1.4262025987946867
2024-10-18,0.9960732984293197,1.3848985559786975,1.60610191528828,1.5957840906251595,1.592010946899485,1.623172237639375,1.5637627038626736,1.5566733622234936,1.5067545078103544,1.5524152181570483
2024-10-21,0.9960732984293197,1.3891208076737547,1.6109985674690372,1.6006492860234072,1.5968646388107641,1.6281209334858366,1.5685302730817672,1.5614193175961264,1.5113482715536788,1.557148191383137
2024-10-22,1.0023560209424087,1.3947504766004974,1.6175274370433799,1.6071362132210705,1.6033362280258028,1.6347191946144521,1.5748870320405586,1.5677472580929699,1.5174732898781111,1.5634588223512553
2024-10-23,1.0062827225130893,1.3834911387470121,1.6044696978946946,1.5941623588257439,1.5903930495957257,1.6215226723572214,1.5621735141229758,1.555091377099283,1.5052232532292464,1.550837560415019
2024-10-24,0.9947643979057594,1.3637872975034127,1.5816186543844954,1.5714581136339225,1.5677424873430907,1.5984287584070676,1.539924857767206,1.5329435853603306,1.483785689093733,1.5287503520266057
2024-10-25,1.0023560209424087,1.4088246489173541,1.6338496109792362,1.6233535312152285,1.6195152010633993,1.6512148474359902,1.590778929437537,1.5835671093350783,1.5327858356891917,1.5792353997715505
2024-10-28,1.003926701570681,1.3989727282955546,1.6224240892241368,1.612001408619318,1.608189919937082,1.6396678904609137,1.5796546012596522,1.5724932134656024,1.5220670536214354,1.5681917955773441
2024-10-29,0.9952879581151836,1.3637872975034129,1.5816186543844957,1.5714581136339227,1.567742487343091,1.5984287584070678,1.5399248577672062,1.5329435853603308,1.4837856890937333,1.5287503520266061
2024-10-30,0.9842931937172779,1.3483057079548706,1.5636642630550535,1.5536190638403489,1.549945617001735,1.5802835403033757,1.52244377063053,1.5155417489940113,1.4669418887015444,1.5113961168642813
2024-10-31,0.9842931937172779,1.35815762857667,1.5750897848101528,1.5649711864362594,1.5612708981280523,1.5918304972784525,1.5335680988084148,1.5266156448634873,1.477660670769301,1.522439721058488
2024-11-01,0.9863874345549742,1.3342315356380137,1.5473420891191967,1.5374017458461906,1.5337666439641384,1.5637878874818372,1.5065518732335514,1.4997218977519025,1.4516293428904634,1.495619539443986
2024-11-04,1.0002617801047125,1.3736392181252124,1.593044176139595,1.5828102362298335,1.5790677684694086,1.6099757153821448,1.551049185945091,1.5440174812298069,1.4945044711614899,1.5397939562208127
2024-11-05,1.0277486910994766,1.446824914172867,1.677919480606049,1.6671402897994558,1.66319842826491,1.6957531100541443,1.6336870524093787,1.626280707688772,1.5741297093791102,1.6218321588063478
2024-11-06,1.0209424083769636,1.4228988212342104,1.6501717849150925,1.6395708492093868,1.6356941741009958,1.6677105002575288,1.6066708268345151,1.5993869605771869,1.5480983815002725,1.5950119771918456
2024-11-07,1.0568062827225133,1.4820103449650086,1.71872491544569,1.707683584784851,1.703645860858901,1.73699224210799,1.6734167959018245,1.6658303357940434,1.612411073906812,1.6612736023570858
2024-11-08,1.0426701570680632,1.459491669258038,1.6926094371483196,1.681735875994198,1.6777595039987467,1.7105991975935286,1.647989760066659,1.6405185738066694,1.5879110006090826,1.6360310784846135
2024-11-11,1.048167539267016,1.5003067689769225,1.7399437415623036,1.7287660981772568,1.7246785258077764,1.75843659077599,1.6940762625178964,1.6863961424087848,1.6323173834612172,1.6817831530034697
2024-11-12,1.0361256544502622,1.501395074405196,1.7412058769188774,1.7300201253987326,1.7259295879508494,1.7597121406345841,1.6953051261280132,1.6876194349473197,1.6335014478844534,1.6830030993320733
2024-11-13,1.0429319371727754,1.4910406256161948,1.7291975605263334,1.7180889521201206,1.7140266252753262,1.7475761948371042,1.683613366637475,1.675980680223545,1.622235920657664,1.671396181405645
2024-11-14,1.0243455497382203,1.4962178500106955,1.7352017187226056,1.7240545387594268,1.719978106613088,1.7536441677358443,1.6894592463827443,1.6818000575854326,1.6278686842710588,1.6771996403688592
2024-11-15,1.0062827225130895,1.4737229885415692,1.7091138583997418,1.6981342705215265,1.6941191254240084,1.727279034731264,1.6640591004716108,1.6565150636162171,1.6033945206040872,1.6519838112929688
2024-11-18,1.001832460732985,1.4400209234215189,1.6700287202827258,1.6593002208305851,1.655376896707969,1.6877784834325293,1.6260043041470944,1.6186327892808028,1.566727041731407,1.6142051606114303
2024-11-19,1.0070680628272257,1.4389073187861459,1.668737244795207,1.6580170419632934,1.6540967518465433,1.6864732816038173,1.624746873855087,1.6173810595678573,1.5655154520470773,1.6129568548958237
2024-11-20,1.0096858638743462,1.4390286689994345,1.6688779777096447,1.6581568707896894,1.654236250055369,1.6866155102864826,1.624883896842675,1.6175174613596788,1.5656474797541662,1.6130928835724534
2024-11-21,1.0109947643979067,1.436195935399042,1.6655927848401375,1.6548927824613633,1.6509798794843937,1.6832954010142651,1.6216853064945596,1.6143333718688133,1.5625654965263036,1.6099175038803817
2024-11-22,0.9795811518324615,1.37954126339119,1.5998889274499941,1.5896110158948402,1.585852468064891,1.6168932155699154,1.5577134995322495,1.5506515820515032,1.500925831969053,1.5464099100389466
2024-11-25,0.9738219895287966,1.3610537302218066,1.5784484672053674,1.568308292183241,1.564600113472012,1.595224877153768,1.5368382413901285,1.5298709622048283,1.4808115977379572,1.5256861337634693
2024-11-26,0.9717277486911002,1.362388058116548,1.579995921044578,1.5698458049612805,1.5661339908856398,1.5967887779790682,1.5383449020675566,1.5313707924135094,1.4822633319185,1.5271818613175672
2024-11-27,0.9884816753926708,1.3709189789563512,1.58988944591023,1.5796757724312949,1.5759407159381487,1.6067874553615296,1.5479776190498207,1.5409598393290607,1.4915448806468563,1.5367446782325176
2024-11-28,0.9808900523560217,1.3632411502005286,1.5809852735311436,1.570828801708282,1.567114663390891,1.5977886457173145,1.5393081737657832,1.5323296971050648,1.4831914867913358,1.5281381430090624
2024-11-29,0.9921465968586396,1.361534966032568,1.5790065685580132,1.5688628082142793,1.5651533183803892,1.5957889102408223,1.5373816303693304,1.5304118877219546,1.4813351770456644,1.5262255796260722
2024-12-02,1.0000000000000007,1.3658004264524695,1.583953330990839,1.5737777919492864,1.5700566809066434,1.6007882489320528,1.5421979888604622,1.5352064111797301,1.4859759514098425,1.5310069880835473
2024-12-03,1.001047120418849,1.372625163124312,1.5918681508833603,1.581641765925298,1.5779020609486505,1.608787190838022,1.5499041624462735,1.5428776487121711,1.4934011903925275,1.5386572416155075
2024-12-04,0.9955497382198961,1.3717720710403318,1.5908787983967951,1.5806587691782965,1.5769213884433997,1.607787323099776,1.548940890748047,1.5419187440206161,1.492473035519692,1.5377009599240126
2024-12-05,0.9937172774869116,1.3777437156281938,1.5978042658027511,1.5875397464073062,1.5837860959801555,1.6147863972674985,1.5556837926356317,1.5486310768615017,1.4989701196295413,1.5443949317644776
2024-12-06,1.006806282722514,1.3706071184736006,1.5895277734133626,1.5793164233694306,1.5755822165373794,1.6064219388582215,1.5476254807725232,1.5406092974759176,1.49120557984669,1.536395095256007
2024-12-09,1.006020942408378,1.3913389908538736,1.6135710506582706,1.603205243218716,1.5994145525858439,1.6307207581014551,1.571034941826225,1.563912631387318,1.513761630634287,1.5596346849321483
2024-12-10,1.0141361256544512,1.3786695132881512,1.5988779367863823,1.5886065199774861,1.5848503472228934,1.6158714796750346,1.556729160071185,1.5496717051081288,1.4999773773751999,1.5454327134633954
2024-12-11,1.011518324607331,1.3786695132881512,1.5988779367863823,1.5886065199774861,1.5848503472228934,1.6158714796750346,1.556729160071185,1.5496717051081288,1.4999773773751999,1.5454327134633954
2024-12-12,1.0225130890052367,1.4063120097951818,1.630935639779593,1.6204582797765335,1.6166267952875129,1.6482699053326795,1.5879417748094544,1.580742816989996,1.5300521117586625,1.5764188330315838
2024-12-13,0.9971204188481686,1.4143744046097322,1.6402858031526126,1.6297483763845888,1.6258949259730267,1.6577194461494924,1.597045454108116,1.589805224622207,1.5388239092871723,1.585456451238972
2024-12-16,0.9908376963350797,1.4328027356144193,1.6616576051480865,1.650982882917287,1.647079224682773,1.6793183965879224,1.617853863933629,1.6105192992101185,1.5588737322094808,1.6061138642844308
2024-12-17,0.993717277486912,1.4500792959313134,1.6816936695188431,1.6708902327916915,1.66693950472316,1.6995674126239502,1.6373617481450473,1.6299387441362854,1.577670441199145,1.6254801890145485
2024-12-18,0.9981675392670168,1.458141690745864,1.691043832891863,1.680180329399747,1.6762076354086741,1.7090169534407633,1.6464654274437094,1.6390011517684968,1.5864422387276549,1.6345178072219368
2024-12-19,0.9997382198952892,1.4212850287364898,1.6483002289009154,1.6377113163343504,1.6338390379891814,1.6658190525639034,1.6048486077926833,1.5975730025926738,1.5463425928830379,1.5932029811310189
2024-12-20,0.9965968586387446,1.3901872201660805,1.6122353130335536,1.6018780865604223,1.5980905339164846,1.6293708236990532,1.5697344162121305,1.5626180017255733,1.5125085167016425,1.558343596616807
2024-12-23,0.9976439790575928,1.44086513042897,1.6710077685211064,1.6602729795253421,1.6563473553682866,1.688767937404735,1.626957543232291,1.6195817068423297,1.5676455297379905,1.615151482491819
2024-12-24,1.0099476439790587,1.439713359741177,1.6696720308963895,1.6589458228670486,1.6550233366989275,1.6874180030023334,1.6256570176181964,1.6182870771805853,1.5663924158053464,1.6138603941764778
2024-12-25,1.010732984293195,1.4523828373068994,1.6843651447682775,1.6735445461082785,1.669587542061878,1.7022672814287538,1.6399627993732364,1.6325280034597742,1.5801766690644332,1.6280623656452307
2024-12-26,1.0109947643979071,1.4546863786824853,1.6870366200177116,1.6761988594248658,1.6722355794005963,1.7049671502335575,1.6425638506014255,1.635117262783263,1.5826828969297217,1.630644542275913
2024-12-27,1.0094240837696349,1.4454722131801419,1.6763507190199747,1.6655816061585167,1.6616434300457232,1.6941676750143426,1.6321596456886691,1.6247602254893074,1.5726579854685676,1.6203158357531837
2024-12-30,1.0143979057591637,1.4270438821754552,1.6549789170245013,1.644347099625819,1.6404591313359773,1.672568724575913,1.6113512358631565,1.6040461509013964,1.5526081625462596,1.599658422707725
2024-12-31,0.997643979057593,1.4178297166731118,1.6442930160267644,1.6337298463594698,1.6298669819811042,1.6617692493566982,1.6009470309504001,1.5936891136074407,1.5425832510851054,1.5893297161849957
2025-01-02,0.968062827225132,1.4351062769900058,1.664329080397521,1.6536371962338743,1.6497272620214913,1.6820182653927263,1.6204549151618184,1.6131085585336078,1.5613799600747695,1.6086960409151134
2025-01-03,0.9575916230366505,1.4281956528632482,1.6563146546492185,1.6456742562841125,1.6417831500053366,1.673918658978315,1.612651761477251,1.605340780563141,1.553861276478904,1.6009495110230665
2025-01-06,0.9534031413612578,1.467355856248208,1.7017297338896,1.6907975826660961,1.6867997847635474,1.7198164286599784,1.656869632356466,1.649358189062453,1.5964671501888092,1.6448465137446666
2025-01-07,0.960471204188483,1.4558381493702786,1.6883723576424288,1.6775260160831598,1.6735595980699558,1.7063170846359597,1.6438643762155203,1.6364118924450082,1.5839360108623664,1.6319356305912547
2025-01-08,0.9589005235602107,1.4477757545557277,1.6790221942694088,1.668235919475104,1.6642914673844416,1.6968675438191463,1.6347606969168582,1.6273494848127967,1.5751642133338561,1.622898012383866
2025-01-09,0.9568062827225144,1.4420169011167632,1.6723435061458234,1.6616001361836361,1.657671374037646,1.6901178718071372,1.6282580688463857,1.6208763365040746,1.568898643670635,1.6164425708071604
2025-01-10,0.9455497382198965,1.4362580476777986,1.665664818022238,1.654964352892168,1.6510512806908506,1.683368199795128,1.621755440775913,1.6144031881953524,1.5626330740074137,1.6099871292304546
2025-01-13,0.9416230366492159,1.437785986276038,1.66743680709572,1.6567249584585444,1.6528077234021858,1.6851590223090032,1.6234807176082153,1.6161206434592954,1.564295454519413,1.611699886545477
2025-01-14,0.967277486910996,1.428012800486972,1.656102596119383,1.6454635600481071,1.6415729519489943,1.6737043466018044,1.6124452931225122,1.605135248235781,1.5536623350899998,1.6007445409114422
2025-01-15,0.961256544502619,1.4344139125788058,1.663526127862041,1.6528394019784483,1.6489313541067092,1.6812067787421423,1.619673129637498,1.6123303172456713,1.5606266751550046,1.6079199284382704
2025-01-16,0.961780104712043,1.438175076558036,1.6678880449459141,1.657173297493305,1.653255002363954,1.6856150561036427,1.6239200601642434,1.6165579942492654,1.564718780497922,1.6121360410005472
2025-01-17,0.9651832460732997,1.4413699770874688,1.6715932519716026,1.6608547017477822,1.656927702140522,1.6893596436180185,1.6275275924769244,1.6201491717601753,1.56819479739024,1.6157173951589279
2025-01-20,0.9701570680628284,1.4391160022088176,1.6689792602434828,1.658257502670281,1.6543366439974123,1.6867178692934162,1.624982509419785,1.6176156268751942,1.5657424973324217,1.6131907805647714
2025-01-21,0.9714659685863887,1.4391160022088176,1.6689792602434828,1.658257502670281,1.6543366439974123,1.6867178692934162,1.624982509419785,1.6176156268751942,1.5657424973324217,1.6131907805647714
2025-01-22,0.9620418848167551,1.4492628622211272,1.6807468306764057,1.6699494765751866,1.6660009728729939,1.6986105103826077,1.636439869368689,1.6290210447111675,1.5767821702367404,1.6245649998760818
2025-01-23,0.9649214659685875,1.4503883211660653,1.682052053906829,1.6712463148679484,1.6672947448629294,1.6999296060709812,1.637710684992855,1.6302860990736678,1.5780066572804448,1.6258265937928276
2025-01-24,0.9732984293193729,1.4562020645578413,1.688794399298277,1.6779453464840344,1.6739779369871575,1.7067436119268984,1.644275292231876,1.6368209455674494,1.5843319466130057,1.6323435647845943
2025-01-27,0.9675392670157081,1.4532044147626755,1.6853179489426935,1.6744912293346301,1.6705319869078015,1.7032302124041154,1.6408904862266382,1.6334514846309323,1.5810705363658768,1.6289833207142754
2025-02-05,0.9623036649214672,1.4976300124793802,1.7368394392876685,1.725681738377172,1.721601458806821,1.7552992946794814,1.6910537942222155,1.6833873765183918,1.6294051016182098,1.6787826173294684
2025-02-06,0.9740837696335091,1.4907454266167632,1.7288552107734714,1.7177488016702354,1.7136872790924735,1.7472302064479992,1.6832800417281981,1.6756488664477371,1.621914747369429,1.671065275277449
2025-02-07,0.9887434554973834,1.494098555973727,1.7327439197761483,1.7216125290591844,1.7175418709104886,1.7511602462750613,1.687066238635553,1.6794178985747048,1.62556291549847,1.6748239975461143
2025-02-10,0.9897905759162315,1.5123442455046212,1.7345040752727954,1.722630475796165,1.7183142872000086,1.7725451315255232,1.7076684182475512,1.681123884445788,1.6454140264914734,1.6758142793862743
2025-02-11,0.9856020942408389,1.524595208401621,1.7345040752727954,1.722630475796165,1.7183142872000086,1.786903889264791,1.7215016328046961,1.681123884445788,1.6587429403605667,1.6758142793862743
2025-02-12,0.9955497382198966,1.5160737771031432,1.7245452001994588,1.7157069848886588,1.7123947355886018,1.776916334112157,1.71187963096885,1.6714714985063863,1.647734760297701,1.6690789492681666
2025-02-13,0.9929319371727761,1.5220100708770556,1.7129265126138993,1.707615585248664,1.70547263944859,1.7838739753102713,1.7185826163700129,1.6602103815770843,1.6366335636450695,1.6612074508548709
2025-02-14,1.0007853403141376,1.5284965673739441,1.7262050127116815,1.7168817163314087,1.7134050703297463,1.7914764823587777,1.7259068649633704,1.6730802294962865,1.649320645533791,1.6702217548517577
2025-02-17,1.002617801047122,1.5442795824909854,1.6847096999061124,1.6879918797585245,1.6886924971999904,1.7468385729110816,1.7437283077600148,1.6328619547487797,1.6661844858420578,1.6421170618614638
2025-02-18,0.9950261780104726,1.5130820151679352,1.6490244853535556,1.6524852263241494,1.653253835258751,1.7098373558666924,1.7085014732598125,1.5982749697072829,1.632524193198784,1.6075753782708233
2025-02-19,1.0005235602094258,1.5411598257586803,1.679624939720941,1.6831499006270716,1.6839327724078823,1.7415662964910226,1.7402056243099944,1.6279336804853561,1.6628184565777304,1.6374066739500757
2025-02-20,0.9973821989528812,1.5380400690263754,1.6762248892356761,1.6797427145934136,1.6805240016135343,1.738040858643875,1.7366829408599742,1.6246382681766813,1.659452427313403,1.63409208554127
2025-02-21,1.0115183246073316,1.5739172714478828,1.7153254698162241,1.718925353980481,1.7197248657485356,1.7785833938860747,1.7771938005352068,1.6625355097264416,1.6981617638531679,1.6722098522425368
2025-02-24,1.008115183246075,1.5645580012509677,1.705125318360429,1.7087037958795068,1.7094985533654916,1.7680070803446313,1.7666257501851461,1.6526492728004172,1.6880636760601857,1.6622660870161194
2025-02-25,0.9973821989528813,1.5442795824909852,1.6830249902062062,1.6865570866607298,1.6873415432022303,1.7450917343381707,1.7437283077600148,1.6312290927940312,1.6661844858420578,1.6407212623588818
2025-02-26,1.0060209424083788,1.5661178796171205,1.7068253436030618,1.7104073888963363,1.711202938762666,1.7697697992682055,1.7683870919101565,1.654296978954755,1.6897466906923497,1.6639233812205227
2025-02-27,1.0094240837696353,1.5567586094202055,1.6966251921472666,1.7001858307953621,1.7009766263796222,1.7591934857267622,1.7578190415600958,1.6444107420287306,1.6796486028993676,1.6539796159941054
2025-02-28,0.9903141361256563,1.494363474774105,1.6286241824419652,1.6320421101222014,1.6328012104926632,1.6886847287838056,1.687365372559691,1.5785024958552343,1.6123280176128196,1.5876878478179888
2025-03-03,0.9869109947643997,1.4943160187620816,1.6285724627565685,1.6319902818947936,1.6327493581587533,1.6886311017752862,1.6873117874495358,1.5784523678678426,1.6122768154393987,1.5876374281343795
2025-03-04,0.9858638743455516,1.503211032732081,1.6382666470023992,1.6417048109328902,1.6424684056480259,1.6986827890033396,1.6973556213726584,1.5878482089662966,1.6218739987773114,1.5970879439056338
2025-03-05,0.9903141361256564,1.5120929074292515,1.6479465114807639,1.6514049901512042,1.6521730966430843,1.7087196283782786,1.7073846190431785,1.5972301709949634,1.6314570056326814,1.60652449984439
2025-03-06,1.0047120418848188,1.5098756946735892,1.6455300938069872,1.64898350123942,1.6497504814410415,1.7062140978402565,1.7048810460566481,1.5948881197284976,1.6290647668585752,1.6041688201134434
2025-03-07,1.0020942408376983,1.5082121743978967,1.6437171149737184,1.647166717580824,1.6479328527545265,1.7043342598135616,1.70300267673276,1.5931309361841908,1.6272699288598937,1.6024014114669525
2025-03-10,0.9979057591623056,1.5115401326129334,1.660952729907225,1.6590612791783064,1.65803932915765,1.7080949728600394,1.7067604515634298,1.5966462726048238,1.6308605949609636,1.6059372037325246
2025-03-11,1.0010471204188502,1.5043335231787152,1.6703102100757166,1.6656040560539391,1.6636439691435352,1.6999512437718314,1.6986230851073205,1.604196385556434,1.6230850982368221,1.611061274354124
2025-03-12,0.9984293193717299,1.5082186581809292,1.6703102100757166,1.6656040560539391,1.6636439691435352,1.7043415867226948,1.7030099979174362,1.6068919237714623,1.6272769244705467,1.6140106309790028
2025-03-13,0.993193717277489,1.5172781389349426,1.68122727027229,1.6732244667679115,1.6701680631401765,1.7145791273600728,1.7132395400440625,1.6165441094000006,1.6370515575442894,1.6237055768469733
2025-03-14,1.0196335078534053,1.535370094234182,1.6997430008002472,1.6919060370255856,1.688900012770029,1.735023690642967,1.7336681301489225,1.6358197076018195,1.6565716856220798,1.6430665680598708
2025-03-17,1.016492146596861,1.5361063724151423,1.7005581030934527,1.6927173811464429,1.6897099153686899,1.7358557115945714,1.7344995010490387,1.6366041558356461,1.6573660853514354,1.6438544914852853
2025-03-18,1.018848167539269,1.5453087469690745,1.7107456609972627,1.7028579675244357,1.6998324848781625,1.7462547273896565,1.7448903921740893,1.6464085839071492,1.6672948922129087,1.6537023542469165
2025-03-19,1.0204188481675414,1.5587242413682112,1.7255973848864017,1.717641214930921,1.7145894667596675,1.761414720860677,1.760038541260304,1.6607017697701159,1.681769401162698,1.6680588604886317
