date,hs300_benchmark,base_pool,china_internet_risk,germany_risk,germany_defensive,china_internet_plus_germany_risk,china_internet_plus_germany_defensive
2025-09-09,1.1531413612565453,2.64842292128045,3.0721014065181613,2.6398189545747055,2.3026540108746656,2.790165966965591,2.8044394669043284
2025-09-10,1.1557591623036658,2.677354761107704,3.1056615849595612,2.668656803149804,2.327808610045708,2.820646232862352,2.8350756590357866
2025-09-11,1.187696335078535,2.8378771413073514,3.291863352821681,2.828657692161746,2.467373745066953,2.9897597375713456,3.0050542884820475
2025-09-12,1.1774869109947654,2.829610516173159,3.2822742836069985,2.8204179229223776,2.4601863818370493,2.981050684373779,2.996300682855789
2025-09-15,1.1795811518324615,2.847736192679617,3.3032995948751327,2.8384847143029264,2.4759456328887026,3.0001464433291107,3.015494128944254
2025-09-16,1.1772251308900532,2.860419220955991,3.3180115763693574,2.851126539056955,2.4869728089850756,3.0135082646494356,3.0289243046055225
2025-09-17,1.1858638743455503,2.8816804236995046,3.342674016166184,2.8723186702488444,2.505458222844015,3.0359073625559834,3.051437988356204
2025-09-18,1.1704188481675402,2.862209610025859,3.320088380921818,2.852911111666082,2.4885294510680422,3.0153944749711457,3.030820164110554
2025-09-19,1.1730366492146607,2.862209610025859,3.320088380921818,2.852911111666082,2.4885294510680422,3.0153944749711457,3.030820164110554
2025-09-22,1.1769633507853412,2.8708650892589267,3.3301285107335397,2.861538471728852,2.4960549009544333,3.0245131936583434,3.039985530929857
2025-09-23,1.1777486910994774,2.889580936346966,3.351838404459858,2.880193516395978,2.5123272719635747,3.0442307090024303,3.059803914092342
2025-09-24,1.1884816753926712,2.9463545455299345,3.417694308070519,2.9367826844010483,2.561688715653916,3.104042829978765,3.119922012675457
2025-09-25,1.1968586387434568,2.965041872649108,3.4393711193779524,2.95540930175251,2.577936290162404,3.1237302989711653,3.1397101957797715
2025-09-26,1.1853403141361267,2.9355852475090645,3.405202203682171,2.9260483727416355,2.5523254198287644,3.0926971613604715,3.108518303638691
2025-09-29,1.2054973821989539,3.0271516998710957,3.5114168965210597,3.0173173519542105,2.6319372737735476,3.1891642312696815,3.2054788648787906
2025-09-30,1.2089005235602104,3.0232177795333817,3.506853651691273,3.0133962117957256,2.628516952430112,3.1850197683310593,3.201313200337038
2025-10-09,1.2285340314136135,3.035019540546524,3.5205433861806337,3.0251596322711802,2.638777916460418,3.197453157146925,3.213810193962296
2025-10-10,1.2031413612565456,2.8815966473756696,3.342576837818943,2.8722351660902654,2.5053853840664373,3.035819102540665,3.0513492768339368
2025-10-13,1.1960732984293203,2.834389603323099,3.2382852702816347,2.825181484188445,2.464341527945212,2.941098667282022,2.9561442854080733
2025-10-14,1.1837696335078542,2.8038627421919546,3.165047767225143,2.7947537960763427,2.437800147919299,2.8745823771295558,2.8892877214960326
2025-10-15,1.1997382198952888,2.85578612630662,3.2204361031515822,2.846508496003682,2.48294459510299,2.9248875687293228,2.9398502566222127
2025-10-16,1.2036649214659694,2.893863274657375,3.2633752511936036,2.884461942617065,2.5160505230376966,2.963886069645714,2.9790482600438426
2025-10-17,1.1782722513089012,2.8505937878951535,3.214580764782216,2.8413330260109486,2.478430150384621,2.9195695913316335,2.9345050743374457
2025-10-20,1.1824607329842938,2.9752099097703515,3.3551088856470126,2.965544305836564,2.586776823625479,3.047201048876186,3.0627894491718695
2025-10-21,1.2007853403141369,2.989056145534262,3.3707231212986564,2.9793455591505213,2.598815342874463,3.0613823219366916,3.0770432685979165
2025-10-22,1.1968586387434563,3.034056411766972,3.4214693871664994,3.024199632420882,2.6379405304336614,3.1074714593833352,3.123368181732569
2025-10-23,1.201570680628273,3.0219409554735503,3.407806930971311,3.01212353577117,2.6274068260908003,3.095062845455393,3.110896089734778
2025-10-24,1.2164921465968594,3.027133293885017,3.4136622693406777,3.017299005763904,2.6319212708091695,3.1003808228530825,3.1162412720195456
2025-10-27,1.2311518324607338,3.1413647389372814,3.542479713466741,3.1311593456040514,2.731239054613289,3.217376325602255,3.233835282284434
2025-10-28,1.2248691099476448,3.1534801952307037,3.5561421696619298,3.1432354422537645,2.7417727589561505,3.229784939530198,3.2463073742822255
2025-10-29,1.2405759162303673,3.2573269634600353,3.67324893704926,3.246744842108444,2.832061653323532,3.3361444874839914,3.3532110199775786
2025-10-30,1.2303664921465978,3.241749948225636,3.6556829219411604,3.231218432130242,2.818518319168425,3.3201905552909223,3.337175473123276
2025-10-31,1.212827225130891,3.3369428191025228,3.7630307920462127,3.3261020486636976,2.901283139005191,3.4176868075818994,3.4351704816773494
2025-11-03,1.2146596858638752,3.3975201005696336,3.831343073022156,3.3864825319122613,2.9539516607194973,3.479729877221613,3.497530941666306
2025-11-04,1.2057591623036656,3.3182930818429863,3.74199970479789,3.3075128990531963,2.885068246754648,3.3985858027244262,3.4159717628505675
2025-11-05,1.207329842931938,3.2366065713636605,3.649882796929753,3.226091764624963,2.814046443749471,3.3149227241650885,3.331880693640914
2025-11-06,1.2256544502617808,3.3119181924147814,3.734810817689337,3.3011587198129124,2.8795256407785446,3.3920566601290405,3.4094092194763257
2025-11-07,1.2230366492146605,3.2617104450473673,3.678192137182948,3.2511140830209464,2.835872842759162,3.340634036153072,3.357723535586051
2025-11-10,1.2261780104712052,3.3280563969257364,3.7530096792806775,3.3172444959246166,2.893556897284775,3.408585360692745,3.426022475012486
2025-11-11,1.2146596858638752,3.3459877352712417,3.7732306366043886,3.335117580493176,2.9091471822916977,3.426950583541305,3.4444816478304414
2025-11-12,1.2151832460732992,3.3334357984293876,3.759075966477791,3.322606421295184,2.8982339827868517,3.4140949275473127,3.431560226857872
2025-11-13,1.2274869109947655,3.3334357984293876,3.759075966477791,3.322606421295184,2.8982339827868517,3.4140949275473127,3.431560226857872
2025-11-14,1.2089005235602104,3.2652967127164683,3.6822363286476905,3.2546886999346585,2.838990899760547,3.3443070807227846,3.3614153701496425
2025-11-17,1.2007853403141373,3.1881919578307967,3.595286212155735,3.1778344362898534,2.771952674230781,3.2653366224739764,3.282040927032435
2025-11-18,1.1937172774869123,3.0519137864049584,3.4416069364955346,3.0419989935688023,2.653466508178172,3.1257609288249197,3.1417512136159753
2025-11-19,1.1973821989528808,3.089569596930519,3.484070946875327,3.079532471162777,2.6862061066927088,3.164327896806896,3.180515476533681
2025-11-20,1.191884816753928,3.1050210439215924,3.5014953601665075,3.094933720832872,2.6996402663587986,3.1801532223824918,3.1964217588646484
2025-11-21,1.1625654450261793,2.9964688025394923,3.3790822865806858,2.986734134558527,2.6052602290922886,3.0689743429659035,3.084674127715249
2025-11-24,1.160732984293195,2.979905046711949,3.3604035358229054,2.970224189624447,2.590858979773316,3.05200979402256,3.0676227941536536
2025-11-25,1.1712041884816766,2.9937881317881447,3.37605932600644,2.984062172537839,2.602929537416187,3.066228808037973,3.0819145476039536
2025-11-26,1.178795811518326,2.9819021243170254,3.3626556165235364,2.9722147792969937,2.5925953258532446,3.0540551949043238,3.0696786585812084
2025-11-27,1.1777486910994777,2.9858680789295837,3.3671279764457624,2.9761678496601487,2.596043499187713,3.0581171137005394,3.0737613567139848
2025-11-28,1.1811518324607342,3.002764041406852,3.3861813526975975,2.9930089219998006,2.610733583408499,3.0754219076962275,3.0911546759009916
2025-12-01,1.1947643979057605,3.0249435024674427,3.4111928675621046,3.0151163283507816,2.6300173709636665,3.098138045063677,3.113987020974062
2025-12-02,1.1892670157068077,3.01199974247435,3.396596343120621,3.002214618922624,2.618763503379148,3.0848810849756414,3.1006622429779718
2025-12-03,1.1837696335078545,3.007768662941462,3.3918250049740073,2.997997284953988,2.6150848189143487,3.080547626032743,3.0963066155953864
2025-12-04,1.1869109947643992,2.999303526862823,3.3822789715387245,2.989559649675314,2.607724861640359,3.0718776590993175,3.0875922961847397
2025-12-05,1.197643979057593,3.018363531623116,3.4037727125758637,3.008557733945095,2.6242964582897947,3.091398858698183,3.107213359320247
2025-12-08,1.2065445026178026,3.011491600640437,3.3960233176085284,3.0017081278958333,2.6183217027805537,3.0843606476363488,3.100139143265753
2025-12-09,1.2002617801047135,2.9945664228190547,3.376936995560059,2.984837935124344,2.6036062174696464,3.067025931373014,3.0827157487393855
2025-12-10,1.1986910994764413,3.0075430980096924,3.391570638078958,2.997772452818007,2.614888702957687,3.080316603107463,3.0960744108387206
2025-12-11,1.189790575916232,3.01151126922202,3.396045497634422,3.001727732579834,2.6183388035003468,3.084380792138501,3.100159390820036
2025-12-12,1.1965968586387452,3.042452812010075,3.4309379080162645,3.032568755167043,2.6452407257843897,3.1160710272805607,3.132011741970503
2025-12-15,1.18952879581152,3.0751623946427187,3.46782411593598,3.065172073744324,2.6736798587634527,3.1495720835183665,3.165684177735484
2025-12-16,1.177225130890054,3.045959697536069,3.434892581180861,3.03606424782747,2.64828976449993,3.1196627688978515,3.1356218576645913
2025-12-17,1.1979057591623052,3.068728246275151,3.4605684032251873,3.0587588280799802,2.6680857304895667,3.142982248095363,3.1590606310506337
2025-12-18,1.1897905759162322,3.0705307071551506,3.462601016955956,3.060555433281389,2.6696528683290053,3.1448283231121392,3.16091614993274
2025-12-19,1.195026178010473,3.068576184856015,3.460396925368505,3.0586072606647954,2.6679535216818797,3.1428265072468387,3.158904093487141
2025-12-22,1.2060209424083788,3.120455933211374,3.51890110153456,3.110318466592899,2.713060030039646,3.195961589610182,3.212310996094813
2025-12-23,1.208638743455499,3.1540522624681135,3.5567872830924556,3.1438056510087455,2.7422701390792907,3.230370849075652,3.2468962811332016
2025-12-24,1.2130890052356036,3.1697501661109033,3.574489622623188,3.15945255666356,2.7559185788714964,3.2464485948133164,3.2630562749183003
2025-12-25,1.2154450261780119,3.1759290163372405,3.5814574386516935,3.1656113335771345,2.7612907398439557,3.2527769546472607,3.2694170083976735
2025-12-26,1.2201570680628284,3.180048249821465,3.586102649337364,3.1697171848528507,2.7648721804922616,3.2569958612032233,3.273657497383922
2025-12-29,1.2146596858638756,3.155332848916117,3.5582313852233427,3.1450820771985537,2.7433835366024253,3.231682421867447,3.2482145634664303
2025-12-30,1.2172774869109961,3.180048249821465,3.5861026493373633,3.1697171848528503,2.764872180492261,3.256995861203223,3.2736574973839216
2025-12-31,1.2120418848167553,3.134736681494993,3.5350053317949914,3.124552820819973,2.7254763333608945,3.2105878890876327,3.2270121185351868
2026-01-05,1.2358638743455512,3.2253598181479366,3.6371999668797352,3.214881548885728,2.804268027623628,3.303403833318813,3.3203028762326565
2026-01-06,1.2554973821989543,3.2397771353427225,3.6534582042795805,3.229252028350734,2.8168030698926985,3.318170006264682,3.3351445876845265
2026-01-07,1.2507853403141376,3.2500752190532842,3.665071230993756,3.239516656540024,2.8257566715134637,3.328717272654589,3.3457458101501483
2026-01-08,1.24083769633508,3.213002117695262,3.6232643348227245,3.202563995058579,2.7935237056787092,3.2907471136509243,3.307581409273911
2026-01-09,1.2465968586387448,3.2274194348900482,3.63952257222257,3.2169344745235855,2.8060587479477803,3.3055132865967938,3.322423120725781
2026-01-12,1.253926701570682,3.2768502367007444,3.695265100450612,3.2662046898321786,2.8490360357274525,3.356140165268346,3.373308988560764
2026-01-13,1.2494764397905773,3.213002117695262,3.6232643348227245,3.202563995058579,2.7935237056787092,3.2907471136509243,3.307581409273911
2026-01-14,1.241623036649216,3.2356579018584974,3.64881299359391,3.1703641975493495,2.8132216292443926,3.257660689499171,3.3309040986982783
2026-01-15,1.2439790575916245,3.218409908151495,3.629362635904555,3.144588878870086,2.7982254737701875,3.23117564324308,3.3131483857411155
2026-01-16,1.2397905759162318,3.2158004747608784,3.626420008856086,3.1284793046955466,2.79595671895209,3.2146224893330233,3.310462139963682
2026-01-19,1.240314136125656,3.2546889212041674,3.6702740481231704,3.1634621018350573,2.8297680247144004,3.2505685434608735,3.3504953231922174
2026-01-20,1.2366492146596875,3.2744655638594957,3.6925759332047106,3.182684418024501,2.846962697500992,3.2703201492416474,3.370854119479454
2026-01-21,1.23821989528796,3.351114430460452,3.77901194989151,3.257184866611466,2.913604553939222,3.3468719797535527,3.4497592545912523
2026-01-22,1.2374345549738237,3.341813852682938,3.7685237987729905,3.248144977996412,2.9055182273367888,3.3375831763405333,3.4401849010659338
2026-01-23,1.2314136125654467,3.3473782515896326,3.7747987053447343,3.2535534104109938,2.9103561576226404,3.3431405308181086,3.4459130959762962
2026-01-26,1.2335078534031432,3.421729856628181,3.8586441274468024,3.32582098818707,2.9750006749998756,3.4173980080595014,3.522453346361062
2026-01-27,1.2329842931937192,3.424235700536367,3.861469937866024,3.328256594915878,2.9771793646190625,3.419900679614287,3.5250329533521723
2026-01-28,1.2369109947643997,3.3992655078018803,3.8333113480318493,3.303986300487297,2.955469193637541,3.394962098695516,3.4993277274453125
2026-01-29,1.2481675392670175,3.5465063567426736,3.9993531049476143,3.4471000839372636,3.083486788053386,3.542016543364943,3.650902820396579
2026-01-30,1.2332460732984312,3.3331916262799925,3.758800616444381,3.239764427006897,2.8980216889063577,3.32897186552142,3.4313088671536396
2026-02-02,1.2041884816753943,3.0665120746016004,3.458069252745206,2.9805597301854165,2.666158894502804,3.062629925367794,3.156779223208783
2026-02-03,1.2209424083769649,3.1937778966722683,3.6015854090561494,3.1042583738120055,2.7768093322722383,3.189734631192505,3.2877912959362203
2026-02-04,1.2321989528795827,3.3028725935841208,3.724610203301399,3.210295217131625,2.8716610039560724,3.2986912161766284,3.400097350566166
2026-02-05,1.2248691099476456,3.2192294043180536,3.6302867720003453,3.128996492207117,2.798937979359706,3.2151539176865382,3.3139920049440246
2026-02-06,1.2170157068062843,3.1786028087755813,3.5844726426340388,3.08950863378603,2.7636154512157383,3.174578754684659,3.272169507723026
2026-02-09,1.2374345549738237,3.2674821535106795,3.6847008242799615,3.1758967481381046,2.840891016984984,3.26334557976496,3.3636651425049697
2026-02-10,1.2390052356020957,3.3959149166115457,3.8295329261336337,3.3007296241947297,2.9525560440113114,3.3916157492934755,3.4958785068331646
2026-02-11,1.2363874345549752,3.48589676389855,3.9310043868155002,3.3881893386672983,3.030790173423376,3.4814836811772456,3.5885090978992262
2026-02-12,1.2374345549738235,3.4409058402550476,3.8802686564745668,3.344459481431014,2.9916731087173436,3.43654971523536,3.542193802366195
2026-02-13,1.2227748691099491,3.47869821611559,3.922886669960951,3.3811925615094927,3.024531443070411,3.4742942466265436,3.5810986506139413
2026-02-24,1.2345549738219912,3.464301120549669,3.9066512362518524,3.3671990071938818,3.012013982364481,3.4599153775251406,3.5662777560433714
2026-02-25,1.2434554973822005,3.503893133355951,3.9512986789518734,3.4056812815618116,3.046436999305789,3.499457267553999,3.6070352161124384
2026-02-26,1.23952879581152,3.48769640084429,3.933033816029137,3.389938532956749,3.0323548560116174,3.48328103981492,3.590361709720547
2026-02-27,1.2369109947643995,3.49129567473577,3.9370926744564114,3.3934369215356512,3.0354842211880997,3.486875757090271,3.594066933363189
2026-03-02,1.2405759162303682,3.442705477200788,3.8822980856882037,3.3462086757204643,2.993237791305585,3.4383470738730355,3.544046414187516
2026-03-03,1.2246073298429336,3.3005341584873213,3.721973177810855,3.2080223268538064,2.8696278668345236,3.2963557414966793,3.397690080303139
2026-03-04,1.2068062827225148,3.2321923114712465,3.644904888466908,3.1415960574809496,2.810208494317515,3.2281004140319958,3.327336493724131
2026-03-05,1.2183246073298446,3.228424364150041,3.6406558190158718,3.13793372327915,2.8069324771292394,3.2243372368644536,3.323457631509225
2026-03-06,1.2217277486911011,3.2167251105150476,3.6274627096163288,3.1265623921350465,2.7967606374693434,3.2126527942745273,3.3114139936876468
2026-03-09,1.2117801047120433,3.2126477420660797,3.622864709633785,3.1225993096789955,2.7932155961025025,3.2085805877008156,3.30721660209357
2026-03-10,1.2259162303664937,3.205750644766954,3.6150869349102344,3.115895533543493,2.7872189599037998,3.201692222003048,3.3001164789162765
2026-03-11,1.233246073298431,3.2295570630572064,3.64193315012307,3.1390346733706513,2.8079172947959123,3.225468501795138,3.324623673021309
2026-03-12,1.2287958115183262,3.242518496086199,3.6565496042372767,3.151632805839029,2.8191865280860635,3.2384135258826108,3.337966644284271
2026-03-13,1.2243455497382214,3.248992742667402,3.663850535227434,3.1579255834879585,2.8248155194898956,3.2448795761838736,3.344631469530762
2026-03-16,1.2251308900523576,3.248992742667402,3.663850535227434,3.1579255834879585,2.8248155194898956,3.2448795761838736,3.344631469530762
2026-03-17,1.2162303664921483,3.2597777808173354,3.676012694680471,3.1684083240140595,2.8341925004674553,3.255650960669131,3.3557339806329387
2026-03-18,1.220418848167541,3.249575917512198,3.6645081745749084,3.15849241232012,2.825322557049728,3.2454620127397855,3.345231810957361
2026-03-19,1.2039267015706825,3.2405038788577003,3.6542777443115906,3.1496746570247023,2.81743493229511,3.2364014591233556,3.335892723929508
2026-03-20,1.1979057591623052,3.2297111931662505,3.6421069608167973,3.139184483312713,2.808051302212528,3.225622436778232,3.3247823401695427
2026-03-23,1.159685863874347,3.1476181996275767,3.549531666829481,3.059392503134865,2.7366760851663234,3.1436333714955746,3.2402728224929924
2026-03-24,1.1725130890052373,3.1451463335957013,3.5467441728578994,3.0569899219045342,2.73452693738977,3.1411646348017186,3.2377281935653555
2026-03-25,1.18952879581152,3.146189641181524,3.5479206984335105,3.058003986255448,2.7354340343559556,3.1422066215788678,3.238802212395289
2026-03-26,1.1748691099476458,3.137007852180209,3.5375665040073345,3.0490795568442466,2.727450987879126,3.1330364565575892,3.229350144362913
2026-03-27,1.1801047120418866,3.1350508593351414,3.5353596264145732,3.04717741723926,2.725749493231976,3.1310819412303297,3.227335544647345
2026-03-30,1.1780104712041903,3.1587063153669956,3.562035603281238,3.0701698261822044,2.746316574974526,3.1547074498795302,3.251687332704983
2026-03-31,1.1683246073298448,3.168980186377489,3.573621325621064,3.080155727252225,2.7552491250213604,3.1649683143537697,3.262263629735239
2026-04-01,1.1869109947643999,3.1660183273502045,3.5702812723670596,3.0772768872123217,2.752673956035312,3.1620102049868404,3.2592145841707865
2026-04-02,1.175130890052358,3.1765981713847915,3.5822120368528307,3.087560185081035,2.7618725323294986,3.172576655128818,3.2701058609767037
2026-04-03,1.1659685863874365,3.142213678272383,3.543437052274074,3.054139467007718,2.7319771593733924,3.1382356921673904,3.234709211357472
2026-04-07,1.16387434554974,3.121053990203209,3.5195755233025316,3.0335728712702923,2.7135800067850195,3.117102791883435,3.2129266577456375
2026-04-08,1.2047120418848187,3.1174464701118514,3.5155073657335763,3.030066467627146,2.710443472003913,3.1134998388477477,3.2092129451644844
2026-04-09,1.1968586387434574,3.0887856310188107,3.4831868778260247,3.0022089732635737,2.685524492651206,3.084875283862455,3.1797084334692562
2026-04-10,1.2151832460733005,3.214537717777846,3.62499601280113,3.1244363105974595,2.7948588231408222,3.210468170737262,3.309162211931109
2026-04-13,1.2178010471204208,3.249905492178825,3.664879832012878,3.158812749222615,2.825609103591027,3.2457911701708015,3.345571087123505
2026-04-14,1.2335078534031432,3.3363600518256615,3.762373612308263,3.2428440436396615,2.9007764558026383,3.3321362798972314,3.4345705598160285
2026-04-15,1.2287958115183264,3.293132772002243,3.7136267221605705,3.200828396431138,2.8631927796968326,3.2889637250340162,3.3900708234697667
2026-04-16,1.2424083769633527,3.4051307242720092,3.839925482997774,3.3096871187441304,2.9605686677891474,3.4008198899068915,3.5053655949123543
2026-04-17,1.2405759162303682,3.4621121385846974,3.9041827472833686,3.3650713809735473,3.010110786292255,3.4577291667720385,3.564024338277881
2026-04-20,1.2473821989528813,3.4601472622290874,3.9019669795493823,3.363161578827705,3.0084024373783547,3.4557667779146195,3.5620016229894147
2026-04-21,1.2502617801047138,3.468006767651527,3.9108300504853264,3.3708007874110733,3.0152358330339557,3.463616333344295,3.5700924841432804
2026-04-22,1.259424083769635,3.546601821875924,3.999460759844767,3.447192873244752,3.083569789589966,3.5421118876410493,3.6510010956819383
2026-04-23,1.2568062827225148,3.5249881819642153,3.975087314770921,3.4261850496404906,3.0647779515370637,3.520525610209442,3.6287512275088076
2026-04-24,1.251832460732986,3.4601472622290874,3.901966979549382,3.363161578827705,3.0084024373783547,3.4557667779146195,3.5620016229894147
2026-04-27,1.251832460732986,3.4346038696061587,3.873161999007564,3.33833415093176,2.9861939014976517,3.4302557227681745,3.535706324239351
2026-04-28,1.2486910994764413,3.44773353115735,3.8879681624285984,3.3510957965859776,2.9976093999776534,3.443368762403557,3.5492224760705646
2026-04-29,1.2620418848167556,3.4359019129996375,3.874625787128569,3.339595811010871,2.9873224768480116,3.4315521228620214,3.5370425773880987
2026-04-30,1.2628272251308916,3.420797571388893,3.8575928004530273,3.3249148342983306,2.974190105687749,3.4164669030765897,3.521493617978493
2026-05-06,1.2795811518324622,3.511260751120183,3.959607054016656,3.4128423897789784,3.0528427264497005,3.506815558046412,3.6146197101945945
2026-05-07,1.2858638743455513,3.5639820692638686,4.019060258439653,3.4640859635717796,3.098680932163259,3.5594701319478257,3.6688929553954273
2026-05-08,1.2790575916230382,3.5673675044109907,4.022877973454177,3.4673765071676264,3.1016243766401357,3.56285128119483,3.6723780456458366
2026-05-11,1.3000000000000016,3.653076983413073,4.11953153515405,3.5506836050671082,3.1761439233516198,3.648452253535225,3.760610505184081
2026-05-12,1.2992146596858654,3.6343811515936255,4.098448467617874,3.532511805286863,3.1598889544870263,3.629780090303217,3.741364334938394
2026-05-13,1.3133507853403157,3.7415428154885637,4.2192934034840555,3.6366697972512068,3.2530599632398056,3.7368060894555217,3.8516804549725774
2026-05-14,1.2934554973822003,3.7111742675820922,4.185047152626057,3.607152460044571,3.22665622761307,3.706475987585498,3.820417965623787
2026-05-15,1.2769633507853417,3.7002705026825855,4.172751106427365,3.596554320602677,3.2171760204385507,3.6955860266566,3.8091932328811358
2026-05-18,1.2701570680628287,3.6963590116649505,4.1683401644543965,3.592752466141152,3.2137752001209625,3.691679487516371,3.805166601556737
2026-05-19,1.2746073298429332,3.673709165358602,4.142798201733912,3.570737480335377,3.1940824391861673,3.669058315508817,3.781850024778528
2026-05-20,1.2751308900523575,3.6893753025243106,4.160464718585656,3.585964505837874,3.207703259822356,3.684704619626126,3.797977316995068
2026-05-21,1.2586387434554986,3.603211548112915,4.063298875901066,3.502215865574145,3.1327887463233206,3.59864994698093,3.709277209804101
2026-05-22,1.272774869109949,3.6618693391831556,4.129446570349751,3.55922951680795,3.183788379649117,3.6572334783407503,3.769661676463641
2026-05-25,1.2924083769633523,3.7933092335996794,4.277669778479433,3.6869852362399733,3.298067937356925,3.788506972210664,3.9049706912989226
