total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,weak_ratio_cut,weak_breadth_cut,weak_cap,extreme_ratio_cut,extreme_breadth_cut,extreme_cap,extreme_short_ratio_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
25.04476849053232,0.2623284092639062,0.209818783748296,1.2502617953338349,-0.2388057401469961,45.31021481353126,1571,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr890_evb-20_ecap10_evsna,0.9,-0.03,0.3,0.89,-0.04,0.1,,-0.0029918793011232,-0.0142900267856944,2.084627606507148,False,full_history,False
25.043818617224677,0.2623251191628621,0.2098186784936361,1.2502467418353251,-0.2388057401469961,45.31021481353126,1573,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr885_evb-20_ecap10_evsna,0.9,-0.03,0.3,0.885,-0.04,0.1,,-0.0029951694021672,-0.0143050802842041,2.084627606507148,False,full_history,False
25.04084707492899,0.2623148258344638,0.2097549455274724,1.2505775497918237,-0.2388057401469961,45.3102148135312,1573,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr890_evb-15_ecap10_evsna,0.9,-0.025,0.3,0.89,-0.035,0.1,,-0.0030054627305655,-0.0139742723277056,2.084627606507084,False,full_history,False
25.039897344638412,0.262311535768823,0.2097548402395063,1.2505624922376306,-0.2388057401469961,45.3102148135312,1575,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr885_evb-15_ecap10_evsna,0.9,-0.025,0.3,0.885,-0.035,0.1,,-0.0030087527962063,-0.0139893298818987,2.084627606507084,False,full_history,False
25.028234620767595,0.2622711245506408,0.2098384583901333,1.2498715753192595,-0.2369008518685463,44.70365500165072,1574,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr890_evb-20_ecap15_evsna,0.9,-0.025,0.3,0.89,-0.04,0.15,,-0.0030491640143885,-0.0146802468002698,1.478067794626604,False,full_history,False
25.027522661386065,0.2622686570742232,0.2098383666325652,1.2498603629214546,-0.2369008518685463,44.70365500165072,1576,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr885_evb-20_ecap15_evsna,0.9,-0.025,0.3,0.885,-0.04,0.15,,-0.0030516314908062,-0.0146914591980746,1.478067794626604,False,full_history,False
24.96937804430072,0.2620669302412648,0.2097834037773449,1.249226228207315,-0.239262907286901,45.404709612244645,1577,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr895_evb-20_ecap10_evsna,0.9,-0.025,0.3,0.895,-0.04,0.1,,-0.0032533583237646,-0.0153255939122143,2.179122405220532,False,full_history,False
24.873593173435893,0.2617336980770537,0.2098065282328175,1.2475002578881331,-0.2388057401469961,45.31021481353126,1574,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr890_evb-20_ecap10_evsna,0.9,-0.025,0.3,0.89,-0.04,0.1,,-0.0035865904879757,-0.0170515642313962,2.084627606507148,False,full_history,False
24.87264954302744,0.2617304095260497,0.2098064229466182,1.247485209700385,-0.2388057401469961,45.31021481353126,1576,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr885_evb-20_ecap10_evsna,0.9,-0.025,0.3,0.885,-0.04,0.1,,-0.0035898790389796,-0.0170666124191443,2.084627606507148,False,full_history,False
24.210315153451504,0.2593942414366872,0.2091963121927054,1.2399560906109133,-0.2368856061450047,44.42478322924556,1585,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr890_evb-15_ecap10_evs95,0.905,-0.03,0.3,0.89,-0.035,0.1,0.95,-0.0059260471283422,-0.024595731508616,1.1991960222214502,False,full_history,False
24.210315153451504,0.2593942414366872,0.2091963121927054,1.2399560906109133,-0.2368856061450047,44.42478322924556,1585,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr895_evb-15_ecap10_evs95,0.905,-0.03,0.3,0.895,-0.035,0.1,0.95,-0.0059260471283422,-0.024595731508616,1.1991960222214502,False,full_history,False
24.2093921808229,0.2593909463717649,0.2091962470548445,1.2399407256276491,-0.2368856061450047,44.42478322924556,1585,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr885_evb-15_ecap10_evs95,0.905,-0.03,0.3,0.885,-0.035,0.1,0.95,-0.0059293421932644,-0.0246110964918799,1.1991960222214502,False,full_history,False
24.16293977142831,0.2592249637589185,0.2092333576063323,1.2389275148308054,-0.2362476071288056,44.21840916703758,1585,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr890_evb-15_ecap15_evs95,0.905,-0.03,0.3,0.89,-0.035,0.15,0.95,-0.0060953248061108,-0.0256243072887238,0.9928219600134652,False,full_history,False
24.16293977142831,0.2592249637589185,0.2092333576063323,1.2389275148308054,-0.2362476071288056,44.21840916703758,1585,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr895_evb-15_ecap15_evs95,0.905,-0.03,0.3,0.895,-0.035,0.15,0.95,-0.0060953248061108,-0.0256243072887238,0.9928219600134652,False,full_history,False
24.16224883647481,0.2592224927802824,0.2092332958963166,1.2389160705509197,-0.2362476071288056,44.21840916703758,1585,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr885_evb-15_ecap15_evs95,0.905,-0.03,0.3,0.885,-0.035,0.15,0.95,-0.006097795784747,-0.0256357515686098,0.9928219600134652,False,full_history,False
24.140778128656525,0.2591456760470862,0.2091229369859116,1.2392025465123635,-0.236965952929489,44.48522953991475,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr890_evb-15_ecap10_evs95,0.905,-0.03,0.25,0.89,-0.035,0.1,0.95,-0.0061746125179431,-0.0253492756071656,1.2596423328906354,False,full_history,False
24.140778128656525,0.2591456760470862,0.2091229369859116,1.2392025465123635,-0.236965952929489,44.48522953991475,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr895_evb-15_ecap10_evs95,0.905,-0.03,0.25,0.895,-0.035,0.1,0.95,-0.0061746125179431,-0.0253492756071656,1.2596423328906354,False,full_history,False
24.140087808545484,0.2591432052466518,0.2091228880593847,1.2391910213723845,-0.236965952929489,44.48522953991475,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr885_evb-15_ecap10_evs95,0.905,-0.03,0.25,0.885,-0.035,0.1,0.95,-0.0061770833183776,-0.0253608007471448,1.2596423328906354,False,full_history,False
24.09353270559099,0.2589764292142789,0.2091600061339298,1.2381737503318415,-0.236328022614685,44.27890660399758,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr890_evb-15_ecap15_evs95,0.905,-0.03,0.25,0.89,-0.035,0.15,0.95,-0.0063438593507505,-0.0263780717876875,1.053319396973464,False,full_history,False
24.09353270559099,0.2589764292142789,0.2091600061339298,1.2381737503318415,-0.236328022614685,44.27890660399758,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr895_evb-15_ecap15_evs95,0.905,-0.03,0.25,0.895,-0.035,0.15,0.95,-0.0063438593507505,-0.0263780717876875,1.053319396973464,False,full_history,False
24.09307335282834,0.2589747822273203,0.2091599649417347,1.238166119885621,-0.236328022614685,44.27890660399758,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr885_evb-15_ecap15_evs95,0.905,-0.03,0.25,0.885,-0.035,0.15,0.95,-0.0063455063377091,-0.0263857022339082,1.053319396973464,False,full_history,False
24.044624155197297,0.2588009126020161,0.2091839964632157,1.2371926962755264,-0.2368856061450047,44.42478322924556,1588,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap30_evr890_evb-15_ecap10_evs95,0.905,-0.025,0.3,0.89,-0.035,0.1,0.95,-0.0065193759630133,-0.0273591258440029,1.1991960222214502,False,full_history,False
24.044624155197297,0.2588009126020161,0.2091839964632157,1.2371926962755264,-0.2368856061450047,44.42478322924556,1588,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap30_evr895_evb-15_ecap10_evs95,0.905,-0.025,0.3,0.895,-0.035,0.1,0.95,-0.0065193759630133,-0.0273591258440029,1.1991960222214502,False,full_history,False
24.043707248667275,0.2587976190894729,0.2091839312960355,1.2371773371216768,-0.2368856061450047,44.42478322924556,1588,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap30_evr885_evb-15_ecap10_evs95,0.905,-0.025,0.3,0.885,-0.035,0.1,0.95,-0.0065226694755564,-0.0273744849978525,1.1991960222214502,False,full_history,False
23.99755926490116,0.2586317115233265,0.2092209366780288,1.2361655369191669,-0.2362476071288056,44.21840916703758,1588,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap30_evr890_evb-15_ecap15_evs95,0.905,-0.025,0.3,0.89,-0.035,0.15,0.95,-0.0066885770417028,-0.0283862852003624,0.9928219600134652,False,full_history,False
23.99755926490116,0.2586317115233265,0.2092209366780288,1.2361655369191669,-0.2362476071288056,44.21840916703758,1588,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap30_evr895_evb-15_ecap15_evs95,0.905,-0.025,0.3,0.895,-0.035,0.15,0.95,-0.0066885770417028,-0.0283862852003624,0.9928219600134652,False,full_history,False
23.99687287103759,0.25862924170883,0.2092208749452135,1.236154096844087,-0.2362476071288056,44.21840916703758,1588,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap30_evr885_evb-15_ecap15_evs95,0.905,-0.025,0.3,0.885,-0.035,0.15,0.95,-0.0066910468561993,-0.0283977252754423,0.9928219600134652,False,full_history,False
23.958679720746108,0.2584917139937421,0.2092713286394805,1.2351988954925377,-0.2362476071288058,44.218409167037635,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr890_evb-20_ecap15_evs95,0.905,-0.03,0.3,0.89,-0.04,0.15,0.95,-0.0068285745712872,-0.0293529266269918,0.9928219600135222,False,full_history,False
23.958679720746108,0.2584917139937421,0.2092713286394805,1.2351988954925377,-0.2362476071288058,44.218409167037635,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr895_evb-20_ecap15_evs95,0.905,-0.03,0.3,0.895,-0.04,0.15,0.95,-0.0068285745712872,-0.0293529266269918,0.9928219600135222,False,full_history,False
23.95799439445409,0.2584892444539635,0.2092712669174507,1.2351874591361234,-0.2362476071288058,44.218409167037635,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr885_evb-20_ecap15_evs95,0.905,-0.03,0.3,0.885,-0.04,0.15,0.95,-0.0068310441110659,-0.0293643629834059,0.9928219600135222,False,full_history,False
23.95773970190931,0.2584883266657851,0.2091826770215902,1.2357061796235924,-0.2363280226146829,44.2789066039971,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr890_evb-20_ecap15_evs95,0.905,-0.03,0.25,0.89,-0.04,0.15,0.95,-0.0068319618992442,-0.0288456424959369,1.053319396972988,False,full_history,False
23.95773970190931,0.2584883266657851,0.2091826770215902,1.2357061796235924,-0.2363280226146829,44.2789066039971,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr895_evb-20_ecap15_evs95,0.905,-0.03,0.25,0.895,-0.04,0.15,0.95,-0.0068319618992442,-0.0288456424959369,1.053319396972988,False,full_history,False
23.957282834922292,0.2584866803173602,0.2091826358235391,1.2356985526055455,-0.2363280226146829,44.2789066039971,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr885_evb-20_ecap15_evs95,0.905,-0.03,0.25,0.885,-0.04,0.15,0.95,-0.0068336082476692,-0.0288532695139838,1.053319396972988,False,full_history,False
23.95220247773147,0.2584683710502082,0.2091093725947534,1.236043931665898,-0.2369659529294893,44.48522953991484,1602,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap25_evr890_evb-15_ecap10_evs95,0.905,-0.025,0.25,0.89,-0.035,0.1,0.95,-0.0068519175148211,-0.0285078904536313,1.2596423328907278,False,full_history,False
23.95220247773147,0.2584683710502082,0.2091093725947534,1.236043931665898,-0.2369659529294893,44.48522953991484,1602,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap25_evr895_evb-15_ecap10_evs95,0.905,-0.025,0.25,0.895,-0.035,0.1,0.95,-0.0068519175148211,-0.0285078904536313,1.2596423328907278,False,full_history,False
23.951517335565335,0.2584659015788382,0.2091093236432256,1.236032411542887,-0.2369659529294893,44.48522953991484,1602,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap25_evr885_evb-15_ecap10_evs95,0.905,-0.025,0.25,0.885,-0.035,0.1,0.95,-0.0068543869861912,-0.0285194105766424,1.2596423328907278,False,full_history,False
23.938201719460963,0.2584178953350515,0.2092418742224392,1.2350199800845534,-0.2368856061450054,44.424783229245826,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr890_evb-20_ecap10_evs95,0.905,-0.03,0.3,0.89,-0.04,0.1,0.95,-0.0069023932299778,-0.0295318420349759,1.199196022221713,False,full_history,False
23.938201719460963,0.2584178953350515,0.2092418742224392,1.2350199800845534,-0.2368856061450054,44.424783229245826,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr895_evb-20_ecap10_evs95,0.905,-0.03,0.3,0.895,-0.04,0.1,0.95,-0.0069023932299778,-0.0295318420349759,1.199196022221713,False,full_history,False
23.937288709153307,0.2584146028246301,0.2092418090575485,1.23500462927826,-0.2368856061450054,44.424783229245826,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap30_evr885_evb-20_ecap10_evs95,0.905,-0.03,0.3,0.885,-0.04,0.1,0.95,-0.0069056857403992,-0.0295471928412693,1.199196022221713,False,full_history,False
23.93726318288646,0.2584145107698445,0.2091531417208133,1.2355277508323896,-0.2369659529294894,44.48522953991491,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr890_evb-20_ecap10_evs95,0.905,-0.03,0.25,0.89,-0.04,0.1,0.95,-0.0069057777951848,-0.0290240712871396,1.2596423328907989,False,full_history,False
23.93726318288646,0.2584145107698445,0.2091531417208133,1.2355277508323896,-0.2369659529294894,44.48522953991491,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr895_evb-20_ecap10_evs95,0.905,-0.03,0.25,0.895,-0.04,0.1,0.95,-0.0069057777951848,-0.0290240712871396,1.2596423328907989,False,full_history,False
23.93657845092623,0.2584120414041635,0.2091530927781594,1.2355162334522645,-0.2369659529294894,44.48522953991491,1600,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-10_wcap25_evr885_evb-20_ecap10_evs95,0.905,-0.03,0.25,0.885,-0.04,0.1,0.95,-0.0069082471608659,-0.0290355886672648,1.2596423328907989,False,full_history,False
23.905310497691932,0.2582992118812206,0.2091463290169833,1.2350167133951748,-0.2363280226146843,44.27890660399737,1602,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap25_evr890_evb-15_ecap15_evs95,0.905,-0.025,0.25,0.89,-0.035,0.15,0.95,-0.0070210766838088,-0.0295351087243544,1.053319396973258,False,full_history,False
23.905310497691932,0.2582992118812206,0.2091463290169833,1.2350167133951748,-0.2363280226146843,44.27890660399737,1602,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap25_evr895_evb-15_ecap15_evs95,0.905,-0.025,0.25,0.895,-0.035,0.15,0.95,-0.0070210766838088,-0.0295351087243544,1.053319396973258,False,full_history,False
23.904854590454185,0.2582975657801947,0.2091462878075258,1.2350090861660528,-0.2363280226146843,44.27890660399737,1602,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr905_wvb-05_wcap25_evr885_evb-15_ecap15_evs95,0.905,-0.025,0.25,0.885,-0.035,0.15,0.95,-0.0070227227848347,-0.0295427359534765,1.053319396973258,False,full_history,False
