date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,weight_510300,weight_159949,weight_159954,weight_159941,weight_513880,weight_518880,weight_512890,weight_159985,weight_511580,weight_511260,weight_CASH,effective_momentum,signal_risk_winner,signal_defensive_winner,top2_close_risk_cap_triggered,stress_bond_trigger,weak_market_trigger,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_513880,target_weight_518880,target_weight_512890,target_weight_159985,target_weight_511580,target_weight_511260,target_weight_CASH
2025-03-03,1.2416568915017259,-0.003051881993896277,0.19221411192214122,159954,159954,1.0,0.0,0.0,-0.17464753347385809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19221411192214122,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-04,1.2391228978456,-0.0020408163265306367,0.1684587813620071,159954,159954,1.0,0.0,0.0,-0.176331926262687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684587813620071,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-05,1.2733318122033004,0.027607361963190025,0.1921708185053379,159954,159954,1.0,0.0,0.0,-0.15359262361349746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1921708185053379,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06,1.3088077233890638,0.027860696517412853,0.24758454106280192,159954,159954,1.0,0.0,0.0,-0.1300111245698935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24758454106280192,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07,1.31134171704519,0.0019361084220717029,0.2575941676792224,159954,159954,1.0,0.0,0.0,-0.12832673178106457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575941676792224,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10,1.2898027709681192,-0.016425120772946777,0.21334922526817657,159954,159954,1.0,0.0,0.0,-0.14264407048610983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21334922526817657,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-11,1.2809337931716782,-0.006876227897839038,0.19362455726092076,159954,159954,1.0,0.0,0.0,-0.1485394452470109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19362455726092076,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12,1.2733318122033004,-0.005934718100890191,0.1565017261219792,159954,159954,1.0,0.0,0.0,-0.15359262361349746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1565017261219792,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13,1.2657298312349226,-0.005970149253731294,0.13265306122448983,159954,159954,1.0,0.0,0.0,-0.158645801979984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13265306122448983,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14,1.308807723389064,0.03403403403403393,0.15161649944258637,159954,159954,1.0,0.0,0.0,-0.1300111245698934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161649944258637,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17,1.3164097043574419,0.0058083252662148865,0.13427947598253254,159954,159954,1.0,0.0,0.0,-0.12495794620340683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13427947598253254,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18,1.3417496409187015,0.019249278152069227,0.1637362637362636,159954,159954,1.0,0.0,0.0,-0.10811401831511824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637362637362636,159954,512890,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
