date,baseline_cf60top2_nav,baseline_cf60top2__trf3_vr899_vb069_rc180_nav,baseline_cf60top2__trf3_vr899_vb069_rc181_nav,baseline_cf60top2__trf3_vr899_vb069_rc182_nav,baseline_cf60top2__trf3_vr899_vb069_rc183_nav,baseline_cf60top2__trf3_vr899_vb069_rc184_nav,baseline_cf60top2__trf3_vr899_vb070_rc180_nav,baseline_cf60top2__trf3_vr899_vb070_rc181_nav,baseline_cf60top2__trf3_vr899_vb070_rc182_nav,baseline_cf60top2__trf3_vr899_vb070_rc183_nav,baseline_cf60top2__trf3_vr899_vb070_rc184_nav,baseline_cf60top2__trf3_vr899_vb071_rc180_nav,baseline_cf60top2__trf3_vr899_vb071_rc181_nav,baseline_cf60top2__trf3_vr899_vb071_rc182_nav,baseline_cf60top2__trf3_vr899_vb071_rc183_nav,baseline_cf60top2__trf3_vr899_vb071_rc184_nav,baseline_cf60top2__trf3_vr900_vb069_rc180_nav,baseline_cf60top2__trf3_vr900_vb069_rc181_nav,baseline_cf60top2__trf3_vr900_vb069_rc182_nav,baseline_cf60top2__trf3_vr900_vb069_rc183_nav,baseline_cf60top2__trf3_vr900_vb069_rc184_nav,baseline_cf60top2__trf3_vr900_vb070_rc180_nav,baseline_cf60top2__trf3_vr900_vb070_rc181_nav,baseline_cf60top2__trf3_vr900_vb070_rc182_nav,baseline_cf60top2__trf3_vr900_vb070_rc183_nav,baseline_cf60top2__trf3_vr900_vb070_rc184_nav,baseline_cf60top2__trf3_vr900_vb071_rc180_nav,baseline_cf60top2__trf3_vr900_vb071_rc181_nav,baseline_cf60top2__trf3_vr900_vb071_rc182_nav,baseline_cf60top2__trf3_vr900_vb071_rc183_nav,baseline_cf60top2__trf3_vr900_vb071_rc184_nav,baseline_cf60top2__trf3_vr901_vb069_rc180_nav,baseline_cf60top2__trf3_vr901_vb069_rc181_nav,baseline_cf60top2__trf3_vr901_vb069_rc182_nav,baseline_cf60top2__trf3_vr901_vb069_rc183_nav,baseline_cf60top2__trf3_vr901_vb069_rc184_nav,baseline_cf60top2__trf3_vr901_vb070_rc180_nav,baseline_cf60top2__trf3_vr901_vb070_rc181_nav,baseline_cf60top2__trf3_vr901_vb070_rc182_nav,baseline_cf60top2__trf3_vr901_vb070_rc183_nav,baseline_cf60top2__trf3_vr901_vb070_rc184_nav,baseline_cf60top2__trf3_vr901_vb071_rc180_nav,baseline_cf60top2__trf3_vr901_vb071_rc181_nav,baseline_cf60top2__trf3_vr901_vb071_rc182_nav,baseline_cf60top2__trf3_vr901_vb071_rc183_nav,baseline_cf60top2__trf3_vr901_vb071_rc184_nav,hs300_benchmark
2013-03-19,1.0716486828369836,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9692780337941638
2013-03-20,1.0715040102648006,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9988479262672821
2013-03-21,1.0722826117947508,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.001536098310293
2013-03-22,1.0730596877672554,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0042242703533037
2013-03-25,1.0726165120644682,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0026881720430119
2013-03-26,1.0678470453064948,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,0.9861751152073743
2013-03-27,1.0685206871341413,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,0.988479262672812
2013-03-28,1.0595540799693792,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,0.957757296466975
2013-03-29,1.0586081986024571,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,0.9550691244239641
2013-04-01,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9535330261136722
2013-04-02,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.955069124423964
2013-04-03,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9531490015360993
2013-04-08,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9485407066052237
2013-04-09,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.954301075268818
2013-04-10,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.954301075268818
2013-04-11,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9500768049155155
2013-04-12,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9470046082949319
2013-04-15,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9374039938556077
2013-04-16,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9431643625192023
2013-04-17,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9454685099846403
2013-04-18,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9473886328725051
