total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,ratio_cut,breadth_cut,risk_cap,short_ratio_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
18.068688001633266,0.2319476305716297,0.2103082250740167,1.102893766946096,-0.22695743286697823,906,1641,0.8235016011644832,0.026011560693641522,0.8,219.71403486522738,40.947403952906264,219.71403486522738,40.947403952906264,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb070_rc182_srna,0.905,-0.03,0.182,,-0.03043375073690413,-0.14118284905869039,29.843952874345092,False
17.931117812488413,0.23131663243679546,0.21030264697120676,1.099922591409255,-0.2269737535872003,906,1641,0.8235016011644832,0.026011560693641522,0.8,220.0395276312452,40.94973054741682,220.0395276312452,40.94973054741682,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb075_rc186_srna,0.905,-0.025,0.186,,-0.03106474887173838,-0.1441540245955315,30.16944564036291,False
17.929385136825008,0.2313086579736281,0.2102994239191795,1.0999015292715337,-0.22696559020756735,906,1641,0.8235016011644832,0.026011560693641522,0.8,220.04102432935855,40.94856662251061,220.04102432935855,40.94856662251061,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb075_rc184_srna,0.905,-0.025,0.184,,-0.03107272333490574,-0.14417508673325274,30.170942338476266,False
17.92765037627419,0.23130067323544168,0.21029624237365527,1.0998802005433157,-0.22695743286697823,906,1641,0.8235016011644832,0.026011560693641522,0.8,220.0425256551158,40.947403952906264,220.0425256551158,40.947403952906264,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb075_rc182_srna,0.905,-0.025,0.182,,-0.031080708073092156,-0.14419641546147077,30.172443664233526,False
17.92420525947261,0.2312848140704673,0.21147587186711153,1.0936699871643203,-0.23788279271085644,898,1619,0.8235016011644832,0.026011560693641522,0.8,220.8686439883125,42.460685904765626,220.8686439883125,42.460685904765626,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr895_vb065_rc186_srna,0.895,-0.035,0.186,,-0.03109656723806653,-0.15040662884046618,30.998561997430215,False
17.92203629670588,0.23127482814494926,0.2114736792819924,1.0936341058149026,-0.23791992302796938,898,1619,0.8235016011644832,0.026011560693641522,0.8,220.882208747132,42.47228998206088,220.882208747132,42.47228998206088,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr895_vb065_rc184_srna,0.895,-0.035,0.184,,-0.03110655316358457,-0.15044251018988386,31.012126756249728,False
17.919865956865607,0.23126483481464422,0.21147151665605193,1.0935980337757976,-0.23795705278888502,898,1619,0.8235016011644832,0.026011560693641522,0.8,220.89577414359442,42.483893924418204,220.89577414359442,42.483893924418204,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr895_vb065_rc182_srna,0.895,-0.035,0.182,,-0.03111654649388962,-0.1504785822289889,31.02569215271214,False
17.640728727875857,0.22997058342722698,0.21043539191512028,1.0928322528559562,-0.22850198270084532,906,1642,0.8235016011644832,0.026011560693641522,0.8,221.8384723633643,41.436544987555834,221.8384723633643,41.436544987555834,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb065_rc186_srna,0.905,-0.035,0.186,,-0.03241079788130685,-0.15124436314883027,31.96839037248202,False
17.638114668195882,0.22995837814406128,0.21043227620099614,1.09279043260652,-0.22853016691491368,906,1642,0.8235016011644832,0.026011560693641522,0.8,221.85448719242976,41.44695666254177,221.85448719242976,41.44695666254177,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb065_rc184_srna,0.905,-0.035,0.184,,-0.03242300316447255,-0.15128618339826638,31.984405201547474,False
17.635498880158448,0.22994616319864702,0.21042919978260513,1.0927483611409676,-0.228558355352674,906,1642,0.8235016011644832,0.026011560693641522,0.8,221.87050587549277,41.45736888330718,221.87050587549277,41.45736888330718,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb065_rc182_srna,0.905,-0.035,0.182,,-0.03243521810988681,-0.15132825486381885,32.000423884610484,False
