date,baseline_cf60top2_nav,baseline_cf60top2__trf2_vr895_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc186_sr920_nav,hs300_benchmark
2015-09-21,1.4756225933659568,1.4913655387315872,1.4609255238934322,1.491530099797518,1.4611017240212998,1.4916946535873548,1.4612779285960922,1.4889887623548939,1.4609255238934322,1.4892070847678873,1.4611017240212998,1.4894254118366863,1.4612779285960922,1.4889887623548939,1.4609255238934322,1.4892070847678873,1.4611017240212998,1.4894254118366863,1.4612779285960922,1.4913655387315872,1.4609255238934322,1.491530099797518,1.4611017240212998,1.4916946535873548,1.4612779285960922,1.4889887623548939,1.4609255238934322,1.4892070847678873,1.4611017240212998,1.4894254118366863,1.4612779285960922,1.4889887623548939,1.4609255238934322,1.4892070847678873,1.4611017240212998,1.4894254118366863,1.4612779285960922,1.4913655387315872,1.4609255238934322,1.491530099797518,1.4611017240212998,1.4916946535873548,1.4612779285960922,1.4889887623548939,1.4609255238934322,1.4892070847678873,1.4611017240212998,1.4894254118366863,1.4612779285960922,1.4889887623548939,1.4609255238934322,1.4892070847678873,1.4611017240212998,1.4894254118366863,1.4612779285960922,1.3240272744403414
2015-09-22,1.4668204134310938,1.4817282164294259,1.4514849073795295,1.4818917140887073,1.451659968888207,1.4820552045189133,1.4518350348150728,1.4793667989700385,1.4514849073795295,1.4795837105662972,1.451659968888207,1.4798006267882753,1.4518350348150728,1.4793667989700385,1.4514849073795295,1.4795837105662972,1.451659968888207,1.4798006267882753,1.4518350348150728,1.4817282164294259,1.4514849073795295,1.4818917140887073,1.451659968888207,1.4820552045189133,1.4518350348150728,1.4793667989700385,1.4514849073795295,1.4795837105662972,1.451659968888207,1.4798006267882753,1.4518350348150728,1.4793667989700385,1.4514849073795295,1.4795837105662972,1.451659968888207,1.4798006267882753,1.4518350348150728,1.4817282164294259,1.4514849073795295,1.4818917140887073,1.451659968888207,1.4820552045189133,1.4518350348150728,1.4793667989700385,1.4514849073795295,1.4795837105662972,1.451659968888207,1.4798006267882753,1.4518350348150728,1.4793667989700385,1.4514849073795295,1.4795837105662972,1.451659968888207,1.4798006267882753,1.4518350348150728,1.3343371603748875
2015-09-23,1.4624193234636624,1.4772823966630282,1.4471298305035516,1.4774454037592513,1.447304366752666,1.4776084036480892,1.447478907406712,1.4749280644681997,1.4471298305035516,1.475144325236694,1.447304366752666,1.4753605906170288,1.447478907406712,1.4749280644681997,1.4471298305035516,1.475144325236694,1.447304366752666,1.4753605906170288,1.447478907406712,1.4772823966630282,1.4471298305035516,1.4774454037592513,1.447304366752666,1.4776084036480892,1.447478907406712,1.4749280644681997,1.4471298305035516,1.475144325236694,1.447304366752666,1.4753605906170288,1.447478907406712,1.4749280644681997,1.4471298305035516,1.475144325236694,1.447304366752666,1.4753605906170288,1.447478907406712,1.4772823966630282,1.4471298305035516,1.4774454037592513,1.447304366752666,1.4776084036480892,1.447478907406712,1.4749280644681997,1.4471298305035516,1.475144325236694,1.447304366752666,1.4753605906170288,1.447478907406712,1.4749280644681997,1.4471298305035516,1.475144325236694,1.447304366752666,1.4753605906170288,1.447478907406712,1.3034075025712497
2015-09-24,1.4737364119513434,1.4887145046337653,1.4583285996132094,1.4888787731778526,1.4585044865297716,1.4890430344587795,1.4586803778853537,1.486341953187214,1.4583285996132094,1.4865598875128163,1.4585044865297716,1.4867778264859481,1.4586803778853537,1.486341953187214,1.4583285996132094,1.4865598875128163,1.4585044865297716,1.4867778264859481,1.4586803778853537,1.4887145046337653,1.4583285996132094,1.4888787731778526,1.4585044865297716,1.4890430344587795,1.4586803778853537,1.486341953187214,1.4583285996132094,1.4865598875128163,1.4585044865297716,1.4867778264859481,1.4586803778853537,1.486341953187214,1.4583285996132094,1.4865598875128163,1.4585044865297716,1.4867778264859481,1.4586803778853537,1.4887145046337653,1.4583285996132094,1.4888787731778526,1.4585044865297716,1.4890430344587795,1.4586803778853537,1.486341953187214,1.4583285996132094,1.4865598875128163,1.4585044865297716,1.4867778264859481,1.4586803778853537,1.486341953187214,1.4583285996132094,1.4865598875128163,1.4585044865297716,1.4867778264859481,1.4586803778853537,1.314510456654607
2015-09-25,1.483167319024411,1.4982412612760463,1.467660907204591,1.4984065810266871,1.4678379196773599,1.4985718934676882,1.4680149366175552,1.4958535271197262,1.467660907204591,1.4960728560762517,1.4678379196773599,1.4962921897100476,1.4680149366175552,1.4958535271197262,1.467660907204591,1.4960728560762517,1.4678379196773599,1.4962921897100476,1.4680149366175552,1.4982412612760463,1.467660907204591,1.4984065810266871,1.4678379196773599,1.4985718934676882,1.4680149366175552,1.4958535271197262,1.467660907204591,1.4960728560762517,1.4678379196773599,1.4962921897100476,1.4680149366175552,1.4958535271197262,1.467660907204591,1.4960728560762517,1.4678379196773599,1.4962921897100476,1.4680149366175552,1.4982412612760463,1.467660907204591,1.4984065810266871,1.4678379196773599,1.4985718934676882,1.4680149366175552,1.4958535271197262,1.467660907204591,1.4960728560762517,1.4678379196773599,1.4962921897100476,1.4680149366175552,1.4958535271197262,1.467660907204591,1.4960728560762517,1.4678379196773599,1.4962921897100476,1.4680149366175552,1.285960003297403
2015-09-28,1.4736279565200037,1.489349621743251,1.4589507534526351,1.4895139603677752,1.459126715406278,1.4896782917260403,1.4593026818008341,1.4869760581160485,1.4589507534526351,1.4871940854170458,1.459126715406278,1.487412117367555,1.4593026818008341,1.4869760581160485,1.4589507534526351,1.4871940854170458,1.459126715406278,1.487412117367555,1.4593026818008341,1.489349621743251,1.4589507534526351,1.4895139603677752,1.459126715406278,1.4896782917260403,1.4593026818008341,1.4869760581160485,1.4589507534526351,1.4871940854170458,1.459126715406278,1.487412117367555,1.4593026818008341,1.4869760581160485,1.4589507534526351,1.4871940854170458,1.459126715406278,1.487412117367555,1.4593026818008341,1.489349621743251,1.4589507534526351,1.4895139603677752,1.459126715406278,1.4896782917260403,1.4593026818008341,1.4869760581160485,1.4589507534526351,1.4871940854170458,1.459126715406278,1.487412117367555,1.4593026818008341,1.4869760581160485,1.4589507534526351,1.4871940854170458,1.459126715406278,1.487412117367555,1.4593026818008341,1.2934941507111095
2015-09-29,1.4736279565200037,1.4886049469323794,1.458221278075909,1.4887692033875914,1.4583971520485748,1.4889334525801774,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.4886049469323794,1.458221278075909,1.4887692033875914,1.4583971520485748,1.4889334525801774,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.4886049469323794,1.458221278075909,1.4887692033875914,1.4583971520485748,1.4889334525801774,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.2685125040235559
2015-09-30,1.4730385053373958,1.4886049469323794,1.458221278075909,1.4887692033875914,1.4583971520485748,1.4889334525801774,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.4886049469323794,1.458221278075909,1.4887692033875914,1.4583971520485748,1.4889334525801774,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.4886049469323794,1.458221278075909,1.4887692033875914,1.4583971520485748,1.4889334525801774,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.4862325700869905,1.458221278075909,1.4864504883743372,1.4583971520485748,1.4866684113088713,1.4585730304599338,1.2772362536604793
2015-10-08,1.4879944677134798,1.5044714942910362,1.4737639759660857,1.5046375015014308,1.473941724521207,1.5048035013717893,1.4741194775623319,1.5020738310661768,1.4737639759660857,1.5022940720724112,1.473941724521207,1.5025143177753657,1.4741194775623319,1.5020738310661768,1.4737639759660857,1.5022940720724112,1.473941724521207,1.5025143177753657,1.4741194775623319,1.5044714942910362,1.4737639759660857,1.5046375015014308,1.473941724521207,1.5048035013717893,1.4741194775623319,1.5020738310661768,1.4737639759660857,1.5022940720724112,1.473941724521207,1.5025143177753657,1.4741194775623319,1.5020738310661768,1.4737639759660857,1.5022940720724112,1.473941724521207,1.5025143177753657,1.4741194775623319,1.5044714942910362,1.4737639759660857,1.5046375015014308,1.473941724521207,1.5048035013717893,1.4741194775623319,1.5020738310661768,1.4737639759660857,1.5022940720724112,1.473941724521207,1.5025143177753657,1.4741194775623319,1.5020738310661768,1.4737639759660857,1.5022940720724112,1.473941724521207,1.5025143177753657,1.4741194775623319,1.3232342062915308
2015-10-09,1.5067225970643834,1.5220359397507108,1.490969916440543,1.522203885066682,1.4911497401794174,1.5223718229569234,1.4913295684566688,1.5196102842208437,1.490969916440543,1.519833096502876,1.4911497401794174,1.5200559135364617,1.4913295684566688,1.5196102842208437,1.490969916440543,1.519833096502876,1.4911497401794174,1.5200559135364617,1.4913295684566688,1.5220359397507108,1.490969916440543,1.522203885066682,1.4911497401794174,1.5223718229569234,1.4913295684566688,1.5196102842208437,1.490969916440543,1.519833096502876,1.4911497401794174,1.5200559135364617,1.4913295684566688,1.5196102842208437,1.490969916440543,1.519833096502876,1.4911497401794174,1.5200559135364617,1.4913295684566688,1.5220359397507108,1.490969916440543,1.522203885066682,1.4911497401794174,1.5223718229569234,1.4913295684566688,1.5196102842208437,1.490969916440543,1.519833096502876,1.4911497401794174,1.5200559135364617,1.4913295684566688,1.5196102842208437,1.490969916440543,1.519833096502876,1.4911497401794174,1.5200559135364617,1.4913295684566688,1.3398886374165664
2015-10-12,1.5695956027424178,1.5855479455230843,1.5531855891893198,1.5857228989152767,1.553372916671071,1.5858978445718765,1.5535602488805784,1.5830210714582331,1.5531855891893198,1.5832531813229132,1.553372916671071,1.583485296137421,1.5535602488805784,1.5830210714582331,1.5531855891893198,1.5832531813229132,1.553372916671071,1.583485296137421,1.5535602488805784,1.5855479455230843,1.5531855891893198,1.5857228989152767,1.553372916671071,1.5858978445718765,1.5535602488805784,1.5830210714582331,1.5531855891893198,1.5832531813229132,1.553372916671071,1.583485296137421,1.5535602488805784,1.5830210714582331,1.5531855891893198,1.5832531813229132,1.553372916671071,1.583485296137421,1.5535602488805784,1.5855479455230843,1.5531855891893198,1.5857228989152767,1.553372916671071,1.5858978445718765,1.5535602488805784,1.5830210714582331,1.5531855891893198,1.5832531813229132,1.553372916671071,1.583485296137421,1.5535602488805784,1.5830210714582331,1.5531855891893198,1.5832531813229132,1.553372916671071,1.583485296137421,1.5535602488805784,1.3957999419077578
2015-10-13,1.557045303584183,1.5742869515918123,1.5421544415388273,1.5744606624172988,1.542340438569714,1.5746343655621329,1.5425264402947787,1.571778024075717,1.5421544415388273,1.5720084854328356,1.542340438569714,1.5722389517046267,1.5425264402947787,1.571778024075717,1.5421544415388273,1.5720084854328356,1.542340438569714,1.5722389517046267,1.5425264402947787,1.5742869515918123,1.5421544415388273,1.5744606624172988,1.542340438569714,1.5746343655621329,1.5425264402947787,1.571778024075717,1.5421544415388273,1.5720084854328356,1.542340438569714,1.5722389517046267,1.5425264402947787,1.571778024075717,1.5421544415388273,1.5720084854328356,1.542340438569714,1.5722389517046267,1.5425264402947787,1.5742869515918123,1.5421544415388273,1.5744606624172988,1.542340438569714,1.5746343655621329,1.5425264402947787,1.571778024075717,1.5421544415388273,1.5720084854328356,1.542340438569714,1.5722389517046267,1.5425264402947787,1.571778024075717,1.5421544415388273,1.5720084854328356,1.542340438569714,1.5722389517046267,1.5425264402947787,1.3858865900476174
2015-10-14,1.576038486448742,1.5920563104840701,1.5595611129917568,1.5922319820258024,1.5597492094162715,1.5924076458001888,1.5599373105879486,1.5895190640941996,1.5595611129917568,1.5897521267245873,1.5597492094162715,1.5899851943251209,1.5599373105879486,1.5895190640941996,1.5595611129917568,1.5897521267245873,1.5597492094162715,1.5899851943251209,1.5599373105879486,1.5920563104840701,1.5595611129917568,1.5922319820258024,1.5597492094162715,1.5924076458001888,1.5599373105879486,1.5895190640941996,1.5595611129917568,1.5897521267245873,1.5597492094162715,1.5899851943251209,1.5599373105879486,1.5895190640941996,1.5595611129917568,1.5897521267245873,1.5597492094162715,1.5899851943251209,1.5599373105879486,1.5920563104840701,1.5595611129917568,1.5922319820258024,1.5597492094162715,1.5924076458001888,1.5599373105879486,1.5895190640941996,1.5595611129917568,1.5897521267245873,1.5597492094162715,1.5899851943251209,1.5599373105879486,1.5895190640941996,1.5595611129917568,1.5897521267245873,1.5597492094162715,1.5899851943251209,1.5599373105879486,1.3708182952202042
2015-10-15,1.581298523116072,1.5973698067226485,1.564766156339247,1.5975460645690676,1.5649548805365594,1.5977223146222168,1.5651436094968778,1.5948240922597205,1.564766156339247,1.5950579327378525,1.5649548805365594,1.5952917782027183,1.5651436094968778,1.5948240922597205,1.564766156339247,1.5950579327378525,1.5649548805365594,1.5952917782027183,1.5651436094968778,1.5973698067226485,1.564766156339247,1.5975460645690676,1.5649548805365594,1.5977223146222168,1.5651436094968778,1.5948240922597205,1.564766156339247,1.5950579327378525,1.5649548805365594,1.5952917782027183,1.5651436094968778,1.5948240922597205,1.564766156339247,1.5950579327378525,1.5649548805365594,1.5952917782027183,1.5651436094968778,1.5973698067226485,1.564766156339247,1.5975460645690676,1.5649548805365594,1.5977223146222168,1.5651436094968778,1.5948240922597205,1.564766156339247,1.5950579327378525,1.5649548805365594,1.5952917782027183,1.5651436094968778,1.5948240922597205,1.564766156339247,1.5950579327378525,1.5649548805365594,1.5952917782027183,1.5651436094968778,1.4061098278423037
2015-10-16,1.5786706900905365,1.5947152661215307,1.5621657971263858,1.5948912310591896,1.5623542076981107,1.5950671882165297,1.5625426230249264,1.592173782177029,1.5621657971263858,1.5924072340544495,1.5623542076981107,1.5926406909103168,1.5625426230249264,1.592173782177029,1.5621657971263858,1.5924072340544495,1.5623542076981107,1.5926406909103168,1.5625426230249264,1.5947152661215307,1.5621657971263858,1.5948912310591896,1.5623542076981107,1.5950671882165297,1.5625426230249264,1.592173782177029,1.5621657971263858,1.5924072340544495,1.5623542076981107,1.5926406909103168,1.5625426230249264,1.592173782177029,1.5621657971263858,1.5924072340544495,1.5623542076981107,1.5926406909103168,1.5625426230249264,1.5947152661215307,1.5621657971263858,1.5948912310591896,1.5623542076981107,1.5950671882165297,1.5625426230249264,1.592173782177029,1.5621657971263858,1.5924072340544495,1.5623542076981107,1.5926406909103168,1.5625426230249264,1.592173782177029,1.5621657971263858,1.5924072340544495,1.5623542076981107,1.5926406909103168,1.5625426230249264,1.4255399974881786
2015-10-19,1.575148637661502,1.5906208624002984,1.5581549636009178,1.5907963755510393,1.5583428904317753,1.5909718809414368,1.5585308220055152,1.58808590367164,1.5581549636009178,1.5883187561654237,1.5583428904317753,1.5885516136248723,1.5585308220055152,1.58808590367164,1.5581549636009178,1.5883187561654237,1.5583428904317753,1.5885516136248723,1.5585308220055152,1.5906208624002984,1.5581549636009178,1.5907963755510393,1.5583428904317753,1.5909718809414368,1.5585308220055152,1.58808590367164,1.5581549636009178,1.5883187561654237,1.5583428904317753,1.5885516136248723,1.5585308220055152,1.58808590367164,1.5581549636009178,1.5883187561654237,1.5583428904317753,1.5885516136248723,1.5585308220055152,1.5906208624002984,1.5581549636009178,1.5907963755510393,1.5583428904317753,1.5909718809414368,1.5585308220055152,1.58808590367164,1.5581549636009178,1.5883187561654237,1.5583428904317753,1.5885516136248723,1.5585308220055152,1.58808590367164,1.5581549636009178,1.5883187561654237,1.5583428904317753,1.5885516136248723,1.5585308220055152,1.4231607930417447
2015-10-20,1.595776106586019,1.611450948923791,1.5785598906806737,1.6116287605192476,1.5787502785204615,1.6118065642527348,1.578940671165242,1.6088827934661698,1.5785598906806737,1.6091186952960383,1.5787502785204615,1.6093546021565996,1.578940671165242,1.6088827934661698,1.5785598906806737,1.6091186952960383,1.5787502785204615,1.6093546021565996,1.578940671165242,1.611450948923791,1.5785598906806737,1.6116287605192476,1.5787502785204615,1.6118065642527348,1.578940671165242,1.6088827934661698,1.5785598906806737,1.6091186952960383,1.5787502785204615,1.6093546021565996,1.578940671165242,1.6088827934661698,1.5785598906806737,1.6091186952960383,1.5787502785204615,1.6093546021565996,1.578940671165242,1.611450948923791,1.5785598906806737,1.6116287605192476,1.5787502785204615,1.6118065642527348,1.578940671165242,1.6088827934661698,1.5785598906806737,1.6091186952960383,1.5787502785204615,1.6093546021565996,1.578940671165242,1.6088827934661698,1.5785598906806737,1.6091186952960383,1.5787502785204615,1.6093546021565996,1.578940671165242,1.4417978945388088
2015-10-21,1.5465447898332654,1.5631428759225003,1.5312378257510277,1.5633153570823397,1.5314225061445732,1.5634878306158957,1.5316071911990676,1.5606517086235374,1.5312378257510277,1.560880538588869,1.5314225061445732,1.5611093734340835,1.5316071911990676,1.5606517086235374,1.5312378257510277,1.560880538588869,1.5314225061445732,1.5611093734340835,1.5316071911990676,1.5631428759225003,1.5312378257510277,1.5633153570823397,1.5314225061445732,1.5634878306158957,1.5316071911990676,1.5606517086235374,1.5312378257510277,1.560880538588869,1.5314225061445732,1.5611093734340835,1.5316071911990676,1.5606517086235374,1.5312378257510277,1.560880538588869,1.5314225061445732,1.5611093734340835,1.5316071911990676,1.5631428759225003,1.5312378257510277,1.5633153570823397,1.5314225061445732,1.5634878306158957,1.5316071911990676,1.5606517086235374,1.5312378257510277,1.560880538588869,1.5314225061445732,1.5611093734340835,1.5316071911990676,1.5606517086235374,1.5312378257510277,1.560880538588869,1.5314225061445732,1.5611093734340835,1.5316071911990676,1.3985756804285971
2015-10-22,1.5400002429170885,1.55652809052772,1.5247580536446323,1.556699841795318,1.5249419525221763,1.556871585468905,1.5251258560409457,1.5540474651551022,1.5247580536446323,1.554275326775738,1.5249419525221763,1.5545031932556066,1.5251258560409457,1.5540474651551022,1.5247580536446323,1.554275326775738,1.5249419525221763,1.5545031932556066,1.5251258560409457,1.55652809052772,1.5247580536446323,1.556699841795318,1.5249419525221763,1.556871585468905,1.5251258560409457,1.5540474651551022,1.5247580536446323,1.554275326775738,1.5249419525221763,1.5545031932556066,1.5251258560409457,1.5540474651551022,1.5247580536446323,1.554275326775738,1.5249419525221763,1.5545031932556066,1.5251258560409457,1.55652809052772,1.5247580536446323,1.556699841795318,1.5249419525221763,1.556871585468905,1.5251258560409457,1.5540474651551022,1.5247580536446323,1.554275326775738,1.5249419525221763,1.5545031932556066,1.5251258560409457,1.5540474651551022,1.5247580536446323,1.554275326775738,1.5249419525221763,1.5545031932556066,1.5251258560409457,1.41641971377685
